CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-05-19_08_00_00       beizhai       -4.51        5.42      -0.117      288.61     1016.92       96.24        0.00        1.00        1.00      109.56
2024-05-19_08_00_00    dengzhoulu       -3.46        3.25      -0.005      288.34     1016.87       97.35        0.01        1.00        1.00       77.59
2024-05-19_08_00_00       shangma       -2.26        4.99       0.001      288.75     1016.91       97.66        0.00        1.00        1.00       55.14
2024-05-19_08_00_00    xingdenglu       -3.63        4.51      -0.050      288.81     1016.81       96.51        0.00        1.00        1.00       90.99
2024-05-19_09_00_00      badaguan       -3.72        1.89       0.006      287.52     1016.44       95.18        0.02        1.00        1.00      133.37
2024-05-19_09_00_00       beizhai       -3.74        4.79      -0.089      289.76     1016.63       89.96        0.00        0.82        0.83      364.21
2024-05-19_09_00_00    dengzhoulu       -2.59        3.03      -0.008      288.44     1016.37       96.58        0.00        1.00        1.00      148.24
2024-05-19_09_00_00       shangma       -1.86        5.99      -0.000      289.04     1016.29       96.92        0.00        1.00        1.00      109.67
2024-05-19_09_00_00    xingdenglu       -3.36        3.73      -0.043      289.27     1016.47       94.35        0.00        1.00        1.00      186.96
2024-05-19_10_00_00      badaguan       -2.47        2.37      -0.002      287.60     1016.62       95.28        0.00        1.00        1.00      241.01
2024-05-19_10_00_00       beizhai       -2.07        6.53      -0.013      291.44     1016.54       80.90        0.00        0.00        0.00      878.39
2024-05-19_10_00_00    dengzhoulu       -1.49        3.55      -0.011      288.92     1016.65       95.62        0.00        1.00        1.00      284.43
2024-05-19_10_00_00       shangma       -1.81        6.68      -0.001      289.42     1016.28       95.83        0.00        1.00        1.00      212.86
2024-05-19_10_00_00    xingdenglu       -1.35        4.78      -0.012      290.51     1016.72       87.32        0.00        0.65        0.65      636.06
2024-05-19_11_00_00      badaguan       -3.53        3.10       0.017      287.78     1016.22       94.37        0.00        1.00        1.00      348.32
2024-05-19_11_00_00       beizhai       -2.24        6.48      -0.005      292.42     1015.93       75.06        0.00        0.00        0.00      979.33
2024-05-19_11_00_00    dengzhoulu       -2.74        3.99      -0.003      289.37     1016.09       93.78        0.00        0.99        0.99      441.93
2024-05-19_11_00_00       shangma       -2.52        8.57      -0.001      290.79     1015.38       89.57        0.00        0.94        0.94      661.78
2024-05-19_11_00_00    xingdenglu       -1.65        5.80      -0.014      292.09     1015.89       78.65        0.00        0.00        0.00      972.55
2024-05-19_12_00_00      badaguan       -4.04        3.60       0.026      287.89     1015.88       93.72        0.00        1.00        1.00      477.71
2024-05-19_12_00_00       beizhai       -2.98        6.88      -0.019      292.54     1015.42       73.62        0.00        0.00        0.02     1019.55
2024-05-19_12_00_00    dengzhoulu       -3.61        4.31       0.001      289.68     1015.74       91.82        0.00        0.82        0.88      695.80
2024-05-19_12_00_00       shangma       -3.05        9.81      -0.000      292.76     1014.70       78.67        0.00        0.00        1.00      962.21
2024-05-19_12_00_00    xingdenglu       -2.82        6.78      -0.028      292.83     1015.25       74.96        0.00        0.00        1.00      974.97
2024-05-19_13_00_00      badaguan       -4.68        3.41       0.011      287.85     1015.78       94.00        0.00        1.00        1.00      408.42
2024-05-19_13_00_00       beizhai       -4.00        7.82      -0.045      292.36     1015.59       75.05        0.00        0.00        0.00      997.89
2024-05-19_13_00_00    dengzhoulu       -4.36        4.23      -0.010      289.66     1015.68       91.90        0.00        0.82        0.82      581.54
2024-05-19_13_00_00       shangma       -4.21       10.08       0.001      293.21     1014.78       75.56        0.00        0.00        0.01      988.98
2024-05-19_13_00_00    xingdenglu       -4.21        7.42      -0.046      292.91     1015.27       74.40        0.00        0.00        0.00      994.30
2024-05-19_14_00_00      badaguan       -4.92        4.08       0.011      287.73     1015.51       94.27        0.00        0.93        0.93      337.21
2024-05-19_14_00_00       beizhai       -4.44        8.46      -0.059      292.77     1015.16       69.86        0.00        0.00        0.00      914.59
2024-05-19_14_00_00    dengzhoulu       -4.57        4.56      -0.012      289.36     1015.38       92.43        0.00        0.73        0.73      556.24
2024-05-19_14_00_00       shangma       -2.90       10.32      -0.001      293.32     1014.65       73.94        0.00        0.00        0.00      906.42
2024-05-19_14_00_00    xingdenglu       -4.34        7.71      -0.048      293.23     1014.95       70.81        0.00        0.00        0.00      911.76
2024-05-19_15_00_00      badaguan       -4.39        4.75       0.016      287.65     1015.56       94.45        0.01        1.00        1.00      187.93
2024-05-19_15_00_00       beizhai       -4.70        8.30      -0.074      292.28     1015.37       69.89        0.00        0.00        0.00      776.88
2024-05-19_15_00_00    dengzhoulu       -4.28        4.32      -0.008      288.83     1015.51       94.24        0.00        0.94        0.94      236.60
2024-05-19_15_00_00       shangma       -3.37        8.62       0.000      292.36     1014.83       78.45        0.00        0.00        0.00      771.03
2024-05-19_15_00_00    xingdenglu       -4.64        7.23      -0.053      292.47     1015.13       73.15        0.00        0.00        0.00      773.79
2024-05-19_16_00_00      badaguan       -4.03        3.94       0.019      287.49     1015.71       95.08        0.02        1.00        1.00      113.30
2024-05-19_16_00_00       beizhai       -5.10        8.37      -0.090      291.59     1015.34       70.31        0.00        0.00        0.00      596.79
2024-05-19_16_00_00    dengzhoulu       -4.03        3.86      -0.004      288.46     1015.64       95.30        0.02        1.00        1.00      122.58
2024-05-19_16_00_00       shangma       -2.52        6.38       0.000      290.21     1015.56       89.03        0.00        0.00        0.49      357.32
2024-05-19_16_00_00    xingdenglu       -4.13        6.98      -0.046      291.65     1015.36       75.20        0.00        0.00        0.47      472.03
2024-05-19_17_00_00      badaguan       -3.68        1.82       0.005      287.37     1014.77       95.86        0.16        1.00        1.00       46.98
2024-05-19_17_00_00       beizhai       -5.03        5.83      -0.113      291.21     1014.78       70.35        0.00        0.00        1.00      355.29
2024-05-19_17_00_00    dengzhoulu       -3.80        2.90      -0.011      288.33     1014.68       96.28        0.04        1.00        1.00       55.15
2024-05-19_17_00_00       shangma       -3.18        7.02       0.000      289.98     1014.51       87.41        0.00        0.00        1.00      261.45
2024-05-19_17_00_00    xingdenglu       -3.86        4.79      -0.046      290.80     1014.77       80.58        0.00        0.00        1.00      335.31
2024-05-19_18_00_00      badaguan       -5.35        2.35       0.005      287.42     1014.08       95.13        0.11        1.00        1.00       16.15
2024-05-19_18_00_00       beizhai       -4.80        6.53      -0.099      289.53     1013.96       76.71        0.00        0.00        1.00       56.89
2024-05-19_18_00_00    dengzhoulu       -4.11        3.43      -0.015      288.01     1013.94       96.68        0.01        1.00        1.00       18.97
2024-05-19_18_00_00       shangma       -3.00        8.91      -0.001      288.90     1012.85       92.61        0.00        0.00        0.39      136.36
2024-05-19_18_00_00    xingdenglu       -4.29        5.83      -0.050      289.24     1013.74       87.52        0.00        0.00        1.00       55.38
2024-05-19_19_00_00      badaguan       -6.30        2.58       0.007      287.58     1014.55       94.06        0.08        1.00        1.00        0.00
2024-05-19_19_00_00       beizhai       -6.26        7.33      -0.154      288.74     1014.29       79.39        0.00        0.00        1.00        0.00
2024-05-19_19_00_00    dengzhoulu       -5.29        3.22      -0.014      287.79     1014.45       97.43        0.01        0.94        1.00        0.00
2024-05-19_19_00_00       shangma       -3.35        6.51       0.001      288.11     1014.25       93.57        0.00        0.00        1.00        0.00
2024-05-19_19_00_00    xingdenglu       -5.67        5.12      -0.067      288.38     1014.35       89.78        0.00        0.00        1.00        0.00
2024-05-19_20_00_00      badaguan       -5.11        2.54       0.010      287.14     1015.06       95.91        0.09        1.00        1.00        0.00
2024-05-19_20_00_00       beizhai       -4.99        6.69      -0.140      288.17     1015.05       82.11        0.00        0.00        0.00        0.00
2024-05-19_20_00_00    dengzhoulu       -4.12        3.06      -0.013      287.33     1015.03       97.37        0.01        1.00        1.00        0.00
2024-05-19_20_00_00       shangma       -2.60        7.31      -0.000      287.51     1014.75       95.64        0.00        0.00        0.03        0.00
2024-05-19_20_00_00    xingdenglu       -4.06        5.59      -0.047      288.14     1015.06       90.39        0.00        0.00        0.01        0.00
2024-05-19_21_00_00      badaguan       -5.74        2.01       0.008      287.01     1014.95       96.14        0.04        1.00        1.00        0.00
2024-05-19_21_00_00       beizhai       -5.11        6.48      -0.146      288.74     1014.65       77.17        0.00        0.00        0.42        0.00
2024-05-19_21_00_00    dengzhoulu       -4.12        2.94      -0.014      287.01     1014.79       97.05        0.00        0.82        0.82        0.00
2024-05-19_21_00_00       shangma       -1.82        5.98      -0.001      287.11     1014.83       96.88        0.00        0.00        0.03        0.00
2024-05-19_21_00_00    xingdenglu       -4.53        4.76      -0.059      287.94     1014.72       90.23        0.00        0.13        0.13        0.00
2024-05-19_22_00_00      badaguan       -3.81        2.13       0.019      287.12     1016.18       95.60        0.07        1.00        1.00        0.00
2024-05-19_22_00_00       beizhai       -4.89        5.28      -0.150      288.70     1016.00       76.82        0.00        0.00        1.00        0.00
2024-05-19_22_00_00    dengzhoulu       -3.17        2.71      -0.002      286.96     1016.09       97.66        0.01        1.00        1.00        0.00
2024-05-19_22_00_00       shangma       -1.54        3.60      -0.002      286.93     1016.27       97.07        0.00        0.18        1.00        0.00
2024-05-19_22_00_00    xingdenglu       -3.44        3.72      -0.047      287.93     1016.24       89.63        0.00        0.00        1.00        0.00
2024-05-19_23_00_00      badaguan       -1.29        1.24       0.002      286.79     1017.80       97.75        0.01        1.00        1.00        0.00
2024-05-19_23_00_00       beizhai       -3.45        2.17      -0.143      287.70     1018.31       87.95        0.00        0.00        1.00        0.00
2024-05-19_23_00_00    dengzhoulu       -0.88        1.82      -0.007      287.00     1017.75       97.95        0.00        1.00        1.00        0.00
2024-05-19_23_00_00       shangma       -2.83        2.22       0.002      286.84     1018.34       97.81        0.00        1.00        1.00        0.00
2024-05-19_23_00_00    xingdenglu       -2.69        1.22      -0.045      287.25     1018.50       97.20        0.00        0.67        1.00        0.00
2024-05-20_00_00_00      badaguan       -2.09        0.03      -0.003      286.83     1018.61       98.02        0.00        1.00        1.00        0.00
2024-05-20_00_00_00       beizhai       -3.11        2.79      -0.114      288.97     1018.41       79.64        0.00        0.00        1.00        0.00
2024-05-20_00_00_00    dengzhoulu       -1.76        0.10      -0.007      287.28     1018.64       98.19        0.00        1.00        1.00        0.00
2024-05-20_00_00_00       shangma       -0.69        0.02       0.001      287.36     1019.51       98.17        0.00        1.00        1.00        0.00
2024-05-20_00_00_00    xingdenglu       -2.48        2.06      -0.035      287.66     1018.52       94.64        0.00        0.45        1.00        0.00
2024-05-20_01_00_00      badaguan       -0.69       -0.73      -0.004      286.94     1018.25       97.49        0.00        1.00        1.00        0.00
2024-05-20_01_00_00       beizhai       -0.55       -0.19      -0.032      287.59     1018.34       82.61        0.00        0.00        1.00        0.00
2024-05-20_01_00_00    dengzhoulu       -0.44       -1.25      -0.003      287.36     1018.37       98.29        0.00        1.00        1.00        0.00
2024-05-20_01_00_00       shangma       -2.30        0.68       0.003      287.32     1018.43       98.27        0.00        1.00        1.00        0.00
2024-05-20_01_00_00    xingdenglu       -0.36       -0.84       0.005      287.60     1018.61       92.90        0.00        0.30        1.00        0.00
2024-05-20_02_00_00      badaguan       -1.89        2.96       0.020      286.79     1017.30       97.93        0.00        1.00        1.00        0.00
2024-05-20_02_00_00       beizhai       -1.42        2.71      -0.034      287.44     1017.26       80.23        0.00        0.00        0.61        0.00
2024-05-20_02_00_00    dengzhoulu       -1.58        2.89       0.006      287.16     1017.26       97.63        0.00        1.00        1.00        0.00
2024-05-20_02_00_00       shangma       -1.81        3.79       0.000      286.53     1017.08       99.45        0.00        0.12        0.30        0.00
2024-05-20_02_00_00    xingdenglu       -1.95        3.47      -0.022      287.80     1017.08       91.03        0.00        0.00        0.19        0.00
2024-05-20_03_00_00      badaguan       -3.50        2.91       0.018      286.75     1018.36       97.79        0.00        1.00        1.00        0.00
2024-05-20_03_00_00       beizhai       -2.17        3.71      -0.054      286.69     1017.82       84.87        0.00        0.00        0.00        0.00
2024-05-20_03_00_00    dengzhoulu       -3.03        3.02       0.001      286.90     1018.27       97.91        0.00        0.96        0.96        0.00
2024-05-20_03_00_00       shangma       -1.94        4.76      -0.000      286.99     1017.64       98.42        0.00        0.83        1.00        0.00
2024-05-20_03_00_00    xingdenglu       -3.01        3.76      -0.031      286.91     1018.10       97.11        0.00        0.00        0.02        0.00
2024-05-20_04_00_00      badaguan       -3.71        4.06       0.024      286.70     1018.55       97.93        0.01        1.00        1.00        0.00
2024-05-20_04_00_00       beizhai       -3.43        4.94      -0.092      287.26     1017.76       82.54        0.00        0.00        0.63        0.00
2024-05-20_04_00_00    dengzhoulu       -3.28        4.03       0.002      286.80     1018.30       97.92        0.00        1.00        1.00        0.00
2024-05-20_04_00_00       shangma       -1.88        5.45      -0.001      286.70     1018.19       98.37        0.00        0.97        1.00        0.00
2024-05-20_04_00_00    xingdenglu       -3.95        4.72      -0.038      286.63     1018.10       98.14        0.00        1.00        1.00        0.00
2024-05-20_05_00_00      badaguan       -1.68        4.30       0.023      286.39     1018.84       98.98        0.05        1.00        1.00        0.00
2024-05-20_05_00_00       beizhai       -2.41        4.16      -0.074      286.94     1018.51       85.35        0.00        0.00        1.00        0.00
2024-05-20_05_00_00    dengzhoulu       -1.70        3.62       0.008      286.41     1018.82       97.71        0.02        1.00        1.00        0.00
2024-05-20_05_00_00       shangma        0.47        3.48      -0.003      286.59     1019.55       98.24        0.00        1.00        1.00        0.00
2024-05-20_05_00_00    xingdenglu       -1.87        3.08      -0.014      286.39     1019.18       98.02        0.00        1.00        1.00        0.00
2024-05-20_06_00_00      badaguan       -1.50        0.28       0.001      286.29     1020.41       99.25        0.05        1.00        1.00        0.00
2024-05-20_06_00_00       beizhai       -0.36        2.25       0.002      286.87     1020.14       89.61        0.00        0.00        1.00       54.84
2024-05-20_06_00_00    dengzhoulu       -1.39        0.81      -0.003      286.25     1020.37       97.95        0.03        1.00        1.00        0.00
2024-05-20_06_00_00       shangma       -1.69        2.38       0.001      286.46     1020.47       98.26        0.00        1.00        1.00        0.00
2024-05-20_06_00_00    xingdenglu       -1.67        1.71      -0.021      286.46     1020.43       98.18        0.00        1.00        1.00        0.00
2024-05-20_07_00_00      badaguan       -1.51        0.21       0.002      286.11     1020.55       98.77        0.00        1.00        1.00       34.19
2024-05-20_07_00_00       beizhai       -0.06       -0.67       0.012      289.64     1019.87       75.10        0.00        0.00        0.00      314.93
2024-05-20_07_00_00    dengzhoulu       -0.89        0.52      -0.001      286.34     1020.47       97.84        0.00        1.00        1.00       39.32
2024-05-20_07_00_00       shangma       -1.54       -0.66       0.002      286.72     1020.41       97.84        0.00        1.00        1.00       43.99
2024-05-20_07_00_00    xingdenglu       -0.20        0.57       0.003      287.14     1020.31       95.46        0.00        0.97        0.97       79.87
2024-05-20_08_00_00      badaguan       -1.70        0.85       0.007      286.27     1020.26       98.67        0.00        1.00        1.00       94.05
2024-05-20_08_00_00       beizhai        0.60        1.57       0.035      290.61     1019.86       73.08        0.00        0.00        0.00      525.83
2024-05-20_08_00_00    dengzhoulu       -0.94        1.04       0.001      286.62     1020.22       97.25        0.00        1.00        1.00      109.58
2024-05-20_08_00_00       shangma       -1.67        1.45       0.002      287.22     1020.31       96.97        0.00        1.00        1.00      132.51
2024-05-20_08_00_00    xingdenglu        0.63        0.55       0.014      288.37     1020.24       88.67        0.00        0.24        0.47      447.71
2024-05-20_09_00_00      badaguan       -1.75        0.86       0.007      286.45     1020.14       98.66        0.00        1.00        1.00      191.92
2024-05-20_09_00_00       beizhai        0.98        1.41       0.066      291.73     1019.60       68.74        0.00        0.00        0.36      713.17
2024-05-20_09_00_00    dengzhoulu       -1.19        0.98      -0.000      287.04     1020.08       96.16        0.00        1.00        1.00      235.35
2024-05-20_09_00_00       shangma       -1.14        0.79       0.001      288.76     1019.90       87.50        0.00        0.34        1.00      322.75
2024-05-20_09_00_00    xingdenglu        1.44        0.21       0.026      289.12     1019.94       85.41        0.00        0.14        1.00      612.73
2024-05-20_10_00_00      badaguan       -2.84        2.63       0.018      286.32     1020.44       97.98        0.00        1.00        1.00      278.70
2024-05-20_10_00_00       beizhai        0.12        2.98       0.055      292.73     1019.79       63.61        0.00        0.00        0.77      856.84
2024-05-20_10_00_00    dengzhoulu       -2.20        2.61       0.002      287.28     1020.35       93.16        0.00        0.82        0.82      481.44
2024-05-20_10_00_00       shangma       -0.79        3.52      -0.000      291.19     1019.95       74.10        0.00        0.00        0.00      850.70
2024-05-20_10_00_00    xingdenglu        0.70        3.00       0.016      290.66     1020.05       76.68        0.00        0.14        0.77      806.13
2024-05-20_11_00_00      badaguan       -2.32        3.57       0.020      286.41     1019.70       97.92        0.00        1.00        1.00      336.59
2024-05-20_11_00_00       beizhai       -1.60        4.68       0.013      291.30     1019.10       67.88        0.00        0.00        0.00      962.04
2024-05-20_11_00_00    dengzhoulu       -2.01        3.31       0.004      287.36     1019.62       92.58        0.00        0.82        0.82      507.99
2024-05-20_11_00_00       shangma        0.15        4.12      -0.002      291.41     1019.54       74.17        0.00        0.00        0.00      951.96
2024-05-20_11_00_00    xingdenglu       -1.28        4.30      -0.011      291.42     1019.40       69.97        0.00        0.00        0.00      955.16
2024-05-20_12_00_00      badaguan       -1.39        2.65       0.014      286.58     1020.38       97.91        0.00        1.00        1.00      411.89
2024-05-20_12_00_00       beizhai       -0.72        4.00       0.030      291.89     1019.71       63.25        0.00        0.00        0.00     1001.29
2024-05-20_12_00_00    dengzhoulu       -1.42        3.01       0.002      287.66     1020.29       91.77        0.00        0.82        0.82      571.62
2024-05-20_12_00_00       shangma       -0.13        5.69      -0.002      291.86     1019.92       69.90        0.00        0.00        0.00      995.03
2024-05-20_12_00_00    xingdenglu       -0.32        4.00       0.001      291.32     1019.97       70.08        0.00        0.00        0.00      998.23
2024-05-20_13_00_00      badaguan       -0.51        3.94       0.021      286.75     1020.58       96.43        0.00        0.72        1.00      514.06
2024-05-20_13_00_00       beizhai       -1.13        4.50       0.026      292.06     1020.04       61.14        0.00        0.00        0.00      979.62
2024-05-20_13_00_00    dengzhoulu       -0.69        3.92       0.007      288.34     1020.45       86.35        0.00        0.00        0.95      874.66
2024-05-20_13_00_00       shangma       -0.29        5.84      -0.002      292.28     1019.98       64.82        0.00        0.00        0.00      975.36
2024-05-20_13_00_00    xingdenglu       -0.77        4.20      -0.007      292.17     1020.09       65.03        0.00        0.00        0.00      976.49
2024-05-20_14_00_00      badaguan       -1.43        2.88       0.016      286.92     1020.30       94.85        0.00        0.72        0.72      542.15
2024-05-20_14_00_00       beizhai       -1.50        4.69       0.017      291.54     1019.97       60.74        0.00        0.00        0.00      900.84
2024-05-20_14_00_00    dengzhoulu       -1.49        3.21       0.003      289.00     1020.20       81.65        0.00        0.00        0.00      902.28
2024-05-20_14_00_00       shangma       -1.13        6.37      -0.001      292.08     1019.88       65.17        0.00        0.00        0.00      895.89
2024-05-20_14_00_00    xingdenglu       -1.99        4.65      -0.020      291.63     1020.00       67.79        0.00        0.00        0.00      897.33
2024-05-20_15_00_00      badaguan       -1.81        3.01       0.018      286.80     1019.65       95.37        0.00        0.72        0.72      418.21
2024-05-20_15_00_00       beizhai       -0.79        4.26       0.032      292.86     1019.15       53.75        0.00        0.00        0.00      767.31
2024-05-20_15_00_00    dengzhoulu       -1.56        3.29       0.005      288.83     1019.52       83.25        0.00        0.00        0.00      768.57
2024-05-20_15_00_00       shangma       -1.01        5.41      -0.001      292.77     1019.16       61.34        0.00        0.00        0.00      763.31
2024-05-20_15_00_00    xingdenglu       -1.36        4.15      -0.011      292.64     1019.21       62.61        0.00        0.00        0.00      765.30
2024-05-20_16_00_00      badaguan       -1.71        3.06       0.020      286.73     1019.43       95.81        0.00        0.72        0.72      301.24
2024-05-20_16_00_00       beizhai       -0.87        4.22       0.025      291.99     1018.97       59.94        0.00        0.00        0.00      589.55
2024-05-20_16_00_00    dengzhoulu       -1.41        3.20       0.006      288.52     1019.31       84.90        0.00        0.00        0.00      590.90
2024-05-20_16_00_00       shangma       -0.69        5.87      -0.002      292.12     1018.92       65.13        0.00        0.00        0.00      589.67
2024-05-20_16_00_00    xingdenglu       -1.47        4.30      -0.013      292.01     1019.03       65.65        0.00        0.00        0.00      588.74
2024-05-20_17_00_00      badaguan       -1.52        2.57       0.017      286.55     1019.19       95.91        0.00        0.72        0.72      167.56
2024-05-20_17_00_00       beizhai       -0.91        3.54       0.011      291.50     1018.93       61.53        0.00        0.00        0.00      383.56
2024-05-20_17_00_00    dengzhoulu       -1.32        2.69       0.004      288.13     1019.09       85.91        0.00        0.00        0.00      384.10
2024-05-20_17_00_00       shangma       -1.31        5.86      -0.002      291.29     1018.79       69.07        0.00        0.00        0.00      384.98
2024-05-20_17_00_00    xingdenglu       -1.64        3.65      -0.016      291.25     1018.96       69.15        0.00        0.00        0.00      383.04
2024-05-20_18_00_00      badaguan       -0.79        1.96       0.013      286.15     1018.83       96.52        0.00        0.72        0.72       63.39
2024-05-20_18_00_00       beizhai        0.32        2.24       0.040      291.77     1018.47       57.53        0.00        0.00        0.00      168.89
2024-05-20_18_00_00    dengzhoulu       -0.75        2.10       0.004      287.47     1018.73       88.35        0.00        0.00        0.00      168.99
2024-05-20_18_00_00       shangma       -0.43        3.91      -0.003      289.94     1018.51       76.20        0.00        0.00        0.02      170.17
2024-05-20_18_00_00    xingdenglu       -0.97        2.89      -0.006      290.52     1018.55       71.98        0.00        0.00        0.00      168.51
2024-05-20_19_00_00      badaguan       -1.04        2.78       0.015      285.93     1018.46       97.84        0.00        0.72        0.72        0.63
2024-05-20_19_00_00       beizhai       -0.74        2.00      -0.042      289.45     1018.23       68.48        0.00        0.00        0.02        1.97
2024-05-20_19_00_00    dengzhoulu       -0.94        2.45       0.005      286.50     1018.40       93.42        0.00        0.00        0.01        2.20
2024-05-20_19_00_00       shangma       -0.77        4.24      -0.002      288.20     1018.27       83.75        0.00        0.00        1.00        0.04
2024-05-20_19_00_00    xingdenglu       -1.54        2.76      -0.017      288.70     1018.39       80.58        0.00        0.00        1.00        0.35
2024-05-20_20_00_00      badaguan       -1.00        1.13       0.001      285.49     1019.30       98.33        0.00        0.61        0.61        0.00
2024-05-20_20_00_00       beizhai       -0.99        1.66      -0.050      289.49     1019.07       60.65        0.00        0.00        0.23        0.00
2024-05-20_20_00_00    dengzhoulu       -0.83        1.21      -0.003      286.19     1019.24       95.29        0.00        0.00        0.00        0.00
2024-05-20_20_00_00       shangma       -1.06        3.72      -0.001      288.04     1018.97       82.93        0.00        0.00        0.02        0.00
2024-05-20_20_00_00    xingdenglu       -1.76        1.78      -0.030      288.13     1019.18       81.48        0.00        0.00        0.02        0.00
2024-05-20_21_00_00      badaguan       -1.77        2.29       0.003      284.83     1019.56       98.55        0.00        0.72        0.72        0.00
