CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-19_04_00_00      badaguan       -3.42        2.13       0.012      293.28     1007.95       90.09        0.00        0.00        1.00        0.00
2024-06-19_04_00_00       beizhai       -3.20        3.64      -0.189      292.13     1008.19       74.75        0.00        0.00        1.00        0.00
2024-06-19_04_00_00    dengzhoulu       -2.83        2.30      -0.006      293.13     1007.90       87.14        0.00        0.00        1.00        0.00
2024-06-19_04_00_00       shangma       -2.14        4.78       0.001      292.87     1007.57       83.66        0.00        0.00        1.00        0.00
2024-06-19_04_00_00    xingdenglu       -4.24        2.87      -0.099      293.73     1007.75       74.26        0.00        0.00        0.67        0.00
2024-06-19_05_00_00      badaguan       -3.14        2.86       0.020      293.12     1008.55       91.73        0.00        0.00        0.00        0.00
2024-06-19_05_00_00       beizhai       -3.40        4.28      -0.185      291.58     1008.65       83.92        0.00        0.00        0.00        0.00
2024-06-19_05_00_00    dengzhoulu       -2.73        2.52       0.001      292.79     1008.51       87.55        0.00        0.00        0.00        0.00
2024-06-19_05_00_00       shangma       -2.01        5.16       0.001      291.95     1008.05       89.27        0.00        0.00        0.00        0.00
2024-06-19_05_00_00    xingdenglu       -4.10        3.74      -0.090      293.29     1008.28       81.01        0.00        0.00        0.00        0.00
2024-06-19_06_00_00      badaguan       -3.23        2.69       0.014      293.23     1008.95       93.45        0.00        0.00        0.00      124.91
2024-06-19_06_00_00       beizhai       -3.38        4.95      -0.094      293.35     1009.04       78.56        0.00        0.00        0.00      130.66
2024-06-19_06_00_00    dengzhoulu       -2.81        2.75      -0.003      293.35     1008.92       89.56        0.00        0.00        0.00      125.49
2024-06-19_06_00_00       shangma       -2.10        6.66      -0.000      293.63     1008.42       84.42        0.00        0.00        0.00      125.82
2024-06-19_06_00_00    xingdenglu       -3.25        4.36      -0.041      294.05     1008.73       80.67        0.00        0.00        0.00      127.17
2024-06-19_07_00_00      badaguan       -3.03        3.05       0.018      293.43     1009.29       93.36        0.00        0.00        0.00      337.18
2024-06-19_07_00_00       beizhai       -3.23        6.29      -0.048      294.34     1009.35       77.16        0.00        0.00        0.00      345.44
2024-06-19_07_00_00    dengzhoulu       -2.86        3.39      -0.000      294.13     1009.26       87.02        0.00        0.00        0.00      338.07
2024-06-19_07_00_00       shangma       -2.15        7.67      -0.001      295.05     1008.82       80.13        0.00        0.00        0.00      339.29
2024-06-19_07_00_00    xingdenglu       -2.80        5.58      -0.031      295.17     1009.08       77.71        0.00        0.00        0.00      340.24
2024-06-19_08_00_00      badaguan       -3.66        2.37       0.012      293.64     1009.16       92.41        0.00        0.00        0.00      546.20
2024-06-19_08_00_00       beizhai       -2.82        6.10      -0.027      295.25     1009.27       72.83        0.00        0.00        0.00      555.49
2024-06-19_08_00_00    dengzhoulu       -3.15        3.30      -0.004      294.88     1009.13       82.89        0.00        0.00        0.00      547.26
2024-06-19_08_00_00       shangma       -2.27        7.68      -0.000      296.14     1008.76       74.22        0.00        0.00        0.00      549.42
2024-06-19_08_00_00    xingdenglu       -2.52        5.37      -0.026      296.07     1009.00       73.86        0.00        0.00        0.00      549.38
2024-06-19_09_00_00      badaguan       -4.33        2.45       0.014      293.73     1009.01       92.11        0.00        0.00        0.00      734.39
2024-06-19_09_00_00       beizhai       -3.12        6.57      -0.031      296.19     1009.08       64.30        0.00        0.00        0.00      744.03
2024-06-19_09_00_00    dengzhoulu       -3.43        3.40      -0.005      295.35     1008.97       80.14        0.00        0.00        0.00      735.23
2024-06-19_09_00_00       shangma       -2.23        7.83      -0.000      297.10     1008.65       67.56        0.00        0.00        0.00      736.38
2024-06-19_09_00_00    xingdenglu       -2.56        5.66      -0.026      297.06     1008.83       66.17        0.00        0.00        0.00      736.30
2024-06-19_10_00_00      badaguan       -4.07        2.69       0.015      293.84     1008.76       91.80        0.00        0.00        0.00      886.97
2024-06-19_10_00_00       beizhai       -3.03        6.86      -0.017      296.94     1008.87       55.62        0.00        0.00        0.00      896.76
2024-06-19_10_00_00    dengzhoulu       -3.46        3.70      -0.004      295.78     1008.72       76.28        0.00        0.00        0.00      887.96
2024-06-19_10_00_00       shangma       -2.36        7.52      -0.000      297.93     1008.42       59.53        0.00        0.00        0.00      886.86
2024-06-19_10_00_00    xingdenglu       -2.57        5.93      -0.025      297.87     1008.57       57.47        0.00        0.00        0.00      888.86
2024-06-19_11_00_00      badaguan       -4.49        2.10       0.009      294.05     1008.48       89.37        0.00        0.00        0.00      987.64
2024-06-19_11_00_00       beizhai       -3.24        6.67      -0.023      297.65     1008.64       49.05        0.00        0.00        0.00      997.36
2024-06-19_11_00_00    dengzhoulu       -3.83        3.39      -0.007      296.40     1008.43       69.87        0.00        0.00        0.00      988.90
2024-06-19_11_00_00       shangma       -2.74        7.14       0.000      298.69     1008.20       51.24        0.00        0.00        0.00      990.15
2024-06-19_11_00_00    xingdenglu       -2.80        5.75      -0.028      298.56     1008.32       51.16        0.00        0.00        0.00      990.76
2024-06-19_12_00_00      badaguan       -4.61        1.94       0.008      294.22     1007.83       87.98        0.00        0.00        0.00     1029.25
2024-06-19_12_00_00       beizhai       -3.38        6.63      -0.025      298.22     1007.92       45.82        0.00        0.00        0.00     1039.20
2024-06-19_12_00_00    dengzhoulu       -3.94        3.38      -0.008      296.82     1007.80       67.14        0.00        0.00        0.00     1030.82
2024-06-19_12_00_00       shangma       -2.45        6.84       0.000      299.44     1007.58       45.97        0.00        0.00        0.00     1034.34
2024-06-19_12_00_00    xingdenglu       -2.83        5.78      -0.029      299.15     1007.61       47.76        0.00        0.00        0.00     1033.64
2024-06-19_13_00_00      badaguan       -4.89        2.03       0.008      294.34     1007.09       87.07        0.00        0.00        0.00     1008.99
2024-06-19_13_00_00       beizhai       -3.67        6.68      -0.032      298.51     1007.11       45.17        0.00        0.00        0.00     1019.02
2024-06-19_13_00_00    dengzhoulu       -4.17        3.33      -0.008      297.00     1007.03       67.00        0.00        0.00        0.00     1010.31
2024-06-19_13_00_00       shangma       -2.53        6.91       0.000      299.69     1006.67       45.67        0.00        0.00        0.00     1014.47
2024-06-19_13_00_00    xingdenglu       -3.04        5.62      -0.032      299.30     1006.81       48.48        0.00        0.00        0.00     1013.40
2024-06-19_14_00_00      badaguan       -5.42        1.84       0.009      294.42     1006.74       87.85        0.00        0.00        0.00      931.57
2024-06-19_14_00_00       beizhai       -4.41        6.76      -0.055      298.41     1006.76       46.25        0.00        0.00        0.00      938.80
2024-06-19_14_00_00    dengzhoulu       -4.75        3.13      -0.010      297.01     1006.70       68.91        0.00        0.00        0.00      932.72
2024-06-19_14_00_00       shangma       -3.44        6.91       0.001      299.67     1006.41       47.48        0.00        0.00        0.00      936.57
2024-06-19_14_00_00    xingdenglu       -3.76        5.50      -0.042      299.10     1006.50       50.87        0.00        0.00        0.00      934.19
2024-06-19_15_00_00      badaguan       -5.93        1.43       0.007      294.43     1006.51       88.59        0.00        0.00        0.00      801.27
2024-06-19_15_00_00       beizhai       -4.98        6.99      -0.069      298.26     1006.53       47.51        0.00        0.00        0.00      807.50
2024-06-19_15_00_00    dengzhoulu       -5.21        2.86      -0.012      296.83     1006.48       71.96        0.00        0.00        0.00      802.26
2024-06-19_15_00_00       shangma       -4.10        6.78       0.002      299.33     1006.19       50.57        0.00        0.00        0.00      805.94
2024-06-19_15_00_00    xingdenglu       -4.39        5.39      -0.051      298.74     1006.31       54.42        0.00        0.00        0.00      803.23
2024-06-19_16_00_00      badaguan       -6.80        1.20       0.007      294.36     1005.98       90.83        0.00        0.00        0.00      628.62
2024-06-19_16_00_00       beizhai       -5.70        6.80      -0.094      297.83     1006.04       51.77        0.00        0.00        0.00      634.56
2024-06-19_16_00_00    dengzhoulu       -6.02        2.44      -0.015      296.47     1005.95       77.00        0.00        0.00        0.00      629.46
2024-06-19_16_00_00       shangma       -4.91        6.90       0.002      298.73     1005.81       55.75        0.00        0.00        0.00      633.13
2024-06-19_16_00_00    xingdenglu       -5.11        5.22      -0.060      298.21     1005.86       59.14        0.00        0.00        0.00      630.58
2024-06-19_17_00_00      badaguan       -7.22        1.11       0.008      294.22     1005.65       92.42        0.00        0.00        0.00      428.13
2024-06-19_17_00_00       beizhai       -6.30        6.32      -0.122      297.29     1005.62       54.71        0.00        0.00        0.00      432.58
2024-06-19_17_00_00    dengzhoulu       -6.41        2.23      -0.015      296.02     1005.62       80.85        0.00        0.00        0.00      428.85
2024-06-19_17_00_00       shangma       -4.93        6.57       0.003      298.17     1005.50       60.10        0.00        0.00        0.00      432.32
2024-06-19_17_00_00    xingdenglu       -5.41        4.85      -0.065      297.58     1005.51       63.82        0.00        0.00        0.00      430.07
2024-06-19_18_00_00      badaguan       -7.35        1.32       0.012      293.96     1005.53       94.55        0.00        0.00        0.00      216.66
2024-06-19_18_00_00       beizhai       -6.68        6.43      -0.138      296.11     1005.49       62.20        0.00        0.00        0.00      219.39
2024-06-19_18_00_00    dengzhoulu       -6.55        2.01      -0.014      295.21     1005.50       87.76        0.00        0.00        0.00      217.22
2024-06-19_18_00_00       shangma       -5.49        6.38       0.004      297.07     1005.41       67.88        0.00        0.00        0.00      220.44
2024-06-19_18_00_00    xingdenglu       -6.03        4.91      -0.074      296.64     1005.38       70.07        0.00        0.00        0.00      218.19
2024-06-19_19_00_00      badaguan       -6.84        0.78       0.008      293.75     1005.15       95.65        0.00        0.54        0.54       12.97
2024-06-19_19_00_00       beizhai       -6.33        6.06      -0.138      295.08     1005.16       65.57        0.00        0.00        0.00       29.97
2024-06-19_19_00_00    dengzhoulu       -5.90        1.44      -0.015      294.49     1005.13       91.61        0.00        0.00        0.00       29.79
2024-06-19_19_00_00       shangma       -4.86        5.20       0.003      295.77     1005.10       76.65        0.00        0.00        0.00       32.09
2024-06-19_19_00_00    xingdenglu       -5.47        4.03      -0.065      295.47     1005.06       78.25        0.00        0.00        0.00       30.25
2024-06-19_20_00_00      badaguan       -6.98        1.77       0.014      293.69     1005.22       96.10        0.00        0.00        0.00        0.00
2024-06-19_20_00_00       beizhai       -6.98        6.54      -0.156      294.29     1005.15       76.40        0.00        0.00        0.00        0.00
2024-06-19_20_00_00    dengzhoulu       -5.82        2.18      -0.009      294.17     1005.18       93.77        0.00        0.00        0.00        0.00
2024-06-19_20_00_00       shangma       -4.77        5.25       0.003      295.02     1005.02       82.18        0.00        0.00        0.00        0.00
2024-06-19_20_00_00    xingdenglu       -5.85        4.90      -0.068      295.13     1005.04       81.43        0.00        0.00        0.00        0.00
2024-06-19_21_00_00      badaguan       -6.38        1.47       0.013      293.65     1005.15       96.58        0.00        0.12        0.12        0.00
2024-06-19_21_00_00       beizhai       -6.71        6.28      -0.146      294.00     1005.09       82.89        0.00        0.00        0.00        0.00
2024-06-19_21_00_00    dengzhoulu       -5.43        1.72      -0.010      294.02     1005.13       95.50        0.00        0.42        0.42        0.00
2024-06-19_21_00_00       shangma       -4.65        4.85       0.003      294.90     1005.18       84.35        0.00        0.00        0.00        0.00
2024-06-19_21_00_00    xingdenglu       -5.63        4.43      -0.067      294.81     1005.02       86.09        0.00        0.00        0.00        0.00
2024-06-19_22_00_00      badaguan       -5.84        1.58       0.012      293.67     1005.57       96.30        0.00        0.00        0.00        0.00
2024-06-19_22_00_00       beizhai       -6.50        6.76      -0.125      293.47     1005.45       92.46        0.00        0.00        0.00        0.00
2024-06-19_22_00_00    dengzhoulu       -4.99        1.87      -0.009      293.96     1005.54       95.31        0.00        0.00        0.00        0.00
2024-06-19_22_00_00       shangma       -4.14        4.49       0.003      294.62     1005.52       89.04        0.00        0.00        0.00        0.00
2024-06-19_22_00_00    xingdenglu       -5.45        4.51      -0.066      294.69     1005.40       88.82        0.00        0.00        0.00        0.00
2024-06-19_23_00_00      badaguan       -3.85        1.58       0.008      293.69     1005.86       95.97        0.00        0.07        0.07        0.00
2024-06-19_23_00_00       beizhai       -5.11        6.28      -0.102      293.28     1005.69       93.03        0.00        0.00        0.00        0.00
2024-06-19_23_00_00    dengzhoulu       -3.68        1.87      -0.007      294.08     1005.83       94.02        0.00        0.25        0.25        0.00
2024-06-19_23_00_00       shangma       -3.53        3.94       0.003      294.40     1005.85       91.21        0.00        0.00        0.00        0.00
2024-06-19_23_00_00    xingdenglu       -4.05        3.97      -0.050      294.52     1005.73       90.77        0.00        0.00        0.00        0.00
2024-06-20_00_00_00      badaguan       -3.46        2.27       0.013      293.64     1006.47       96.19        0.00        0.00        0.00        0.00
2024-06-20_00_00_00       beizhai       -4.54        5.51      -0.100      292.90     1006.40       93.82        0.00        0.00        0.00        0.00
2024-06-20_00_00_00    dengzhoulu       -3.38        2.72      -0.003      293.98     1006.42       94.13        0.00        0.00        0.00        0.00
2024-06-20_00_00_00       shangma       -2.52        3.32       0.002      293.84     1006.34       95.31        0.00        0.00        0.00        0.00
2024-06-20_00_00_00    xingdenglu       -3.21        3.40      -0.038      294.12     1006.35       93.02        0.00        0.00        0.00        0.00
2024-06-20_01_00_00      badaguan       -4.24        2.23       0.014      293.56     1006.15       96.29        0.00        0.00        0.00        0.00
2024-06-20_01_00_00       beizhai       -4.92        5.28      -0.115      292.78     1005.99       92.75        0.00        0.00        0.00        0.00
2024-06-20_01_00_00    dengzhoulu       -3.70        2.50      -0.004      293.79     1006.11       94.12        0.00        0.00        0.00        0.00
2024-06-20_01_00_00       shangma       -2.18        2.23       0.002      293.23     1006.20       97.57        0.00        0.00        0.00        0.00
2024-06-20_01_00_00    xingdenglu       -3.39        3.02      -0.043      293.89     1006.09       91.76        0.00        0.00        0.00        0.00
2024-06-20_02_00_00      badaguan       -4.82        2.70       0.017      293.49     1006.37       95.97        0.00        0.02        1.00        0.00
2024-06-20_02_00_00       beizhai       -5.12        5.29      -0.108      292.54     1006.36       96.24        0.00        0.00        1.00        0.00
2024-06-20_02_00_00    dengzhoulu       -4.05        2.54      -0.003      293.59     1006.35       94.46        0.00        0.00        1.00        0.00
2024-06-20_02_00_00       shangma       -2.66        2.55       0.002      293.08     1006.49       96.51        0.00        0.00        1.00        0.00
2024-06-20_02_00_00    xingdenglu       -3.81        3.15      -0.047      293.76     1006.42       91.78        0.00        0.00        1.00        0.00
2024-06-20_03_00_00      badaguan       -3.13        2.69       0.021      293.47     1006.15       96.16        0.00        1.00        1.00        0.00
2024-06-20_03_00_00       beizhai       -4.36        4.86      -0.074      292.43     1006.20       97.48        0.00        0.74        1.00        0.00
2024-06-20_03_00_00    dengzhoulu       -3.69        2.28       0.003      293.69     1006.11       93.80        0.00        1.00        1.00        0.00
2024-06-20_03_00_00       shangma       -2.65        2.80       0.002      293.94     1006.02       91.32        0.00        0.99        1.00        0.00
2024-06-20_03_00_00    xingdenglu       -3.36        3.30      -0.038      293.98     1006.15       91.39        0.00        1.00        1.00        0.00
2024-06-20_04_00_00      badaguan       -4.02       -0.16       0.003      293.42     1005.86       96.88        0.00        1.00        1.00        0.00
2024-06-20_04_00_00       beizhai       -4.07        4.17      -0.083      292.61     1006.06       96.02        0.05        0.82        1.00        0.00
2024-06-20_04_00_00    dengzhoulu       -3.41        0.43      -0.006      293.67     1005.90       94.83        0.00        1.00        1.00        0.00
2024-06-20_04_00_00       shangma       -3.47        3.28       0.002      293.82     1006.10       92.39        0.00        1.00        1.00        0.00
2024-06-20_04_00_00    xingdenglu       -3.75        2.35      -0.045      293.84     1005.98       91.71        0.01        1.00        1.00        0.00
2024-06-20_05_00_00      badaguan       -6.04       -0.84      -0.004      293.56     1005.33       95.35        0.00        1.00        1.00        0.00
2024-06-20_05_00_00       beizhai       -4.27        3.60      -0.091      293.15     1005.58       92.96        0.07        0.58        0.58        0.00
2024-06-20_05_00_00    dengzhoulu       -4.57       -0.12      -0.014      293.88     1005.36       92.64        0.00        1.00        1.00        0.00
2024-06-20_05_00_00       shangma       -3.61        1.85       0.003      294.03     1005.52       90.09        0.00        1.00        1.00        0.00
2024-06-20_05_00_00    xingdenglu       -4.39        1.95      -0.055      294.25     1005.49       88.90        0.00        1.00        1.00        0.00
2024-06-20_06_00_00      badaguan       -5.91        0.19       0.003      293.59     1005.56       96.03        0.00        0.00        0.00      117.59
2024-06-20_06_00_00       beizhai       -3.80        3.07      -0.083      294.14     1005.60       88.13        0.01        0.35        0.35       83.42
2024-06-20_06_00_00    dengzhoulu       -4.64        0.66      -0.011      294.10     1005.56       92.28        0.00        0.00        0.00      117.94
2024-06-20_06_00_00       shangma       -3.61        1.98       0.004      294.54     1005.50       87.64        0.00        1.00        1.00        4.32
2024-06-20_06_00_00    xingdenglu       -3.40        1.76      -0.038      294.60     1005.49       88.03        0.00        1.00        1.00        8.65
2024-06-20_07_00_00      badaguan       -5.88       -0.38      -0.001      293.54     1005.34       96.88        0.07        0.94        0.94       47.18
2024-06-20_07_00_00       beizhai       -4.26        3.57      -0.086      295.27     1005.55       82.35        0.00        0.00        0.00      327.93
2024-06-20_07_00_00    dengzhoulu       -4.80        0.23      -0.016      294.04     1005.38       94.02        0.07        0.87        0.87       64.90
2024-06-20_07_00_00       shangma       -2.62        0.72       0.004      294.78     1005.44       86.96        0.00        0.99        0.99       38.83
2024-06-20_07_00_00    xingdenglu       -4.13        2.98      -0.050      295.61     1005.32       83.30        0.00        0.00        0.00      323.93
2024-06-20_08_00_00      badaguan       -5.73       -0.98      -0.004      293.61     1004.84       96.70        0.07        0.93        0.93       91.02
2024-06-20_08_00_00       beizhai       -4.92        2.18      -0.111      294.92     1005.12       85.08        0.07        0.98        1.00       75.09
2024-06-20_08_00_00    dengzhoulu       -4.96       -0.38      -0.017      294.27     1004.87       93.46        0.06        0.84        0.84      147.62
2024-06-20_08_00_00       shangma       -3.56        0.85       0.005      296.02     1005.03       81.36        0.02        0.36        0.36      351.71
2024-06-20_08_00_00    xingdenglu       -4.73        2.15      -0.062      295.22     1004.92       85.69        0.05        1.00        1.00       65.27
2024-06-20_09_00_00      badaguan       -6.53        0.13       0.003      293.93     1005.56       94.66        0.00        0.64        1.00      457.88
2024-06-20_09_00_00       beizhai       -5.29        2.83      -0.110      295.70     1005.75       81.38        0.01        0.38        0.38      500.09
2024-06-20_09_00_00    dengzhoulu       -6.09        0.80      -0.016      295.16     1005.55       87.90        0.00        0.82        1.00      374.03
2024-06-20_09_00_00       shangma       -5.16        0.66       0.007      295.85     1005.47       83.16        0.18        1.00        1.00       75.51
2024-06-20_09_00_00    xingdenglu       -4.96        2.77      -0.060      296.62     1005.43       78.53        0.00        0.33        0.33      518.64
2024-06-20_10_00_00      badaguan       -6.12        0.59       0.005      294.08     1005.47       94.06        0.00        0.10        1.00      726.57
2024-06-20_10_00_00       beizhai       -5.52        3.16      -0.114      295.85     1005.62       82.08        0.00        0.45        1.00      583.79
2024-06-20_10_00_00    dengzhoulu       -5.93        1.21      -0.014      295.65     1005.47       86.15        0.00        0.36        1.00      658.28
2024-06-20_10_00_00       shangma       -4.06        3.84       0.004      297.81     1005.47       72.82        0.00        0.62        1.00      510.93
2024-06-20_10_00_00    xingdenglu       -5.41        2.86      -0.067      296.80     1005.47       78.64        0.00        0.00        1.00      750.67
2024-06-20_11_00_00      badaguan       -5.06       -0.43      -0.002      294.02     1005.00       94.62        0.00        1.00        1.00      287.16
2024-06-20_11_00_00       beizhai       -4.75        3.21      -0.085      296.45     1005.17       79.13        0.00        0.17        1.00      760.07
2024-06-20_11_00_00    dengzhoulu       -5.01        0.46      -0.015      295.44     1005.02       87.99        0.00        0.99        1.00      309.24
2024-06-20_11_00_00       shangma       -3.75        4.71       0.002      298.04     1005.01       72.35        0.00        0.11        1.00      776.93
2024-06-20_11_00_00    xingdenglu       -4.32        2.96      -0.054      296.83     1005.05       78.68        0.00        0.61        1.00      575.28
2024-06-20_12_00_00      badaguan       -6.06        0.46       0.004      294.49     1004.27       91.82        0.00        0.00        0.00     1008.09
2024-06-20_12_00_00       beizhai       -4.81        2.07      -0.102      297.72     1003.97       71.88        0.00        0.24        0.24      857.01
2024-06-20_12_00_00    dengzhoulu       -5.62        1.44      -0.013      296.84     1004.20       79.78        0.00        0.00        0.00     1008.68
2024-06-20_12_00_00       shangma       -3.64        2.24       0.003      298.31     1003.76       71.24        0.01        0.62        0.62      574.88
2024-06-20_12_00_00    xingdenglu       -4.02        2.83      -0.046      298.44     1003.76       70.52        0.00        0.00        0.00     1008.52
2024-06-20_13_00_00      badaguan       -5.41        0.64       0.004      294.13     1004.95       94.21        0.00        0.96        1.00      423.71
2024-06-20_13_00_00       beizhai       -5.71        4.45      -0.102      296.81     1004.92       78.52        0.00        0.02        1.00      852.54
2024-06-20_13_00_00    dengzhoulu       -5.53        1.49      -0.013      295.85     1004.96       86.40        0.00        0.99        1.00      354.92
2024-06-20_13_00_00       shangma       -3.51        6.82       0.001      297.85     1004.64       74.47        0.03        1.00        1.00      205.94
2024-06-20_13_00_00    xingdenglu       -4.95        4.24      -0.061      297.61     1004.74       76.01        0.00        0.10        1.00      798.88
2024-06-20_14_00_00      badaguan       -5.48        0.06       0.002      294.07     1004.50       94.66        0.00        0.98        1.00      239.81
2024-06-20_14_00_00       beizhai       -5.52        3.86      -0.112      296.52     1004.59       80.00        0.00        0.00        1.00      683.26
2024-06-20_14_00_00    dengzhoulu       -5.52        0.84      -0.014      295.56     1004.52       88.49        0.00        0.93        1.00      277.90
2024-06-20_14_00_00       shangma       -4.52        5.77       0.003      298.31     1004.32       73.34        0.01        0.00        0.51      913.26
2024-06-20_14_00_00    xingdenglu       -4.96        3.37      -0.061      297.10     1004.43       78.56        0.00        0.00        1.00      762.87
2024-06-20_15_00_00      badaguan       -5.81        0.40       0.003      294.33     1003.99       93.03        0.00        0.02        1.00      662.96
2024-06-20_15_00_00       beizhai       -5.40        3.23      -0.114      297.15     1003.79       76.56        0.00        0.00        0.00      793.35
2024-06-20_15_00_00    dengzhoulu       -5.65        1.34      -0.014      296.36     1003.95       83.61        0.00        0.03        1.00      695.02
2024-06-20_15_00_00       shangma       -3.79        5.31       0.002      298.53     1003.63       71.91        0.00        0.00        0.00      793.91
2024-06-20_15_00_00    xingdenglu       -4.97        3.50      -0.061      297.65     1003.67       75.99        0.00        0.00        0.00      790.67
2024-06-20_16_00_00      badaguan       -5.54        0.05       0.001      294.22     1003.87       93.65        0.00        0.00        0.00      621.94
2024-06-20_16_00_00       beizhai       -4.78        3.47      -0.095      297.02     1003.88       77.38        0.00        0.00        0.00      624.42
2024-06-20_16_00_00    dengzhoulu       -5.45        1.06      -0.015      296.06     1003.86       85.10        0.00        0.00        0.00      622.52
2024-06-20_16_00_00       shangma       -3.12        5.38       0.001      298.50     1003.73       72.55        0.00        0.00        0.00      625.08
2024-06-20_16_00_00    xingdenglu       -4.42        3.27      -0.055      297.55     1003.75       76.52        0.00        0.00        0.00      622.13
2024-06-20_17_00_00      badaguan       -5.98       -1.17      -0.006      294.31     1002.78       92.78        0.00        0.62        0.62      194.27
2024-06-20_17_00_00       beizhai       -4.02        0.81      -0.114      297.16     1002.93       75.56        0.00        0.23        0.23      345.11
2024-06-20_17_00_00    dengzhoulu       -5.33       -0.12      -0.018      295.80     1002.78       85.57        0.00        0.23        0.23      273.27
2024-06-20_17_00_00       shangma       -2.94        2.95       0.003      297.57     1002.86       76.57        0.00        0.91        0.91       99.28
2024-06-20_17_00_00    xingdenglu       -3.82        2.02      -0.047      297.43     1002.75       76.97        0.00        0.21        0.21      337.55
2024-06-20_18_00_00      badaguan       -6.48        0.15       0.003      294.22     1003.02       93.31        0.00        0.00        0.00      216.14
2024-06-20_18_00_00       beizhai       -3.56        0.46      -0.119      296.83     1002.82       76.40        0.00        0.00        0.00      217.34
2024-06-20_18_00_00    dengzhoulu       -5.71        0.82      -0.015      295.59     1002.98       86.73        0.00        0.00        0.00      216.56
2024-06-20_18_00_00       shangma       -4.18        0.64       0.006      297.56     1002.76       75.95        0.00        0.93        0.93       34.69
2024-06-20_18_00_00    xingdenglu       -3.35        2.65      -0.035      297.39     1002.73       76.74        0.00        0.05        0.05      200.75
2024-06-20_19_00_00      badaguan       -6.35        0.43       0.003      293.83     1003.63       95.81        0.00        0.76        0.76        3.35
2024-06-20_19_00_00       beizhai       -4.34        1.81      -0.074      294.63     1003.65       90.39        0.00        0.00        0.00       30.02
2024-06-20_19_00_00    dengzhoulu       -5.42        0.92      -0.015      294.61     1003.64       93.27        0.00        0.20        0.20       11.67
2024-06-20_19_00_00       shangma       -4.17        1.96       0.006      296.48     1003.66       81.64        0.00        1.00        1.00        0.11
2024-06-20_19_00_00    xingdenglu       -5.00        3.41      -0.055      295.85     1003.57       85.30        0.00        0.08        0.08       27.37
2024-06-20_20_00_00      badaguan       -4.30       -0.17      -0.002      293.71     1003.62       96.89        0.01        1.00        1.00        0.00
2024-06-20_20_00_00       beizhai       -3.52        2.23      -0.066      294.60     1003.79       91.67        0.00        0.20        0.20        0.00
2024-06-20_20_00_00    dengzhoulu       -3.92        0.47      -0.013      294.50     1003.65       95.08        0.01        1.00        1.00        0.00
2024-06-20_20_00_00       shangma       -3.48        1.53       0.005      295.84     1003.86       86.09        0.00        1.00        1.00        0.00
2024-06-20_20_00_00    xingdenglu       -3.67        1.99      -0.047      295.33     1003.73       89.62        0.00        0.13        0.13        0.00
