CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-05-29_23_00_00    dengzhoulu       -0.89        4.44       0.012      290.17     1012.35       82.68        0.00        0.00        1.00        0.00
2024-05-29_23_00_00       shangma       -1.17        8.13      -0.002      290.45     1011.63       79.64        0.00        0.00        1.00        0.00
2024-05-29_23_00_00    xingdenglu       -2.97        4.70      -0.032      290.17     1012.12       80.08        0.00        0.00        1.00        0.00
2024-05-30_00_00_00      badaguan        0.00        4.95       0.032      289.60     1012.37       88.94        0.00        0.00        1.00        0.00
2024-05-30_00_00_00       beizhai       -3.81        4.75      -0.173      289.09     1012.50       77.99        0.00        0.00        1.00        0.00
2024-05-30_00_00_00    dengzhoulu       -0.48        4.60       0.014      290.00     1012.31       84.14        0.00        0.00        1.00        0.00
2024-05-30_00_00_00       shangma       -1.10        8.14      -0.002      290.04     1011.75       83.33        0.00        0.00        1.00        0.00
2024-05-30_00_00_00    xingdenglu       -2.76        4.56      -0.030      289.80     1012.26       83.60        0.00        0.00        1.00        0.00
2024-05-30_01_00_00      badaguan       -0.96        4.33       0.031      289.45     1011.81       92.12        0.00        0.00        1.00        0.00
2024-05-30_01_00_00       beizhai       -4.09        5.18      -0.153      289.18     1011.79       83.26        0.00        0.00        1.00        0.00
2024-05-30_01_00_00    dengzhoulu       -1.39        4.18       0.011      289.82     1011.74       88.15        0.00        0.00        1.00        0.00
2024-05-30_01_00_00       shangma       -1.66        7.68      -0.001      289.99     1011.16       86.14        0.00        0.00        1.00        0.00
2024-05-30_01_00_00    xingdenglu       -2.92        4.85      -0.033      289.89     1011.66       85.43        0.00        0.00        1.00        0.00
2024-05-30_02_00_00      badaguan        0.37        3.59       0.023      289.38     1011.69       94.79        0.00        0.00        1.00        0.00
2024-05-30_02_00_00       beizhai       -2.63        3.71      -0.238      288.33     1011.94       91.85        0.00        0.00        0.24        0.00
2024-05-30_02_00_00    dengzhoulu        0.03        3.68       0.009      289.73     1011.67       92.11        0.00        0.00        1.00        0.00
2024-05-30_02_00_00       shangma       -0.61        7.05      -0.002      289.47     1011.29       93.28        0.00        0.00        1.00        0.00
2024-05-30_02_00_00    xingdenglu       -1.95        3.78      -0.027      289.39     1011.78       90.42        0.00        0.00        1.00        0.00
2024-05-30_03_00_00      badaguan       -1.18        2.90       0.017      289.40     1012.00       95.50        0.00        0.00        1.00        0.00
2024-05-30_03_00_00       beizhai       -2.41        4.43      -0.180      289.16     1012.23       90.83        0.00        0.00        1.00        0.00
2024-05-30_03_00_00    dengzhoulu       -1.24        3.38       0.002      289.89     1011.92       92.44        0.00        0.00        1.00        0.00
2024-05-30_03_00_00       shangma       -1.42        6.97      -0.001      290.13     1011.22       89.37        0.00        0.00        1.00        0.00
2024-05-30_03_00_00    xingdenglu       -2.63        4.46      -0.038      289.66     1011.82       91.57        0.00        0.00        1.00        0.00
2024-05-30_04_00_00      badaguan       -1.50        4.05       0.024      289.41     1012.08       95.12        0.00        0.00        1.00        0.00
2024-05-30_04_00_00       beizhai       -3.34        4.21      -0.167      289.39     1012.17       87.94        0.00        0.00        1.00        0.00
2024-05-30_04_00_00    dengzhoulu       -1.59        3.81       0.006      289.77     1012.01       92.77        0.00        0.00        1.00        0.00
2024-05-30_04_00_00       shangma       -1.49        7.26      -0.001      290.14     1011.49       89.74        0.00        0.00        1.00        0.00
2024-05-30_04_00_00    xingdenglu       -3.01        3.62      -0.050      289.98     1011.91       89.22        0.00        0.00        1.00        0.00
2024-05-30_05_00_00      badaguan       -1.17        3.38       0.020      289.42     1012.15       93.92        0.00        0.00        1.00        0.00
2024-05-30_05_00_00       beizhai       -3.37        4.10      -0.169      289.16     1012.38       89.66        0.00        0.00        1.00        0.00
2024-05-30_05_00_00    dengzhoulu       -1.67        3.23       0.004      289.78     1012.13       91.23        0.00        0.00        1.00        0.00
2024-05-30_05_00_00       shangma       -1.96        6.92      -0.001      289.98     1011.55       89.98        0.00        0.00        1.00        0.00
2024-05-30_05_00_00    xingdenglu       -3.30        3.59      -0.058      290.03     1011.94       88.41        0.00        0.00        1.00        0.00
2024-05-30_06_00_00      badaguan       -0.14        3.03       0.017      289.49     1012.26       91.89        0.00        0.00        1.00       61.45
2024-05-30_06_00_00       beizhai       -2.03        4.20      -0.147      289.34     1012.47       86.60        0.00        0.00        1.00       22.29
2024-05-30_06_00_00    dengzhoulu       -0.41        3.44       0.006      290.08     1012.20       86.56        0.00        0.00        1.00       55.84
2024-05-30_06_00_00       shangma       -0.77        6.62      -0.001      290.32     1011.60       86.16        0.00        0.00        1.00      101.46
2024-05-30_06_00_00    xingdenglu       -2.12        3.66      -0.033      290.18     1012.11       86.89        0.00        0.00        1.00       86.66
2024-05-30_07_00_00      badaguan       -1.41        4.02       0.024      289.61     1012.26       90.74        0.00        0.00        1.00      257.91
2024-05-30_07_00_00       beizhai       -2.05        5.10      -0.043      290.76     1012.36       76.60        0.00        0.00        1.00      287.85
2024-05-30_07_00_00    dengzhoulu       -1.32        4.47       0.006      290.59     1012.16       82.95        0.00        0.00        1.00      272.36
2024-05-30_07_00_00       shangma       -1.74        6.39      -0.000      290.49     1011.63       83.84        0.00        0.00        1.00       63.56
2024-05-30_07_00_00    xingdenglu       -2.42        4.78      -0.025      290.99     1012.02       80.94        0.00        0.00        1.00      126.50
2024-05-30_08_00_00      badaguan       -0.99        3.66       0.019      289.49     1011.98       91.31        0.00        0.00        1.00      112.04
2024-05-30_08_00_00       beizhai       -2.25        4.33      -0.074      290.40     1011.99       75.88        0.00        0.00        1.00      105.40
2024-05-30_08_00_00    dengzhoulu       -1.05        3.93       0.004      290.31     1011.94       84.22        0.00        0.00        1.00      114.62
2024-05-30_08_00_00       shangma       -1.92        7.20      -0.001      290.77     1011.44       81.74        0.00        0.00        1.00      112.83
2024-05-30_08_00_00    xingdenglu       -2.36        4.40      -0.024      290.63     1011.84       82.67        0.00        0.00        1.00      101.13
2024-05-30_09_00_00      badaguan       -0.95        4.38       0.024      289.51     1012.10       91.21        0.00        0.00        1.00      174.42
2024-05-30_09_00_00       beizhai       -1.69        4.93      -0.027      290.90     1012.16       73.30        0.00        0.00        1.00      216.60
2024-05-30_09_00_00    dengzhoulu       -0.82        4.60       0.007      290.43     1012.02       83.51        0.00        0.00        1.00      185.15
2024-05-30_09_00_00       shangma       -1.18        7.77      -0.002      292.23     1011.42       74.32        0.00        0.00        1.00      545.10
2024-05-30_09_00_00    xingdenglu       -1.87        4.77      -0.018      291.03     1011.88       79.97        0.00        0.00        1.00      174.09
2024-05-30_10_00_00      badaguan       -0.37        4.84       0.025      289.64     1011.80       90.71        0.00        0.00        1.00      475.75
2024-05-30_10_00_00       beizhai       -1.14        5.62       0.005      291.39     1011.82       73.36        0.00        0.00        1.00      539.54
2024-05-30_10_00_00    dengzhoulu       -0.07        5.26       0.011      291.12     1011.70       79.93        0.00        0.00        1.00      681.21
2024-05-30_10_00_00       shangma       -0.95        7.89      -0.002      292.83     1011.12       72.25        0.00        0.00        1.00      634.81
2024-05-30_10_00_00    xingdenglu       -1.24        5.50      -0.010      292.00     1011.63       74.77        0.00        0.00        1.00      586.07
2024-05-30_11_00_00      badaguan       -1.03        4.46       0.022      289.61     1011.48       91.73        0.00        0.00        1.00      870.25
2024-05-30_11_00_00       beizhai       -0.44        5.64       0.039      292.49     1011.46       68.79        0.00        0.00        1.00      801.09
2024-05-30_11_00_00    dengzhoulu       -0.56        4.94       0.007      291.40     1011.40       79.26        0.00        0.00        1.00      822.73
2024-05-30_11_00_00       shangma       -1.73        7.67      -0.001      293.68     1010.67       68.72        0.00        0.00        1.00      842.95
2024-05-30_11_00_00    xingdenglu       -0.96        5.55      -0.008      293.37     1011.18       68.42        0.00        0.00        1.00      788.23
2024-05-30_12_00_00      badaguan       -1.62        4.51       0.020      289.58     1011.02       92.73        0.00        0.00        0.00     1013.28
2024-05-30_12_00_00       beizhai       -0.78        5.45       0.030      293.26     1011.04       64.83        0.00        0.00        1.00      887.71
2024-05-30_12_00_00    dengzhoulu       -0.89        4.79       0.005      291.70     1010.95       78.07        0.00        0.00        0.00     1013.74
2024-05-30_12_00_00       shangma       -1.97        7.93      -0.001      294.48     1010.15       64.57        0.00        0.00        1.00      903.73
2024-05-30_12_00_00    xingdenglu       -1.20        5.41      -0.012      294.23     1010.66       64.69        0.00        0.00        1.00      960.69
2024-05-30_13_00_00      badaguan       -2.55        4.60       0.020      289.51     1010.30       93.58        0.00        0.00        1.00      770.26
2024-05-30_13_00_00       beizhai       -1.58        5.61       0.010      293.66     1010.18       62.36        0.00        0.00        0.69      982.70
2024-05-30_13_00_00    dengzhoulu       -1.77        4.81       0.003      291.56     1010.21       79.92        0.00        0.00        1.00      796.01
2024-05-30_13_00_00       shangma       -2.16        8.45      -0.001      294.50     1009.47       64.84        0.00        0.00        1.00      964.93
2024-05-30_13_00_00    xingdenglu       -1.84        5.68      -0.018      294.29     1009.88       65.07        0.00        0.00        1.00      976.13
2024-05-30_14_00_00      badaguan       -3.08        4.17       0.011      289.58     1010.61       93.36        0.00        0.00        1.00      824.42
2024-05-30_14_00_00       beizhai       -2.48        6.34      -0.010      292.93     1010.59       68.52        0.00        0.00        1.00      878.34
2024-05-30_14_00_00    dengzhoulu       -2.41        4.68      -0.005      291.57     1010.51       80.86        0.00        0.00        1.00      862.71
2024-05-30_14_00_00       shangma       -2.64        9.08      -0.001      294.20     1009.64       66.98        0.00        0.00        0.04      908.47
2024-05-30_14_00_00    xingdenglu       -2.64        6.02      -0.028      293.94     1010.19       67.85        0.00        0.00        1.00      904.88
2024-05-30_15_00_00      badaguan       -1.92        4.81       0.016      289.79     1010.43       92.77        0.00        0.00        1.00      759.31
2024-05-30_15_00_00       beizhai       -2.76        6.11      -0.020      292.87     1010.42       70.14        0.00        0.00        1.00      773.53
2024-05-30_15_00_00    dengzhoulu       -1.95        4.92      -0.001      291.65     1010.40       81.64        0.00        0.00        1.00      759.41
2024-05-30_15_00_00       shangma       -2.49        9.30      -0.001      293.98     1009.78       68.84        0.00        0.00        1.00      753.28
2024-05-30_15_00_00    xingdenglu       -3.02        5.96      -0.032      293.51     1010.20       71.40        0.00        0.00        1.00      766.61
2024-05-30_16_00_00      badaguan       -3.56        2.90       0.003      289.63     1009.72       93.22        0.00        0.00        1.00      351.71
2024-05-30_16_00_00       beizhai       -2.85        5.72      -0.027      292.97     1009.70       67.47        0.00        0.00        1.00      501.86
2024-05-30_16_00_00    dengzhoulu       -2.94        3.76      -0.011      291.30     1009.63       82.83        0.00        0.00        1.00      354.65
2024-05-30_16_00_00       shangma       -2.34        8.10      -0.001      293.51     1009.03       70.51        0.00        0.00        1.00      394.09
2024-05-30_16_00_00    xingdenglu       -3.25        5.26      -0.036      293.41     1009.43       70.24        0.00        0.00        1.00      472.73
2024-05-30_17_00_00      badaguan       -3.38        2.79       0.009      289.50     1009.69       94.45        0.00        0.00        1.00      197.67
2024-05-30_17_00_00       beizhai       -3.37        5.42      -0.049      292.79     1009.56       64.62        0.00        0.00        1.00      242.21
2024-05-30_17_00_00    dengzhoulu       -3.12        3.28      -0.008      291.07     1009.60       83.63        0.00        0.00        1.00      231.21
2024-05-30_17_00_00       shangma       -2.53        7.51      -0.000      292.98     1008.96       72.11        0.00        0.00        1.00      199.16
2024-05-30_17_00_00    xingdenglu       -3.48        5.00      -0.041      293.15     1009.36       69.89        0.00        0.00        1.00      291.74
2024-05-30_18_00_00      badaguan       -2.78        3.24       0.004      289.46     1010.22       94.44        0.00        0.08        1.00       21.48
2024-05-30_18_00_00       beizhai       -3.64        5.51      -0.061      291.36     1010.03       70.54        0.00        0.00        1.00       21.68
2024-05-30_18_00_00    dengzhoulu       -2.94        3.68      -0.011      290.28     1010.14       89.87        0.00        0.00        1.00       21.97
2024-05-30_18_00_00       shangma       -2.72        7.30      -0.000      291.84     1009.49       76.95        0.00        0.00        1.00       32.33
2024-05-30_18_00_00    xingdenglu       -4.02        5.00      -0.047      291.70     1009.88       76.83        0.00        0.00        1.00       24.51
2024-05-30_19_00_00      badaguan       -3.12        2.48       0.000      289.46     1010.67       93.15        0.00        0.89        1.00        0.00
2024-05-30_19_00_00       beizhai       -4.03        5.83      -0.084      290.27     1010.47       80.86        0.00        0.00        1.00        0.00
2024-05-30_19_00_00    dengzhoulu       -2.96        3.34      -0.013      290.09     1010.57       90.28        0.00        0.62        1.00        0.00
2024-05-30_19_00_00       shangma       -2.27        7.77      -0.001      290.68     1009.98       87.29        0.00        0.00        1.00        0.00
2024-05-30_19_00_00    xingdenglu       -3.85        5.22      -0.045      290.80     1010.35       85.32        0.00        0.00        1.00        0.00
2024-05-30_20_00_00      badaguan       -3.58        1.84      -0.001      289.42     1010.54       93.68        0.00        0.71        1.00        0.00
2024-05-30_20_00_00       beizhai       -3.57        5.19      -0.082      290.88     1010.44       72.38        0.00        0.00        1.00        0.00
2024-05-30_20_00_00    dengzhoulu       -2.85        2.84      -0.014      290.02     1010.46       90.89        0.00        0.00        1.00        0.00
2024-05-30_20_00_00       shangma       -2.16        6.76      -0.001      290.35     1010.02       89.63        0.00        0.00        1.00        0.00
2024-05-30_20_00_00    xingdenglu       -3.54        4.46      -0.042      290.69     1010.33       85.74        0.00        0.00        1.00        0.00
