CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-24_13_00_00    xingdenglu        1.88       -6.85       0.015      300.62     1007.60       35.24        0.00        0.00        0.00     1015.56
2024-06-24_14_00_00      badaguan        1.86       -5.51      -0.037      298.07     1007.34       54.15        0.00        0.00        0.00      944.32
2024-06-24_14_00_00       beizhai        2.58       -7.79      -0.005      300.08     1007.44       31.94        0.00        0.00        0.00      948.65
2024-06-24_14_00_00    dengzhoulu        2.01       -6.26      -0.015      301.04     1007.36       31.81        0.00        0.00        0.00      944.77
2024-06-24_14_00_00       shangma        2.37       -8.26      -0.000      301.22     1007.45       30.18        0.00        0.00        0.00      944.59
2024-06-24_14_00_00    xingdenglu        1.53       -6.94       0.010      300.78     1007.23       34.77        0.00        0.00        0.00      943.76
2024-06-24_15_00_00      badaguan        1.85       -5.26      -0.036      298.14     1007.87       53.85        0.00        0.00        0.00      815.93
2024-06-24_15_00_00       beizhai        2.25       -7.29      -0.007      300.13     1008.01       31.07        0.00        0.00        0.00      819.24
2024-06-24_15_00_00    dengzhoulu        1.92       -5.94      -0.014      301.19     1007.89       30.92        0.00        0.00        0.00      816.06
2024-06-24_15_00_00       shangma        1.97       -7.93       0.000      301.33     1007.92       29.01        0.00        0.00        0.00      817.80
2024-06-24_15_00_00    xingdenglu        1.21       -6.54       0.006      300.86     1007.77       33.83        0.00        0.00        0.00      815.26
2024-06-24_16_00_00      badaguan        1.32       -5.09      -0.036      298.11     1008.46       53.16        0.00        0.00        0.00      643.57
2024-06-24_16_00_00       beizhai        1.95       -6.66      -0.016      300.04     1008.69       31.35        0.00        0.00        0.00      645.34
2024-06-24_16_00_00    dengzhoulu        1.40       -5.71      -0.016      301.16     1008.50       29.25        0.00        0.00        0.00      643.97
2024-06-24_16_00_00       shangma        1.45       -7.12       0.001      301.29     1008.57       29.30        0.00        0.00        0.00      645.89
2024-06-24_16_00_00    xingdenglu        0.94       -6.04       0.001      300.77     1008.42       33.48        0.00        0.00        0.00      643.54
2024-06-24_17_00_00      badaguan        1.62       -4.77      -0.034      298.01     1009.04       52.92        0.00        0.00        0.00      442.01
2024-06-24_17_00_00       beizhai        0.50       -5.94      -0.040      299.68     1009.28       31.42        0.00        0.00        0.00      441.72
2024-06-24_17_00_00    dengzhoulu        1.77       -5.32      -0.012      300.90     1009.09       29.33        0.00        0.00        0.00      442.43
2024-06-24_17_00_00       shangma       -0.57       -6.50       0.003      300.89     1009.23       29.25        0.00        0.00        0.00      443.08
2024-06-24_17_00_00    xingdenglu        0.69       -5.34       0.006      300.37     1009.05       33.80        0.00        0.00        0.00      441.60
2024-06-24_18_00_00      badaguan        0.95       -3.99      -0.027      297.71     1009.50       54.37        0.00        0.00        0.00      226.41
2024-06-24_18_00_00       beizhai        0.40       -5.22      -0.042      298.98     1009.70       32.44        0.00        0.00        0.00      226.20
2024-06-24_18_00_00    dengzhoulu        1.13       -4.49      -0.011      300.36     1009.55       30.32        0.00        0.00        0.00      226.85
2024-06-24_18_00_00       shangma       -0.19       -5.08       0.003      300.31     1009.52       30.48        0.00        0.00        0.00      229.27
2024-06-24_18_00_00    xingdenglu       -0.10       -4.58      -0.005      299.88     1009.44       34.68        0.00        0.00        0.00      226.27
2024-06-24_19_00_00      badaguan        0.35       -2.99      -0.016      297.24     1009.71       56.44        0.00        0.00        1.00       12.40
2024-06-24_19_00_00       beizhai        0.68       -3.45      -0.027      296.55     1010.10       34.08        0.00        0.00        1.00       11.92
2024-06-24_19_00_00    dengzhoulu        0.40       -3.43      -0.005      299.58     1009.76       31.97        0.00        0.00        1.00       10.04
2024-06-24_19_00_00       shangma        0.40       -2.44       0.001      298.53     1009.95       35.22        0.00        0.00        0.00       35.22
2024-06-24_19_00_00    xingdenglu        0.26       -3.49      -0.007      298.75     1009.77       36.05        0.00        0.00        1.00       17.05
2024-06-24_20_00_00      badaguan       -0.66       -2.15      -0.010      296.88     1010.03       56.55        0.00        0.00        1.00        0.00
2024-06-24_20_00_00       beizhai       -0.06       -3.26      -0.084      294.26     1010.23       39.35        0.00        0.00        0.00        0.00
2024-06-24_20_00_00    dengzhoulu       -0.19       -2.45      -0.005      298.80     1010.06       32.14        0.00        0.00        0.82        0.00
2024-06-24_20_00_00       shangma        1.68       -3.51      -0.001      297.01     1009.90       35.39        0.00        0.00        0.00        0.00
2024-06-24_20_00_00    xingdenglu       -0.52       -3.17      -0.016      297.34     1009.94       38.05        0.00        0.00        0.00        0.00
2024-06-24_21_00_00      badaguan       -0.28       -1.81      -0.009      296.35     1010.14       57.04        0.00        0.00        1.00        0.00
2024-06-24_21_00_00       beizhai       -0.51       -2.74      -0.110      293.71     1010.39       41.50        0.00        0.00        1.00        0.00
2024-06-24_21_00_00    dengzhoulu        0.10       -1.95      -0.005      297.85     1010.18       33.62        0.00        0.00        1.00        0.00
2024-06-24_21_00_00       shangma        1.61       -3.01      -0.001      295.40     1010.16       43.16        0.00        0.00        0.00        0.00
2024-06-24_21_00_00    xingdenglu        0.09       -2.81      -0.016      296.64     1010.12       40.39        0.00        0.00        1.00        0.00
2024-06-24_22_00_00      badaguan        0.70       -2.63      -0.018      295.90     1010.86       59.78        0.00        0.00        1.00        0.00
2024-06-24_22_00_00       beizhai        0.06       -2.58      -0.082      292.03     1011.16       47.95        0.00        0.00        0.01        0.00
2024-06-24_22_00_00    dengzhoulu        0.29       -1.90      -0.010      296.78     1010.95       38.48        0.00        0.00        0.83        0.00
2024-06-24_22_00_00       shangma        1.05       -2.40      -0.000      293.72     1010.83       47.10        0.00        0.00        0.00        0.00
2024-06-24_22_00_00    xingdenglu       -0.42       -1.50      -0.027      295.34     1010.95       45.38        0.00        0.00        0.00        0.00
2024-06-24_23_00_00      badaguan        1.05       -2.89      -0.019      295.48     1011.26       61.39        0.00        0.00        0.00        0.00
2024-06-24_23_00_00       beizhai        0.12       -2.72      -0.104      291.21     1011.53       54.57        0.00        0.00        0.00        0.00
2024-06-24_23_00_00    dengzhoulu        0.72       -2.27      -0.009      295.93     1011.31       42.99        0.00        0.00        0.00        0.00
2024-06-24_23_00_00       shangma        1.02       -1.82      -0.000      292.92     1011.34       49.00        0.00        0.00        0.00        0.00
2024-06-24_23_00_00    xingdenglu       -0.35       -1.63      -0.024      294.79     1011.38       48.08        0.00        0.00        0.00        0.00
2024-06-25_00_00_00      badaguan        0.46       -2.41      -0.016      295.10     1011.61       62.22        0.00        0.00        0.00        0.00
2024-06-25_00_00_00       beizhai       -0.36       -2.52      -0.145      290.79     1011.91       56.22        0.00        0.00        0.00        0.00
2024-06-25_00_00_00    dengzhoulu        0.19       -1.69      -0.011      295.24     1011.66       44.62        0.00        0.00        0.00        0.00
2024-06-25_00_00_00       shangma        0.35       -1.26       0.001      292.63     1011.70       49.65        0.00        0.00        0.00        0.00
2024-06-25_00_00_00    xingdenglu       -0.44       -1.83      -0.032      294.48     1011.66       48.31        0.00        0.00        0.00        0.00
2024-06-25_01_00_00      badaguan       -0.05       -1.37      -0.009      294.76     1012.12       64.73        0.00        0.00        0.00        0.00
2024-06-25_01_00_00       beizhai       -0.89       -1.63      -0.119      290.90     1012.40       54.31        0.00        0.00        0.00        0.00
2024-06-25_01_00_00    dengzhoulu       -0.03       -1.42      -0.009      294.77     1012.13       44.65        0.00        0.00        0.00        0.00
2024-06-25_01_00_00       shangma       -0.30       -0.72       0.002      292.27     1012.07       51.21        0.00        0.00        0.00        0.00
2024-06-25_01_00_00    xingdenglu       -0.46       -1.45      -0.028      294.31     1012.09       48.77        0.00        0.00        0.00        0.00
2024-06-25_02_00_00      badaguan       -0.27       -0.92      -0.006      294.66     1011.86       64.94        0.00        0.00        0.00        0.00
2024-06-25_02_00_00       beizhai       -1.06       -1.25      -0.097      291.08     1012.16       51.30        0.00        0.00        0.00        0.00
2024-06-25_02_00_00    dengzhoulu       -0.40       -0.84      -0.007      294.51     1011.89       44.50        0.00        0.00        0.00        0.00
2024-06-25_02_00_00       shangma       -0.75       -0.17       0.002      291.65     1011.84       53.38        0.00        0.00        0.00        0.00
2024-06-25_02_00_00    xingdenglu       -0.50       -0.97      -0.023      294.46     1011.85       46.76        0.00        0.00        0.00        0.00
2024-06-25_03_00_00      badaguan       -0.01       -0.62      -0.005      294.96     1012.08       60.51        0.00        0.00        0.00        0.00
2024-06-25_03_00_00       beizhai       -0.88       -0.82      -0.090      291.28     1012.19       48.76        0.00        0.00        0.00        0.00
2024-06-25_03_00_00    dengzhoulu       -0.13       -0.42      -0.006      294.68     1012.06       42.74        0.00        0.00        0.00        0.00
2024-06-25_03_00_00       shangma       -0.36        0.97       0.001      290.83     1011.80       57.43        0.00        0.00        0.00        0.00
2024-06-25_03_00_00    xingdenglu       -0.14        0.45      -0.009      294.55     1011.93       45.74        0.00        0.00        0.00        0.00
2024-06-25_04_00_00      badaguan       -0.21        0.72       0.004      294.60     1012.72       64.26        0.00        0.00        0.00        0.00
2024-06-25_04_00_00       beizhai       -0.60       -0.17      -0.077      291.67     1012.98       46.00        0.00        0.00        0.00        0.00
2024-06-25_04_00_00    dengzhoulu       -0.20        0.68      -0.001      294.36     1012.73       43.47        0.00        0.00        0.00        0.00
2024-06-25_04_00_00       shangma        0.09        1.92      -0.001      290.44     1012.64       64.49        0.00        0.00        0.00        0.00
2024-06-25_04_00_00    xingdenglu       -0.45        0.74      -0.019      294.01     1012.66       47.18        0.00        0.00        0.00        0.00
2024-06-25_05_00_00      badaguan        0.40        2.77       0.017      294.17     1013.52       60.81        0.00        0.00        0.00        0.00
2024-06-25_05_00_00       beizhai       -0.60        0.80      -0.057      291.29     1013.65       45.90        0.00        0.00        0.00        0.00
2024-06-25_05_00_00    dengzhoulu        0.07        1.82       0.009      293.23     1013.52       54.13        0.00        0.00        0.00        0.00
2024-06-25_05_00_00       shangma        0.54        2.21      -0.002      290.08     1013.25       71.93        0.00        0.00        0.00        0.00
2024-06-25_05_00_00    xingdenglu       -1.08        1.51      -0.027      293.52     1013.36       47.01        0.00        0.00        0.00        0.00
2024-06-25_06_00_00      badaguan        0.84        2.59       0.013      294.36     1013.92       71.99        0.00        0.00        0.00      116.58
2024-06-25_06_00_00       beizhai       -0.52        1.49      -0.034      294.20     1014.12       44.81        0.00        0.00        0.00      121.17
2024-06-25_06_00_00    dengzhoulu        0.33        1.89       0.006      294.46     1013.92       63.17        0.00        0.00        0.00      116.94
2024-06-25_06_00_00       shangma        0.76        2.16      -0.002      293.11     1013.73       63.63        0.00        0.00        0.00      116.34
2024-06-25_06_00_00    xingdenglu       -0.59        2.35      -0.009      294.52     1013.87       47.88        0.00        0.00        0.00      117.94
2024-06-25_07_00_00      badaguan        1.84        1.92       0.004      294.81     1013.92       70.41        0.00        0.00        0.00      326.12
2024-06-25_07_00_00       beizhai        0.26        2.16       0.028      297.04     1014.12       34.75        0.00        0.00        0.00      331.76
2024-06-25_07_00_00    dengzhoulu        1.25        1.82       0.002      295.77     1013.94       56.64        0.00        0.00        0.00      326.54
2024-06-25_07_00_00       shangma        2.52        2.00      -0.005      296.05     1013.95       45.99        0.00        0.00        0.00      325.26
2024-06-25_07_00_00    xingdenglu        0.39        2.01       0.008      296.29     1013.93       49.96        0.00        0.00        0.00      327.44
2024-06-25_08_00_00      badaguan        1.56        1.39       0.009      295.77     1014.24       63.50        0.00        0.00        0.00      537.72
2024-06-25_08_00_00       beizhai        1.97        2.15       0.071      298.54     1014.44       33.66        0.00        0.00        0.00      542.80
2024-06-25_08_00_00    dengzhoulu        1.72        1.37       0.009      297.93     1014.26       37.27        0.00        0.00        0.00      538.13
2024-06-25_08_00_00       shangma        2.91        2.07      -0.004      299.09     1014.08       30.52        0.00        0.00        0.00      536.44
2024-06-25_08_00_00    xingdenglu        1.90        1.11       0.027      296.72     1014.25       49.52        0.00        0.00        0.00      537.79
2024-06-25_09_00_00      badaguan        1.95        2.91       0.020      296.12     1014.12       59.61        0.00        0.00        0.00      726.87
2024-06-25_09_00_00       beizhai        2.98        2.05       0.100      299.87     1014.28       29.17        0.00        0.00        0.00      731.11
2024-06-25_09_00_00    dengzhoulu        1.85        2.33       0.015      298.92     1014.12       33.97        0.00        0.00        0.00      727.30
2024-06-25_09_00_00       shangma        3.06        2.81      -0.004      301.35     1013.83       25.37        0.00        0.00        0.00      725.32
2024-06-25_09_00_00    xingdenglu        1.82        0.96       0.025      298.10     1014.08       39.32        0.00        0.00        0.00      727.04
2024-06-25_10_00_00      badaguan        1.99        4.36       0.022      295.52     1013.60       64.72        0.00        0.00        0.00      878.77
2024-06-25_10_00_00       beizhai        3.43        2.20       0.114      300.78     1013.73       26.32        0.00        0.00        0.00      882.73
2024-06-25_10_00_00    dengzhoulu        1.60        3.28       0.014      298.36     1013.64       41.44        0.00        0.00        0.00      879.04
2024-06-25_10_00_00       shangma        3.37        2.38      -0.005      302.81     1013.12       22.59        0.00        0.00        0.00      877.04
2024-06-25_10_00_00    xingdenglu        2.01        1.56       0.028      299.77     1013.49       33.47        0.00        0.00        0.00      878.83
2024-06-25_11_00_00      badaguan        1.67        5.48       0.030      295.64     1013.70       67.30        0.00        0.00        0.00      981.45
2024-06-25_11_00_00       beizhai        2.99        3.13       0.106      301.46     1013.74       25.81        0.00        0.00        0.00      984.99
2024-06-25_11_00_00    dengzhoulu        1.17        4.25       0.016      298.64     1013.72       43.13        0.00        0.00        0.00      981.60
2024-06-25_11_00_00       shangma        1.55        4.22      -0.001      303.40     1012.88       22.97        0.00        0.00        0.00      979.61
2024-06-25_11_00_00    xingdenglu        1.89        2.75       0.029      301.04     1013.36       31.90        0.00        0.00        0.00      981.46
2024-06-25_12_00_00      badaguan        1.93        5.54       0.029      296.21     1013.28       63.70        0.00        0.00        0.00     1027.11
2024-06-25_12_00_00       beizhai        0.89        5.11       0.069      301.30     1013.51       28.10        0.00        0.00        0.00     1029.11
2024-06-25_12_00_00    dengzhoulu        1.65        4.85       0.017      299.60     1013.30       36.63        0.00        0.00        0.00     1027.40
2024-06-25_12_00_00       shangma       -0.12        5.69      -0.002      303.29     1012.62       25.71        0.00        0.00        0.00     1024.78
2024-06-25_12_00_00    xingdenglu        1.83        3.49       0.031      301.95     1012.98       30.68        0.00        0.00        0.00     1026.69
2024-06-25_13_00_00      badaguan        1.59        5.52       0.026      296.08     1013.17       65.63        0.00        0.00        0.00     1012.99
2024-06-25_13_00_00       beizhai        0.52        5.27       0.064      301.18     1013.34       28.08        0.00        0.00        0.00     1013.82
2024-06-25_13_00_00    dengzhoulu        1.48        5.00       0.014      299.63     1013.18       36.38        0.00        0.00        0.00     1013.24
2024-06-25_13_00_00       shangma       -0.80        7.23      -0.002      303.26     1012.44       26.01        0.00        0.00        0.00     1009.58
2024-06-25_13_00_00    xingdenglu        1.19        4.28       0.019      302.58     1012.76       28.50        0.00        0.00        0.00     1011.31
2024-06-25_14_00_00      badaguan        1.47        7.54       0.039      296.09     1012.90       66.17        0.00        0.00        0.00      939.15
2024-06-25_14_00_00       beizhai       -0.43        6.82       0.053      300.40     1013.21       30.41        0.00        0.00        0.00      940.26
2024-06-25_14_00_00    dengzhoulu        1.48        6.55       0.020      298.88     1012.92       43.08        0.00        0.00        0.00      939.35
2024-06-25_14_00_00       shangma       -0.75        9.22      -0.003      302.92     1011.87       26.94        0.00        0.00        0.00      937.14
2024-06-25_14_00_00    xingdenglu        0.48        6.57       0.012      302.07     1012.48       29.43        0.00        0.00        0.00      937.56
2024-06-25_15_00_00      badaguan        3.05        6.65       0.032      296.30     1012.51       63.05        0.00        0.00        0.00      811.01
2024-06-25_15_00_00       beizhai        0.44        5.88       0.068      300.06     1012.94       30.84        0.00        0.00        0.00      811.00
2024-06-25_15_00_00    dengzhoulu        2.43        6.29       0.021      298.89     1012.51       41.41        0.00        0.00        0.00      810.98
2024-06-25_15_00_00       shangma       -0.01        9.75      -0.004      302.22     1011.91       28.68        0.00        0.00        0.00      809.64
2024-06-25_15_00_00    xingdenglu        0.89        5.69       0.017      301.36     1012.40       31.91        0.00        0.00        0.00      808.74
2024-06-25_16_00_00      badaguan        2.99        6.34       0.031      296.20     1013.03       64.34        0.00        0.00        0.00      638.76
2024-06-25_16_00_00       beizhai        0.88        5.55       0.072      299.37     1013.53       33.72        0.00        0.00        0.00      639.60
2024-06-25_16_00_00    dengzhoulu        2.53        6.01       0.020      298.52     1013.04       43.88        0.00        0.00        0.00      639.34
2024-06-25_16_00_00       shangma        0.34        9.46      -0.004      302.08     1012.34       28.21        0.00        0.00        0.00      639.27
2024-06-25_16_00_00    xingdenglu        0.95        6.08       0.019      300.78     1012.90       33.38        0.00        0.00        0.00      637.46
2024-06-25_17_00_00      badaguan        3.76        6.39       0.031      296.35     1012.85       62.36        0.00        0.00        0.00      437.06
2024-06-25_17_00_00       beizhai        0.68        5.28       0.056      298.68     1013.46       36.17        0.00        0.00        0.00      437.55
2024-06-25_17_00_00    dengzhoulu        3.27        5.91       0.022      298.61     1012.87       42.00        0.00        0.00        0.00      437.37
2024-06-25_17_00_00       shangma        0.88        9.54      -0.005      301.63     1012.21       29.05        0.00        0.00        0.00      438.91
2024-06-25_17_00_00    xingdenglu        1.29        6.05       0.021      300.28     1012.82       34.19        0.00        0.00        0.00      436.99
2024-06-25_18_00_00      badaguan        3.92        6.01       0.027      296.42     1012.73       61.11        0.00        0.00        0.00      224.26
2024-06-25_18_00_00       beizhai        0.11        4.11       0.018      297.99     1013.38       37.71        0.00        0.00        0.00      224.87
2024-06-25_18_00_00    dengzhoulu        3.06        5.35       0.019      298.31     1012.80       42.00        0.00        0.00        0.00      224.79
2024-06-25_18_00_00       shangma        1.89        7.90      -0.005      301.48     1012.10       28.46        0.00        0.00        0.00      226.55
2024-06-25_18_00_00    xingdenglu        1.17        5.81       0.021      299.78     1012.69       34.62        0.00        0.00        0.00      224.58
2024-06-25_19_00_00      badaguan        4.63        5.74       0.025      296.43     1012.79       60.59        0.00        0.00        0.00       32.56
2024-06-25_19_00_00       beizhai       -0.96        1.82      -0.151      295.88     1013.44       42.91        0.00        0.00        0.00       32.72
2024-06-25_19_00_00    dengzhoulu        3.14        4.69       0.018      297.69     1012.85       45.74        0.00        0.00        0.00       32.82
2024-06-25_19_00_00       shangma        2.66        5.33      -0.006      300.35     1012.35       28.11        0.00        0.00        0.00       35.07
2024-06-25_19_00_00    xingdenglu       -0.70        3.60      -0.021      298.23     1012.88       41.91        0.00        0.00        0.00       33.15
2024-06-25_20_00_00      badaguan        4.20        6.66       0.033      296.07     1013.24       63.80        0.00        0.00        0.00        0.00
2024-06-25_20_00_00       beizhai       -1.55        2.15      -0.230      294.17     1013.91       44.60        0.00        0.00        0.00        0.00
2024-06-25_20_00_00    dengzhoulu        2.76        5.22       0.022      296.96     1013.29       50.57        0.00        0.00        0.00        0.00
2024-06-25_20_00_00       shangma        1.41        4.02      -0.004      298.14     1012.82       32.99        0.00        0.00        0.00        0.00
2024-06-25_20_00_00    xingdenglu       -1.79        2.97      -0.055      296.76     1013.34       50.28        0.00        0.00        0.00        0.00
2024-06-25_21_00_00      badaguan        3.12        6.12       0.033      295.32     1013.83       73.22        0.00        0.00        0.00        0.00
