CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-05-28_04_00_00       shangma        1.10       -0.38      -0.001      286.35     1010.62       59.74        0.00        0.00        0.00        0.00
2024-05-28_04_00_00    xingdenglu        0.26       -1.16      -0.002      288.01     1010.61       67.26        0.00        0.00        0.00        0.00
2024-05-28_05_00_00      badaguan        0.67       -2.25      -0.022      288.68     1010.64       78.38        0.00        0.00        0.00        0.00
2024-05-28_05_00_00       beizhai       -0.86       -2.01      -0.117      286.24     1010.67       49.86        0.00        0.00        0.00        0.00
2024-05-28_05_00_00    dengzhoulu        0.54       -1.90      -0.012      287.65     1010.65       71.99        0.00        0.00        0.00        0.00
2024-05-28_05_00_00       shangma        1.85       -0.61      -0.003      285.07     1010.73       64.37        0.00        0.00        0.00        0.00
2024-05-28_05_00_00    xingdenglu        0.10       -1.52      -0.016      287.44     1010.72       69.45        0.00        0.00        0.00        0.00
2024-05-28_06_00_00      badaguan        1.53       -2.33      -0.021      288.89     1011.25       71.21        0.00        0.00        0.00      119.17
2024-05-28_06_00_00       beizhai       -0.92       -1.79      -0.111      289.29     1011.21       47.89        0.00        0.00        0.00      123.86
2024-05-28_06_00_00    dengzhoulu        0.87       -1.44      -0.010      288.77     1011.25       61.04        0.00        0.00        0.00      119.50
2024-05-28_06_00_00       shangma        1.19       -0.34      -0.002      287.04     1011.28       62.52        0.00        0.00        0.00      118.74
2024-05-28_06_00_00    xingdenglu        0.16       -1.03      -0.008      288.83     1011.29       62.03        0.00        0.00        0.00      120.32
2024-05-28_07_00_00      badaguan        1.32       -1.50      -0.008      289.54     1012.12       68.24        0.00        0.00        0.00      336.62
2024-05-28_07_00_00       beizhai       -0.04       -1.71      -0.029      293.68     1012.11       32.98        0.00        0.00        0.00      341.99
2024-05-28_07_00_00    dengzhoulu        0.92       -1.42      -0.002      290.65     1012.12       49.82        0.00        0.00        0.00      336.95
2024-05-28_07_00_00       shangma        0.98       -0.07      -0.000      289.74     1012.22       50.24        0.00        0.00        0.00      335.47
2024-05-28_07_00_00    xingdenglu        0.67       -0.75       0.013      290.41     1012.19       54.48        0.00        0.00        0.00      337.36
2024-05-28_08_00_00      badaguan        1.67       -1.38      -0.013      290.77     1012.79       62.32        0.00        0.00        0.00      553.76
2024-05-28_08_00_00       beizhai        1.10       -1.61       0.023      295.48     1012.72       29.64        0.00        0.00        0.00      559.14
2024-05-28_08_00_00    dengzhoulu        1.24       -1.44      -0.002      293.11     1012.79       38.30        0.00        0.00        0.00      554.23
2024-05-28_08_00_00       shangma        1.62       -0.22      -0.002      293.08     1012.80       42.33        0.00        0.00        0.00      552.27
2024-05-28_08_00_00    xingdenglu        1.35       -0.54       0.023      292.22     1012.81       45.49        0.00        0.00        0.00      554.37
2024-05-28_09_00_00      badaguan        2.01       -0.92      -0.009      291.70     1013.07       56.91        0.00        0.00        0.00      747.47
2024-05-28_09_00_00       beizhai        1.67       -0.80       0.050      296.94     1012.98       26.21        0.00        0.00        0.00      752.07
2024-05-28_09_00_00    dengzhoulu        1.67       -0.78       0.003      294.97     1013.07       31.27        0.00        0.00        0.00      747.96
2024-05-28_09_00_00       shangma        1.52        0.70      -0.002      296.25     1012.93       33.90        0.00        0.00        0.00      745.48
2024-05-28_09_00_00    xingdenglu        1.60        0.29       0.026      293.21     1013.06       40.33        0.00        0.00        0.00      747.68
2024-05-28_10_00_00      badaguan        2.15        0.46       0.005      292.28     1013.02       54.38        0.00        0.00        0.00      901.38
2024-05-28_10_00_00       beizhai        2.36        0.44       0.087      297.80     1012.94       25.27        0.00        0.00        0.00      904.14
2024-05-28_10_00_00    dengzhoulu        2.07        0.16       0.011      296.98     1012.98       24.55        0.00        0.00        0.00      901.79
2024-05-28_10_00_00       shangma        1.53        1.20      -0.002      298.37     1012.78       26.85        0.00        0.00        0.00      898.65
2024-05-28_10_00_00    xingdenglu        1.67        0.65       0.024      294.85     1012.97       34.62        0.00        0.00        0.00      901.06
2024-05-28_11_00_00      badaguan        1.52        1.51       0.012      292.24     1012.53       55.29        0.00        0.00        0.00     1003.69
2024-05-28_11_00_00       beizhai        2.82        0.62       0.094      298.47     1012.43       23.53        0.00        0.00        0.00     1004.24
2024-05-28_11_00_00    dengzhoulu        1.85        1.16       0.013      297.72     1012.48       23.07        0.00        0.00        0.00     1004.12
2024-05-28_11_00_00       shangma        0.96        1.56      -0.001      299.78     1012.16       22.72        0.00        0.00        0.00     1000.78
2024-05-28_11_00_00    xingdenglu        1.91        0.82       0.028      296.56     1012.43       28.35        0.00        0.00        0.00     1003.30
2024-05-28_12_00_00      badaguan        1.62        2.19       0.017      292.06     1011.97       56.80        0.00        0.00        0.00     1047.58
2024-05-28_12_00_00       beizhai        3.00        0.52       0.098      299.22     1011.79       21.28        0.00        0.00        0.00     1047.57
2024-05-28_12_00_00    dengzhoulu        1.88        1.96       0.015      297.80     1011.88       22.93        0.00        0.00        0.00     1047.85
2024-05-28_12_00_00       shangma        1.50        2.65      -0.001      300.69     1011.33       21.44        0.00        0.00        0.00     1044.18
2024-05-28_12_00_00    xingdenglu        2.11        1.49       0.032      297.36     1011.72       26.40        0.00        0.00        0.00     1047.47
2024-05-28_13_00_00      badaguan        1.53        3.32       0.023      292.02     1011.69       56.43        0.00        0.00        0.00     1028.71
2024-05-28_13_00_00       beizhai        1.20        2.53       0.023      299.57     1011.52       21.25        0.00        0.00        0.00     1027.86
2024-05-28_13_00_00    dengzhoulu        1.43        3.29       0.016      297.26     1011.63       24.77        0.00        0.00        0.00     1028.98
2024-05-28_13_00_00       shangma        0.86        4.45      -0.002      300.93     1011.02       21.14        0.00        0.00        0.00     1023.44
2024-05-28_13_00_00    xingdenglu        2.33        1.65       0.036      298.74     1011.31       24.35        0.00        0.00        0.00     1028.18
2024-05-28_14_00_00      badaguan        2.26        3.76       0.024      292.24     1011.49       55.02        0.00        0.00        0.00      947.77
2024-05-28_14_00_00       beizhai       -0.39        4.36       0.034      299.04     1011.52       23.11        0.00        0.00        0.00      944.26
2024-05-28_14_00_00    dengzhoulu        1.63        3.61       0.016      297.13     1011.51       24.91        0.00        0.00        0.00      947.34
2024-05-28_14_00_00       shangma        0.04        5.14      -0.002      300.51     1010.99       22.14        0.00        0.00        0.00      940.77
2024-05-28_14_00_00    xingdenglu        2.65        1.90       0.040      299.44     1011.13       24.22        0.00        0.00        0.00      945.27
2024-05-28_15_00_00      badaguan        2.28        4.80       0.033      292.17     1011.02       55.87        0.00        0.00        0.00      809.67
2024-05-28_15_00_00       beizhai       -1.15        4.88       0.024      297.53     1011.16       25.81        0.00        0.00        0.00      807.30
2024-05-28_15_00_00    dengzhoulu        1.57        4.50       0.022      296.67     1011.02       27.72        0.00        0.00        0.00      809.39
2024-05-28_15_00_00       shangma       -0.07        5.63      -0.002      300.44     1010.46       21.96        0.00        0.00        0.00      804.79
2024-05-28_15_00_00    xingdenglu        1.70        3.09       0.026      299.80     1010.60       23.86        0.00        0.00        0.00      806.68
2024-05-28_16_00_00      badaguan        1.72        5.49       0.028      291.29     1011.26       62.39        0.00        0.00        0.00      625.60
2024-05-28_16_00_00       beizhai       -1.69        4.97      -0.001      296.26     1011.56       27.33        0.00        0.00        0.00      624.45
2024-05-28_16_00_00    dengzhoulu        1.05        5.07       0.015      294.77     1011.30       37.05        0.00        0.00        0.00      625.49
2024-05-28_16_00_00       shangma       -0.44        7.20      -0.002      299.66     1010.68       22.67        0.00        0.00        0.00      625.06
2024-05-28_16_00_00    xingdenglu       -1.82        5.16      -0.023      298.06     1011.07       28.58        0.00        0.00        0.00      623.33
2024-05-28_17_00_00      badaguan        2.33        4.42       0.020      290.83     1011.11       68.59        0.00        0.00        0.00      413.78
2024-05-28_17_00_00       beizhai       -0.91        3.83       0.002      295.92     1011.25       27.61        0.00        0.00        0.00      413.30
2024-05-28_17_00_00    dengzhoulu        1.44        4.14       0.011      294.03     1011.12       42.67        0.00        0.00        0.00      414.08
2024-05-28_17_00_00       shangma       -1.14        6.99      -0.000      297.09     1010.43       31.80        0.00        0.00        0.00      415.25
2024-05-28_17_00_00    xingdenglu       -1.50        4.13      -0.019      296.46     1010.91       33.82        0.00        0.00        0.00      413.48
2024-05-28_18_00_00      badaguan        2.49        4.74       0.022      291.13     1010.88       66.23        0.00        0.00        0.79      149.63
2024-05-28_18_00_00       beizhai       -0.89        3.99       0.007      294.55     1011.23       32.58        0.00        0.00        0.00      193.30
2024-05-28_18_00_00    dengzhoulu        1.45        4.27       0.010      293.59     1010.89       46.69        0.00        0.00        0.10      192.47
2024-05-28_18_00_00       shangma       -1.44        5.99       0.002      295.25     1010.38       39.50        0.00        0.00        0.00      195.37
2024-05-28_18_00_00    xingdenglu       -1.88        3.60      -0.023      294.96     1010.88       40.37        0.00        0.00        0.00      192.77
2024-05-28_19_00_00      badaguan        2.59        4.88       0.022      290.64     1011.37       70.30        0.00        0.00        0.00        9.58
2024-05-28_19_00_00       beizhai       -1.53        2.36      -0.125      293.04     1011.66       33.64        0.00        0.00        0.00        9.43
2024-05-28_19_00_00    dengzhoulu        1.61        4.24       0.009      292.20     1011.38       55.97        0.00        0.00        0.00        9.70
2024-05-28_19_00_00       shangma        0.50        5.36      -0.002      295.53     1010.82       31.50        0.00        0.00        0.00       11.24
2024-05-28_19_00_00    xingdenglu       -2.31        3.24      -0.050      293.18     1011.34       48.64        0.00        0.00        0.00        9.88
2024-05-28_20_00_00      badaguan        2.85        5.25       0.032      291.30     1011.70       62.98        0.00        0.00        0.00        0.00
2024-05-28_20_00_00       beizhai       -1.66        2.40      -0.164      292.13     1012.08       34.44        0.00        0.00        0.00        0.00
2024-05-28_20_00_00    dengzhoulu        1.80        4.46       0.018      292.94     1011.74       46.56        0.00        0.00        0.00        0.00
2024-05-28_20_00_00       shangma        0.52        3.46      -0.000      294.09     1011.34       34.15        0.00        0.00        0.00        0.00
2024-05-28_20_00_00    xingdenglu       -2.78        3.43      -0.061      292.37     1011.76       50.81        0.00        0.00        0.00        0.00
2024-05-28_21_00_00      badaguan        2.44        4.00       0.025      291.38     1011.64       60.09        0.00        0.00        0.00        0.00
2024-05-28_21_00_00       beizhai       -2.07        2.24      -0.159      291.48     1012.22       36.20        0.00        0.00        0.00        0.00
2024-05-28_21_00_00    dengzhoulu        0.98        2.97       0.012      293.09     1011.76       40.66        0.00        0.00        0.00        0.00
2024-05-28_21_00_00       shangma       -0.23        3.30       0.002      292.84     1011.41       35.99        0.00        0.00        0.00        0.00
2024-05-28_21_00_00    xingdenglu       -3.31        3.01      -0.064      292.52     1011.86       45.76        0.00        0.00        0.00        0.00
2024-05-28_22_00_00      badaguan       -0.86        2.87       0.020      290.17     1011.92       72.93        0.00        0.00        0.00        0.00
2024-05-28_22_00_00       beizhai       -1.82        2.27      -0.175      290.65     1012.12       37.68        0.00        0.00        0.00        0.00
2024-05-28_22_00_00    dengzhoulu       -1.27        2.77       0.003      291.53     1011.88       55.19        0.00        0.00        0.00        0.00
2024-05-28_22_00_00       shangma       -2.05        4.60       0.003      292.03     1011.32       44.32        0.00        0.00        0.00        0.00
2024-05-28_22_00_00    xingdenglu       -2.93        2.77      -0.072      292.49     1011.75       43.09        0.00        0.00        0.00        0.00
2024-05-28_23_00_00      badaguan       -1.47        3.06       0.020      289.44     1012.96       83.20        0.00        0.00        0.00        0.00
2024-05-28_23_00_00       beizhai       -2.04        2.51      -0.162      290.31     1013.06       38.43        0.00        0.00        0.00        0.00
2024-05-28_23_00_00    dengzhoulu       -1.66        3.07       0.001      290.15     1012.92       73.14        0.00        0.00        0.00        0.00
2024-05-28_23_00_00       shangma       -1.87        5.45       0.002      291.54     1012.31       48.55        0.00        0.00        0.00        0.00
2024-05-28_23_00_00    xingdenglu       -2.79        3.08      -0.051      292.26     1012.76       42.87        0.00        0.00        0.00        0.00
2024-05-29_00_00_00      badaguan       -1.28        3.31       0.018      289.09     1013.92       88.10        0.00        0.00        0.00        0.00
2024-05-29_00_00_00       beizhai       -2.20        2.52      -0.166      289.75     1013.96       42.25        0.00        0.00        0.00        0.00
2024-05-29_00_00_00    dengzhoulu       -1.51        3.20       0.001      289.57     1013.87       80.08        0.00        0.00        0.00        0.00
2024-05-29_00_00_00       shangma       -1.93        5.76       0.002      290.58     1013.23       60.19        0.00        0.00        0.00        0.00
2024-05-29_00_00_00    xingdenglu       -3.19        3.34      -0.055      291.63     1013.71       48.90        0.00        0.00        0.00        0.00
2024-05-29_01_00_00      badaguan       -0.73        3.21       0.015      289.12     1013.42       86.90        0.00        0.00        0.00        0.00
2024-05-29_01_00_00       beizhai       -2.26        2.52      -0.197      289.23     1013.56       46.56        0.00        0.00        0.00        0.00
2024-05-29_01_00_00    dengzhoulu       -1.07        3.06       0.001      289.64     1013.37       78.11        0.00        0.00        0.00        0.00
2024-05-29_01_00_00       shangma       -2.04        5.92       0.002      289.74     1012.76       70.74        0.00        0.00        0.00        0.00
2024-05-29_01_00_00    xingdenglu       -3.31        3.22      -0.066      291.22     1013.22       52.34        0.00        0.00        0.00        0.00
2024-05-29_02_00_00      badaguan       -0.67        2.96       0.015      288.95     1013.67       89.63        0.00        0.00        0.00        0.00
2024-05-29_02_00_00       beizhai       -2.37        2.56      -0.210      288.87     1013.73       52.74        0.00        0.00        0.00        0.00
2024-05-29_02_00_00    dengzhoulu       -0.99        2.86       0.001      289.30     1013.62       82.32        0.00        0.00        0.00        0.00
2024-05-29_02_00_00       shangma       -1.82        5.94       0.002      289.46     1013.07       73.42        0.00        0.00        0.00        0.00
2024-05-29_02_00_00    xingdenglu       -3.05        3.12      -0.065      291.05     1013.49       53.97        0.00        0.00        0.00        0.00
2024-05-29_03_00_00      badaguan       -0.49        3.69       0.018      289.00     1014.18       91.21        0.00        0.00        1.00        0.00
2024-05-29_03_00_00       beizhai       -2.26        2.74      -0.226      288.85     1014.26       56.55        0.00        0.00        0.66        0.00
2024-05-29_03_00_00    dengzhoulu       -0.81        3.33       0.003      289.27     1014.11       85.44        0.00        0.00        0.89        0.00
2024-05-29_03_00_00       shangma       -1.92        5.80       0.002      289.47     1013.50       75.72        0.00        0.00        1.00        0.00
2024-05-29_03_00_00    xingdenglu       -3.21        3.46      -0.059      290.76     1013.98       60.68        0.00        0.00        1.00        0.00
2024-05-29_04_00_00      badaguan        0.68        4.14       0.019      289.16     1014.47       90.87        0.00        0.00        1.00        0.00
2024-05-29_04_00_00       beizhai       -2.11        2.85      -0.214      289.42     1014.67       58.46        0.00        0.00        1.00        0.00
2024-05-29_04_00_00    dengzhoulu        0.08        3.61       0.005      289.46     1014.45       85.85        0.00        0.00        1.00        0.00
2024-05-29_04_00_00       shangma       -1.85        5.94       0.001      289.46     1013.90       79.72        0.00        0.00        1.00        0.00
2024-05-29_04_00_00    xingdenglu       -3.00        3.89      -0.053      290.27     1014.43       71.59        0.00        0.00        1.00        0.00
2024-05-29_05_00_00      badaguan       -0.28        3.28       0.015      289.13     1013.97       89.43        0.00        0.00        1.00        0.00
2024-05-29_05_00_00       beizhai       -2.11        2.50      -0.247      288.13     1014.15       59.67        0.00        0.00        1.00        0.00
2024-05-29_05_00_00    dengzhoulu       -0.88        2.88      -0.000      289.30     1013.95       85.32        0.00        0.00        1.00        0.00
2024-05-29_05_00_00       shangma       -2.00        5.32       0.003      289.06     1013.49       81.87        0.00        0.00        1.00        0.00
2024-05-29_05_00_00    xingdenglu       -3.29        2.62      -0.092      290.33     1013.78       65.15        0.00        0.00        1.00        0.00
2024-05-29_06_00_00      badaguan       -0.03        3.10       0.017      289.22     1014.42       87.00        0.00        0.00        1.00       28.34
2024-05-29_06_00_00       beizhai       -1.44        2.24      -0.261      290.64     1014.57       54.81        0.00        0.00        0.17      123.11
2024-05-29_06_00_00    dengzhoulu       -0.32        3.08       0.003      289.71     1014.38       78.70        0.00        0.00        1.00       25.23
2024-05-29_06_00_00       shangma       -0.41        5.32      -0.000      290.30     1014.02       68.48        0.00        0.00        1.00       84.37
2024-05-29_06_00_00    xingdenglu       -2.26        2.57      -0.066      291.28     1014.25       59.63        0.00        0.00        0.26      113.56
2024-05-29_07_00_00      badaguan        0.16        2.52       0.016      289.50     1014.81       84.07        0.00        0.00        1.00      135.62
2024-05-29_07_00_00       beizhai       -0.51        2.14      -0.119      292.14     1015.07       47.80        0.00        0.00        1.00      142.12
2024-05-29_07_00_00    dengzhoulu        0.12        2.71       0.005      290.54     1014.78       72.05        0.00        0.00        1.00      144.79
2024-05-29_07_00_00       shangma        0.62        3.70      -0.001      292.52     1014.47       48.63        0.00        0.00        1.00      142.36
2024-05-29_07_00_00    xingdenglu       -1.14        3.25      -0.025      291.50     1014.77       61.73        0.00        0.00        1.00      148.52
2024-05-29_08_00_00      badaguan        1.00        2.01       0.010      290.56     1014.78       69.27        0.00        0.00        1.00      258.22
2024-05-29_08_00_00       beizhai        0.84        1.86       0.005      293.23     1014.99       42.90        0.00        0.00        1.00      245.59
2024-05-29_08_00_00    dengzhoulu        1.06        2.38       0.002      292.73     1014.72       46.93        0.00        0.00        1.00      265.26
2024-05-29_08_00_00       shangma        0.88        3.64      -0.001      294.74     1014.47       33.11        0.00        0.00        1.00      257.09
2024-05-29_08_00_00    xingdenglu       -0.47        2.86      -0.009      292.89     1014.72       53.85        0.00        0.00        1.00      253.24
2024-05-29_09_00_00      badaguan       -0.98        3.95       0.028      289.87     1014.35       79.85        0.00        0.00        0.00      741.12
2024-05-29_09_00_00       beizhai        0.21        3.96       0.043      295.38     1014.45       34.44        0.00        0.00        1.00      615.84
2024-05-29_09_00_00    dengzhoulu       -0.86        4.03       0.010      292.43     1014.28       55.94        0.00        0.00        0.00      741.63
2024-05-29_09_00_00       shangma        1.13        3.33      -0.002      297.59     1013.66       26.67        0.00        0.00        1.00      646.18
2024-05-29_09_00_00    xingdenglu       -0.91        3.73      -0.008      295.99     1014.03       36.40        0.00        0.00        0.01      738.59
2024-05-29_10_00_00      badaguan        0.17        4.46       0.023      290.07     1013.89       78.12        0.00        0.00        0.00      894.29
2024-05-29_10_00_00       beizhai       -0.21        4.92       0.042      295.32     1013.96       36.43        0.00        0.00        0.00      898.00
2024-05-29_10_00_00    dengzhoulu       -0.02        4.53       0.008      292.70     1013.84       54.70        0.00        0.00        0.00      894.73
2024-05-29_10_00_00       shangma       -1.69        6.28      -0.001      296.35     1013.17       38.14        0.00        0.00        0.00      892.22
2024-05-29_10_00_00    xingdenglu       -1.70        4.67      -0.016      295.65     1013.57       44.09        0.00        0.00        0.00      893.51
2024-05-29_11_00_00      badaguan        0.99        6.13       0.033      290.28     1014.32       78.00        0.00        0.00        0.00      994.07
2024-05-29_11_00_00       beizhai       -0.61        5.88       0.037      295.78     1014.51       35.18        0.00        0.00        0.00      998.20
2024-05-29_11_00_00    dengzhoulu        0.80        5.38       0.014      293.23     1014.31       54.99        0.00        0.00        0.00      994.21
2024-05-29_11_00_00       shangma       -1.99        7.11      -0.001      295.96     1013.56       44.72        0.00        0.00        0.00      990.71
2024-05-29_11_00_00    xingdenglu       -1.13        5.79      -0.011      296.89     1013.95       38.11        0.00        0.00        0.00      992.79
2024-05-29_12_00_00      badaguan        1.55        6.27       0.029      290.27     1014.19       78.11        0.00        0.00        0.00     1036.56
2024-05-29_12_00_00       beizhai        0.14        5.83       0.053      296.38     1014.49       34.84        0.00        0.00        0.40     1026.27
2024-05-29_12_00_00    dengzhoulu        1.47        5.72       0.014      293.64     1014.18       52.17        0.00        0.00        0.00     1036.55
2024-05-29_12_00_00       shangma       -1.10        9.44      -0.003      297.97     1013.19       37.80        0.00        0.00        0.00     1032.50
2024-05-29_12_00_00    xingdenglu       -0.04        6.34       0.002      297.78     1013.85       34.82        0.00        0.00        0.00     1034.61
2024-05-29_13_00_00      badaguan        1.87        6.53       0.034      291.00     1013.40       70.34        0.00        0.00        1.00     1004.57
2024-05-29_13_00_00       beizhai        0.20        5.90       0.056      296.79     1013.78       32.21        0.00        0.00        0.00     1018.33
2024-05-29_13_00_00    dengzhoulu        1.58        5.97       0.018      294.43     1013.41       46.23        0.00        0.00        1.00     1006.66
2024-05-29_13_00_00       shangma       -0.97        9.63      -0.003      298.70     1012.34       33.67        0.00        0.00        1.00     1012.79
2024-05-29_13_00_00    xingdenglu        0.29        6.73       0.007      298.34     1013.08       30.82        0.00        0.00        0.00     1015.33
2024-05-29_14_00_00      badaguan        0.75        6.25       0.034      290.97     1012.17       70.53        0.00        0.00        1.00      661.36
2024-05-29_14_00_00       beizhai       -0.99        5.24       0.016      296.00     1012.62       33.44        0.00        0.00        1.00      560.26
2024-05-29_14_00_00    dengzhoulu        0.66        5.66       0.014      294.11     1012.19       48.06        0.00        0.00        1.00      664.16
2024-05-29_14_00_00       shangma       -0.92        9.11      -0.002      297.43     1011.22       38.30        0.00        0.00        1.00      642.78
2024-05-29_14_00_00    xingdenglu       -1.31        5.97      -0.012      297.06     1011.95       36.96        0.00        0.00        1.00      609.93
2024-05-29_15_00_00      badaguan       -0.22        6.90       0.040      291.42     1011.91       66.25        0.00        0.00        1.00      474.42
2024-05-29_15_00_00       beizhai       -1.37        5.41       0.005      296.53     1012.41       31.18        0.00        0.00        1.00      575.73
2024-05-29_15_00_00    dengzhoulu       -0.25        5.94       0.016      294.31     1011.97       46.72        0.00        0.00        1.00      470.80
2024-05-29_15_00_00       shangma       -1.17        9.41      -0.002      296.62     1011.23       39.80        0.00        0.00        1.00      545.68
2024-05-29_15_00_00    xingdenglu       -2.13        5.63      -0.020      296.54     1011.87       39.58        0.00        0.00        1.00      522.99
2024-05-29_16_00_00      badaguan       -0.98        7.70       0.038      290.29     1011.61       77.93        0.00        0.00        1.00      386.91
2024-05-29_16_00_00       beizhai       -2.62        5.50      -0.030      295.58     1011.74       33.24        0.00        0.00        1.00      313.30
2024-05-29_16_00_00    dengzhoulu       -0.75        6.16       0.014      292.50     1011.63       61.32        0.00        0.00        1.00      384.45
2024-05-29_16_00_00       shangma       -1.58        8.24      -0.001      294.13     1010.84       52.20        0.00        0.00        1.00      287.88
2024-05-29_16_00_00    xingdenglu       -2.90        5.57      -0.027      294.86     1011.38       47.57        0.00        0.00        1.00      344.33
2024-05-29_17_00_00      badaguan       -0.56        9.32       0.047      290.85     1011.93       69.61        0.00        0.00        1.00      149.65
2024-05-29_17_00_00       beizhai       -4.12        5.87      -0.096      292.83     1012.21       44.66        0.00        0.00        1.00      151.95
2024-05-29_17_00_00    dengzhoulu       -0.46        7.81       0.022      292.37     1011.97       56.88        0.00        0.00        1.00      149.21
2024-05-29_17_00_00       shangma       -2.20        9.45      -0.002      292.43     1011.45       60.40        0.00        0.00        1.00      177.14
2024-05-29_17_00_00    xingdenglu       -3.43        5.70      -0.036      292.49     1012.06       59.86        0.00        0.00        1.00      163.15
2024-05-29_18_00_00      badaguan       -0.15        7.75       0.040      290.61     1011.76       70.49        0.00        0.00        1.00       24.58
2024-05-29_18_00_00       beizhai       -4.67        5.23      -0.121      292.90     1011.64       40.08        0.00        0.00        1.00       26.19
2024-05-29_18_00_00    dengzhoulu       -0.11        6.52       0.019      291.81     1011.86       58.88        0.00        0.00        1.00       24.31
2024-05-29_18_00_00       shangma       -0.82        7.90      -0.004      291.64     1011.58       63.48        0.00        0.00        1.00       25.21
2024-05-29_18_00_00    xingdenglu       -3.07        4.83      -0.031      292.23     1011.67       56.46        0.00        0.00        1.00       25.12
2024-05-29_19_00_00      badaguan        0.36        5.46       0.024      290.28     1011.86       73.91        0.00        0.00        1.00        0.00
2024-05-29_19_00_00       beizhai       -3.88        4.39      -0.137      291.91     1012.34       44.37        0.00        0.00        1.00        0.00
2024-05-29_19_00_00    dengzhoulu       -0.38        4.55       0.007      291.31     1011.94       62.74        0.00        0.00        1.00        0.00
2024-05-29_19_00_00       shangma       -1.99        6.97      -0.001      291.41     1011.61       62.43        0.00        0.00        1.00        0.00
2024-05-29_19_00_00    xingdenglu       -3.02        4.40      -0.039      291.80     1011.90       57.33        0.00        0.00        1.00        0.00
2024-05-29_20_00_00      badaguan        0.47        3.14       0.012      290.08     1011.95       76.35        0.00        0.00        1.00        0.00
2024-05-29_20_00_00       beizhai       -2.82        3.39      -0.155      292.46     1012.00       39.64        0.00        0.00        1.00        0.00
2024-05-29_20_00_00    dengzhoulu       -0.42        3.74       0.003      291.32     1011.90       61.95        0.00        0.00        1.00        0.00
2024-05-29_20_00_00       shangma       -1.87        5.87       0.000      291.52     1011.51       59.93        0.00        0.00        1.00        0.00
2024-05-29_20_00_00    xingdenglu       -2.26        3.70      -0.029      292.16     1011.80       52.42        0.00        0.00        1.00        0.00
2024-05-29_21_00_00      badaguan       -0.33        2.74       0.016      289.98     1011.72       76.95        0.00        0.00        1.00        0.00
2024-05-29_21_00_00       beizhai       -3.41        4.31      -0.153      292.01     1011.84       42.21        0.00        0.00        1.00        0.00
