CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-05-26_04_00_00       shangma       -3.51        6.92       0.002      289.92     1007.28       99.14        0.00        1.00        1.00        0.00
2024-05-26_04_00_00    xingdenglu       -4.58        4.36      -0.060      290.00     1007.62       98.28        0.00        1.00        1.00        0.00
2024-05-26_05_00_00      badaguan       -5.53        2.33       0.010      289.18     1006.91       95.55        0.00        1.00        1.00        0.00
2024-05-26_05_00_00       beizhai       -4.24        5.35      -0.107      290.82     1006.99       99.53        0.00        1.00        1.00        0.00
2024-05-26_05_00_00    dengzhoulu       -3.99        3.17      -0.009      289.87     1006.82       99.44        0.00        1.00        1.00        0.00
2024-05-26_05_00_00       shangma       -2.01        5.21       0.000      290.50     1006.93       99.47        0.00        1.00        1.00        0.00
2024-05-26_05_00_00    xingdenglu       -4.19        4.31      -0.056      290.49     1006.63       98.47        0.00        1.00        1.00        0.00
2024-05-26_06_00_00      badaguan       -5.22        2.05      -0.001      289.38     1005.87       94.68        0.01        1.00        1.00        0.00
2024-05-26_06_00_00       beizhai       -3.61        5.95      -0.065      290.73     1006.42       99.41        0.00        1.00        1.00        0.00
2024-05-26_06_00_00    dengzhoulu       -3.56        2.74      -0.014      290.03     1005.87       99.50        0.01        1.00        1.00        0.00
2024-05-26_06_00_00       shangma       -1.82        5.90      -0.000      290.64     1005.81       99.49        0.01        1.00        1.00        0.00
2024-05-26_06_00_00    xingdenglu       -3.46        4.27      -0.045      290.55     1006.10       98.42        0.00        1.00        1.00        0.00
2024-05-26_07_00_00      badaguan       -3.83        0.40      -0.016      289.29     1005.70       95.17        0.07        1.00        1.00        0.04
2024-05-26_07_00_00       beizhai       -3.60        4.27      -0.100      290.73     1005.90       99.63        0.21        1.00        1.00        0.00
2024-05-26_07_00_00    dengzhoulu       -2.52        0.88      -0.021      289.98     1005.73       99.37        0.08        1.00        1.00        0.04
2024-05-26_07_00_00       shangma        0.45        3.58      -0.002      290.53     1006.39       99.68        2.81        1.00        1.00        0.00
2024-05-26_07_00_00    xingdenglu       -3.88        3.33      -0.057      290.46     1005.50       97.77        3.61        1.00        1.00        0.00
2024-05-26_08_00_00      badaguan        2.57        0.61      -0.003      289.27     1008.39       95.45        2.34        1.00        1.00        0.11
2024-05-26_08_00_00       beizhai        3.47        2.01       0.069      290.30     1007.83       99.73        4.15        1.00        1.00        0.00
2024-05-26_08_00_00    dengzhoulu        2.45        1.12       0.004      290.19     1008.24       98.90        3.00        1.00        1.00        1.21
2024-05-26_08_00_00       shangma       -0.43        6.01      -0.001      290.73     1006.93       97.43       27.65        0.11        1.00       15.86
2024-05-26_08_00_00    xingdenglu        1.29        1.33       0.004      290.44     1007.12       97.55       10.73        1.00        1.00        3.35
2024-05-26_09_00_00      badaguan       -1.37        6.08       0.034      289.67     1006.09       93.30        3.56        0.00        1.00      126.59
2024-05-26_09_00_00       beizhai       -1.75        1.34      -0.085      292.86     1004.93       87.80        9.91        0.00        1.00      147.43
2024-05-26_09_00_00    dengzhoulu       -1.73        6.16       0.012      290.60     1006.15       97.15        2.71        0.00        1.00      116.22
2024-05-26_09_00_00       shangma       -1.99        3.09       0.002      292.37     1004.58       92.85        1.51        0.00        1.00      184.90
2024-05-26_09_00_00    xingdenglu       -2.96        1.62      -0.045      291.68     1004.90       91.81        6.42        0.00        1.00      142.98
2024-05-26_10_00_00      badaguan        2.18        2.11       0.003      290.71     1005.88       89.53        0.02        0.97        1.00      394.32
2024-05-26_10_00_00       beizhai       -0.34        3.59      -0.003      292.69     1005.73       90.80        0.08        0.82        1.00      312.04
2024-05-26_10_00_00    dengzhoulu        1.96        1.97       0.000      293.64     1005.74       87.67        0.02        0.79        1.00      403.47
2024-05-26_10_00_00       shangma        1.39        4.64      -0.004      292.83     1005.63       92.71        0.23        0.96        1.00      190.32
2024-05-26_10_00_00    xingdenglu        0.36        3.24       0.010      293.01     1005.55       87.67        0.02        0.62        1.00      401.08
2024-05-26_11_00_00      badaguan        1.94        2.27       0.008      290.01     1005.84       93.22        2.21        1.00        1.00       44.93
2024-05-26_11_00_00       beizhai       -0.51        1.88      -0.050      291.42     1006.04       96.94        4.86        1.00        1.00       20.69
2024-05-26_11_00_00    dengzhoulu        1.20        2.09       0.004      291.70     1005.86       97.76        4.28        1.00        1.00       24.37
2024-05-26_11_00_00       shangma        1.97        2.33      -0.003      294.89     1005.71       87.99        1.01        0.60        1.00      459.51
2024-05-26_11_00_00    xingdenglu       -0.54        1.75      -0.019      291.99     1005.98       94.70        7.09        0.94        1.00       33.79
2024-05-26_12_00_00      badaguan        2.26        1.71       0.014      290.39     1004.97       91.93        0.15        0.97        1.00      436.61
2024-05-26_12_00_00       beizhai        0.68        0.89       0.023      293.55     1005.08       90.79        0.07        0.95        1.00      338.89
2024-05-26_12_00_00    dengzhoulu        1.20        1.05       0.007      292.60     1005.01       95.67        0.18        1.00        1.00      202.17
2024-05-26_12_00_00       shangma        1.95        1.69      -0.003      296.19     1004.64       83.98        0.00        0.55        1.00      595.84
2024-05-26_12_00_00    xingdenglu       -0.35        1.63       0.001      293.70     1004.93       86.84        0.01        0.71        1.00      468.04
2024-05-26_13_00_00      badaguan        0.89        0.90       0.015      292.06     1004.08       83.84        0.00        0.69        0.69      773.24
2024-05-26_13_00_00       beizhai        3.53       -0.94       0.082      296.72     1004.21       78.80        0.00        0.15        0.15      913.54
2024-05-26_13_00_00    dengzhoulu        1.88        0.07       0.013      297.09     1004.04       75.40        0.00        0.00        0.00      976.05
2024-05-26_13_00_00       shangma        1.98       -1.28      -0.000      297.19     1004.05       78.98        0.08        1.00        1.00      226.88
2024-05-26_13_00_00    xingdenglu        1.83        0.01       0.023      296.02     1003.99       77.95        0.00        0.03        0.03      959.46
2024-05-26_14_00_00      badaguan        1.66       -0.43       0.006      292.69     1003.90       81.07        0.00        1.00        1.00      173.70
2024-05-26_14_00_00       beizhai        4.32       -3.57       0.097      297.07     1004.13       79.28        0.07        0.39        0.39      673.67
2024-05-26_14_00_00    dengzhoulu        2.52       -1.80       0.010      297.32     1003.90       76.33        0.00        0.94        0.94      180.96
2024-05-26_14_00_00       shangma        2.96       -6.99      -0.000      298.00     1003.96       73.62        0.03        0.00        0.00      898.82
2024-05-26_14_00_00    xingdenglu        1.89       -2.70       0.027      296.22     1004.03       78.70        0.01        0.81        0.81      382.49
2024-05-26_15_00_00      badaguan        1.79       -4.73      -0.031      293.64     1003.38       75.19        0.00        0.17        0.17      680.08
2024-05-26_15_00_00       beizhai        2.28       -5.99      -0.020      296.41     1003.54       76.50        0.08        0.10        0.10      702.98
2024-05-26_15_00_00    dengzhoulu        2.04       -5.53      -0.011      298.00     1003.39       68.69        0.00        0.17        0.17      668.77
2024-05-26_15_00_00       shangma        3.57       -6.48      -0.002      296.99     1003.48       73.65        0.00        0.99        0.99      175.51
2024-05-26_15_00_00    xingdenglu        2.38       -5.54       0.022      297.26     1003.38       70.15        0.00        0.00        0.00      768.06
2024-05-26_16_00_00      badaguan        2.89       -4.38      -0.029      293.53     1003.52       75.01        0.00        0.00        0.00      594.29
2024-05-26_16_00_00       beizhai        3.45       -6.13       0.012      296.62     1003.55       72.23        0.00        0.32        0.32      469.06
2024-05-26_16_00_00    dengzhoulu        2.90       -4.75      -0.007      297.78     1003.51       67.28        0.00        0.00        0.00      594.75
2024-05-26_16_00_00       shangma        4.86       -6.35      -0.003      298.42     1003.57       64.62        0.00        0.00        0.00      596.49
2024-05-26_16_00_00    xingdenglu        3.33       -5.02       0.035      297.33     1003.43       67.42        0.00        0.00        0.00      593.72
2024-05-26_17_00_00      badaguan        2.69       -5.48      -0.037      293.88     1004.15       71.41        0.00        0.00        0.00      392.99
2024-05-26_17_00_00       beizhai        3.67       -7.67       0.001      296.72     1004.35       63.24        0.00        0.00        0.00      394.71
2024-05-26_17_00_00    dengzhoulu        2.80       -6.45      -0.010      298.12     1004.15       58.81        0.00        0.00        0.00      393.55
2024-05-26_17_00_00       shangma        3.34       -7.82      -0.001      297.95     1004.44       53.25        0.00        0.00        0.00      400.76
2024-05-26_17_00_00    xingdenglu        3.47       -7.26       0.034      297.45     1004.08       56.84        0.00        0.00        0.00      394.49
2024-05-26_18_00_00      badaguan        2.21       -6.66      -0.046      293.64     1004.79       65.16        0.00        0.00        0.00      183.83
2024-05-26_18_00_00       beizhai        2.86       -7.93      -0.034      295.51     1005.18       52.71        0.00        0.00        0.00      186.69
2024-05-26_18_00_00    dengzhoulu        2.61       -7.61      -0.016      297.19     1004.83       48.10        0.00        0.00        0.00      184.35
2024-05-26_18_00_00       shangma        2.91       -6.80      -0.001      296.62     1005.56       49.67        0.00        0.00        0.00      190.58
2024-05-26_18_00_00    xingdenglu        2.84       -7.43       0.026      296.43     1005.14       51.56        0.00        0.00        0.00      186.30
2024-05-26_19_00_00      badaguan        1.88       -6.05      -0.041      292.73     1004.91       64.05        0.00        0.00        0.00        7.69
2024-05-26_19_00_00       beizhai        1.29       -5.92      -0.073      292.80     1005.13       58.09        0.00        0.00        0.00        7.64
2024-05-26_19_00_00    dengzhoulu        1.91       -5.91      -0.017      295.36     1004.95       48.92        0.00        0.00        0.00        7.85
2024-05-26_19_00_00       shangma        1.69       -4.16      -0.000      293.77     1005.18       54.14        0.00        0.00        0.00        9.30
2024-05-26_19_00_00    xingdenglu        1.57       -5.32       0.008      294.48     1005.06       53.48        0.00        0.00        0.00        8.03
2024-05-26_20_00_00      badaguan        1.73       -4.73      -0.032      292.12     1005.55       62.95        0.00        0.00        0.00        0.00
2024-05-26_20_00_00       beizhai        0.37       -4.57      -0.096      291.47     1005.52       56.51        0.00        0.00        0.00        0.00
2024-05-26_20_00_00    dengzhoulu        1.57       -4.45      -0.013      294.47     1005.57       45.71        0.00        0.00        0.00        0.00
2024-05-26_20_00_00       shangma        1.55       -3.31      -0.001      292.51     1005.32       54.14        0.00        0.00        0.00        0.00
2024-05-26_20_00_00    xingdenglu        0.71       -3.33      -0.009      293.02     1005.45       54.83        0.00        0.00        0.00        0.00
2024-05-26_21_00_00      badaguan        0.46       -2.46      -0.013      291.39     1006.60       65.79        0.00        0.00        0.00        0.00
2024-05-26_21_00_00       beizhai       -0.98       -2.42      -0.139      289.93     1006.79       57.98        0.00        0.00        0.00        0.00
2024-05-26_21_00_00    dengzhoulu        0.34       -1.60      -0.007      292.83     1006.63       51.98        0.00        0.00        0.00        0.00
2024-05-26_21_00_00       shangma        1.36       -1.19      -0.002      291.52     1006.43       59.34        0.00        0.00        0.00        0.00
2024-05-26_21_00_00    xingdenglu       -0.11       -1.14      -0.018      292.05     1006.59       57.61        0.00        0.00        0.00        0.00
2024-05-26_22_00_00      badaguan        0.65       -1.15      -0.006      291.41     1007.03       64.34        0.00        0.00        0.00        0.00
2024-05-26_22_00_00       beizhai       -0.32       -1.88      -0.117      289.64     1006.92       56.58        0.00        0.00        0.00        0.00
2024-05-26_22_00_00    dengzhoulu        0.50       -0.75      -0.006      292.29     1007.01       53.34        0.00        0.00        0.00        0.00
2024-05-26_22_00_00       shangma        2.12       -0.24      -0.003      290.70     1006.51       62.08        0.00        0.00        0.00        0.00
2024-05-26_22_00_00    xingdenglu        0.31       -0.20      -0.007      292.05     1006.72       54.99        0.00        0.00        0.00        0.00
2024-05-26_23_00_00      badaguan        1.92       -0.98      -0.007      291.16     1007.44       65.47        0.00        0.00        1.00        0.00
2024-05-26_23_00_00       beizhai        0.03       -1.45      -0.083      289.92     1007.66       54.49        0.00        0.00        1.00        0.00
2024-05-26_23_00_00    dengzhoulu        1.58       -0.51      -0.001      291.95     1007.50       53.06        0.00        0.00        1.00        0.00
2024-05-26_23_00_00       shangma        2.52        0.24      -0.005      290.74     1007.51       61.85        0.00        0.00        1.00        0.00
2024-05-26_23_00_00    xingdenglu       -0.02        1.02      -0.012      291.42     1007.54       57.55        0.00        0.00        1.00        0.00
2024-05-27_00_00_00      badaguan        2.72       -2.30      -0.021      290.83     1007.59       66.31        0.00        0.00        0.00        0.00
2024-05-27_00_00_00       beizhai        1.58       -2.00      -0.066      288.53     1007.63       60.69        0.00        0.00        0.00        0.00
2024-05-27_00_00_00    dengzhoulu        1.91       -1.47      -0.003      291.35     1007.61       54.26        0.00        0.00        0.00        0.00
2024-05-27_00_00_00       shangma        3.71       -2.31      -0.006      290.02     1007.73       55.04        0.00        0.00        0.00        0.00
2024-05-27_00_00_00    xingdenglu        1.98       -0.80       0.018      290.35     1007.57       63.68        0.00        0.00        0.00        0.00
2024-05-27_01_00_00      badaguan        3.46       -4.64      -0.029      290.67     1007.73       61.58        0.00        0.00        0.01        0.00
2024-05-27_01_00_00       beizhai        0.69       -2.66      -0.073      287.96     1008.00       65.87        0.00        0.00        1.00        0.00
2024-05-27_01_00_00    dengzhoulu        2.94       -3.89      -0.007      291.59     1007.76       46.45        0.00        0.00        0.20        0.00
2024-05-27_01_00_00       shangma        2.65       -5.94      -0.002      290.24     1008.14       56.48        0.00        0.00        1.00        0.00
2024-05-27_01_00_00    xingdenglu        2.78       -4.53       0.016      290.91     1007.86       49.77        0.00        0.00        1.00        0.00
2024-05-27_02_00_00      badaguan       -1.28       -7.33      -0.042      290.01     1007.29       66.88        0.00        0.00        0.97        0.00
2024-05-27_02_00_00       beizhai       -3.41       -8.11      -0.232      289.23     1007.23       57.91        0.00        0.00        0.86        0.00
2024-05-27_02_00_00    dengzhoulu       -1.36       -6.19      -0.026      290.48     1007.36       57.36        0.00        0.00        0.96        0.00
2024-05-27_02_00_00       shangma       -0.80       -5.85       0.003      288.69     1007.85       65.11        0.00        0.00        0.01        0.00
2024-05-27_02_00_00    xingdenglu       -2.51       -6.01      -0.047      289.64     1007.50       63.20        0.00        0.00        1.00        0.00
2024-05-27_03_00_00      badaguan       -0.93       -6.22      -0.036      289.90     1008.71       64.19        0.00        0.00        1.00        0.00
2024-05-27_03_00_00       beizhai       -3.03       -7.24      -0.203      289.20     1008.41       52.76        0.00        0.00        1.00        0.00
2024-05-27_03_00_00    dengzhoulu       -0.97       -5.06      -0.022      290.31     1008.78       53.25        0.00        0.00        1.00        0.00
2024-05-27_03_00_00       shangma       -0.28       -3.83       0.001      287.25     1008.81       66.68        0.00        0.00        0.00        0.00
2024-05-27_03_00_00    xingdenglu       -2.10       -4.40      -0.044      289.06     1008.64       62.70        0.00        0.00        1.00        0.00
2024-05-27_04_00_00      badaguan       -0.11       -7.45      -0.042      289.57     1008.54       62.99        0.00        0.00        1.00        0.00
2024-05-27_04_00_00       beizhai       -1.65       -8.06      -0.178      288.21     1008.36       55.01        0.00        0.00        0.00        0.00
2024-05-27_04_00_00    dengzhoulu       -0.16       -6.14      -0.022      289.62     1008.55       54.61        0.00        0.00        1.00        0.00
2024-05-27_04_00_00       shangma        0.29       -6.05       0.001      287.82     1008.69       60.43        0.00        0.00        0.00        0.00
2024-05-27_04_00_00    xingdenglu       -1.07       -5.34      -0.035      288.09     1008.56       62.74        0.00        0.00        0.00        0.00
2024-05-27_05_00_00      badaguan        0.55       -2.34      -0.011      288.86     1011.11       70.78        0.00        0.00        1.00        0.00
2024-05-27_05_00_00       beizhai       -1.30       -4.50      -0.134      287.49     1010.92       58.70        0.00        0.00        1.00        0.00
2024-05-27_05_00_00    dengzhoulu        0.25       -1.63      -0.004      289.05     1011.15       56.38        0.00        0.00        1.00        0.00
2024-05-27_05_00_00       shangma        0.46       -2.41      -0.001      286.82     1011.09       65.96        0.00        0.00        1.00        0.00
2024-05-27_05_00_00    xingdenglu       -0.92       -1.55      -0.034      287.90     1011.08       62.97        0.00        0.00        1.00        0.00
2024-05-27_06_00_00      badaguan        0.54       -2.75      -0.017      288.91     1011.34       69.30        0.00        0.00        1.00       45.97
2024-05-27_06_00_00       beizhai       -1.00       -5.84      -0.113      288.58     1011.08       56.92        0.00        0.00        0.00      120.88
2024-05-27_06_00_00    dengzhoulu        0.32       -2.23      -0.007      289.21     1011.36       54.59        0.00        0.00        1.00       40.28
2024-05-27_06_00_00       shangma        1.71       -2.31      -0.002      287.90     1011.51       64.59        0.00        0.00        0.00      116.62
2024-05-27_06_00_00    xingdenglu       -0.21       -1.90      -0.013      288.73     1011.33       60.60        0.00        0.00        0.01      117.30
2024-05-27_07_00_00      badaguan        2.33       -2.44      -0.021      288.78     1011.83       70.46        0.00        0.00        1.00      248.99
2024-05-27_07_00_00       beizhai        1.03       -3.98      -0.031      288.36     1011.46       60.55        0.00        0.00        1.00      147.09
2024-05-27_07_00_00    dengzhoulu        1.93       -2.21      -0.005      289.35     1011.84       57.37        0.00        0.00        1.00      222.68
2024-05-27_07_00_00       shangma        2.42       -3.80      -0.001      289.84     1011.57       59.34        0.00        0.00        1.00      208.97
2024-05-27_07_00_00    xingdenglu        1.69       -0.75       0.022      288.64     1011.67       61.75        0.00        0.00        1.00      145.77
2024-05-27_08_00_00      badaguan        3.37       -2.83      -0.019      289.18     1011.80       70.49        0.00        0.00        1.00      444.81
2024-05-27_08_00_00       beizhai        2.37       -5.96      -0.003      290.47     1011.60       55.73        0.00        0.00        1.00      408.81
2024-05-27_08_00_00    dengzhoulu        2.77       -2.50      -0.001      290.36     1011.81       55.50        0.00        0.00        1.00      423.29
2024-05-27_08_00_00       shangma        1.85       -6.34       0.001      292.58     1011.82       49.39        0.00        0.00        0.38      529.18
2024-05-27_08_00_00    xingdenglu        2.61       -2.21       0.035      290.68     1011.79       58.32        0.00        0.00        1.00      413.39
2024-05-27_09_00_00      badaguan        3.18       -3.90      -0.024      290.38     1010.80       68.65        0.00        0.00        0.92      723.16
2024-05-27_09_00_00       beizhai        2.50       -8.41      -0.023      292.03     1010.55       50.18        0.00        0.00        1.00      699.18
2024-05-27_09_00_00    dengzhoulu        2.35       -5.12      -0.005      292.75     1010.80       47.76        0.00        0.00        1.00      674.66
2024-05-27_09_00_00       shangma        2.30       -8.94       0.001      293.78     1010.82       45.71        0.00        0.00        0.00      739.26
2024-05-27_09_00_00    xingdenglu        2.06       -7.09       0.017      293.06     1010.66       48.43        0.00        0.00        0.67      734.74
2024-05-27_10_00_00      badaguan        2.00       -6.87      -0.045      291.85     1010.56       59.68        0.00        0.00        0.72      877.20
2024-05-27_10_00_00       beizhai        1.90       -9.59      -0.052      293.48     1010.36       45.68        0.00        0.00        0.00      898.57
2024-05-27_10_00_00    dengzhoulu        2.08       -7.37      -0.018      294.35     1010.58       42.41        0.00        0.00        0.00      893.82
2024-05-27_10_00_00       shangma        1.57       -9.32       0.002      294.99     1010.85       42.85        0.00        0.00        0.00      891.63
2024-05-27_10_00_00    xingdenglu        1.61       -8.11       0.009      294.29     1010.51       45.28        0.00        0.00        0.00      893.29
2024-05-27_11_00_00      badaguan        1.90       -7.31      -0.048      292.60     1010.14       56.85        0.00        0.00        0.00      996.47
2024-05-27_11_00_00       beizhai        1.35      -10.79      -0.076      294.66     1009.74       41.34        0.00        0.00        0.00     1001.84
2024-05-27_11_00_00    dengzhoulu        1.95       -8.03      -0.019      295.62     1010.09       38.49        0.00        0.00        0.00      996.88
2024-05-27_11_00_00       shangma        1.20      -10.46       0.003      296.11     1010.20       39.11        0.00        0.00        0.00      994.73
2024-05-27_11_00_00    xingdenglu        1.47       -9.36       0.008      295.39     1009.85       41.27        0.00        0.00        0.00      996.45
2024-05-27_12_00_00      badaguan        1.53       -6.19      -0.042      292.98     1011.02       55.94        0.00        0.00        0.00     1037.62
2024-05-27_12_00_00       beizhai        1.27       -9.12      -0.054      295.63     1010.91       37.43        0.00        0.00        0.00     1042.38
2024-05-27_12_00_00    dengzhoulu        1.47       -6.93      -0.017      296.64     1011.05       34.68        0.00        0.00        0.00     1038.13
2024-05-27_12_00_00       shangma        0.57       -9.32       0.003      296.96     1011.05       35.75        0.00        0.00        0.00     1037.56
2024-05-27_12_00_00    xingdenglu        1.16       -7.72       0.007      296.20     1010.93       38.67        0.00        0.00        0.00     1037.83
2024-05-27_13_00_00      badaguan        1.66       -7.05      -0.048      293.55     1010.43       52.98        0.00        0.00        0.00     1017.58
2024-05-27_13_00_00       beizhai        0.05      -10.11      -0.104      296.40     1010.35       33.86        0.00        0.00        0.00     1019.66
2024-05-27_13_00_00    dengzhoulu        1.55       -7.71      -0.019      297.39     1010.46       32.51        0.00        0.00        0.00     1017.74
2024-05-27_13_00_00       shangma       -0.07       -9.68       0.004      297.50     1010.80       33.99        0.00        0.00        0.00     1016.64
2024-05-27_13_00_00    xingdenglu        0.11       -8.85      -0.009      296.86     1010.42       35.32        0.00        0.00        0.00     1015.70
2024-05-27_14_00_00      badaguan        0.85       -7.08      -0.048      293.83     1009.86       50.13        0.00        0.00        0.00      937.89
2024-05-27_14_00_00       beizhai        0.31      -10.13      -0.099      296.70     1009.74       31.02        0.00        0.00        0.00      941.70
2024-05-27_14_00_00    dengzhoulu        0.82       -7.96      -0.022      297.88     1009.89       28.40        0.00        0.00        0.00      938.64
2024-05-27_14_00_00       shangma       -0.51       -9.49       0.005      297.88     1010.09       31.63        0.00        0.00        0.00      937.76
2024-05-27_14_00_00    xingdenglu        0.34       -8.47      -0.007      297.26     1009.77       33.20        0.00        0.00        0.00      937.96
2024-05-27_15_00_00      badaguan        0.73       -6.75      -0.045      293.93     1010.32       49.35        0.00        0.00        0.00      802.88
2024-05-27_15_00_00       beizhai       -0.10       -9.67      -0.116      296.89     1010.26       29.41        0.00        0.00        0.00      805.36
2024-05-27_15_00_00    dengzhoulu        0.66       -7.58      -0.019      298.14     1010.36       26.86        0.00        0.00        0.00      803.35
2024-05-27_15_00_00       shangma       -0.43       -9.53       0.005      298.02     1010.50       30.30        0.00        0.00        0.00      803.88
2024-05-27_15_00_00    xingdenglu       -0.09       -8.22      -0.015      297.46     1010.23       31.62        0.00        0.00        0.00      802.81
2024-05-27_16_00_00      badaguan        0.60       -6.82      -0.046      293.98     1010.82       48.48        0.00        0.00        0.00      622.41
2024-05-27_16_00_00       beizhai       -0.31       -9.48      -0.123      296.75     1010.81       28.44        0.00        0.00        0.00      624.68
2024-05-27_16_00_00    dengzhoulu        0.54       -7.57      -0.020      298.11     1010.86       26.08        0.00        0.00        0.00      622.88
2024-05-27_16_00_00       shangma       -0.46       -9.36       0.004      297.88     1011.04       29.35        0.00        0.00        0.00      624.89
2024-05-27_16_00_00    xingdenglu       -0.22       -8.04      -0.016      297.39     1010.77       30.86        0.00        0.00        0.00      622.82
2024-05-27_17_00_00      badaguan        0.26       -6.20      -0.041      293.78     1011.10       48.92        0.00        0.00        0.00      412.58
2024-05-27_17_00_00       beizhai       -0.41       -8.79      -0.119      296.36     1011.10       27.50        0.00        0.00        0.00      414.50
2024-05-27_17_00_00    dengzhoulu        0.19       -6.86      -0.019      297.84     1011.15       25.63        0.00        0.00        0.00      413.04
2024-05-27_17_00_00       shangma       -0.63       -8.48       0.004      297.57     1011.26       27.96        0.00        0.00        0.00      416.35
2024-05-27_17_00_00    xingdenglu       -0.26       -7.37      -0.014      297.08     1011.05       30.36        0.00        0.00        0.00      413.13
2024-05-27_18_00_00      badaguan       -0.17       -6.03      -0.039      293.56     1010.35       48.18        0.00        0.00        0.00      192.53
2024-05-27_18_00_00       beizhai       -0.77       -7.97      -0.125      295.59     1010.60       26.93        0.00        0.00        0.00      193.82
2024-05-27_18_00_00    dengzhoulu       -0.18       -6.49      -0.019      297.31     1010.41       24.70        0.00        0.00        0.00      192.97
2024-05-27_18_00_00       shangma       -0.24       -6.74       0.003      296.88     1010.82       28.23        0.00        0.00        0.00      196.41
2024-05-27_18_00_00    xingdenglu       -0.71       -6.75      -0.022      296.56     1010.52       28.88        0.00        0.00        0.00      193.55
2024-05-27_19_00_00      badaguan       -0.14       -4.24      -0.025      292.97     1010.69       50.11        0.00        0.00        0.00        8.82
2024-05-27_19_00_00       beizhai       -0.45       -4.95      -0.091      293.03     1010.74       31.82        0.00        0.00        0.00        8.72
2024-05-27_19_00_00    dengzhoulu       -0.05       -4.28      -0.011      296.20     1010.73       26.92        0.00        0.00        0.00        8.95
2024-05-27_19_00_00       shangma        0.43       -4.44       0.002      294.25     1010.88       34.58        0.00        0.00        0.00       10.44
2024-05-27_19_00_00    xingdenglu        0.10       -4.33      -0.005      294.76     1010.70       34.30        0.00        0.00        0.00        9.12
2024-05-27_20_00_00      badaguan        1.06       -5.05      -0.033      292.40     1010.95       53.47        0.00        0.00        0.00        0.00
2024-05-27_20_00_00       beizhai        0.55       -5.46      -0.078      291.90     1010.88       39.02        0.00        0.00        0.00        0.00
2024-05-27_20_00_00    dengzhoulu        1.15       -5.15      -0.013      295.03     1010.94       31.91        0.00        0.00        0.00        0.00
2024-05-27_20_00_00       shangma        2.12       -4.66      -0.001      292.79     1011.17       41.95        0.00        0.00        0.00        0.00
2024-05-27_20_00_00    xingdenglu        1.40       -5.26       0.006      293.92     1010.86       37.86        0.00        0.00        0.00        0.00
