CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-05-09_06_00_00    dengzhoulu       -0.32        2.89       0.006      286.29     1021.76       73.19        0.00        0.00        0.00       79.09
2024-05-09_06_00_00       shangma       -1.04        4.72       0.001      286.72     1021.17       59.53        0.00        0.00        0.00       78.29
2024-05-09_06_00_00    xingdenglu       -2.70        3.25      -0.064      287.37     1021.58       59.86        0.00        0.00        0.00       79.86
2024-05-09_07_00_00      badaguan       -0.13        3.07       0.017      286.37     1021.71       83.56        0.00        0.00        0.00      297.03
2024-05-09_07_00_00       beizhai       -1.11        3.36      -0.053      289.18     1021.63       48.81        0.00        0.00        0.00      302.09
2024-05-09_07_00_00    dengzhoulu       -0.15        3.41       0.004      287.34     1021.63       69.64        0.00        0.00        0.00      297.48
2024-05-09_07_00_00       shangma       -1.09        4.95       0.002      288.77     1021.13       56.63        0.00        0.00        0.00      295.85
2024-05-09_07_00_00    xingdenglu       -2.17        4.03      -0.020      288.17     1021.51       64.33        0.00        0.00        0.00      297.83
2024-05-09_08_00_00      badaguan       -0.31        3.66       0.022      286.48     1021.45       84.05        0.00        0.00        0.00      519.06
2024-05-09_08_00_00       beizhai       -0.34        3.54       0.018      290.65     1021.37       45.82        0.00        0.00        0.00      524.33
2024-05-09_08_00_00    dengzhoulu       -0.13        3.81       0.008      288.06     1021.35       67.56        0.00        0.00        0.00      519.55
2024-05-09_08_00_00       shangma       -1.14        5.14       0.000      290.27     1020.81       55.10        0.00        0.00        0.00      517.61
2024-05-09_08_00_00    xingdenglu       -2.02        3.86      -0.017      289.69     1021.16       61.12        0.00        0.00        0.00      519.59
2024-05-09_09_00_00      badaguan        0.99        4.62       0.025      286.65     1021.32       83.50        0.00        0.00        0.00      717.25
2024-05-09_09_00_00       beizhai       -0.09        4.38       0.037      291.51     1021.27       45.43        0.00        0.00        0.00      722.43
2024-05-09_09_00_00    dengzhoulu        0.71        4.43       0.012      288.63     1021.22       66.41        0.00        0.00        0.00      717.68
2024-05-09_09_00_00       shangma       -0.51        5.70      -0.002      291.63     1020.65       52.32        0.00        0.00        0.00      715.73
2024-05-09_09_00_00    xingdenglu       -1.55        4.29      -0.012      291.11     1021.01       56.91        0.00        0.00        0.00      717.24
2024-05-09_10_00_00      badaguan        2.04        5.59       0.027      287.29     1020.91       79.15        0.00        0.00        0.00      874.55
2024-05-09_10_00_00       beizhai       -0.05        4.94       0.042      291.85     1020.96       47.14        0.00        0.00        0.17      878.72
2024-05-09_10_00_00    dengzhoulu        1.40        5.00       0.013      289.70     1020.90       61.29        0.00        0.00        0.00      874.90
2024-05-09_10_00_00       shangma       -1.26        5.87      -0.001      292.70     1020.22       51.69        0.00        0.00        0.00      872.64
2024-05-09_10_00_00    xingdenglu       -1.26        4.72      -0.013      292.45     1020.66       51.07        0.00        0.00        0.00      873.79
2024-05-09_11_00_00      badaguan        3.08        6.66       0.036      287.73     1020.29       77.50        0.00        0.00        1.00      956.98
2024-05-09_11_00_00       beizhai       -0.31        5.16       0.033      292.22     1020.49       48.40        0.00        0.00        1.00      949.56
2024-05-09_11_00_00    dengzhoulu        2.03        5.52       0.020      290.57     1020.29       59.35        0.00        0.00        1.00      955.99
2024-05-09_11_00_00       shangma       -0.73        6.47      -0.001      295.17     1019.47       44.61        0.00        0.00        1.00      961.78
2024-05-09_11_00_00    xingdenglu       -0.97        5.00      -0.011      293.62     1020.10       48.10        0.00        0.00        1.00      951.72
2024-05-09_12_00_00      badaguan        3.56        7.75       0.039      288.38     1019.59       73.77        0.00        0.00        1.00     1005.60
2024-05-09_12_00_00       beizhai       -0.47        5.17       0.028      292.74     1020.00       48.28        0.00        0.00        1.00      998.89
2024-05-09_12_00_00    dengzhoulu        2.86        6.66       0.023      291.50     1019.59       54.97        0.00        0.00        1.00     1004.08
2024-05-09_12_00_00       shangma       -1.12        7.15      -0.001      295.53     1018.79       46.17        0.00        0.00        1.00      996.68
2024-05-09_12_00_00    xingdenglu       -0.89        5.50      -0.010      294.56     1019.43       45.39        0.00        0.00        1.00      994.79
2024-05-09_13_00_00      badaguan        3.04        7.24       0.034      288.31     1019.14       75.98        0.00        0.00        1.00      985.99
2024-05-09_13_00_00       beizhai       -0.52        5.25       0.024      293.00     1019.55       48.97        0.00        0.00        1.00      985.82
2024-05-09_13_00_00    dengzhoulu        2.65        6.47       0.017      291.72     1019.12       55.67        0.00        0.00        1.00      984.40
2024-05-09_13_00_00       shangma       -0.31        8.05      -0.003      296.83     1018.17       42.28        0.00        0.00        1.00      968.29
2024-05-09_13_00_00    xingdenglu       -0.65        5.76      -0.008      295.10     1018.93       44.79        0.00        0.00        1.00      976.14
2024-05-09_14_00_00      badaguan        2.92        8.29       0.039      288.37     1018.73       77.06        0.00        0.00        0.00      916.53
2024-05-09_14_00_00       beizhai       -0.60        5.93       0.029      293.12     1019.06       48.54        0.00        0.00        0.00      915.36
2024-05-09_14_00_00    dengzhoulu        2.57        7.39       0.021      291.35     1018.69       59.46        0.00        0.00        0.00      916.17
2024-05-09_14_00_00       shangma       -0.12        9.18      -0.003      296.08     1017.49       45.49        0.00        0.00        0.00      912.65
2024-05-09_14_00_00    xingdenglu        0.09        6.87       0.005      294.97     1018.36       44.96        0.00        0.00        0.24      911.66
2024-05-09_15_00_00      badaguan        1.86        7.28       0.032      288.28     1018.37       77.93        0.00        0.00        0.00      775.82
2024-05-09_15_00_00       beizhai       -1.10        5.82       0.005      292.67     1018.82       51.27        0.00        0.00        0.00      774.28
2024-05-09_15_00_00    dengzhoulu        1.77        6.66       0.015      291.32     1018.36       59.35        0.00        0.00        0.00      775.88
2024-05-09_15_00_00       shangma        0.05       10.01      -0.004      296.20     1017.16       43.93        0.00        0.00        0.00      773.67
2024-05-09_15_00_00    xingdenglu        0.42        7.30       0.012      294.79     1018.07       44.36        0.00        0.00        0.00      772.76
2024-05-09_16_00_00      badaguan        0.86        6.64       0.030      287.98     1018.00       79.03        0.00        0.00        0.00      590.09
2024-05-09_16_00_00       beizhai       -1.28        5.39       0.002      292.78     1018.33       49.84        0.00        0.00        0.00      589.17
2024-05-09_16_00_00    dengzhoulu        0.90        5.83       0.012      290.83     1018.04       61.10        0.00        0.00        0.00      590.16
2024-05-09_16_00_00       shangma       -0.56        8.89      -0.002      294.55     1017.02       48.83        0.00        0.00        0.00      588.33
2024-05-09_16_00_00    xingdenglu       -0.94        6.28      -0.004      294.07     1017.79       47.89        0.00        0.00        0.00      588.21
2024-05-09_17_00_00      badaguan        1.15        7.56       0.030      287.92     1018.06       78.29        0.00        0.00        0.00      373.77
2024-05-09_17_00_00       beizhai       -1.18        5.51       0.016      291.61     1018.37       54.11        0.00        0.00        0.00      373.07
2024-05-09_17_00_00    dengzhoulu        0.87        5.99       0.012      289.92     1018.12       65.39        0.00        0.00        0.00      373.94
2024-05-09_17_00_00       shangma       -0.65        8.95      -0.000      292.60     1017.17       55.16        0.00        0.00        0.00      374.22
2024-05-09_17_00_00    xingdenglu       -1.58        5.65      -0.008      292.19     1017.98       55.87        0.00        0.00        0.00      372.62
2024-05-09_18_00_00      badaguan        0.96        8.32       0.035      288.15     1017.76       76.47        0.00        0.00        0.00      149.00
2024-05-09_18_00_00       beizhai       -1.71        5.00      -0.050      290.64     1018.15       55.62        0.00        0.00        0.00      148.42
2024-05-09_18_00_00    dengzhoulu        0.88        6.56       0.018      289.53     1017.79       67.27        0.00        0.00        0.00      149.22
2024-05-09_18_00_00       shangma        0.03        8.25      -0.002      291.18     1017.16       58.77        0.00        0.00        0.00      150.74
2024-05-09_18_00_00    xingdenglu       -2.20        4.47      -0.043      290.61     1017.77       62.78        0.00        0.00        0.00      148.58
2024-05-09_19_00_00      badaguan        0.49        8.42       0.035      288.14     1017.36       75.19        0.00        0.00        0.00        0.00
2024-05-09_19_00_00       beizhai       -2.23        4.77      -0.164      289.41     1017.61       55.48        0.00        0.00        0.00        0.00
2024-05-09_19_00_00    dengzhoulu        0.52        6.75       0.018      289.04     1017.39       67.91        0.00        0.00        0.00        0.00
2024-05-09_19_00_00       shangma        0.86        9.09      -0.004      291.29     1016.73       53.52        0.00        0.00        0.00        0.00
2024-05-09_19_00_00    xingdenglu       -1.46        5.37      -0.022      290.33     1017.32       58.51        0.00        0.00        0.00        0.00
2024-05-09_20_00_00      badaguan        2.21        8.45       0.037      288.26     1017.54       73.20        0.00        0.00        0.00        0.00
2024-05-09_20_00_00       beizhai       -1.89        4.43      -0.192      288.65     1017.71       59.49        0.00        0.00        0.00        0.00
2024-05-09_20_00_00    dengzhoulu        1.92        7.06       0.024      289.50     1017.55       62.67        0.00        0.00        0.00        0.00
2024-05-09_20_00_00       shangma        0.75        8.37      -0.004      290.52     1016.94       58.18        0.00        0.00        0.00        0.00
2024-05-09_20_00_00    xingdenglu       -1.63        4.74      -0.028      289.54     1017.58       62.15        0.00        0.00        0.00        0.00
2024-05-09_21_00_00      badaguan        2.28        8.73       0.042      288.11     1017.60       74.30        0.00        0.00        0.00        0.00
2024-05-09_21_00_00       beizhai       -2.14        4.40      -0.195      287.92     1017.75       64.33        0.00        0.00        0.00        0.00
2024-05-09_21_00_00    dengzhoulu        1.92        7.24       0.026      289.08     1017.60       65.46        0.00        0.00        0.00        0.00
2024-05-09_21_00_00       shangma        1.16        8.40      -0.004      290.46     1016.96       58.43        0.00        0.00        0.00        0.00
2024-05-09_21_00_00    xingdenglu       -1.48        4.94      -0.024      289.16     1017.62       64.26        0.00        0.00        0.00        0.00
2024-05-09_22_00_00      badaguan        2.57        8.55       0.043      287.96     1017.78       76.66        0.00        0.00        0.00        0.00
2024-05-09_22_00_00       beizhai       -1.61        4.28      -0.139      286.93     1018.02       71.10        0.00        0.00        0.00        0.00
2024-05-09_22_00_00    dengzhoulu        2.06        6.89       0.028      288.72     1017.81       69.37        0.00        0.00        0.00        0.00
2024-05-09_22_00_00       shangma        1.40        8.24      -0.005      289.85     1017.07       61.35        0.00        0.00        0.00        0.00
2024-05-09_22_00_00    xingdenglu       -1.26        4.84      -0.016      288.44     1017.87       70.00        0.00        0.00        0.00        0.00
2024-05-09_23_00_00      badaguan        2.45        8.56       0.046      287.88     1017.66       77.54        0.00        0.00        0.00        0.00
2024-05-09_23_00_00       beizhai       -1.57        4.74      -0.102      286.53     1017.79       75.37        0.00        0.00        0.00        0.00
2024-05-09_23_00_00    dengzhoulu        2.05        7.07       0.029      288.62     1017.66       70.03        0.00        0.00        0.00        0.00
2024-05-09_23_00_00       shangma        1.33        7.28      -0.004      289.26     1017.11       60.46        0.00        0.00        0.00        0.00
2024-05-09_23_00_00    xingdenglu       -0.61        4.95      -0.015      288.31     1017.75       71.13        0.00        0.00        0.00        0.00
2024-05-10_00_00_00      badaguan        2.26        7.67       0.041      287.47     1017.45       80.87        0.00        0.00        0.00        0.00
2024-05-10_00_00_00       beizhai       -1.49        5.19      -0.103      286.04     1017.40       78.71        0.00        0.00        0.00        0.00
2024-05-10_00_00_00    dengzhoulu        1.84        6.59       0.026      288.10     1017.38       73.86        0.00        0.00        0.00        0.00
2024-05-10_00_00_00       shangma        1.20        8.04      -0.005      288.87     1016.46       60.35        0.00        0.00        0.27        0.00
2024-05-10_00_00_00    xingdenglu       -0.57        5.60      -0.015      288.01     1017.29       72.99        0.00        0.00        0.00        0.00
2024-05-10_01_00_00      badaguan        2.73        7.38       0.042      287.47     1017.42       80.43        0.00        0.00        1.00        0.00
2024-05-10_01_00_00       beizhai       -1.07        4.68      -0.102      285.53     1017.59       84.70        0.00        0.00        0.32        0.00
2024-05-10_01_00_00    dengzhoulu        2.13        5.98       0.028      288.00     1017.46       74.26        0.00        0.00        1.00        0.00
2024-05-10_01_00_00       shangma        1.32        6.40      -0.004      288.17     1017.07       66.40        0.00        0.00        1.00        0.00
2024-05-10_01_00_00    xingdenglu       -0.81        4.62      -0.019      287.77     1017.56       75.91        0.00        0.00        1.00        0.00
2024-05-10_02_00_00      badaguan        3.41        5.08       0.029      287.17     1018.20       81.59        0.00        0.00        1.00        0.00
2024-05-10_02_00_00       beizhai       -0.24        4.10      -0.070      285.32     1018.11       84.70        0.00        0.00        1.00        0.00
2024-05-10_02_00_00    dengzhoulu        2.77        4.53       0.024      287.71     1018.18       74.38        0.00        0.00        1.00        0.00
2024-05-10_02_00_00       shangma        1.18        5.39      -0.004      287.22     1017.37       71.20        0.00        0.00        0.25        0.00
2024-05-10_02_00_00    xingdenglu        0.73        3.70       0.002      287.49     1018.32       75.89        0.00        0.00        1.00        0.00
2024-05-10_03_00_00      badaguan        3.28        5.95       0.034      286.98     1018.08       80.63        0.00        0.00        0.00        0.00
2024-05-10_03_00_00       beizhai       -0.63        4.54      -0.101      284.37     1018.01       82.22        0.00        0.00        0.00        0.00
2024-05-10_03_00_00    dengzhoulu        2.59        5.31       0.023      287.38     1017.98       73.08        0.00        0.00        0.00        0.00
2024-05-10_03_00_00       shangma        1.88        6.84      -0.004      287.32     1017.06       66.74        0.00        0.00        0.00        0.00
2024-05-10_03_00_00    xingdenglu        0.03        4.98      -0.019      287.14     1017.91       73.46        0.00        0.00        0.00        0.00
2024-05-10_04_00_00      badaguan        3.12        7.65       0.044      286.96     1017.94       77.98        0.00        0.00        0.30        0.00
2024-05-10_04_00_00       beizhai       -1.54        4.86      -0.132      284.47     1018.00       81.30        0.00        0.00        1.00        0.00
2024-05-10_04_00_00    dengzhoulu        2.29        6.34       0.028      287.17     1017.88       71.86        0.00        0.00        1.00        0.00
2024-05-10_04_00_00       shangma        1.01        6.29      -0.004      287.13     1017.33       63.41        0.00        0.00        1.00        0.00
2024-05-10_04_00_00    xingdenglu       -1.08        4.98      -0.026      286.72     1018.04       75.15        0.00        0.00        1.00        0.00
2024-05-10_05_00_00      badaguan        2.53        6.78       0.038      286.71     1018.31       82.77        0.00        0.00        1.00        0.00
2024-05-10_05_00_00       beizhai       -1.16        4.75      -0.115      284.26     1018.17       86.84        0.00        0.00        0.67        0.00
2024-05-10_05_00_00    dengzhoulu        1.96        5.86       0.024      286.97     1018.24       77.15        0.00        0.00        1.00        0.00
2024-05-10_05_00_00       shangma        0.39        5.97      -0.003      285.89     1017.45       74.20        0.00        0.00        0.00        0.00
2024-05-10_05_00_00    xingdenglu       -0.66        5.29      -0.019      286.85     1018.22       76.42        0.00        0.00        1.00        0.00
2024-05-10_06_00_00      badaguan        2.51        7.45       0.041      286.59     1018.12       84.14        0.00        0.00        0.00       83.74
2024-05-10_06_00_00       beizhai       -0.99        6.12      -0.071      285.06     1017.78       86.37        0.00        0.00        0.00       88.23
2024-05-10_06_00_00    dengzhoulu        2.00        6.66       0.026      286.93     1018.01       78.42        0.00        0.00        0.00       84.13
2024-05-10_06_00_00       shangma        1.15        7.91      -0.005      286.79     1017.29       76.53        0.00        0.00        0.00       83.82
2024-05-10_06_00_00    xingdenglu        0.31        6.54       0.003      287.15     1017.88       76.23        0.00        0.00        0.00       84.96
2024-05-10_07_00_00      badaguan        2.51        7.91       0.042      286.54     1017.75       84.77        0.00        0.00        0.00      307.60
2024-05-10_07_00_00       beizhai       -0.62        7.24       0.019      286.28     1017.75       80.63        0.00        0.00        0.00      312.90
2024-05-10_07_00_00    dengzhoulu        2.09        7.03       0.025      287.23     1017.68       77.83        0.00        0.00        0.00      308.35
2024-05-10_07_00_00       shangma        0.61        8.40      -0.004      287.98     1017.03       74.59        0.00        0.00        0.00      306.87
2024-05-10_07_00_00    xingdenglu        0.24        6.83       0.011      287.98     1017.72       72.94        0.00        0.00        0.00      308.38
2024-05-10_08_00_00      badaguan        2.44        7.90       0.044      286.50     1017.64       87.37        0.00        0.00        0.00      532.60
2024-05-10_08_00_00       beizhai       -0.29        7.87       0.046      286.92     1017.60       80.34        0.00        0.00        0.00      538.56
2024-05-10_08_00_00    dengzhoulu        1.93        7.03       0.027      287.41     1017.59       80.05        0.00        0.00        0.00      533.40
2024-05-10_08_00_00       shangma        0.29        8.43      -0.004      289.04     1016.84       72.89        0.00        0.00        0.00      531.64
2024-05-10_08_00_00    xingdenglu       -0.14        7.35       0.007      288.29     1017.55       75.20        0.00        0.00        0.00      533.21
2024-05-10_09_00_00      badaguan        1.88        8.54       0.048      286.50     1017.23       88.42        0.00        0.00        1.00      687.40
2024-05-10_09_00_00       beizhai       -0.44        8.35       0.052      287.47     1017.11       80.06        0.00        0.00        0.00      737.35
2024-05-10_09_00_00    dengzhoulu        1.49        7.68       0.028      287.65     1017.12       79.92        0.00        0.00        1.00      660.46
2024-05-10_09_00_00       shangma       -0.17        9.51      -0.003      289.82     1016.27       71.84        0.00        0.00        0.00      729.29
2024-05-10_09_00_00    xingdenglu       -0.54        7.81       0.003      288.84     1017.04       74.24        0.00        0.00        0.00      730.92
2024-05-10_10_00_00      badaguan        1.49        9.13       0.051      286.57     1016.60       88.14        0.00        0.00        0.00      886.19
2024-05-10_10_00_00       beizhai       -0.31        8.59       0.062      287.95     1016.59       77.74        0.00        0.00        0.00      891.18
2024-05-10_10_00_00    dengzhoulu        1.34        8.28       0.029      288.01     1016.49       77.99        0.00        0.00        0.00      886.69
2024-05-10_10_00_00       shangma       -0.67       10.54      -0.003      290.25     1015.49       69.45        0.00        0.00        0.00      883.69
2024-05-10_10_00_00    xingdenglu       -0.62        8.21       0.002      289.51     1016.35       70.59        0.00        0.00        0.00      884.42
2024-05-10_11_00_00      badaguan        0.09        8.49       0.049      286.74     1015.84       87.50        0.00        0.00        0.00      988.96
2024-05-10_11_00_00       beizhai       -1.12        8.78       0.039      288.46     1015.83       74.81        0.00        0.00        0.00      992.27
2024-05-10_11_00_00    dengzhoulu        0.32        7.95       0.025      288.44     1015.74       75.82        0.00        0.00        0.00      989.58
2024-05-10_11_00_00       shangma       -0.78       11.17      -0.004      290.52     1014.74       68.11        0.00        0.00        0.00      988.60
2024-05-10_11_00_00    xingdenglu       -1.06        8.50      -0.005      290.25     1015.59       67.04        0.00        0.00        0.00      986.60
2024-05-10_12_00_00      badaguan        0.10        8.17       0.048      286.83     1015.11       88.35        0.00        0.00        0.00     1031.27
2024-05-10_12_00_00       beizhai       -0.92        8.73       0.044      289.63     1015.06       68.36        0.00        0.00        0.00     1034.09
2024-05-10_12_00_00    dengzhoulu        0.11        7.57       0.025      288.62     1015.02       76.66        0.00        0.00        0.00     1031.99
2024-05-10_12_00_00       shangma       -0.96       11.36      -0.003      290.97     1013.92       67.02        0.00        0.00        0.00     1033.64
2024-05-10_12_00_00    xingdenglu       -0.82        8.45      -0.002      291.14     1014.77       63.37        0.00        0.00        0.00     1029.44
2024-05-10_13_00_00      badaguan        0.04        9.37       0.054      287.38     1014.12       85.66        0.00        0.00        1.00      984.27
2024-05-10_13_00_00       beizhai       -1.04        8.59       0.038      289.81     1014.22       69.53        0.00        0.00        1.00      925.26
2024-05-10_13_00_00    dengzhoulu        0.10        8.32       0.028      289.33     1014.06       73.89        0.00        0.00        1.00      982.50
2024-05-10_13_00_00       shangma       -0.45       11.64      -0.004      291.49     1013.13       66.21        0.00        0.00        1.00      960.57
2024-05-10_13_00_00    xingdenglu       -0.98        8.09      -0.006      291.38     1013.94       64.62        0.00        0.00        1.00      923.85
2024-05-10_14_00_00      badaguan       -0.28        9.88       0.055      287.59     1013.43       84.70        0.00        0.00        1.00      741.43
2024-05-10_14_00_00       beizhai       -1.92        8.32       0.014      289.85     1013.55       70.46        0.00        0.00        1.00      759.97
2024-05-10_14_00_00    dengzhoulu       -0.08        8.68       0.028      289.52     1013.39       73.20        0.00        0.00        1.00      742.08
2024-05-10_14_00_00       shangma       -0.57       11.79      -0.005      291.70     1012.52       65.92        0.00        0.00        0.00      924.12
2024-05-10_14_00_00    xingdenglu       -1.56        7.97      -0.009      291.41     1013.23       65.64        0.00        0.00        1.00      795.13
2024-05-10_15_00_00      badaguan       -0.94        9.43       0.051      287.92     1012.81       82.46        0.00        0.00        1.00      670.89
2024-05-10_15_00_00       beizhai       -2.57        7.89      -0.005      290.09     1013.02       69.69        0.00        0.00        1.00      677.57
2024-05-10_15_00_00    dengzhoulu       -0.69        8.33       0.024      289.93     1012.80       70.65        0.00        0.00        1.00      677.62
2024-05-10_15_00_00       shangma       -0.70       11.25      -0.005      291.50     1012.08       66.03        0.00        0.00        1.00      684.46
2024-05-10_15_00_00    xingdenglu       -2.76        7.24      -0.022      291.02     1012.71       68.14        0.00        0.00        1.00      661.45
2024-05-10_16_00_00      badaguan       -1.37        9.41       0.049      287.94     1012.09       83.36        0.00        0.00        1.00      500.05
2024-05-10_16_00_00       beizhai       -2.91        7.50      -0.028      290.12     1012.24       69.35        0.00        0.00        1.00      478.87
2024-05-10_16_00_00    dengzhoulu       -1.07        8.22       0.022      289.81     1012.08       72.40        0.00        0.00        1.00      498.54
2024-05-10_16_00_00       shangma       -1.55       10.86      -0.004      290.71     1011.39       69.40        0.00        0.00        1.00      551.68
2024-05-10_16_00_00    xingdenglu       -3.39        6.96      -0.029      290.28     1011.98       72.23        0.00        0.00        1.00      466.07
2024-05-10_17_00_00      badaguan       -1.58        9.92       0.053      287.74     1011.84       85.76        0.00        0.00        1.00      335.48
2024-05-10_17_00_00       beizhai       -3.51        7.22      -0.064      289.70     1012.01       71.65        0.00        0.00        1.00      271.93
2024-05-10_17_00_00    dengzhoulu       -1.22        8.41       0.025      289.24     1011.82       76.87        0.00        0.00        1.00      326.04
2024-05-10_17_00_00       shangma       -1.68       10.56      -0.004      289.67     1011.23       75.89        0.00        0.00        1.00      317.05
2024-05-10_17_00_00    xingdenglu       -3.83        6.75      -0.034      289.20     1011.82       78.90        0.00        0.00        1.00      268.79
2024-05-10_18_00_00      badaguan       -1.88       10.01       0.056      287.54     1011.69       87.61        0.00        0.00        0.00      150.43
2024-05-10_18_00_00       beizhai       -3.77        6.86      -0.090      289.12     1011.93       74.77        0.00        0.00        1.00      122.12
2024-05-10_18_00_00    dengzhoulu       -1.50        8.22       0.026      288.68     1011.71       80.73        0.00        0.00        0.00      150.78
2024-05-10_18_00_00       shangma       -1.97       10.28      -0.003      288.51     1011.10       82.88        0.00        0.00        1.00      133.02
2024-05-10_18_00_00    xingdenglu       -3.95        6.42      -0.034      288.29     1011.72       84.19        0.00        0.00        0.86      138.50
2024-05-10_19_00_00      badaguan       -1.81        9.96       0.056      287.46     1011.35       88.33        0.00        0.00        0.00        0.00
2024-05-10_19_00_00       beizhai       -3.97        6.86      -0.139      288.92     1011.58       75.31        0.00        0.00        0.00        0.00
2024-05-10_19_00_00    dengzhoulu       -1.55        7.93       0.027      288.28     1011.39       83.55        0.00        0.00        0.00        0.00
2024-05-10_19_00_00       shangma       -1.47       10.06      -0.002      288.36     1010.89       83.02        0.00        0.00        0.00        0.00
2024-05-10_19_00_00    xingdenglu       -3.56        5.99      -0.030      287.96     1011.43       84.85        0.00        0.00        0.00        0.00
2024-05-10_20_00_00      badaguan       -0.96        9.81       0.057      287.33     1011.33       89.39        0.00        0.00        0.00        0.00
2024-05-10_20_00_00       beizhai       -3.99        6.70      -0.152      289.09     1011.54       75.63        0.00        0.00        0.00        0.00
2024-05-10_20_00_00    dengzhoulu       -0.70        7.50       0.033      287.94     1011.41       86.45        0.00        0.00        0.00        0.00
2024-05-10_20_00_00       shangma       -0.99        9.27      -0.003      287.98     1011.02       86.32        0.00        0.00        0.00        0.00
2024-05-10_20_00_00    xingdenglu       -2.58        5.50      -0.010      287.79     1011.63       86.26        0.00        0.00        0.00        0.00
2024-05-10_21_00_00      badaguan       -0.29        8.36       0.050      287.35     1011.29       89.68        0.00        0.05        1.00        0.00
2024-05-10_21_00_00       beizhai       -2.99        6.09      -0.136      289.12     1011.42       77.33        0.00        0.00        1.00        0.00
