CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-05_03_00_00       beizhai       -3.24        4.75      -0.108      290.22     1017.49       75.86        0.00        0.00        1.00        0.00
2024-06-05_03_00_00    dengzhoulu       -2.59        2.98       0.001      290.56     1017.56       93.73        0.00        0.00        1.00        0.00
2024-06-05_03_00_00       shangma       -0.97        3.61      -0.001      290.06     1017.53       90.00        0.00        0.00        1.00        0.00
2024-06-05_03_00_00    xingdenglu       -3.35        4.09      -0.049      291.10     1017.38       80.62        0.00        0.00        1.00        0.00
2024-06-05_04_00_00      badaguan       -2.76        3.12       0.019      290.68     1017.99       96.36        0.00        0.00        1.00        0.00
2024-06-05_04_00_00       beizhai       -2.97        4.82      -0.099      289.88     1017.92       84.07        0.00        0.00        1.00        0.00
2024-06-05_04_00_00    dengzhoulu       -2.44        2.69       0.001      290.53     1017.93       95.86        0.00        0.00        1.00        0.00
2024-06-05_04_00_00       shangma       -1.46        3.55       0.000      289.92     1017.72       94.43        0.00        0.00        1.00        0.00
2024-06-05_04_00_00    xingdenglu       -3.21        3.97      -0.049      290.93     1017.76       85.23        0.00        0.00        1.00        0.00
2024-06-05_05_00_00      badaguan       -2.70        3.18       0.019      290.67     1017.99       96.86        0.00        0.65        1.00        0.00
2024-06-05_05_00_00       beizhai       -3.10        4.83      -0.104      289.85     1017.96       84.64        0.00        0.00        1.00        0.00
2024-06-05_05_00_00    dengzhoulu       -2.33        2.57       0.002      290.46     1017.97       97.17        0.00        0.00        1.00        0.00
2024-06-05_05_00_00       shangma       -1.55        3.76       0.000      289.97     1017.77       95.56        0.00        0.00        1.00        0.00
2024-06-05_05_00_00    xingdenglu       -3.10        3.97      -0.046      290.72     1017.83       87.90        0.00        0.00        1.00        0.00
2024-06-05_06_00_00      badaguan       -2.85        3.19       0.020      290.76     1018.51       96.31        0.00        0.36        1.00       35.42
2024-06-05_06_00_00       beizhai       -3.21        5.15      -0.078      290.36     1018.46       83.49        0.00        0.00        1.00       84.70
2024-06-05_06_00_00    dengzhoulu       -2.59        2.71       0.002      290.77     1018.51       95.20        0.00        0.00        1.00       56.66
2024-06-05_06_00_00       shangma       -1.64        4.17       0.000      290.33     1018.34       95.00        0.00        0.00        1.00       25.29
2024-06-05_06_00_00    xingdenglu       -2.91        3.81      -0.035      290.89     1018.40       88.47        0.00        0.00        1.00       52.46
2024-06-05_07_00_00      badaguan       -1.79        3.08       0.020      290.87     1018.76       95.42        0.00        0.15        0.94      148.45
2024-06-05_07_00_00       beizhai       -2.83        5.68      -0.040      291.27     1018.74       80.79        0.00        0.00        0.08      295.84
2024-06-05_07_00_00    dengzhoulu       -1.91        3.22       0.003      291.20     1018.74       92.15        0.00        0.51        0.67      185.46
2024-06-05_07_00_00       shangma       -1.26        6.09      -0.001      292.01     1018.51       86.04        0.00        0.00        0.19      287.73
2024-06-05_07_00_00    xingdenglu       -2.24        4.63      -0.023      292.08     1018.55       83.01        0.00        0.00        0.03      323.28
2024-06-05_08_00_00      badaguan       -2.27        2.92       0.016      291.03     1018.96       94.22        0.00        0.00        1.00      379.52
2024-06-05_08_00_00       beizhai       -2.01        5.76      -0.006      292.34     1019.01       74.48        0.00        0.00        0.84      532.14
2024-06-05_08_00_00    dengzhoulu       -2.08        3.50       0.001      292.01     1018.93       85.71        0.00        0.00        1.00      450.49
2024-06-05_08_00_00       shangma       -1.36        6.24      -0.001      292.80     1018.67       80.26        0.00        0.00        1.00      402.55
2024-06-05_08_00_00    xingdenglu       -1.72        5.10      -0.016      293.22     1018.77       75.06        0.00        0.00        1.00      464.52
2024-06-05_09_00_00      badaguan       -3.46        2.49       0.012      291.15     1018.73       93.65        0.00        0.00        0.72      639.45
2024-06-05_09_00_00       beizhai       -2.12        5.96      -0.000      293.06     1018.81       68.64        0.00        0.00        1.00      739.03
2024-06-05_09_00_00    dengzhoulu       -2.73        3.64      -0.003      292.64     1018.67       81.21        0.00        0.00        0.00      737.76
2024-06-05_09_00_00       shangma       -1.57        6.66      -0.001      294.17     1018.43       68.78        0.00        0.00        0.00      735.69
2024-06-05_09_00_00    xingdenglu       -1.83        5.09      -0.017      294.15     1018.57       67.25        0.00        0.00        0.00      736.79
2024-06-05_10_00_00      badaguan       -4.16        3.00       0.016      291.22     1018.60       93.48        0.00        0.43        1.00      728.26
2024-06-05_10_00_00       beizhai       -2.58        6.24      -0.008      293.43     1018.63       66.02        0.00        0.00        1.00      757.90
2024-06-05_10_00_00    dengzhoulu       -3.27        3.88      -0.002      292.96     1018.54       79.73        0.00        0.00        0.84      857.57
2024-06-05_10_00_00       shangma       -1.84        7.04      -0.001      294.91     1018.21       62.70        0.00        0.00        1.00      885.11
2024-06-05_10_00_00    xingdenglu       -2.18        5.49      -0.020      294.65     1018.38       64.20        0.00        0.00        1.00      806.89
2024-06-05_11_00_00      badaguan       -3.71        3.42       0.020      291.24     1018.80       94.20        0.00        0.63        1.00      809.70
2024-06-05_11_00_00       beizhai       -2.93        6.65      -0.010      293.54     1018.71       66.56        0.00        0.00        1.00      802.58
2024-06-05_11_00_00    dengzhoulu       -3.01        4.16       0.001      293.00     1018.75       80.81        0.00        0.00        1.00      903.21
2024-06-05_11_00_00       shangma       -1.62        8.32      -0.002      294.99     1018.36       63.62        0.00        0.00        1.00      899.24
2024-06-05_11_00_00    xingdenglu       -2.40        6.24      -0.022      294.68     1018.45       65.40        0.00        0.00        1.00      802.72
2024-06-05_12_00_00      badaguan       -3.56        3.82       0.021      291.27     1018.32       94.28        0.00        0.66        1.00      856.30
2024-06-05_12_00_00       beizhai       -2.54        6.95       0.001      293.39     1018.29       69.76        0.00        0.00        1.00      900.89
2024-06-05_12_00_00    dengzhoulu       -2.75        4.49       0.003      293.18     1018.25       79.32        0.00        0.00        1.00      972.54
2024-06-05_12_00_00       shangma       -1.86        8.32      -0.001      294.95     1017.87       64.98        0.00        0.00        1.00     1022.78
2024-06-05_12_00_00    xingdenglu       -1.95        6.07      -0.015      294.22     1018.10       70.79        0.00        0.00        1.00      888.77
2024-06-05_13_00_00      badaguan       -4.66        3.77       0.022      291.38     1018.36       93.61        0.00        0.50        1.00      850.11
2024-06-05_13_00_00       beizhai       -3.05        6.88      -0.017      293.31     1018.44       70.31        0.00        0.00        1.00      745.93
2024-06-05_13_00_00    dengzhoulu       -3.86        4.05      -0.001      293.29     1018.33       79.23        0.00        0.00        1.00      935.79
2024-06-05_13_00_00       shangma       -3.07        7.85       0.001      295.49     1017.80       60.05        0.00        0.00        1.00      860.63
2024-06-05_13_00_00    xingdenglu       -2.79        6.24      -0.026      294.86     1018.13       65.13        0.00        0.00        1.00      870.09
2024-06-05_14_00_00      badaguan       -4.94        4.65       0.029      291.37     1018.04       93.85        0.00        0.00        1.00      605.75
2024-06-05_14_00_00       beizhai       -4.34        7.00      -0.053      293.37     1017.98       69.32        0.00        0.00        1.00      701.54
2024-06-05_14_00_00    dengzhoulu       -4.39        4.73       0.002      293.04     1017.97       81.56        0.00        0.00        1.00      622.23
2024-06-05_14_00_00       shangma       -3.92        7.52       0.002      295.32     1017.58       63.06        0.00        0.00        1.00      797.25
2024-06-05_14_00_00    xingdenglu       -3.81        5.86      -0.040      294.64     1017.79       67.10        0.00        0.00        1.00      813.02
2024-06-05_15_00_00      badaguan       -4.79        5.91       0.037      291.48     1017.79       92.74        0.00        0.00        1.00      584.49
2024-06-05_15_00_00       beizhai       -4.12        7.57      -0.054      292.04     1017.89       81.63        0.00        0.00        1.00      404.18
2024-06-05_15_00_00    dengzhoulu       -4.05        5.29       0.007      293.02     1017.83       81.70        0.00        0.00        1.00      643.69
2024-06-05_15_00_00       shangma       -3.94        8.25       0.002      294.81     1017.44       67.34        0.00        0.00        1.00      768.62
2024-06-05_15_00_00    xingdenglu       -3.41        6.64      -0.034      294.19     1017.76       71.61        0.00        0.00        1.00      736.98
2024-06-05_16_00_00      badaguan       -4.14        6.14       0.038      291.46     1017.45       92.01        0.00        0.00        1.00      579.68
2024-06-05_16_00_00       beizhai       -4.42        7.46      -0.061      292.20     1017.44       78.17        0.00        0.00        1.00      393.32
2024-06-05_16_00_00    dengzhoulu       -3.53        5.80       0.009      292.91     1017.44       80.86        0.00        0.00        1.00      573.19
2024-06-05_16_00_00       shangma       -2.92        8.00       0.000      294.05     1017.24       72.04        0.00        0.00        1.00      390.80
2024-06-05_16_00_00    xingdenglu       -3.78        6.39      -0.040      293.48     1017.34       76.34        0.00        0.00        1.00      341.32
2024-06-05_17_00_00      badaguan       -4.40        5.86       0.036      291.42     1017.29       90.92        0.00        0.00        0.38      416.23
2024-06-05_17_00_00       beizhai       -4.33        7.79      -0.061      292.05     1017.27       77.17        0.00        0.00        1.00      360.55
2024-06-05_17_00_00    dengzhoulu       -3.90        5.43       0.007      292.61     1017.27       81.36        0.00        0.00        1.00      416.22
2024-06-05_17_00_00       shangma       -2.85        7.62       0.000      293.88     1017.15       71.37        0.00        0.00        1.00      332.38
2024-06-05_17_00_00    xingdenglu       -3.86        6.61      -0.041      293.40     1017.17       75.24        0.00        0.00        1.00      370.43
2024-06-05_18_00_00      badaguan       -3.89        5.82       0.036      291.31     1017.43       90.71        0.00        0.00        1.00       73.31
2024-06-05_18_00_00       beizhai       -4.68        7.44      -0.081      291.39     1017.36       79.13        0.00        0.00        1.00      189.74
2024-06-05_18_00_00    dengzhoulu       -3.37        5.20       0.008      291.99     1017.43       84.59        0.00        0.00        1.00       67.45
2024-06-05_18_00_00       shangma       -2.55        7.18       0.000      293.02     1017.23       76.06        0.00        0.00        1.00      140.81
2024-06-05_18_00_00    xingdenglu       -3.98        5.90      -0.045      292.45     1017.30       81.88        0.00        0.00        1.00      136.19
2024-06-05_19_00_00      badaguan       -4.00        4.99       0.031      291.19     1017.33       91.17        0.00        0.00        1.00        7.49
2024-06-05_19_00_00       beizhai       -4.34        6.78      -0.078      290.56     1017.37       81.84        0.00        0.00        1.00        7.88
2024-06-05_19_00_00    dengzhoulu       -3.46        4.28       0.005      291.62     1017.35       86.21        0.00        0.00        1.00        3.75
2024-06-05_19_00_00       shangma       -2.52        5.86       0.000      292.00     1017.16       82.46        0.00        0.00        1.00        3.82
2024-06-05_19_00_00    xingdenglu       -3.79        5.61      -0.043      291.82     1017.21       83.04        0.00        0.00        1.00        5.85
2024-06-05_20_00_00      badaguan       -4.37        4.08       0.026      290.99     1017.23       93.16        0.00        0.00        0.02        0.00
2024-06-05_20_00_00       beizhai       -4.66        6.25      -0.107      290.16     1017.18       84.35        0.00        0.00        0.05        0.00
2024-06-05_20_00_00    dengzhoulu       -3.83        3.01       0.001      291.09     1017.25       91.03        0.00        0.00        0.00        0.00
2024-06-05_20_00_00       shangma       -2.93        6.24       0.001      291.19     1016.82       86.92        0.00        0.00        0.00        0.00
2024-06-05_20_00_00    xingdenglu       -4.14        4.90      -0.050      291.30     1017.05       86.25        0.00        0.00        0.02        0.00
2024-06-05_21_00_00      badaguan       -3.97        3.93       0.025      290.87     1017.25       94.08        0.00        0.00        0.00        0.00
2024-06-05_21_00_00       beizhai       -4.58        6.12      -0.108      289.71     1017.10       87.40        0.00        0.00        0.00        0.00
2024-06-05_21_00_00    dengzhoulu       -3.46        3.05       0.001      290.84     1017.25       92.94        0.00        0.00        0.00        0.00
2024-06-05_21_00_00       shangma       -2.67        6.29       0.000      290.57     1016.91       93.21        0.00        0.00        0.00        0.00
2024-06-05_21_00_00    xingdenglu       -4.62        4.85      -0.058      290.86     1016.94       90.56        0.00        0.00        0.00        0.00
2024-06-05_22_00_00      badaguan       -4.36        3.55       0.023      290.80     1017.49       94.56        0.00        0.00        0.09        0.00
2024-06-05_22_00_00       beizhai       -4.76        5.76      -0.120      289.39     1017.35       90.16        0.00        0.00        0.00        0.00
2024-06-05_22_00_00    dengzhoulu       -3.82        3.65      -0.001      290.80     1017.38       92.79        0.00        0.00        0.10        0.00
2024-06-05_22_00_00       shangma       -2.29        5.72       0.001      290.28     1017.08       95.63        0.00        0.00        0.00        0.00
2024-06-05_22_00_00    xingdenglu       -3.98        4.49      -0.049      290.51     1017.23       93.06        0.00        0.00        0.02        0.00
2024-06-05_23_00_00      badaguan       -3.26        4.00       0.026      290.71     1017.59       94.98        0.00        0.00        0.00        0.00
2024-06-05_23_00_00       beizhai       -4.42        5.64      -0.120      289.18     1017.34       91.55        0.00        0.00        0.00        0.00
2024-06-05_23_00_00    dengzhoulu       -2.71        3.36       0.005      290.53     1017.59       94.49        0.00        0.00        0.00        0.00
2024-06-05_23_00_00       shangma       -2.19        4.97       0.001      290.06     1017.34       95.61        0.00        0.00        0.00        0.00
2024-06-05_23_00_00    xingdenglu       -3.50        4.52      -0.043      290.37     1017.42       93.67        0.00        0.00        0.00        0.00
2024-06-06_00_00_00      badaguan       -3.58        4.24       0.027      290.66     1017.63       95.02        0.00        0.00        0.00        0.00
2024-06-06_00_00_00       beizhai       -4.08        5.16      -0.121      288.98     1017.61       93.60        0.00        0.00        0.00        0.00
2024-06-06_00_00_00    dengzhoulu       -3.03        3.45       0.003      290.41     1017.59       94.96        0.00        0.00        0.00        0.00
2024-06-06_00_00_00       shangma       -2.33        5.49       0.001      289.99     1017.24       96.13        0.00        0.00        0.00        0.00
2024-06-06_00_00_00    xingdenglu       -4.01        4.54      -0.054      290.25     1017.42       94.31        0.00        0.00        0.00        0.00
2024-06-06_01_00_00      badaguan       -4.00        4.76       0.032      290.68     1018.21       95.30        0.00        0.00        0.00        0.00
2024-06-06_01_00_00       beizhai       -4.43        5.33      -0.116      289.05     1018.18       94.61        0.00        0.00        0.00        0.00
2024-06-06_01_00_00    dengzhoulu       -3.18        3.72       0.006      290.39     1018.19       95.53        0.00        0.00        0.00        0.00
2024-06-06_01_00_00       shangma       -2.87        5.54       0.001      290.02     1017.78       95.71        0.00        0.00        0.00        0.00
2024-06-06_01_00_00    xingdenglu       -4.40        4.29      -0.057      290.24     1017.98       94.68        0.00        0.00        0.00        0.00
2024-06-06_02_00_00      badaguan       -4.09        5.05       0.033      290.81     1018.40       95.25        0.00        0.97        0.97        0.00
2024-06-06_02_00_00       beizhai       -4.11        5.56      -0.079      289.06     1018.46       98.28        0.00        0.00        0.00        0.00
2024-06-06_02_00_00    dengzhoulu       -3.32        4.08       0.007      290.77     1018.40       94.00        0.00        0.94        0.94        0.00
2024-06-06_02_00_00       shangma       -3.13        6.30       0.001      290.10     1017.99       96.22        0.00        0.00        0.00        0.00
2024-06-06_02_00_00    xingdenglu       -3.99        4.70      -0.048      290.30     1018.25       95.42        0.00        0.04        0.04        0.00
2024-06-06_03_00_00      badaguan       -3.06        4.64       0.029      290.82     1017.79       95.68        0.00        1.00        1.00        0.00
2024-06-06_03_00_00       beizhai       -3.37        4.85      -0.071      289.68     1017.90       98.15        0.00        0.98        0.98        0.00
2024-06-06_03_00_00    dengzhoulu       -2.44        3.58       0.009      290.80     1017.80       94.73        0.00        1.00        1.00        0.00
2024-06-06_03_00_00       shangma       -2.80        5.97       0.001      290.75     1017.52       93.62        0.00        0.75        0.75        0.00
2024-06-06_03_00_00    xingdenglu       -3.16        4.19      -0.035      290.80     1017.76       93.86        0.00        1.00        1.00        0.00
2024-06-06_04_00_00      badaguan       -3.28        4.49       0.028      290.89     1017.62       95.96        0.00        0.99        0.99        0.00
2024-06-06_04_00_00       beizhai       -3.00        4.94      -0.049      289.68     1017.70       98.70        0.00        1.00        1.00        0.00
2024-06-06_04_00_00    dengzhoulu       -2.57        3.43       0.008      290.91     1017.63       94.83        0.00        0.97        0.97        0.00
2024-06-06_04_00_00       shangma       -2.26        4.61       0.001      290.05     1017.41       96.80        0.00        0.00        0.00        0.00
2024-06-06_04_00_00    xingdenglu       -3.33        4.11      -0.037      291.00     1017.57       93.56        0.00        0.88        0.88        0.00
2024-06-06_05_00_00      badaguan       -3.32        5.29       0.035      290.95     1017.74       96.45        0.00        1.00        1.00        0.00
2024-06-06_05_00_00       beizhai       -2.80        4.42      -0.041      289.80     1017.96       98.97        0.01        1.00        1.00        0.00
2024-06-06_05_00_00    dengzhoulu       -2.61        4.03       0.011      291.01     1017.77       95.25        0.00        1.00        1.00        0.00
2024-06-06_05_00_00       shangma       -2.84        5.67       0.001      291.18     1017.50       93.89        0.00        1.00        1.00        0.00
2024-06-06_05_00_00    xingdenglu       -3.06        3.94      -0.032      291.10     1017.77       94.06        0.05        1.00        1.00        0.00
2024-06-06_06_00_00      badaguan       -2.58        5.28       0.031      290.90     1018.31       97.74        0.00        1.00        1.00        5.47
2024-06-06_06_00_00       beizhai       -3.04        4.08      -0.061      289.95     1018.47       99.08        0.04        1.00        1.00        4.04
2024-06-06_06_00_00    dengzhoulu       -2.28        4.13       0.011      291.00     1018.30       96.64        0.00        1.00        1.00        5.85
2024-06-06_06_00_00       shangma       -2.44        5.84       0.001      291.31     1018.01       94.76        0.01        1.00        1.00        5.37
2024-06-06_06_00_00    xingdenglu       -2.85        4.21      -0.028      291.21     1018.26       94.71        0.00        0.98        0.98       10.24
2024-06-06_07_00_00      badaguan       -1.29        5.05       0.027      290.91     1018.76       98.28        0.00        1.00        1.00       50.91
2024-06-06_07_00_00       beizhai       -2.97        3.83      -0.060      290.10     1018.85       98.64        0.15        1.00        1.00       19.45
2024-06-06_07_00_00    dengzhoulu       -0.97        4.35       0.012      291.15     1018.73       97.10        0.00        1.00        1.00       47.40
2024-06-06_07_00_00       shangma       -1.30        6.05      -0.001      291.36     1018.51       94.82        0.00        1.00        1.00       32.79
2024-06-06_07_00_00    xingdenglu       -2.64        4.24      -0.030      291.40     1018.64       94.00        0.00        0.85        0.85       73.72
2024-06-06_08_00_00      badaguan       -0.61        6.01       0.030      290.97     1019.22       98.09        0.00        0.99        0.99      169.16
2024-06-06_08_00_00       beizhai       -1.13        5.14       0.010      290.35     1019.39       98.26        0.20        1.00        1.00       39.24
2024-06-06_08_00_00    dengzhoulu       -0.55        5.10       0.014      291.33     1019.21       96.80        0.00        0.97        0.97      154.19
2024-06-06_08_00_00       shangma       -1.31        5.83      -0.001      292.07     1018.91       89.85        0.00        0.91        0.91      179.75
2024-06-06_08_00_00    xingdenglu       -0.78        4.43      -0.004      292.07     1019.15       89.45        0.00        1.00        1.00      100.18
2024-06-06_09_00_00      badaguan       -1.08        5.45       0.029      290.93     1019.35       98.09        0.00        1.00        1.00      228.43
2024-06-06_09_00_00       beizhai       -1.09        5.42       0.027      290.73     1019.53       96.83        0.01        1.00        1.00      132.01
2024-06-06_09_00_00    dengzhoulu       -0.76        4.84       0.012      291.35     1019.36       95.88        0.00        1.00        1.00      227.79
2024-06-06_09_00_00       shangma       -1.52        6.87      -0.001      291.88     1019.00       94.61        0.00        1.00        1.00      181.30
2024-06-06_09_00_00    xingdenglu       -1.10        4.77      -0.008      291.73     1019.34       92.99        0.00        1.00        1.00      155.65
2024-06-06_10_00_00      badaguan       -1.25        3.79       0.022      291.06     1018.59       97.55        0.00        1.00        1.00      338.72
2024-06-06_10_00_00       beizhai       -0.97        4.31       0.012      291.53     1018.77       90.03        0.00        0.99        0.99      386.08
2024-06-06_10_00_00    dengzhoulu       -0.74        3.76       0.007      291.87     1018.61       93.07        0.00        0.93        0.93      460.40
2024-06-06_10_00_00       shangma       -1.87        6.27       0.000      293.65     1018.30       81.92        0.00        0.11        0.11      840.14
2024-06-06_10_00_00    xingdenglu       -0.70        4.19      -0.007      293.56     1018.51       79.64        0.00        0.00        0.00      875.82
2024-06-06_11_00_00      badaguan       -2.48        4.27       0.026      291.27     1018.22       96.08        0.00        0.87        0.87      486.12
2024-06-06_11_00_00       beizhai       -1.20        4.88       0.024      293.26     1018.16       77.45        0.00        0.00        0.00      982.53
2024-06-06_11_00_00    dengzhoulu       -1.66        4.03       0.006      292.53     1018.19       88.48        0.00        0.51        0.51      875.61
2024-06-06_11_00_00       shangma       -2.56        6.58       0.001      295.04     1017.48       70.23        0.00        0.00        0.00      974.62
2024-06-06_11_00_00    xingdenglu       -1.18        4.70      -0.012      294.68     1017.89       72.95        0.00        0.00        0.00      977.01
2024-06-06_12_00_00      badaguan       -2.80        5.96       0.031      291.07     1018.19       96.38        0.00        0.72        0.72      580.19
2024-06-06_12_00_00       beizhai       -1.83        5.64       0.012      293.49     1018.24       74.20        0.00        0.00        0.00     1023.50
2024-06-06_12_00_00    dengzhoulu       -2.21        5.20       0.008      292.47     1018.17       86.39        0.00        0.00        0.00     1019.48
2024-06-06_12_00_00       shangma       -3.16        7.69       0.001      295.53     1017.36       66.09        0.00        0.00        0.00     1016.17
2024-06-06_12_00_00    xingdenglu       -2.49        5.53      -0.025      294.90     1017.84       70.28        0.00        0.00        0.00     1017.95
2024-06-06_13_00_00      badaguan       -3.49        6.23       0.037      291.27     1017.83       95.55        0.00        0.72        0.72      550.99
2024-06-06_13_00_00       beizhai       -2.84        6.55      -0.005      292.94     1017.75       77.51        0.00        0.00        0.00     1004.82
2024-06-06_13_00_00    dengzhoulu       -2.81        5.68       0.010      292.80     1017.80       85.02        0.00        0.00        0.00     1001.15
2024-06-06_13_00_00       shangma       -3.21        8.67       0.000      295.04     1017.03       69.16        0.00        0.00        0.00      999.04
2024-06-06_13_00_00    xingdenglu       -3.28        6.39      -0.033      294.53     1017.45       70.96        0.00        0.00        0.00     1000.74
2024-06-06_14_00_00      badaguan       -2.87        6.51       0.038      291.12     1017.97       95.70        0.00        0.72        0.72      544.13
2024-06-06_14_00_00       beizhai       -2.67        7.05      -0.003      292.41     1018.09       82.54        0.00        0.00        0.00      926.06
2024-06-06_14_00_00    dengzhoulu       -2.40        5.85       0.012      292.72     1017.94       84.09        0.00        0.00        0.00      923.19
2024-06-06_14_00_00       shangma       -3.00        9.48      -0.000      294.86     1017.22       70.27        0.00        0.00        0.00      921.08
2024-06-06_14_00_00    xingdenglu       -3.05        6.74      -0.030      294.45     1017.68       72.61        0.00        0.00        0.00      922.50
2024-06-06_15_00_00      badaguan       -3.16        5.76       0.032      291.20     1017.29       94.74        0.00        0.42        0.42      680.87
2024-06-06_15_00_00       beizhai       -3.02        6.22      -0.029      292.79     1017.38       77.60        0.00        0.00        0.00      795.01
2024-06-06_15_00_00    dengzhoulu       -2.69        5.35       0.008      292.92     1017.24       81.84        0.00        0.00        0.00      793.10
2024-06-06_15_00_00       shangma       -2.70        9.07      -0.001      294.79     1016.63       69.03        0.00        0.00        0.00      791.57
2024-06-06_15_00_00    xingdenglu       -3.23        6.40      -0.033      294.55     1017.01       70.35        0.00        0.00        0.00      792.03
2024-06-06_16_00_00      badaguan       -3.20        5.32       0.029      291.13     1016.66       94.44        0.00        0.39        1.00      367.04
2024-06-06_16_00_00       beizhai       -3.50        6.16      -0.038      292.61     1016.58       76.23        0.00        0.00        1.00      496.48
2024-06-06_16_00_00    dengzhoulu       -2.82        4.99       0.006      292.47     1016.61       84.12        0.00        0.00        1.00      402.16
2024-06-06_16_00_00       shangma       -2.58        8.63      -0.001      294.28     1015.93       70.10        0.00        0.00        1.00      357.34
2024-06-06_16_00_00    xingdenglu       -3.58        5.99      -0.039      293.91     1016.32       73.67        0.00        0.00        1.00      450.12
2024-06-06_17_00_00      badaguan       -4.38        5.59       0.034      291.03     1016.11       95.05        0.00        0.06        1.00      192.38
2024-06-06_17_00_00       beizhai       -4.57        6.24      -0.076      291.66     1015.85       82.11        0.00        0.00        1.00      228.96
2024-06-06_17_00_00    dengzhoulu       -3.81        4.81       0.006      291.88     1016.07       88.61        0.00        0.00        1.00      191.02
2024-06-06_17_00_00       shangma       -3.72        7.93       0.001      293.55     1015.47       74.40        0.00        0.00        1.00      194.53
2024-06-06_17_00_00    xingdenglu       -4.44        5.80      -0.052      292.86     1015.77       79.67        0.00        0.00        1.00      195.18
2024-06-06_18_00_00      badaguan       -4.69        5.17       0.031      290.95     1015.91       95.30        0.00        0.03        1.00       52.56
2024-06-06_18_00_00       beizhai       -4.46        5.66      -0.083      290.75     1015.98       87.94        0.00        0.00        1.00       52.58
2024-06-06_18_00_00    dengzhoulu       -3.98        4.45       0.004      291.46     1015.88       90.95        0.00        0.00        1.00       48.82
2024-06-06_18_00_00       shangma       -4.19        7.16       0.002      292.17     1015.48       85.33        0.00        0.00        1.00       88.93
2024-06-06_18_00_00    xingdenglu       -4.88        5.00      -0.060      291.79     1015.71       87.51        0.00        0.00        1.00       63.74
2024-06-06_19_00_00      badaguan       -3.86        5.26       0.032      290.85     1015.58       95.24        0.00        0.00        1.00        0.13
2024-06-06_19_00_00       beizhai       -4.39        5.80      -0.085      290.29     1015.43       90.16        0.00        0.00        1.00        0.46
2024-06-06_19_00_00    dengzhoulu       -3.34        4.38       0.006      291.09     1015.56       92.50        0.00        0.00        1.00        0.20
2024-06-06_19_00_00       shangma       -2.90        6.50       0.001      291.42     1015.21       89.91        0.00        0.00        1.00        0.56
2024-06-06_19_00_00    xingdenglu       -4.17        4.75      -0.048      291.11     1015.40       91.97        0.00        0.00        1.00        0.50
2024-06-06_20_00_00      badaguan       -3.27        4.69       0.030      290.77     1015.82       95.77        0.00        0.00        0.91        0.00
2024-06-06_20_00_00       beizhai       -4.34        5.66      -0.087      290.19     1015.44       90.40        0.00        0.00        1.00        0.00
2024-06-06_20_00_00    dengzhoulu       -2.90        4.05       0.007      290.91     1015.76       93.72        0.00        0.00        1.00        0.00
2024-06-06_20_00_00       shangma       -2.18        6.16      -0.000      291.19     1015.28       91.18        0.00        0.00        1.00        0.00
2024-06-06_20_00_00    xingdenglu       -3.95        4.66      -0.044      290.97     1015.42       92.42        0.00        0.00        1.00        0.00
2024-06-06_21_00_00      badaguan       -2.93        5.26       0.033      290.74     1015.94       96.13        0.00        0.00        1.00        0.00
