CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-05-17_13_00_00       beizhai       -5.06        7.47      -0.080      294.43     1008.71       66.15        0.00        0.00        1.00      966.87
2024-05-17_13_00_00    dengzhoulu       -6.44        3.25      -0.016      291.27     1008.52       74.82        0.00        0.00        0.00      978.17
2024-05-17_13_00_00       shangma       -4.92        9.79       0.002      295.49     1007.46       61.77        0.00        0.00        0.14      974.81
2024-05-17_13_00_00    xingdenglu       -5.92        6.11      -0.076      294.41     1008.23       64.97        0.00        0.00        0.00      977.17
2024-05-17_14_00_00      badaguan       -6.44        2.69       0.009      288.55     1008.25       88.51        0.00        0.00        0.00      894.34
2024-05-17_14_00_00       beizhai       -5.57        7.15      -0.104      294.71     1008.59       67.20        0.00        0.00        0.00      900.10
2024-05-17_14_00_00    dengzhoulu       -5.77        3.73      -0.014      291.36     1008.12       76.97        0.00        0.00        0.00      894.89
2024-05-17_14_00_00       shangma       -5.46        9.23       0.002      295.14     1007.34       63.20        0.00        0.00        0.00      895.25
2024-05-17_14_00_00    xingdenglu       -6.10        5.47      -0.076      294.42     1007.98       65.92        0.00        0.00        0.53      894.72
2024-05-17_15_00_00      badaguan       -4.86        4.02       0.022      288.53     1007.84       89.35        0.00        0.00        0.00      758.79
2024-05-17_15_00_00       beizhai       -4.44        7.31      -0.080      295.39     1007.85       64.95        0.00        0.00        0.60      738.54
2024-05-17_15_00_00    dengzhoulu       -4.22        4.85      -0.005      291.72     1007.68       77.38        0.00        0.00        0.00      759.19
2024-05-17_15_00_00       shangma       -3.17       10.27      -0.001      296.16     1006.48       61.96        0.00        0.00        0.00      760.07
2024-05-17_15_00_00    xingdenglu       -4.67        6.29      -0.051      294.99     1007.29       64.64        0.00        0.00        0.00      758.84
2024-05-17_16_00_00      badaguan       -3.49        6.07       0.026      288.51     1006.80       90.01        0.00        0.64        0.64      399.07
2024-05-17_16_00_00       beizhai       -4.08        7.14      -0.070      296.41     1007.06       60.10        0.00        0.00        0.60      583.71
2024-05-17_16_00_00    dengzhoulu       -3.26        5.36      -0.002      291.39     1006.77       81.38        0.00        0.00        0.00      582.03
2024-05-17_16_00_00       shangma       -3.77        9.64      -0.001      295.41     1005.79       64.85        0.00        0.00        0.00      584.19
2024-05-17_16_00_00    xingdenglu       -4.79        6.77      -0.049      294.99     1006.40       64.94        0.00        0.00        1.00      564.01
2024-05-17_17_00_00      badaguan       -2.59        5.20       0.014      288.57     1006.92       89.93        0.00        0.03        0.03      366.53
2024-05-17_17_00_00       beizhai       -5.12        6.58      -0.118      296.19     1007.27       63.78        0.00        0.00        0.00      379.10
2024-05-17_17_00_00    dengzhoulu       -2.90        4.34      -0.008      291.28     1007.02       82.72        0.00        0.00        0.00      376.87
2024-05-17_17_00_00       shangma        2.97        5.46      -0.005      293.85     1007.54       73.67        0.00        0.00        0.00      377.42
2024-05-17_17_00_00    xingdenglu       -4.05        6.00      -0.036      294.54     1006.77       67.94        0.00        0.00        0.00      376.78
2024-05-17_18_00_00      badaguan        3.98       -0.51      -0.003      289.72     1009.60       84.40        0.13        1.00        1.00        0.00
2024-05-17_18_00_00       beizhai        0.75        4.00       0.053      292.32     1010.27       78.46        0.00        0.00        0.00      160.38
2024-05-17_18_00_00    dengzhoulu        4.51        0.39      -0.000      292.44     1009.56       79.79        0.13        1.00        1.00        0.00
2024-05-17_18_00_00       shangma        7.23        5.85      -0.010      295.79     1008.05       61.27        0.00        0.00        1.00      101.75
2024-05-17_18_00_00    xingdenglu        1.46        4.34      -0.071      292.20     1009.20       79.80        0.02        0.97        0.97        6.18
2024-05-17_19_00_00      badaguan       -3.51        5.49       0.043      290.44     1007.32       82.04        0.00        0.00        1.00        0.00
2024-05-17_19_00_00       beizhai       -2.75        4.35      -0.152      293.68     1008.23       74.19        0.00        0.00        1.00        0.00
2024-05-17_19_00_00    dengzhoulu       -3.72        4.94       0.009      292.58     1007.32       83.87        0.00        0.00        1.00        0.00
2024-05-17_19_00_00       shangma       -4.05        9.10       0.002      294.96     1006.32       75.56        0.00        0.00        1.00        0.00
2024-05-17_19_00_00    xingdenglu       -4.71        5.12      -0.062      293.06     1007.21       76.01        0.00        0.00        1.00        0.01
2024-05-17_20_00_00      badaguan       -1.66        9.08       0.055      289.98     1008.36       83.65        0.00        0.26        0.31        0.00
2024-05-17_20_00_00       beizhai       -4.53        6.72      -0.106      294.35     1008.07       77.13        0.00        0.00        0.00        0.00
2024-05-17_20_00_00    dengzhoulu       -1.90        7.18       0.024      291.24     1008.42       88.33        0.00        0.50        0.50        0.00
2024-05-17_20_00_00       shangma       -1.74        9.51      -0.002      292.56     1007.52       89.77        0.00        0.00        0.00        0.00
2024-05-17_20_00_00    xingdenglu       -3.45        6.91      -0.029      292.62     1008.05       81.91        0.00        0.00        0.00        0.00
2024-05-17_21_00_00      badaguan       -0.63        5.96       0.037      289.94     1009.14       86.02        0.00        0.00        0.00        0.00
2024-05-17_21_00_00       beizhai       -4.13        5.77      -0.176      292.74     1009.75       82.78        0.00        0.00        0.00        0.00
2024-05-17_21_00_00    dengzhoulu       -0.85        5.20       0.013      292.14     1009.22       91.35        0.00        0.00        0.00        0.00
2024-05-17_21_00_00       shangma       -1.14        7.24      -0.001      291.82     1008.81       94.42        0.00        0.00        0.00        0.00
2024-05-17_21_00_00    xingdenglu       -3.74        4.27      -0.053      291.44     1009.21       89.85        0.00        0.00        0.00        0.00
2024-05-17_22_00_00      badaguan       -1.34        4.79       0.027      288.93     1010.29       91.46        0.00        0.29        0.29        0.00
2024-05-17_22_00_00       beizhai       -3.78        5.46      -0.164      293.45     1010.20       74.61        0.00        0.00        0.00        0.00
2024-05-17_22_00_00    dengzhoulu       -1.72        5.04       0.009      290.83     1010.27       98.11        0.00        0.00        0.00        0.00
2024-05-17_22_00_00       shangma       -0.95        7.48      -0.002      292.02     1009.76       89.09        0.00        0.00        0.00        0.00
2024-05-17_22_00_00    xingdenglu       -3.02        3.99      -0.045      292.09     1009.98       85.11        0.00        0.00        0.00        0.00
2024-05-17_23_00_00      badaguan        0.62        4.85       0.020      287.93     1010.68       93.80        0.00        1.00        1.00        0.00
2024-05-17_23_00_00       beizhai       -3.07        5.32      -0.192      291.95     1010.72       82.68        0.00        0.00        0.00        0.00
2024-05-17_23_00_00    dengzhoulu       -0.05        3.76       0.005      288.90     1010.71       97.21        0.00        1.00        1.00        0.00
2024-05-17_23_00_00       shangma       -1.66        7.34      -0.001      290.35     1010.00       99.85        0.00        0.00        0.00        0.00
2024-05-17_23_00_00    xingdenglu       -2.96        4.16      -0.041      291.01     1010.48       87.14        0.00        0.00        0.00        0.00
2024-05-18_00_00_00      badaguan        1.59        5.56       0.027      288.62     1011.24       91.45        0.00        0.99        0.99        0.00
2024-05-18_00_00_00       beizhai       -2.19        4.53      -0.211      290.39     1011.52       89.56        0.00        0.00        0.00        0.00
2024-05-18_00_00_00    dengzhoulu        0.66        4.92       0.011      289.74     1011.21       98.14        0.00        0.99        0.99        0.00
2024-05-18_00_00_00       shangma       -2.52        6.33       0.003      289.34     1010.66       98.01        0.00        1.00        1.00        0.00
2024-05-18_00_00_00    xingdenglu       -2.39        4.16      -0.034      289.64     1011.31       95.19        0.00        0.13        0.13        0.00
2024-05-18_01_00_00      badaguan        2.31        5.09       0.029      289.30     1011.56       86.08        0.00        0.00        0.00        0.00
2024-05-18_01_00_00       beizhai       -1.35        3.18      -0.216      290.22     1012.00       83.65        0.00        0.00        0.00        0.00
2024-05-18_01_00_00    dengzhoulu        1.45        4.33       0.015      291.09     1011.61       85.02        0.00        0.00        0.00        0.00
2024-05-18_01_00_00       shangma       -1.71        6.77       0.001      289.86     1011.16       92.91        0.00        1.00        1.00        0.00
2024-05-18_01_00_00    xingdenglu       -2.48        3.55      -0.068      290.52     1011.71       86.71        0.00        0.00        0.00        0.00
2024-05-18_02_00_00      badaguan        1.50        5.00       0.029      289.24     1011.78       87.51        0.00        0.00        0.00        0.00
2024-05-18_02_00_00       beizhai       -1.36        3.13      -0.181      290.94     1012.29       86.72        0.00        0.00        0.00        0.00
2024-05-18_02_00_00    dengzhoulu        0.82        4.27       0.014      291.02     1011.82       89.35        0.00        0.00        0.00        0.00
2024-05-18_02_00_00       shangma       -0.28        5.54      -0.001      292.00     1011.23       84.51        0.00        0.00        0.00        0.00
2024-05-18_02_00_00    xingdenglu       -2.55        3.40      -0.065      290.74     1011.89       86.50        0.00        0.00        0.00        0.00
2024-05-18_03_00_00      badaguan       -0.36        3.35       0.015      288.62     1012.22       91.99        0.00        0.00        0.00        0.00
2024-05-18_03_00_00       beizhai       -1.94        3.03      -0.224      291.34     1012.37       89.16        0.00        0.00        0.00        0.00
2024-05-18_03_00_00    dengzhoulu       -0.92        2.82       0.000      290.16     1012.23       97.26        0.00        0.00        0.00        0.00
2024-05-18_03_00_00       shangma       -1.75        6.14      -0.000      291.48     1011.44       89.27        0.00        0.00        0.00        0.00
2024-05-18_03_00_00    xingdenglu       -3.16        3.86      -0.064      291.12     1012.01       87.78        0.00        0.00        0.00        0.00
2024-05-18_04_00_00      badaguan       -2.57        4.10       0.020      288.37     1012.95       93.19        0.02        1.00        1.00        0.00
2024-05-18_04_00_00       beizhai       -4.26        5.51      -0.136      290.87     1012.98       96.87        0.00        0.00        0.00        0.00
2024-05-18_04_00_00    dengzhoulu       -2.62        4.40       0.001      289.85     1012.85       98.70        0.00        0.94        0.94        0.00
2024-05-18_04_00_00       shangma       -3.36        8.58       0.000      290.89     1011.95       98.07        0.00        0.00        0.00        0.00
2024-05-18_04_00_00    xingdenglu       -4.15        5.45      -0.048      290.30     1012.74       97.94        0.00        0.00        0.00        0.00
2024-05-18_05_00_00      badaguan       -3.68        3.16       0.001      287.73     1013.30       95.30        0.05        1.00        1.00        0.00
2024-05-18_05_00_00       beizhai       -4.31        5.77      -0.155      290.71     1013.30       94.32        0.00        0.00        0.00        0.00
2024-05-18_05_00_00    dengzhoulu       -3.02        3.98      -0.012      288.95     1013.22       97.99        0.01        1.00        1.00        0.00
2024-05-18_05_00_00       shangma       -2.44        8.55      -0.001      290.08     1012.48       98.80        0.00        1.00        1.00        0.00
2024-05-18_05_00_00    xingdenglu       -3.74        4.96      -0.049      290.43     1013.02       95.29        0.00        0.56        0.56        0.00
2024-05-18_06_00_00      badaguan       -3.55        3.13       0.004      288.15     1013.48       93.52        0.04        1.00        1.00        6.85
2024-05-18_06_00_00       beizhai       -3.86        5.77      -0.144      291.03     1013.71       89.53        0.00        0.00        0.00      100.79
2024-05-18_06_00_00    dengzhoulu       -2.12        4.39      -0.012      289.33     1013.37       98.40        0.00        1.00        1.00        8.61
2024-05-18_06_00_00       shangma       -1.92        8.13      -0.001      289.50     1012.86       98.49        0.00        1.00        1.00       11.21
2024-05-18_06_00_00    xingdenglu       -3.01        4.91      -0.040      289.94     1013.40       94.96        0.00        0.14        0.14       85.65
2024-05-18_07_00_00      badaguan       -4.31        2.45       0.002      288.31     1014.19       92.81        0.00        1.00        1.00       52.32
2024-05-18_07_00_00       beizhai       -3.85        6.05      -0.133      291.78     1014.56       85.24        0.00        0.00        0.00      311.24
2024-05-18_07_00_00    dengzhoulu       -2.65        3.51      -0.016      289.56     1014.09       97.59        0.00        0.99        0.99       61.99
2024-05-18_07_00_00       shangma       -2.36        7.47       0.001      289.68     1013.45       97.80        0.00        1.00        1.00       50.57
2024-05-18_07_00_00    xingdenglu       -4.05        4.74      -0.053      290.14     1014.09       92.89        0.00        0.66        0.66      165.19
2024-05-18_08_00_00      badaguan       -5.50        2.18       0.010      288.56     1014.62       91.32        0.00        0.99        1.00      155.84
2024-05-18_08_00_00       beizhai       -3.05        6.24      -0.084      292.59     1014.79       81.53        0.00        0.00        0.23      437.56
2024-05-18_08_00_00    dengzhoulu       -3.53        3.29      -0.014      289.85     1014.49       95.55        0.00        0.91        0.93      203.42
2024-05-18_08_00_00       shangma       -3.00        9.33      -0.001      291.19     1013.75       89.85        0.00        0.94        0.94      251.81
2024-05-18_08_00_00    xingdenglu       -4.05        5.61      -0.043      291.42     1014.50       84.96        0.00        0.12        0.12      485.59
2024-05-18_09_00_00      badaguan       -3.85        3.38       0.019      288.31     1014.02       92.44        0.00        0.93        0.93      261.61
2024-05-18_09_00_00       beizhai       -2.46        6.85      -0.021      294.08     1014.22       75.16        0.00        0.00        0.00      710.84
2024-05-18_09_00_00    dengzhoulu       -2.44        4.47      -0.004      290.00     1013.93       93.65        0.00        0.73        0.73      382.24
2024-05-18_09_00_00       shangma       -2.48        9.12      -0.001      293.49     1013.05       78.45        0.00        0.00        0.00      704.37
2024-05-18_09_00_00    xingdenglu       -3.35        5.65      -0.038      293.17     1013.72       77.22        0.00        0.00        0.00      706.09
2024-05-18_10_00_00      badaguan       -4.46        3.51      -0.000      288.95     1014.04       89.10        0.00        0.91        0.91      547.57
2024-05-18_10_00_00       beizhai       -3.28        7.27      -0.054      294.31     1014.48       74.86        0.00        0.00        0.00      862.53
2024-05-18_10_00_00    dengzhoulu       -2.26        5.32      -0.017      291.38     1013.97       86.93        0.00        0.68        0.68      690.40
2024-05-18_10_00_00       shangma       -2.99        9.98      -0.001      293.72     1013.15       77.49        0.00        0.00        0.00      855.28
2024-05-18_10_00_00    xingdenglu       -3.20        6.39      -0.037      293.99     1013.93       74.25        0.00        0.00        0.00      856.68
2024-05-18_11_00_00      badaguan       -5.03        4.07       0.016      288.96     1013.85       89.22        0.00        0.66        0.66      787.14
2024-05-18_11_00_00       beizhai       -2.37        7.02      -0.028      295.16     1014.26       72.62        0.00        0.00        0.00      962.15
2024-05-18_11_00_00    dengzhoulu       -2.92        5.43      -0.008      291.88     1013.74       84.99        0.00        0.00        0.00      958.13
2024-05-18_11_00_00       shangma       -3.06        9.91      -0.001      294.52     1013.01       74.94        0.00        0.00        0.00      956.04
2024-05-18_11_00_00    xingdenglu       -2.73        6.28      -0.029      294.85     1013.78       71.53        0.00        0.00        0.00      957.02
2024-05-18_12_00_00      badaguan       -1.64        4.09       0.024      288.55     1013.23       91.76        0.00        0.72        0.72      714.45
2024-05-18_12_00_00       beizhai       -1.37        6.65       0.006      296.49     1013.45       69.55        0.00        0.00        0.00     1002.71
2024-05-18_12_00_00    dengzhoulu       -1.54        5.00       0.005      291.67     1013.14       86.81        0.00        0.00        0.00      999.38
2024-05-18_12_00_00       shangma       -2.35        8.90      -0.002      295.18     1012.26       73.81        0.00        0.00        0.00      998.66
2024-05-18_12_00_00    xingdenglu       -2.07        5.92      -0.020      295.77     1012.97       69.59        0.00        0.00        0.00      998.65
2024-05-18_13_00_00      badaguan       -2.46        3.59       0.019      288.85     1013.32       90.65        0.00        0.72        0.72      599.15
2024-05-18_13_00_00       beizhai       -1.76        6.99       0.002      296.87     1013.29       69.25        0.00        0.00        0.00      982.19
2024-05-18_13_00_00    dengzhoulu       -2.64        4.29      -0.002      292.19     1013.24       86.00        0.00        0.00        0.00      979.27
2024-05-18_13_00_00       shangma       -2.96        9.54      -0.001      296.18     1012.12       71.87        0.00        0.00        0.00      978.08
2024-05-18_13_00_00    xingdenglu       -2.38        6.31      -0.021      296.50     1012.85       68.09        0.00        0.00        0.00      978.48
2024-05-18_14_00_00      badaguan       -2.69        5.48       0.022      288.66     1013.31       91.19        0.00        0.72        0.72      491.55
2024-05-18_14_00_00       beizhai       -2.69        7.06      -0.023      296.36     1013.50       71.31        0.00        0.00        0.00      899.64
2024-05-18_14_00_00    dengzhoulu       -2.98        4.61      -0.004      291.34     1013.39       88.78        0.00        0.00        0.00      896.28
2024-05-18_14_00_00       shangma       -2.87       10.08      -0.002      296.39     1012.32       72.61        0.00        0.00        0.00      895.79
2024-05-18_14_00_00    xingdenglu       -3.32        6.41      -0.031      295.93     1013.01       69.88        0.00        0.00        0.00      895.68
2024-05-18_15_00_00      badaguan       -4.38        4.19      -0.005      288.69     1013.34       90.23        0.00        0.72        0.72      404.27
2024-05-18_15_00_00       beizhai       -4.79        7.47      -0.081      295.19     1013.51       74.04        0.00        0.00        0.00      763.57
2024-05-18_15_00_00    dengzhoulu       -4.05        3.87      -0.026      291.08     1013.34       87.62        0.00        0.00        0.00      761.62
2024-05-18_15_00_00       shangma       -3.34        9.69      -0.001      295.52     1012.29       72.31        0.00        0.00        0.00      762.70
2024-05-18_15_00_00    xingdenglu       -4.52        6.39      -0.052      295.65     1012.95       70.13        0.00        0.00        0.00      761.00
2024-05-18_16_00_00      badaguan       -4.39        2.68      -0.011      288.80     1013.26       90.06        0.00        0.70        0.70      328.63
2024-05-18_16_00_00       beizhai       -4.70        7.09      -0.091      294.81     1013.46       74.87        0.00        0.00        0.00      585.18
2024-05-18_16_00_00    dengzhoulu       -3.72        4.29      -0.024      291.37     1013.20       87.48        0.00        0.00        0.00      584.13
2024-05-18_16_00_00       shangma       -2.87       10.24      -0.002      294.05     1012.56       76.01        0.00        0.00        0.00      585.73
2024-05-18_16_00_00    xingdenglu       -4.08        5.83      -0.043      294.04     1013.11       74.24        0.00        0.00        0.00      583.63
2024-05-18_17_00_00      badaguan       -4.36        1.94      -0.010      288.84     1013.28       90.14        0.00        0.72        0.72      171.32
2024-05-18_17_00_00       beizhai       -5.03        6.92      -0.118      294.25     1013.58       76.00        0.00        0.00        0.00      377.28
2024-05-18_17_00_00    dengzhoulu       -3.72        4.32      -0.020      291.46     1013.25       88.04        0.00        0.00        0.00      376.75
2024-05-18_17_00_00       shangma       -3.17        9.83      -0.002      293.21     1012.48       80.03        0.00        0.00        0.00      379.29
2024-05-18_17_00_00    xingdenglu       -4.30        5.61      -0.048      293.40     1013.13       77.11        0.00        0.00        0.00      376.46
2024-05-18_18_00_00      badaguan       -4.68        1.00      -0.004      288.65     1013.98       91.27        0.01        0.93        0.93       34.94
2024-05-18_18_00_00       beizhai       -5.49        6.52      -0.145      293.14     1014.09       78.63        0.00        0.00        0.00      162.01
2024-05-18_18_00_00    dengzhoulu       -3.95        3.06      -0.019      290.41     1013.90       94.16        0.00        0.73        0.73       78.02
2024-05-18_18_00_00       shangma       -3.60        9.22      -0.001      292.40     1013.04       84.23        0.00        0.00        0.04      163.44
2024-05-18_18_00_00    xingdenglu       -4.79        5.37      -0.053      292.02     1013.73       83.08        0.00        0.00        0.00      162.13
2024-05-18_19_00_00      badaguan       -3.67        2.35       0.018      288.56     1014.16       91.64        0.05        0.93        0.93        0.09
2024-05-18_19_00_00       beizhai       -5.42        7.00      -0.152      292.38     1014.18       78.75        0.00        0.00        0.00        0.99
2024-05-18_19_00_00    dengzhoulu       -4.32        3.30      -0.005      290.23     1014.02       94.55        0.00        0.73        0.73        0.32
2024-05-18_19_00_00       shangma       -3.57        9.05       0.000      291.29     1013.03       88.31        0.00        0.00        0.00        1.69
2024-05-18_19_00_00    xingdenglu       -4.80        5.85      -0.057      291.67     1013.70       82.82        0.00        0.00        0.00        1.18
2024-05-18_20_00_00      badaguan       -2.56        5.64       0.044      288.56     1014.38       90.56        0.02        1.00        1.00        0.00
2024-05-18_20_00_00       beizhai       -5.63        6.97      -0.160      291.82     1014.62       77.30        0.00        0.00        0.00        0.00
2024-05-18_20_00_00    dengzhoulu       -3.11        4.18       0.014      289.28     1014.54       96.29        0.00        0.82        0.82        0.00
2024-05-18_20_00_00       shangma       -3.76        8.86       0.000      290.77     1013.64       89.04        0.00        0.00        0.00        0.00
2024-05-18_20_00_00    xingdenglu       -4.63        6.65      -0.055      291.71     1014.19       79.40        0.00        0.00        0.00        0.00
