CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-06_07_00_00    dengzhoulu       -2.58        2.36      -0.003      290.50     1019.16       97.24        0.00        0.96        0.96      106.23
2024-06-06_07_00_00       shangma       -0.87        4.22      -0.001      290.68     1019.06       94.85        0.00        1.00        1.00       49.05
2024-06-06_07_00_00    xingdenglu       -2.29        3.68      -0.025      291.53     1019.09       89.67        0.00        0.00        0.00      333.97
2024-06-06_08_00_00      badaguan       -2.23        1.83       0.006      290.53     1019.90       98.88        0.00        1.00        1.00      151.97
2024-06-06_08_00_00       beizhai       -0.95        4.17       0.017      291.61     1019.90       83.40        0.00        0.00        0.00      550.75
2024-06-06_08_00_00    dengzhoulu       -1.90        2.11      -0.005      290.69     1019.91       97.14        0.00        1.00        1.00      121.50
2024-06-06_08_00_00       shangma       -1.35        4.35       0.001      290.82     1019.74       95.58        0.00        1.00        1.00       98.34
2024-06-06_08_00_00    xingdenglu       -1.95        3.30      -0.020      291.37     1019.86       91.38        0.00        0.73        0.73      284.15
2024-06-06_09_00_00      badaguan       -2.57        2.00       0.010      290.79     1020.02       96.95        0.00        0.96        0.96      404.71
2024-06-06_09_00_00       beizhai       -0.96        3.93       0.017      292.73     1020.06       74.60        0.00        0.00        0.00      739.17
2024-06-06_09_00_00    dengzhoulu       -1.78        2.45      -0.002      291.79     1020.01       88.72        0.00        0.84        0.84      495.22
2024-06-06_09_00_00       shangma       -2.18        4.79       0.001      291.69     1019.74       90.19        0.00        1.00        1.00      255.17
2024-06-06_09_00_00    xingdenglu       -1.17        3.49      -0.008      292.62     1019.91       82.84        0.00        0.68        0.68      466.31
2024-06-06_10_00_00      badaguan       -2.47        2.33       0.013      291.01     1019.57       95.07        0.00        0.65        0.65      646.49
2024-06-06_10_00_00       beizhai       -1.11        4.36       0.021      293.89     1019.45       63.33        0.00        0.00        0.00      889.70
2024-06-06_10_00_00    dengzhoulu       -1.79        2.83       0.001      292.70     1019.52       81.60        0.00        0.00        0.00      884.09
2024-06-06_10_00_00       shangma       -2.12        5.45       0.001      293.97     1019.18       74.75        0.00        0.00        0.00      883.44
2024-06-06_10_00_00    xingdenglu       -0.91        3.85      -0.007      294.29     1019.31       70.06        0.00        0.00        0.00      883.93
2024-06-06_11_00_00      badaguan       -3.51        2.89       0.016      291.07     1019.20       94.94        0.00        0.71        0.71      729.98
2024-06-06_11_00_00       beizhai       -1.83        4.90       0.011      293.92     1019.08       63.35        0.00        0.00        0.00      991.14
2024-06-06_11_00_00    dengzhoulu       -2.84        3.10       0.000      292.87     1019.13       81.18        0.00        0.00        0.00      985.33
2024-06-06_11_00_00       shangma       -1.61        5.71      -0.000      295.25     1018.72       63.19        0.00        0.00        0.00      985.32
2024-06-06_11_00_00    xingdenglu       -1.81        4.34      -0.018      295.09     1018.84       63.08        0.00        0.00        0.00      984.91
2024-06-06_12_00_00      badaguan       -3.56        3.45       0.020      291.05     1018.93       95.28        0.00        0.72        0.72      599.79
2024-06-06_12_00_00       beizhai       -2.25        5.36       0.007      293.79     1018.67       66.49        0.00        0.00        0.00     1034.95
2024-06-06_12_00_00    dengzhoulu       -3.07        3.60       0.001      292.68     1018.83       82.81        0.00        0.00        0.00     1028.52
2024-06-06_12_00_00       shangma       -2.25        6.37       0.000      295.56     1018.26       61.49        0.00        0.00        0.00     1029.24
2024-06-06_12_00_00    xingdenglu       -2.48        4.81      -0.025      295.04     1018.46       64.40        0.00        0.00        0.00     1028.62
2024-06-06_13_00_00      badaguan       -2.46        4.59       0.028      290.71     1018.46       95.34        0.00        0.72        0.72      582.48
2024-06-06_13_00_00       beizhai       -2.12        5.97       0.012      293.94     1018.11       62.27        0.00        0.00        0.00     1015.48
2024-06-06_13_00_00    dengzhoulu       -2.05        4.30       0.009      292.40     1018.37       82.58        0.00        0.00        0.00     1011.25
2024-06-06_13_00_00       shangma       -1.48        7.44      -0.001      295.28     1017.84       63.57        0.00        0.00        0.00     1012.63
2024-06-06_13_00_00    xingdenglu       -2.20        5.39      -0.021      294.97     1017.98       63.10        0.00        0.00        0.00     1011.78
2024-06-06_14_00_00      badaguan       -1.88        4.76       0.028      290.60     1018.08       95.97        0.00        0.72        0.72      470.19
2024-06-06_14_00_00       beizhai       -1.90        6.02       0.010      293.48     1017.82       64.44        0.00        0.00        0.00      938.28
2024-06-06_14_00_00    dengzhoulu       -1.48        4.39       0.010      292.11     1018.02       84.73        0.00        0.00        0.00      935.01
2024-06-06_14_00_00       shangma       -1.06        7.68      -0.002      294.83     1017.52       64.29        0.00        0.00        0.00      935.65
2024-06-06_14_00_00    xingdenglu       -1.79        5.28      -0.016      294.54     1017.71       65.49        0.00        0.00        0.00      933.81
2024-06-06_15_00_00      badaguan       -1.97        4.40       0.024      290.75     1017.48       95.23        0.00        0.72        0.72      441.96
2024-06-06_15_00_00       beizhai       -2.15        5.67      -0.000      293.21     1017.35       65.37        0.00        0.00        0.00      807.46
2024-06-06_15_00_00    dengzhoulu       -1.74        4.19       0.008      292.40     1017.42       82.16        0.00        0.00        0.00      804.47
2024-06-06_15_00_00       shangma       -1.55        7.17      -0.001      294.49     1016.98       65.96        0.00        0.00        0.00      804.82
2024-06-06_15_00_00    xingdenglu       -2.12        5.15      -0.021      294.55     1017.15       64.70        0.00        0.00        0.00      803.22
2024-06-06_16_00_00      badaguan       -2.08        4.45       0.022      290.78     1017.33       95.28        0.00        0.46        0.46      470.37
2024-06-06_16_00_00       beizhai       -2.35        5.83      -0.010      292.60     1017.09       71.11        0.00        0.00        0.00      631.73
2024-06-06_16_00_00    dengzhoulu       -1.78        4.35       0.006      292.34     1017.25       82.38        0.00        0.00        0.00      628.78
2024-06-06_16_00_00       shangma       -0.92        6.96      -0.002      294.07     1016.92       68.94        0.00        0.00        0.00      630.87
2024-06-06_16_00_00    xingdenglu       -2.19        5.14      -0.021      294.13     1017.00       66.68        0.00        0.00        0.00      628.87
2024-06-06_17_00_00      badaguan       -2.96        4.07       0.022      290.80     1017.12       96.55        0.00        0.63        0.63      252.92
2024-06-06_17_00_00       beizhai       -2.61        5.39      -0.027      291.56     1017.11       79.08        0.00        0.00        0.00      424.69
2024-06-06_17_00_00    dengzhoulu       -2.53        3.88       0.004      291.95     1017.10       87.21        0.00        0.00        0.00      422.76
2024-06-06_17_00_00       shangma       -1.29        6.81      -0.002      293.16     1016.78       76.28        0.00        0.00        0.00      425.77
2024-06-06_17_00_00    xingdenglu       -2.57        5.00      -0.026      293.13     1016.96       76.16        0.00        0.00        0.00      423.02
2024-06-06_18_00_00      badaguan       -4.09        3.37       0.024      290.03     1016.99       98.37        0.03        0.98        1.00        9.28
2024-06-06_18_00_00       beizhai       -3.12        4.90      -0.055      290.83     1016.94       78.06        0.00        0.00        0.00      207.85
2024-06-06_18_00_00    dengzhoulu       -3.35        2.87       0.001      290.34     1016.96       95.29        0.00        0.80        1.00       54.07
2024-06-06_18_00_00       shangma       -2.61        5.64       0.001      292.64     1016.58       80.82        0.00        0.00        0.00      209.49
2024-06-06_18_00_00    xingdenglu       -3.82        4.06      -0.047      291.48     1016.80       87.46        0.00        0.00        0.00      207.02
2024-06-06_19_00_00      badaguan       -3.92        3.48       0.026      289.67     1016.85       98.54        0.07        1.00        1.00        0.00
2024-06-06_19_00_00       beizhai       -3.24        4.93      -0.057      290.02     1016.51       74.34        0.00        0.00        1.00        1.55
2024-06-06_19_00_00    dengzhoulu       -3.19        3.00       0.003      289.85     1016.80       96.09        0.03        1.00        1.00        0.00
2024-06-06_19_00_00       shangma       -2.09        5.04       0.000      290.04     1016.52       97.67        0.00        0.00        1.00        4.06
2024-06-06_19_00_00    xingdenglu       -3.07        4.18      -0.034      289.98     1016.67       95.49        0.00        0.14        1.00        1.69
2024-06-06_20_00_00      badaguan       -3.60        3.85       0.025      290.00     1016.94       98.79        0.06        1.00        1.00        0.00
2024-06-06_20_00_00       beizhai       -2.65        4.54      -0.047      289.29     1016.83       84.72        0.00        0.00        1.00        0.00
2024-06-06_20_00_00    dengzhoulu       -2.94        3.07       0.004      290.11     1016.88       96.84        0.02        1.00        1.00        0.00
2024-06-06_20_00_00       shangma       -2.38        5.15       0.001      289.65     1016.55       96.84        0.00        1.00        1.00        0.00
2024-06-06_20_00_00    xingdenglu       -3.32        4.18      -0.039      289.81     1016.71       97.32        0.00        0.83        1.00        0.00
2024-06-06_21_00_00      badaguan       -3.03        4.42       0.029      289.45     1016.88       98.74        0.02        0.94        1.00        0.00
2024-06-06_21_00_00       beizhai       -2.42        4.88      -0.031      289.11     1016.70       83.78        0.00        0.00        1.00        0.00
2024-06-06_21_00_00    dengzhoulu       -2.40        3.84       0.007      289.52     1016.84       96.58        0.03        0.98        1.00        0.00
2024-06-06_21_00_00       shangma       -3.00        5.49       0.001      289.87     1016.52       97.25        0.00        1.00        1.00        0.00
2024-06-06_21_00_00    xingdenglu       -2.80        4.61      -0.031      289.78     1016.68       96.13        0.01        0.96        1.00        0.00
2024-06-06_22_00_00      badaguan       -0.84        5.06       0.033      289.55     1018.06       96.62        0.00        0.93        1.00        0.00
2024-06-06_22_00_00       beizhai       -0.79        4.80       0.025      288.42     1017.62       90.40        0.00        0.00        1.00        0.00
2024-06-06_22_00_00    dengzhoulu       -0.99        3.78       0.014      289.37     1018.02       93.99        0.00        1.00        1.00        0.00
2024-06-06_22_00_00       shangma       -0.37        4.95      -0.002      289.52     1017.78       95.73        0.00        0.00        1.00        0.00
2024-06-06_22_00_00    xingdenglu       -1.44        4.31      -0.016      289.23     1017.81       96.35        0.00        0.50        1.00        0.00
2024-06-06_23_00_00      badaguan       -0.44        4.47       0.025      289.56     1018.75       95.93        0.00        1.00        1.00        0.00
2024-06-06_23_00_00       beizhai       -1.11        4.52      -0.003      288.26     1018.57       97.93        0.00        0.82        1.00        0.00
2024-06-06_23_00_00    dengzhoulu       -0.27        3.96       0.010      289.52     1018.76       93.63        0.00        0.99        1.00        0.00
2024-06-06_23_00_00       shangma       -1.02        5.81      -0.002      289.53     1018.37       94.77        0.00        0.85        1.00        0.00
2024-06-06_23_00_00    xingdenglu       -0.92        3.82      -0.011      289.64     1018.70       94.17        0.00        0.14        1.00        0.00
2024-06-07_00_00_00      badaguan       -4.34        2.40       0.019      289.50     1017.42       96.59        0.00        0.07        1.00        0.00
2024-06-07_00_00_00       beizhai       -3.41        3.71      -0.100      288.74     1017.56       83.72        0.00        0.79        1.00        0.00
2024-06-07_00_00_00    dengzhoulu       -3.29        2.04      -0.000      289.38     1017.38       95.41        0.00        0.00        1.00        0.00
2024-06-07_00_00_00       shangma       -2.84        3.74       0.002      289.48     1017.31       93.91        0.00        0.64        0.78        0.00
2024-06-07_00_00_00    xingdenglu       -3.59        3.45      -0.045      289.68     1017.42       93.30        0.00        0.86        1.00        0.00
2024-06-07_01_00_00      badaguan       -2.47        3.48       0.024      289.37     1017.22       97.57        0.00        0.47        1.00        0.00
2024-06-07_01_00_00       beizhai       -2.49        3.58      -0.080      289.71     1016.79       60.63        0.00        0.00        1.00        0.00
2024-06-07_01_00_00    dengzhoulu       -2.08        3.08       0.006      289.22     1017.16       96.20        0.00        0.16        1.00        0.00
2024-06-07_01_00_00       shangma       -0.96        3.91      -0.000      289.02     1017.11       97.48        0.00        0.00        1.00        0.00
2024-06-07_01_00_00    xingdenglu       -2.55        3.40      -0.026      289.41     1016.88       86.90        0.00        0.00        1.00        0.00
2024-06-07_02_00_00      badaguan       -1.66        2.90       0.020      289.05     1017.24       98.95        0.00        1.00        1.00        0.00
2024-06-07_02_00_00       beizhai       -2.57        3.46      -0.083      289.22     1017.02       67.47        0.00        0.00        1.00        0.00
2024-06-07_02_00_00    dengzhoulu       -1.48        2.71       0.006      288.99     1017.16       97.76        0.00        0.88        1.00        0.00
2024-06-07_02_00_00       shangma        0.27        4.40      -0.003      288.61     1016.98       99.53        0.00        0.00        1.00        0.00
2024-06-07_02_00_00    xingdenglu       -1.93        3.51      -0.018      289.06     1017.14       92.04        0.00        0.00        1.00        0.00
2024-06-07_03_00_00      badaguan       -1.47        2.86       0.017      289.69     1017.88       98.36        0.00        1.00        1.00        0.00
2024-06-07_03_00_00       beizhai       -2.77        3.86      -0.087      288.27     1017.72       89.31        0.00        0.00        1.00        0.00
2024-06-07_03_00_00    dengzhoulu       -1.27        2.44       0.006      289.52     1017.88       97.77        0.00        1.00        1.00        0.00
2024-06-07_03_00_00       shangma       -1.55        5.14      -0.000      288.79     1017.59       98.21        0.00        1.00        1.00        0.00
2024-06-07_03_00_00    xingdenglu       -1.58        2.97      -0.016      289.13     1017.96       97.08        0.00        0.14        1.00        0.00
2024-06-07_04_00_00      badaguan       -2.96        3.40       0.022      289.82     1016.62       96.65        0.00        0.98        0.99        0.00
2024-06-07_04_00_00       beizhai       -2.31        2.98      -0.098      288.28     1016.39       81.97        0.00        0.00        1.00        0.00
2024-06-07_04_00_00    dengzhoulu       -2.35        2.79       0.005      289.66     1016.57       96.00        0.00        0.81        0.98        0.00
2024-06-07_04_00_00       shangma       -0.40        2.90      -0.001      289.12     1016.82       98.36        0.00        1.00        1.00        0.00
2024-06-07_04_00_00    xingdenglu       -2.31        2.48      -0.031      289.09     1016.56       96.66        0.00        0.08        1.00        0.00
2024-06-07_05_00_00      badaguan       -2.52        3.05       0.018      289.70     1017.89       99.11        0.00        1.00        1.00        0.00
2024-06-07_05_00_00       beizhai       -1.53        2.39      -0.065      286.27     1018.08       93.43        0.00        0.00        0.65        0.00
2024-06-07_05_00_00    dengzhoulu       -1.79        2.16       0.003      289.55     1017.91       97.77        0.00        1.00        1.00        0.00
2024-06-07_05_00_00       shangma       -0.52        3.86      -0.001      289.23     1017.70       98.53        0.00        1.00        1.00        0.00
2024-06-07_05_00_00    xingdenglu       -1.15        2.69      -0.015      289.64     1018.10       95.58        0.00        0.95        1.00        0.00
2024-06-07_06_00_00      badaguan       -2.60        3.66       0.022      289.84     1017.94       91.05        0.00        0.81        1.00        9.32
2024-06-07_06_00_00       beizhai       -2.77        4.27      -0.059      288.48     1017.85       89.67        0.00        0.58        1.00       31.44
2024-06-07_06_00_00    dengzhoulu       -1.89        3.20       0.004      289.75     1017.91       88.27        0.00        0.66        1.00       17.08
2024-06-07_06_00_00       shangma       -1.92        4.79       0.000      289.47     1017.85       96.25        0.00        0.84        1.00       10.79
2024-06-07_06_00_00    xingdenglu       -2.23        4.12      -0.024      289.66     1017.88       94.66        0.00        0.00        1.00       45.40
2024-06-07_07_00_00      badaguan       -2.78        3.59       0.024      290.11     1017.51       96.35        0.00        0.78        1.00      109.80
2024-06-07_07_00_00       beizhai       -2.48        4.29      -0.037      289.70     1017.40       83.82        0.00        0.35        0.65      231.81
2024-06-07_07_00_00    dengzhoulu       -2.41        2.83       0.006      290.15     1017.46       94.84        0.00        0.93        1.00       89.55
2024-06-07_07_00_00       shangma       -1.74        4.59      -0.000      290.17     1017.22       87.90        0.00        0.08        1.00      102.72
2024-06-07_07_00_00    xingdenglu       -2.41        3.81      -0.026      290.29     1017.44       90.54        0.00        0.00        1.00      290.39
2024-06-07_08_00_00      badaguan       -1.05        5.27       0.031      290.32     1018.29       95.69        0.00        0.05        1.00      522.59
2024-06-07_08_00_00       beizhai       -1.81        5.73       0.002      290.75     1018.02       77.25        0.00        0.00        0.76      535.41
2024-06-07_08_00_00    dengzhoulu       -0.92        4.59       0.013      290.93     1018.22       89.44        0.00        0.00        1.00      522.44
2024-06-07_08_00_00       shangma       -1.27        6.46      -0.001      291.75     1017.93       82.42        0.00        0.00        0.62      544.86
2024-06-07_08_00_00    xingdenglu       -1.56        4.77      -0.014      291.32     1018.04       83.08        0.00        0.69        0.77      323.45
2024-06-07_09_00_00      badaguan       -0.07        4.19       0.025      289.99     1017.47       95.10        0.00        0.03        0.24      723.03
2024-06-07_09_00_00       beizhai       -1.29        5.16       0.011      291.61     1017.35       72.99        0.00        0.00        1.00      741.53
2024-06-07_09_00_00    dengzhoulu       -0.15        3.81       0.012      291.01     1017.45       84.48        0.00        0.00        0.90      736.60
2024-06-07_09_00_00       shangma       -0.55        5.64      -0.001      292.47     1017.24       76.97        0.00        0.00        1.00      733.22
2024-06-07_09_00_00    xingdenglu       -0.61        4.21      -0.005      292.67     1017.32       70.51        0.00        0.00        1.00      734.28
2024-06-07_10_00_00      badaguan       -2.48        4.17       0.027      289.99     1017.02       94.76        0.00        0.70        0.70      611.37
2024-06-07_10_00_00       beizhai       -2.01        5.39       0.001      292.18     1016.91       65.77        0.00        0.00        0.00      890.97
2024-06-07_10_00_00    dengzhoulu       -2.16        3.93       0.008      291.38     1016.94       80.63        0.00        0.00        0.00      887.68
2024-06-07_10_00_00       shangma       -1.98        5.02       0.001      293.69     1016.66       57.50        0.00        0.00        0.00      886.81
2024-06-07_10_00_00    xingdenglu       -1.74        4.56      -0.017      293.60     1016.74       60.92        0.00        0.00        0.00      886.09
2024-06-07_11_00_00      badaguan       -2.85        3.24       0.021      290.05     1016.76       93.80        0.00        0.72        0.72      594.57
2024-06-07_11_00_00       beizhai       -2.14        5.77       0.000      292.46     1016.64       69.26        0.00        0.00        0.00      988.06
2024-06-07_11_00_00    dengzhoulu       -2.23        3.43       0.005      291.77     1016.70       77.63        0.00        0.00        0.00      986.62
2024-06-07_11_00_00       shangma       -2.05        6.45      -0.000      293.96     1016.32       57.34        0.00        0.00        0.00      987.90
2024-06-07_11_00_00    xingdenglu       -1.57        4.90      -0.014      293.75     1016.52       63.10        0.00        0.00        0.00      985.45
2024-06-07_12_00_00      badaguan       -3.40        3.23       0.020      290.29     1016.43       94.00        0.00        0.72        0.72      669.32
2024-06-07_12_00_00       beizhai       -2.42        6.24       0.000      293.05     1016.24       68.94        0.00        0.00        0.00     1025.75
2024-06-07_12_00_00    dengzhoulu       -2.75        3.60       0.003      292.25     1016.34       78.43        0.00        0.00        0.00     1026.80
2024-06-07_12_00_00       shangma       -2.11        6.67      -0.000      294.79     1015.96       51.83        0.00        0.00        0.00     1031.24
2024-06-07_12_00_00    xingdenglu       -2.10        5.58      -0.018      294.37     1016.09       63.16        0.00        0.00        0.00     1025.24
2024-06-07_13_00_00      badaguan       -3.09        3.52       0.021      290.51     1016.02       94.32        0.00        0.71        0.71      735.30
2024-06-07_13_00_00       beizhai       -2.02        6.26       0.011      293.52     1015.77       67.79        0.00        0.00        0.00     1005.71
2024-06-07_13_00_00    dengzhoulu       -2.37        3.96       0.004      292.44     1015.93       79.36        0.00        0.00        0.00     1005.76
2024-06-07_13_00_00       shangma       -1.29        7.52      -0.001      294.83     1015.51       58.77        0.00        0.00        0.00     1011.44
2024-06-07_13_00_00    xingdenglu       -1.69        5.61      -0.014      294.75     1015.61       62.37        0.00        0.00        0.00     1004.85
2024-06-07_14_00_00      badaguan       -3.67        3.11       0.017      290.64     1015.25       94.28        0.00        0.39        0.39      830.18
2024-06-07_14_00_00       beizhai       -2.39        6.27      -0.001      293.04     1015.13       74.47        0.00        0.00        0.00      926.44
2024-06-07_14_00_00    dengzhoulu       -2.77        3.60       0.001      292.65     1015.20       79.64        0.00        0.00        0.00      926.15
2024-06-07_14_00_00       shangma       -1.65        7.41      -0.001      294.54     1014.84       64.73        0.00        0.00        0.00      932.66
2024-06-07_14_00_00    xingdenglu       -1.92        5.47      -0.017      294.32     1014.98       69.26        0.00        0.00        0.00      925.21
2024-06-07_15_00_00      badaguan       -4.66        2.71       0.017      290.83     1014.82       93.89        0.00        0.09        0.09      770.12
2024-06-07_15_00_00       beizhai       -3.21        5.84      -0.030      293.00     1014.70       76.32        0.00        0.00        0.00      794.53
2024-06-07_15_00_00    dengzhoulu       -3.79        3.16      -0.002      292.69     1014.76       81.18        0.00        0.00        0.00      794.44
2024-06-07_15_00_00       shangma       -2.48        6.88       0.000      294.76     1014.31       66.90        0.00        0.00        0.00      800.70
2024-06-07_15_00_00    xingdenglu       -2.85        5.06      -0.030      294.23     1014.52       72.17        0.00        0.00        0.00      793.30
2024-06-07_16_00_00      badaguan       -4.94        2.86       0.015      290.84     1013.67       95.54        0.00        0.06        0.06      604.26
2024-06-07_16_00_00       beizhai       -3.78        6.12      -0.045      292.91     1013.51       77.04        0.00        0.00        0.00      621.39
2024-06-07_16_00_00    dengzhoulu       -4.08        3.34      -0.004      292.54     1013.59       84.65        0.00        0.00        0.00      621.20
2024-06-07_16_00_00       shangma       -3.11        6.70       0.001      294.44     1013.18       71.33        0.00        0.00        0.00      626.37
2024-06-07_16_00_00    xingdenglu       -3.41        5.21      -0.037      293.94     1013.35       75.21        0.00        0.00        0.00      620.59
2024-06-07_17_00_00      badaguan       -5.07        2.67       0.013      290.87     1013.54       96.61        0.00        0.90        0.90      176.05
2024-06-07_17_00_00       beizhai       -4.48        6.38      -0.071      292.60     1013.43       77.83        0.00        0.00        0.00      418.93
2024-06-07_17_00_00    dengzhoulu       -4.26        3.16      -0.007      291.95     1013.49       88.48        0.00        0.81        0.81      185.60
2024-06-07_17_00_00       shangma       -3.92        6.72       0.002      293.73     1013.11       77.44        0.00        0.00        0.00      422.92
2024-06-07_17_00_00    xingdenglu       -3.95        5.36      -0.045      293.26     1013.29       79.03        0.00        0.00        0.00      418.62
2024-06-07_18_00_00      badaguan       -4.31        2.47       0.015      290.73     1013.87       98.02        0.00        0.88        0.88       54.15
2024-06-07_18_00_00       beizhai       -4.34        5.74      -0.080      292.09     1013.71       81.14        0.00        0.00        0.00      204.97
2024-06-07_18_00_00    dengzhoulu       -3.89        2.72      -0.005      291.21     1013.84       94.67        0.00        0.57        0.57      114.96
2024-06-07_18_00_00       shangma       -2.78        5.94       0.001      293.05     1013.66       80.52        0.00        0.00        0.00      208.70
2024-06-07_18_00_00    xingdenglu       -3.61        4.71      -0.042      292.84     1013.65       81.47        0.00        0.00        0.00      205.38
2024-06-07_19_00_00      badaguan       -4.50        1.92       0.011      290.58     1012.93       98.65        0.00        0.99        1.00        0.00
2024-06-07_19_00_00       beizhai       -4.38        4.77      -0.095      291.20     1012.73       83.89        0.00        0.00        1.00        3.08
2024-06-07_19_00_00    dengzhoulu       -3.91        2.05      -0.008      290.95     1012.90       95.62        0.00        0.94        1.00        0.20
2024-06-07_19_00_00       shangma       -2.81        4.46       0.001      291.49     1012.82       90.67        0.00        0.00        1.00        3.68
2024-06-07_19_00_00    xingdenglu       -3.61        3.55      -0.040      291.79     1012.78       86.94        0.00        0.00        1.00        3.29
2024-06-07_20_00_00      badaguan       -5.39        2.45       0.016      290.61     1013.68       98.57        0.00        0.82        1.00        0.00
2024-06-07_20_00_00       beizhai       -5.11        5.50      -0.105      290.98     1013.47       87.29        0.00        0.00        1.00        0.00
2024-06-07_20_00_00    dengzhoulu       -4.52        2.42      -0.006      290.84     1013.64       96.32        0.00        0.83        1.00        0.00
2024-06-07_20_00_00       shangma       -3.02        4.83       0.001      291.20     1013.28       91.49        0.00        0.00        1.00        0.00
2024-06-07_20_00_00    xingdenglu       -4.39        4.67      -0.051      291.70     1013.42       86.86        0.00        0.00        1.00        0.00
2024-06-07_21_00_00      badaguan       -4.52        3.01       0.019      290.77     1014.03       97.89        0.00        0.97        1.00        0.00
