CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-20_19_00_00       shangma       -3.85        2.82       0.004      296.06     1003.47       86.43        0.00        0.94        0.94        0.56
2024-06-20_19_00_00    xingdenglu       -4.48        2.31      -0.058      295.61     1003.43       88.90        0.00        0.00        0.00       30.40
2024-06-20_20_00_00      badaguan       -4.48        0.71       0.006      293.88     1003.86       97.50        0.00        1.00        1.00        0.00
2024-06-20_20_00_00       beizhai       -4.00        3.02      -0.084      294.20     1003.83       94.96        0.00        0.00        0.00        0.00
2024-06-20_20_00_00    dengzhoulu       -3.83        0.88      -0.006      294.38     1003.88       97.82        0.00        1.00        1.00        0.00
2024-06-20_20_00_00       shangma       -2.80        1.68       0.004      295.63     1003.94       89.38        0.00        0.96        0.96        0.00
2024-06-20_20_00_00    xingdenglu       -3.30        2.44      -0.040      295.40     1003.87       90.46        0.00        0.57        0.57        0.00
2024-06-20_21_00_00      badaguan       -5.09        1.62       0.011      293.94     1003.80       97.24        0.00        1.00        1.00        0.00
2024-06-20_21_00_00       beizhai       -5.13        3.53      -0.111      294.23     1003.78       95.69        0.00        0.50        0.50        0.00
2024-06-20_21_00_00    dengzhoulu       -4.21        1.59      -0.004      294.39     1003.81       98.21        0.00        1.00        1.00        0.00
2024-06-20_21_00_00       shangma       -3.36        3.31       0.003      295.40     1003.95       91.47        0.00        1.00        1.00        0.00
2024-06-20_21_00_00    xingdenglu       -4.15        2.58      -0.053      295.22     1003.79       91.82        0.00        1.00        1.00        0.00
2024-06-20_22_00_00      badaguan       -4.76        1.35       0.009      293.92     1003.51       97.40        0.00        1.00        1.00        0.00
2024-06-20_22_00_00       beizhai       -4.45        3.09      -0.097      294.31     1003.59       95.77        0.00        0.81        0.81        0.00
2024-06-20_22_00_00    dengzhoulu       -4.00        1.26      -0.005      294.36     1003.54       98.40        0.00        1.00        1.00        0.00
2024-06-20_22_00_00       shangma       -3.50        2.53       0.002      295.29     1003.72       92.41        0.00        1.00        1.00        0.00
2024-06-20_22_00_00    xingdenglu       -3.69        2.12      -0.044      295.03     1003.62       93.18        0.00        1.00        1.00        0.00
2024-06-20_23_00_00      badaguan       -4.58        0.08      -0.002      293.89     1002.85       97.56        0.00        1.00        1.00        0.00
2024-06-20_23_00_00       beizhai       -3.75        2.01      -0.083      294.33     1003.20       94.41        0.00        0.80        0.80        0.00
2024-06-20_23_00_00    dengzhoulu       -3.88        0.21      -0.010      294.34     1002.90       98.57        0.00        1.00        1.00        0.00
2024-06-20_23_00_00       shangma       -3.13        1.06       0.002      295.25     1003.11       92.72        0.00        1.00        1.00        0.00
2024-06-20_23_00_00    xingdenglu       -3.74        1.07      -0.047      295.02     1003.07       93.37        0.00        1.00        1.00        0.00
2024-06-21_00_00_00      badaguan       -4.04        0.26       0.001      293.84     1003.52       97.84        0.05        1.00        1.00        0.00
2024-06-21_00_00_00       beizhai       -2.80        2.12      -0.088      293.66     1003.40       94.48        0.00        0.00        0.00        0.00
2024-06-21_00_00_00    dengzhoulu       -3.60        0.55      -0.009      294.31     1003.53       98.57        0.05        1.00        1.00        0.00
2024-06-21_00_00_00       shangma       -2.43        0.21       0.003      295.38     1003.37       91.05        0.00        1.00        1.00        0.00
2024-06-21_00_00_00    xingdenglu       -3.15        2.34      -0.033      295.04     1003.40       92.66        0.00        0.45        0.45        0.00
2024-06-21_01_00_00      badaguan       -3.57        1.85       0.010      293.89     1004.75       97.64        0.11        1.00        1.00        0.00
2024-06-21_01_00_00       beizhai       -4.15        2.96      -0.093      293.89     1004.65       97.43        0.00        0.31        1.00        0.00
2024-06-21_01_00_00    dengzhoulu       -3.11        1.54      -0.002      294.29     1004.76       99.00        0.10        1.00        1.00        0.00
2024-06-21_01_00_00       shangma       -2.55        3.29       0.001      295.15     1004.50       93.28        0.01        1.00        1.00        0.00
2024-06-21_01_00_00    xingdenglu       -3.57        2.61      -0.039      294.92     1004.62       93.88        0.00        1.00        1.00        0.00
2024-06-21_02_00_00      badaguan       -3.44        1.80       0.009      293.96     1005.31       97.42        0.10        1.00        1.00        0.00
2024-06-21_02_00_00       beizhai       -3.64        3.26      -0.079      293.88     1005.37       98.64        0.01        0.82        0.82        0.00
2024-06-21_02_00_00    dengzhoulu       -2.94        1.71      -0.002      294.40     1005.33       99.12        0.11        1.00        1.00        0.00
2024-06-21_02_00_00       shangma       -3.06        3.87       0.001      294.86     1005.05       95.73        0.06        1.00        1.00        0.00
2024-06-21_02_00_00    xingdenglu       -2.82        2.24      -0.028      294.73     1005.21       95.61        0.03        1.00        1.00        0.00
2024-06-21_03_00_00      badaguan       -3.42        1.55       0.004      293.95     1004.66       97.54        0.28        1.00        1.00        0.00
2024-06-21_03_00_00       beizhai       -3.07        2.96      -0.069      294.01     1004.89       98.12        0.00        0.74        0.92        0.00
2024-06-21_03_00_00    dengzhoulu       -2.97        1.52      -0.006      294.40     1004.70       99.28        0.21        1.00        1.00        0.00
2024-06-21_03_00_00       shangma       -2.98        2.71       0.001      294.85     1004.74       96.06        0.00        1.00        1.00        0.00
2024-06-21_03_00_00    xingdenglu       -2.66        1.80      -0.026      294.77     1004.76       95.63        0.00        1.00        1.00        0.00
2024-06-21_04_00_00      badaguan       -3.50        0.72       0.004      293.92     1004.18       97.62        0.30        1.00        1.00        0.00
2024-06-21_04_00_00       beizhai       -3.10        3.06      -0.062      294.17     1004.15       97.51        0.00        0.82        1.00        0.00
2024-06-21_04_00_00    dengzhoulu       -2.91        0.82      -0.005      294.36     1004.18       99.29        0.43        1.00        1.00        0.00
2024-06-21_04_00_00       shangma       -2.64        2.62       0.002      295.08     1004.04       94.69        0.00        1.00        1.00        0.00
2024-06-21_04_00_00    xingdenglu       -2.77        1.86      -0.028      294.87     1004.05       95.25        0.00        1.00        1.00        0.00
2024-06-21_05_00_00      badaguan       -2.89        1.64       0.010      293.94     1005.04       97.63        0.14        0.97        1.00        0.00
2024-06-21_05_00_00       beizhai       -3.09        2.87      -0.073      294.01     1005.06       99.23        0.00        0.74        1.00        0.00
2024-06-21_05_00_00    dengzhoulu       -2.60        1.55      -0.002      294.42     1005.02       99.53        0.16        0.93        1.00        0.00
2024-06-21_05_00_00       shangma       -3.06        2.93       0.003      294.97     1004.72       95.90        0.00        1.00        1.00        0.00
2024-06-21_05_00_00    xingdenglu       -2.78        2.04      -0.029      294.64     1004.85       96.95        0.00        0.59        1.00        0.00
2024-06-21_06_00_00      badaguan       -3.90        1.12       0.003      293.98     1004.93       97.42        0.28        1.00        1.00        0.02
2024-06-21_06_00_00       beizhai       -3.27        3.04      -0.066      294.27     1005.05       98.25        0.02        0.80        1.00        6.55
2024-06-21_06_00_00    dengzhoulu       -3.30        1.19      -0.008      294.43     1004.95       99.57        0.45        1.00        1.00        0.00
2024-06-21_06_00_00       shangma       -3.02        2.81       0.002      294.77     1004.76       97.65        0.03        1.00        1.00        0.04
2024-06-21_06_00_00    xingdenglu       -3.30        2.45      -0.040      294.94     1004.80       95.48        0.00        0.14        1.00       25.90
2024-06-21_07_00_00      badaguan       -4.54        1.84       0.009      294.09     1004.80       97.17        0.39        1.00        1.00        0.00
2024-06-21_07_00_00       beizhai       -4.27        4.70      -0.075      294.94     1005.10       94.94        0.00        0.44        0.44      198.33
2024-06-21_07_00_00    dengzhoulu       -3.98        2.25      -0.006      294.60     1004.79       99.77        0.25        1.00        1.00        2.75
2024-06-21_07_00_00       shangma       -3.83        4.28       0.003      295.35     1004.64       95.11        0.07        0.99        0.99       38.35
2024-06-21_07_00_00    xingdenglu       -3.75        3.24      -0.047      295.35     1004.80       94.13        0.05        0.77        0.77       91.34
2024-06-21_08_00_00      badaguan       -4.47        1.90       0.009      294.17     1004.27       96.57        0.16        1.00        1.00       95.69
2024-06-21_08_00_00       beizhai       -4.33        4.62      -0.088      295.33     1004.55       92.97        0.00        0.23        1.00      212.09
2024-06-21_08_00_00    dengzhoulu       -3.94        1.92      -0.006      294.83     1004.30       98.16        0.13        0.99        1.00      106.42
2024-06-21_08_00_00       shangma       -3.46        4.67       0.002      295.88     1004.32       92.75        0.00        0.78        1.00      115.58
2024-06-21_08_00_00    xingdenglu       -3.57        3.57      -0.044      295.88     1004.36       91.57        0.00        0.44        1.00      209.59
2024-06-21_09_00_00      badaguan       -4.86        1.72       0.009      294.22     1003.32       96.33        0.00        1.00        1.00      200.62
2024-06-21_09_00_00       beizhai       -5.02        4.35      -0.113      296.45     1003.36       86.09        0.00        0.50        0.50      508.71
2024-06-21_09_00_00    dengzhoulu       -4.46        1.91      -0.010      295.09     1003.32       96.87        0.00        1.00        1.00      199.25
2024-06-21_09_00_00       shangma       -3.79        4.83       0.002      297.40     1003.33       84.98        0.00        0.45        0.45      484.17
2024-06-21_09_00_00    xingdenglu       -4.29        3.22      -0.054      296.62     1003.21       87.19        0.00        0.70        0.70      442.02
2024-06-21_10_00_00      badaguan       -4.74        0.37       0.001      294.26     1003.19       96.25        0.00        1.00        1.00      172.55
2024-06-21_10_00_00       beizhai       -3.76        4.15      -0.064      297.85     1003.36       77.58        0.00        0.00        0.00      871.19
2024-06-21_10_00_00    dengzhoulu       -4.36        0.96      -0.014      295.29     1003.16       96.22        0.00        1.00        1.00      179.34
2024-06-21_10_00_00       shangma       -3.34        4.50       0.002      298.00     1002.98       81.90        0.00        0.17        0.17      773.76
2024-06-21_10_00_00    xingdenglu       -3.78        3.02      -0.047      297.50     1003.08       82.09        0.00        0.76        0.76      481.97
2024-06-21_11_00_00      badaguan       -5.80        1.98       0.013      294.42     1003.78       95.26        0.00        0.98        0.98      305.30
2024-06-21_11_00_00       beizhai       -4.98        5.33      -0.071      298.82     1003.51       71.47        0.00        0.00        0.42      881.45
2024-06-21_11_00_00    dengzhoulu       -5.32        2.48      -0.009      295.76     1003.78       93.15        0.00        0.84        0.84      422.71
2024-06-21_11_00_00       shangma       -2.87        6.47       0.000      299.44     1003.40       73.66        0.00        0.00        0.00      964.43
2024-06-21_11_00_00    xingdenglu       -4.35        4.98      -0.050      298.92     1003.37       73.86        0.00        0.00        0.33      946.08
2024-06-21_12_00_00      badaguan       -5.21        0.93       0.004      294.39     1004.17       95.27        0.00        0.99        0.99      393.05
2024-06-21_12_00_00       beizhai       -5.09        4.89      -0.087      297.83     1004.04       77.05        0.00        0.00        0.64      998.57
2024-06-21_12_00_00    dengzhoulu       -5.04        1.58      -0.013      295.69     1004.19       92.98        0.00        0.97        0.97      332.91
2024-06-21_12_00_00       shangma       -3.27        7.18       0.001      299.52     1003.69       72.44        0.00        0.00        0.00     1006.38
2024-06-21_12_00_00    xingdenglu       -4.46        4.52      -0.053      298.54     1003.88       75.37        0.00        0.00        0.00     1007.88
2024-06-21_13_00_00      badaguan       -4.74        1.18       0.004      294.26     1003.47       96.04        0.00        1.00        1.00      183.65
2024-06-21_13_00_00       beizhai       -4.68        5.25      -0.074      296.97     1003.62       82.48        0.00        0.00        0.00      997.14
2024-06-21_13_00_00    dengzhoulu       -4.63        1.81      -0.012      295.55     1003.50       93.77        0.00        0.82        0.82      327.94
2024-06-21_13_00_00       shangma       -3.95        6.70       0.001      299.41     1003.00       72.13        0.00        0.00        0.00      991.31
2024-06-21_13_00_00    xingdenglu       -4.70        4.44      -0.057      298.55     1003.22       75.18        0.00        0.00        0.00      991.72
2024-06-21_14_00_00      badaguan       -4.47        1.49       0.005      294.31     1002.86       95.77        0.00        1.00        1.00      334.27
2024-06-21_14_00_00       beizhai       -4.82        4.93      -0.089      296.81     1002.84       83.75        0.00        0.21        0.21      860.45
2024-06-21_14_00_00    dengzhoulu       -4.45        2.30      -0.011      295.71     1002.87       92.93        0.00        0.82        0.82      352.51
2024-06-21_14_00_00       shangma       -4.12        6.58       0.002      299.18     1002.52       73.61        0.00        0.00        0.00      918.99
2024-06-21_14_00_00    xingdenglu       -4.18        4.32      -0.050      298.46     1002.59       76.09        0.00        0.00        0.00      918.81
2024-06-21_15_00_00      badaguan       -5.23        1.87       0.009      294.56     1002.14       94.25        0.00        0.72        1.00      461.47
2024-06-21_15_00_00       beizhai       -4.91        5.07      -0.089      297.03     1002.18       81.99        0.00        0.00        1.00      706.40
2024-06-21_15_00_00    dengzhoulu       -5.05        2.63      -0.010      296.38     1002.11       88.86        0.00        0.00        1.00      723.02
2024-06-21_15_00_00       shangma       -4.38        6.46       0.002      299.13     1001.78       74.01        0.00        0.00        1.00      696.35
2024-06-21_15_00_00    xingdenglu       -4.69        4.50      -0.056      298.24     1001.89       77.25        0.00        0.00        1.00      717.51
2024-06-21_16_00_00      badaguan       -5.93        1.25       0.004      294.29     1001.13       95.63        0.06        0.92        0.92      181.57
2024-06-21_16_00_00       beizhai       -5.13        4.67      -0.105      296.74     1001.27       83.35        0.00        0.00        1.00      465.29
2024-06-21_16_00_00    dengzhoulu       -5.43        1.68      -0.016      295.37     1001.13       93.99        0.10        0.83        0.83      224.04
2024-06-21_16_00_00       shangma       -4.61        5.78       0.002      298.41     1000.90       77.72        0.00        0.00        1.00      450.42
2024-06-21_16_00_00    xingdenglu       -5.25        4.07      -0.066      297.75     1000.96       79.71        0.00        0.00        1.00      531.39
2024-06-21_17_00_00      badaguan       -6.82        1.24       0.010      294.20     1001.06       96.05        0.00        1.00        1.00       53.67
2024-06-21_17_00_00       beizhai       -6.36        4.46      -0.153      296.74     1001.03       82.95        0.00        0.00        1.00      300.80
2024-06-21_17_00_00    dengzhoulu       -5.78        1.42      -0.013      294.96     1001.06       96.11        0.00        1.00        1.00       58.91
2024-06-21_17_00_00       shangma       -4.94        5.81       0.003      297.70     1000.82       81.31        0.00        0.00        1.00      277.66
2024-06-21_17_00_00    xingdenglu       -5.65        3.96      -0.070      297.14     1000.90       82.94        0.00        0.00        0.33      411.86
2024-06-21_18_00_00      badaguan       -6.24        2.38       0.016      294.16     1001.13       96.31        0.00        1.00        1.00       19.48
2024-06-21_18_00_00       beizhai       -5.96        5.07      -0.130      295.68     1001.34       89.62        0.03        0.00        0.64      195.02
2024-06-21_18_00_00    dengzhoulu       -5.19        2.24      -0.006      294.72     1001.15       97.50        0.00        1.00        1.00       18.54
2024-06-21_18_00_00       shangma       -6.01        5.93       0.004      296.56     1000.79       87.18        0.00        0.19        0.19      161.34
2024-06-21_18_00_00    xingdenglu       -5.45        3.72      -0.069      295.87     1001.10       89.85        0.00        0.36        0.36      131.55
2024-06-21_19_00_00      badaguan       -6.29        2.61       0.019      294.17     1000.72       96.36        0.05        1.00        1.00        0.00
2024-06-21_19_00_00       beizhai       -5.52        5.24      -0.105      294.60     1000.34       97.20        0.02        0.43        1.00        4.06
2024-06-21_19_00_00    dengzhoulu       -5.14        2.35      -0.003      294.66     1000.70       98.27        0.05        1.00        1.00        0.00
2024-06-21_19_00_00       shangma       -4.89        5.15       0.003      295.67     1000.53       92.51        0.00        0.00        1.00       22.07
2024-06-21_19_00_00    xingdenglu       -4.96        4.08      -0.057      295.62     1000.44       91.69        0.00        0.73        1.00        1.66
2024-06-21_20_00_00      badaguan       -6.34        3.62       0.022      294.27      999.71       96.01        0.10        1.00        1.00        0.00
2024-06-21_20_00_00       beizhai       -5.82        5.88      -0.113      295.01      998.99       95.38        0.01        0.81        0.81        0.00
2024-06-21_20_00_00    dengzhoulu       -4.99        3.33       0.001      294.74      999.64       98.73        0.12        1.00        1.00        0.00
2024-06-21_20_00_00       shangma       -4.26        5.11       0.002      295.50      999.26       94.33        0.00        0.00        0.75        0.00
2024-06-21_20_00_00    xingdenglu       -4.54        4.79      -0.047      295.24      999.26       94.49        0.01        0.45        0.78        0.00
