CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-14_14_00_00    dengzhoulu       -0.70        5.68       0.012      294.92     1004.37       87.40        0.00        0.00        0.00      909.73
2024-06-14_14_00_00       shangma       -2.04       11.09      -0.002      296.81     1003.52       77.94        0.00        0.00        0.00      908.78
2024-06-14_14_00_00    xingdenglu       -1.42        7.17      -0.012      296.64     1004.23       77.69        0.00        0.00        0.00      908.54
2024-06-14_15_00_00      badaguan       -1.87        5.12       0.029      293.22     1003.66       95.03        0.00        0.71        0.71      508.68
2024-06-14_15_00_00       beizhai       -3.23        8.06      -0.032      296.48     1003.41       73.69        0.00        0.00        0.00      784.93
2024-06-14_15_00_00    dengzhoulu       -1.84        5.66       0.007      295.01     1003.60       86.21        0.00        0.00        0.00      782.86
2024-06-14_15_00_00       shangma       -2.00       11.14      -0.002      297.18     1002.76       73.54        0.00        0.00        0.00      784.11
2024-06-14_15_00_00    xingdenglu       -2.72        8.07      -0.028      297.34     1003.27       72.12        0.00        0.00        0.00      782.23
2024-06-14_16_00_00      badaguan       -4.61        3.59       0.018      293.06     1003.05       96.27        0.00        0.72        1.00      272.37
2024-06-14_16_00_00       beizhai       -4.37        7.57      -0.071      296.27     1002.98       72.20        0.00        0.00        1.00      427.41
2024-06-14_16_00_00    dengzhoulu       -3.97        4.08      -0.004      294.27     1002.94       91.75        0.00        0.00        1.00      438.79
2024-06-14_16_00_00       shangma        1.03        5.86      -0.004      296.32     1003.81       77.01        0.00        0.00        1.00      222.06
2024-06-14_16_00_00    xingdenglu       -3.24        6.21      -0.040      296.68     1002.85       73.69        0.00        0.00        1.00      402.80
2024-06-14_17_00_00      badaguan       -1.90        2.59       0.014      293.28     1004.91       94.13        0.00        0.70        1.00      182.95
2024-06-14_17_00_00       beizhai       -1.93        4.27      -0.029      294.91     1005.36       80.89        0.00        0.00        1.00      188.32
2024-06-14_17_00_00    dengzhoulu       -1.53        3.35       0.001      295.01     1004.87       84.43        0.00        0.00        1.00      259.27
2024-06-14_17_00_00       shangma       -0.12        4.47      -0.000      295.10     1004.77       85.74        0.00        0.00        1.00       83.15
2024-06-14_17_00_00    xingdenglu       -1.89        4.27      -0.019      296.23     1004.68       76.42        0.00        0.00        1.00      182.30
2024-06-14_18_00_00      badaguan       -3.25        0.77       0.004      293.10     1004.25       95.23        0.00        0.00        1.00       43.77
2024-06-14_18_00_00       beizhai       -2.95        2.35      -0.080      296.34     1004.11       66.98        0.00        0.00        1.00       38.34
2024-06-14_18_00_00    dengzhoulu       -2.86        1.17      -0.007      294.12     1004.24       90.03        0.00        0.00        1.00       38.79
2024-06-14_18_00_00       shangma       -0.69        3.76      -0.002      295.29     1004.80       82.45        0.05        0.00        1.00       24.17
2024-06-14_18_00_00    xingdenglu       -3.21        1.96      -0.039      295.55     1004.32       78.07        0.00        0.00        1.00       29.19
2024-06-14_19_00_00      badaguan        0.73       -1.74      -0.012      293.80     1004.98       90.31        0.00        0.00        1.00        0.73
2024-06-14_19_00_00       beizhai        1.47        0.23       0.014      294.89     1005.15       75.62        0.00        0.00        1.00        0.90
2024-06-14_19_00_00    dengzhoulu        0.94       -1.46      -0.005      295.04     1004.96       82.99        0.00        0.00        1.00        0.85
2024-06-14_19_00_00       shangma        2.00       -1.71      -0.002      294.94     1005.08       86.81        0.00        0.00        1.00        0.00
2024-06-14_19_00_00    xingdenglu        1.50        0.12       0.012      295.52     1005.09       77.61        0.00        0.00        1.00        1.76
2024-06-14_20_00_00      badaguan        0.17       -4.33      -0.026      294.04     1005.51       89.39        0.00        0.00        1.00        0.00
2024-06-14_20_00_00       beizhai        2.39       -4.28      -0.027      294.38     1005.98       85.84        0.00        0.00        1.00        0.00
2024-06-14_20_00_00    dengzhoulu        0.11       -4.81      -0.018      295.02     1005.46       83.61        0.00        0.00        1.00        0.00
2024-06-14_20_00_00       shangma       -1.65       -0.86       0.003      295.10     1004.70       84.44        0.46        0.00        1.00        0.00
2024-06-14_20_00_00    xingdenglu        0.02       -3.24      -0.011      295.09     1005.48       85.25        0.00        0.00        1.00        0.00
2024-06-14_21_00_00      badaguan       -0.43        2.13       0.017      293.75     1005.54       90.75        0.00        0.00        1.00        0.00
2024-06-14_21_00_00       beizhai       -0.97       -1.75      -0.173      296.24     1005.18       71.92        0.05        0.00        1.00        0.00
2024-06-14_21_00_00    dengzhoulu       -0.41        1.99       0.007      294.78     1005.50       84.55        0.00        0.00        1.00        0.00
2024-06-14_21_00_00       shangma        0.29        1.63       0.001      295.16     1004.98       86.05        0.07        0.00        1.00        0.00
2024-06-14_21_00_00    xingdenglu        0.98        0.15       0.001      296.30     1005.27       76.15        0.04        0.00        1.00        0.00
2024-06-14_22_00_00      badaguan       -1.89        3.96       0.038      293.05     1004.51       95.81        0.00        0.00        1.00        0.00
2024-06-14_22_00_00       beizhai       -2.04        3.59      -0.047      292.98     1004.54       93.67        0.00        0.00        1.00        0.00
2024-06-14_22_00_00    dengzhoulu       -1.61        3.29       0.017      293.46     1004.47       94.61        0.00        0.00        1.00        0.00
2024-06-14_22_00_00       shangma        2.32        2.95      -0.005      294.95     1004.95       84.10        0.02        0.00        1.00        0.00
2024-06-14_22_00_00    xingdenglu       -2.82        2.78      -0.032      294.57     1004.27       85.43        0.00        0.00        1.00        0.00
2024-06-14_23_00_00      badaguan        1.23        5.27       0.032      292.66     1005.07       98.34        0.00        0.39        1.00        0.00
2024-06-14_23_00_00       beizhai       -1.78        4.21      -0.070      292.26     1004.72       98.64        0.00        0.00        0.80        0.00
2024-06-14_23_00_00    dengzhoulu        0.86        4.20       0.019      292.96     1004.92       98.53        0.00        0.07        1.00        0.00
2024-06-14_23_00_00       shangma        4.56        3.81      -0.005      297.53     1003.08       62.46        0.34        0.00        1.00        0.00
2024-06-14_23_00_00    xingdenglu       -0.48        4.69      -0.014      293.37     1004.36       95.06        0.04        0.00        1.00        0.00
2024-06-15_00_00_00      badaguan       -2.97        9.69       0.056      292.53     1003.55       97.29        0.40        0.99        1.00        0.00
2024-06-15_00_00_00       beizhai       -4.05        6.13      -0.069      291.90     1004.61       98.30        0.02        0.82        1.00        0.00
2024-06-15_00_00_00    dengzhoulu       -2.04        7.31       0.026      292.48     1003.58       97.75        0.44        1.00        1.00        0.00
2024-06-15_00_00_00       shangma       -5.24        5.90       0.004      292.92     1003.35       97.38        0.00        0.00        1.00        0.00
2024-06-15_00_00_00    xingdenglu       -5.90        4.44      -0.064      292.56     1004.05       98.01        0.04        0.65        1.00        0.00
2024-06-15_01_00_00      badaguan        0.82        7.65       0.044      292.16     1004.90       99.44        0.00        0.99        1.00        0.00
2024-06-15_01_00_00       beizhai       -1.96        6.40       0.010      292.45     1004.52       92.63        0.00        0.00        1.00        0.00
2024-06-15_01_00_00    dengzhoulu        0.38        6.06       0.023      292.21     1004.81       98.44        0.00        1.00        1.00        0.00
2024-06-15_01_00_00       shangma       -0.12        7.21      -0.003      292.39     1004.37       98.49        0.00        0.86        1.00        0.00
2024-06-15_01_00_00    xingdenglu       -1.54        6.15      -0.014      292.32     1004.51       98.77        0.00        0.91        0.91        0.00
2024-06-15_02_00_00      badaguan       -1.25        5.64       0.034      292.15     1005.06       99.48        0.00        0.99        1.00        0.00
2024-06-15_02_00_00       beizhai       -2.64        5.80      -0.048      291.59     1005.11       98.74        0.03        1.00        1.00        0.00
2024-06-15_02_00_00    dengzhoulu       -1.21        4.72       0.014      292.19     1005.02       98.53        0.00        1.00        1.00        0.00
2024-06-15_02_00_00       shangma       -0.11        6.69      -0.003      292.45     1004.92       97.43        0.00        1.00        1.00        0.00
2024-06-15_02_00_00    xingdenglu       -2.31        5.52      -0.027      292.44     1004.88       97.73        0.00        1.00        1.00        0.00
2024-06-15_03_00_00      badaguan        1.39        4.36       0.023      292.14     1005.48       99.52        0.00        1.00        1.00        0.00
2024-06-15_03_00_00       beizhai       -1.63        4.75      -0.035      291.51     1005.51       99.01        0.00        0.82        1.00        0.00
2024-06-15_03_00_00    dengzhoulu        0.85        3.61       0.014      292.18     1005.47       98.61        0.00        1.00        1.00        0.00
2024-06-15_03_00_00       shangma        0.38        6.52      -0.004      292.09     1005.26       98.75        0.00        1.00        1.00        0.00
2024-06-15_03_00_00    xingdenglu       -0.61        4.67      -0.008      292.25     1005.48       98.60        0.00        0.99        0.99        0.00
2024-06-15_04_00_00      badaguan        1.31        3.03       0.014      292.13     1005.49       99.57        0.00        1.00        1.00        0.00
2024-06-15_04_00_00       beizhai       -1.11        3.45      -0.039      291.53     1005.53       97.48        0.00        0.82        1.00        0.00
2024-06-15_04_00_00    dengzhoulu        0.91        2.80       0.008      292.14     1005.46       98.65        0.00        1.00        1.00        0.00
2024-06-15_04_00_00       shangma        0.57        4.04      -0.003      292.01     1005.23       98.74        0.00        1.00        1.00        0.00
2024-06-15_04_00_00    xingdenglu       -0.55        3.43      -0.011      292.16     1005.46       98.73        0.00        1.00        1.00        0.00
2024-06-15_05_00_00      badaguan        0.29        2.43       0.011      292.12     1005.86       99.60        0.00        1.00        1.00        0.00
2024-06-15_05_00_00       beizhai       -0.61        2.28      -0.017      291.50     1005.89       92.20        0.00        0.60        0.60        0.00
2024-06-15_05_00_00    dengzhoulu        0.14        2.19       0.005      292.14     1005.84       98.73        0.00        1.00        1.00        0.00
2024-06-15_05_00_00       shangma       -0.41        3.45      -0.002      291.89     1005.78       98.77        0.00        1.00        1.00        0.00
2024-06-15_05_00_00    xingdenglu       -1.05        2.63      -0.012      292.13     1005.91       97.67        0.00        1.00        1.00        0.00
2024-06-15_06_00_00      badaguan        0.52        3.37       0.021      291.97     1006.51       99.39        0.00        1.00        1.00       12.78
2024-06-15_06_00_00       beizhai        0.08        2.61       0.034      292.71     1006.36       87.81        0.00        0.00        0.00      124.74
2024-06-15_06_00_00    dengzhoulu        0.12        2.77       0.012      292.02     1006.47       98.45        0.00        1.00        1.00       13.45
2024-06-15_06_00_00       shangma        0.12        3.47      -0.002      291.82     1006.25       98.58        0.01        1.00        1.00       10.06
2024-06-15_06_00_00    xingdenglu       -1.30        2.98      -0.013      292.03     1006.37       97.86        0.00        0.96        0.96       26.45
2024-06-15_07_00_00      badaguan        0.51        2.65       0.016      291.87     1006.67       99.22        0.00        1.00        1.00       49.63
2024-06-15_07_00_00       beizhai        0.39        2.43       0.063      293.12     1006.70       86.92        0.00        0.00        0.00      331.91
2024-06-15_07_00_00    dengzhoulu        0.17        2.27       0.010      291.95     1006.64       98.05        0.00        1.00        1.00       51.94
2024-06-15_07_00_00       shangma       -0.54        3.36      -0.001      291.87     1006.55       98.00        0.01        1.00        1.00       46.24
2024-06-15_07_00_00    xingdenglu       -1.49        2.41      -0.019      292.14     1006.66       96.63        0.00        0.77        0.77      119.56
2024-06-15_08_00_00      badaguan       -1.09        1.32       0.007      291.83     1007.26       99.08        0.01        1.00        1.00      101.13
2024-06-15_08_00_00       beizhai        1.26        0.68       0.066      295.91     1007.19       70.48        0.00        0.00        0.00      539.95
2024-06-15_08_00_00    dengzhoulu       -1.04        1.19       0.001      292.04     1007.24       97.72        0.00        1.00        1.00      104.33
2024-06-15_08_00_00       shangma       -1.52        1.72       0.000      292.20     1007.32       97.39        0.00        1.00        1.00      116.16
2024-06-15_08_00_00    xingdenglu       -0.69        1.35      -0.004      294.15     1007.19       84.30        0.00        0.22        0.22      461.81
2024-06-15_09_00_00      badaguan       -0.85        1.86       0.007      291.94     1007.08       98.50        0.00        1.00        1.00      211.83
2024-06-15_09_00_00       beizhai        2.18        0.52       0.089      298.76     1006.85       58.72        0.00        0.00        0.00      728.33
2024-06-15_09_00_00    dengzhoulu       -0.63        1.69       0.001      292.67     1007.04       94.06        0.00        0.82        0.82      362.76
2024-06-15_09_00_00       shangma        0.15        1.44      -0.001      295.73     1006.84       77.06        0.00        0.00        0.00      720.47
2024-06-15_09_00_00    xingdenglu        1.43        1.27       0.026      296.04     1006.85       73.53        0.00        0.00        0.00      722.63
2024-06-15_10_00_00      badaguan       -0.57        2.89       0.015      292.40     1006.94       96.35        0.00        0.72        0.72      446.35
2024-06-15_10_00_00       beizhai        1.28        2.19       0.075      298.89     1006.64       60.31        0.00        0.00        0.00      878.72
2024-06-15_10_00_00    dengzhoulu       -0.16        2.50       0.007      294.18     1006.87       85.27        0.00        0.00        0.00      873.77
2024-06-15_10_00_00       shangma        0.77        1.06       0.000      298.90     1006.42       63.40        0.00        0.00        0.00      871.00
2024-06-15_10_00_00    xingdenglu        2.53        0.91       0.038      296.38     1006.62       71.67        0.00        0.00        0.00      872.75
2024-06-15_11_00_00      badaguan       -0.09        3.15       0.017      292.63     1006.69       94.47        0.00        0.51        0.51      861.32
2024-06-15_11_00_00       beizhai        0.69        3.13       0.063      298.64     1006.47       62.36        0.00        0.00        0.00      980.01
2024-06-15_11_00_00    dengzhoulu        0.27        2.78       0.010      295.08     1006.60       79.02        0.00        0.00        0.00      974.83
2024-06-15_11_00_00       shangma        0.39        3.33      -0.001      299.56     1006.24       61.97        0.00        0.00        0.00      972.96
2024-06-15_11_00_00    xingdenglu        2.82        1.08       0.042      297.31     1006.40       67.96        0.00        0.00        0.00      973.99
2024-06-15_12_00_00      badaguan       -0.08        3.20       0.017      292.89     1006.47       93.82        0.00        0.72        0.72      749.74
2024-06-15_12_00_00       beizhai        1.26        2.95       0.070      299.74     1006.22       58.14        0.00        0.00        0.00     1024.90
2024-06-15_12_00_00    dengzhoulu        0.03        3.02       0.008      295.77     1006.35       76.29        0.00        0.00        0.00     1020.99
2024-06-15_12_00_00       shangma        0.78        2.72      -0.001      301.26     1005.83       55.39        0.00        0.00        0.00     1016.72
2024-06-15_12_00_00    xingdenglu        1.98        1.22       0.031      298.63     1006.02       63.12        0.00        0.00        0.00     1019.25
2024-06-15_13_00_00      badaguan       -0.60        4.02       0.023      292.80     1005.94       94.68        0.00        0.72        0.72      729.43
2024-06-15_13_00_00       beizhai       -0.36        4.31       0.048      298.68     1005.73       62.81        0.00        0.00        0.00     1005.25
2024-06-15_13_00_00    dengzhoulu       -0.68        3.73       0.010      295.21     1005.84       79.58        0.00        0.00        0.00     1003.31
2024-06-15_13_00_00       shangma        0.31        4.12      -0.001      302.15     1005.09       52.34        0.00        0.00        0.00      998.27
2024-06-15_13_00_00    xingdenglu        0.92        2.86       0.016      299.67     1005.44       60.18        0.00        0.00        0.00     1001.25
2024-06-15_14_00_00      badaguan       -0.39        3.53       0.018      292.89     1005.58       95.27        0.00        0.72        0.72      594.68
2024-06-15_14_00_00       beizhai       -0.83        4.85       0.039      298.00     1005.38       64.76        0.00        0.00        0.00      929.79
2024-06-15_14_00_00    dengzhoulu       -0.62        3.63       0.005      295.06     1005.50       81.03        0.00        0.00        0.00      926.57
2024-06-15_14_00_00       shangma       -0.42        6.76      -0.002      300.03     1004.72       58.41        0.00        0.00        0.00      921.48
2024-06-15_14_00_00    xingdenglu       -1.82        4.85      -0.018      299.33     1005.01       61.72        0.00        0.00        0.00      924.79
2024-06-15_15_00_00      badaguan        0.16        3.78       0.015      292.78     1005.51       95.82        0.00        0.72        0.72      453.05
2024-06-15_15_00_00       beizhai       -0.87        5.12       0.045      298.34     1005.23       62.91        0.00        0.00        0.00      792.17
2024-06-15_15_00_00    dengzhoulu       -0.55        4.41       0.004      294.72     1005.36       83.29        0.00        0.00        0.00      796.94
2024-06-15_15_00_00       shangma       -0.50        6.91      -0.002      299.14     1004.66       62.11        0.00        0.00        0.00      792.19
2024-06-15_15_00_00    xingdenglu       -2.16        5.04      -0.024      298.60     1004.88       64.79        0.00        0.00        0.00      791.35
2024-06-15_16_00_00      badaguan        1.59        4.57       0.020      292.71     1006.27       96.38        0.00        0.72        0.72      357.21
2024-06-15_16_00_00       beizhai       -0.48        5.48       0.046      297.38     1006.05       66.99        0.00        0.00        0.00      618.39
2024-06-15_16_00_00    dengzhoulu        0.85        4.59       0.010      294.39     1006.21       85.82        0.00        0.00        0.00      621.92
2024-06-15_16_00_00       shangma       -1.06        7.63      -0.002      297.83     1005.63       67.54        0.00        0.00        0.00      625.69
2024-06-15_16_00_00    xingdenglu       -1.43        4.93      -0.015      297.85     1005.89       67.95        0.00        0.00        0.00      620.51
2024-06-15_17_00_00      badaguan        0.83        3.06       0.007      293.00     1005.67       93.65        0.00        0.71        0.71      232.69
2024-06-15_17_00_00       beizhai       -1.41        1.98      -0.007      297.30     1006.11       67.26        0.00        0.00        0.00      423.78
2024-06-15_17_00_00    dengzhoulu        0.77        3.00       0.002      295.75     1005.65       76.07        0.00        0.00        0.00      424.99
2024-06-15_17_00_00       shangma        0.46        4.39      -0.002      299.04     1005.39       62.93        0.00        0.00        0.00      427.09
2024-06-15_17_00_00    xingdenglu       -0.43        2.91      -0.005      298.40     1005.59       64.66        0.00        0.00        0.00      423.51
2024-06-15_18_00_00      badaguan       -2.85        1.98       0.001      292.50     1006.14       95.49        0.00        0.62        0.62      108.22
2024-06-15_18_00_00       beizhai       -0.01        0.54       0.033      299.11     1006.41       58.97        0.00        0.00        0.00      214.09
2024-06-15_18_00_00    dengzhoulu       -1.81        2.23      -0.008      294.44     1006.12       83.35        0.00        0.00        0.00      214.22
2024-06-15_18_00_00       shangma       -2.74        3.80       0.003      297.55     1005.79       70.37        0.00        0.00        0.00      216.94
2024-06-15_18_00_00    xingdenglu       -2.31        2.64      -0.023      298.30     1006.03       65.17        0.00        0.00        0.00      213.56
2024-06-15_19_00_00      badaguan       -3.45        1.01      -0.005      292.26     1007.07       95.86        0.00        0.72        1.00        1.86
2024-06-15_19_00_00       beizhai       -0.76       -0.61      -0.019      297.22     1007.35       68.09        0.00        0.00        1.00       15.05
2024-06-15_19_00_00    dengzhoulu       -2.51        1.21      -0.012      294.01     1007.05       84.87        0.00        0.00        1.00        6.65
2024-06-15_19_00_00       shangma       -1.87       -0.73       0.002      298.75     1007.27       62.94        0.00        0.00        0.75       28.20
2024-06-15_19_00_00    xingdenglu       -1.84        1.69      -0.014      296.66     1006.98       71.64        0.00        0.00        0.67       23.07
2024-06-15_20_00_00      badaguan       -1.26       -0.83      -0.005      292.46     1008.09       95.28        0.00        0.72        1.00        0.00
2024-06-15_20_00_00       beizhai       -4.82       -4.08      -0.194      297.21     1008.32       67.92        0.00        0.99        1.00        0.00
2024-06-15_20_00_00    dengzhoulu       -1.43       -0.77      -0.008      293.89     1008.19       85.61        0.00        0.00        1.00        0.00
2024-06-15_20_00_00       shangma       -1.69       -3.29       0.005      299.11     1008.22       62.27        0.00        0.00        1.00        0.00
2024-06-15_20_00_00    xingdenglu       -2.66       -1.64      -0.040      297.90     1008.22       66.49        0.00        0.00        1.00        0.00
2024-06-15_21_00_00      badaguan       -2.63        1.56       0.026      292.91     1008.81       93.21        0.00        0.00        0.01        0.00
