CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-05-22_03_00_00       beizhai       -2.06        3.67      -0.064      288.42     1017.91       93.41        0.00        0.28        0.28        0.00
2024-05-22_03_00_00    dengzhoulu       -1.98        2.41       0.003      286.50     1018.25       97.14        0.00        1.00        1.00        0.00
2024-05-22_03_00_00       shangma       -1.00        4.05      -0.001      287.45     1018.07       97.91        0.00        1.00        1.00        0.00
2024-05-22_03_00_00    xingdenglu       -2.10        3.53      -0.019      287.59     1018.17       97.68        0.00        1.00        1.00        0.00
2024-05-22_04_00_00      badaguan       -3.05        2.52       0.016      286.39     1018.30       98.65        0.00        1.00        1.00        0.00
2024-05-22_04_00_00       beizhai       -2.42        3.96      -0.075      287.84     1017.90       95.24        0.00        0.24        0.24        0.00
2024-05-22_04_00_00    dengzhoulu       -2.21        2.36       0.001      286.38     1018.21       97.21        0.00        1.00        1.00        0.00
2024-05-22_04_00_00       shangma       -1.02        4.36      -0.001      287.16     1018.04       97.94        0.00        1.00        1.00        0.00
2024-05-22_04_00_00    xingdenglu       -2.49        3.76      -0.023      287.12     1018.13       97.60        0.00        1.00        1.00        0.00
2024-05-22_05_00_00      badaguan       -2.87        2.49       0.020      286.08     1018.31       98.65        0.02        1.00        1.00        0.00
2024-05-22_05_00_00       beizhai       -2.33        3.53      -0.090      288.01     1017.90       93.35        0.00        0.30        0.30        0.00
2024-05-22_05_00_00    dengzhoulu       -2.22        2.29       0.005      286.28     1018.20       97.30        0.00        1.00        1.00        0.00
2024-05-22_05_00_00       shangma       -1.29        3.84      -0.000      287.08     1018.13       98.04        0.00        1.00        1.00        0.00
2024-05-22_05_00_00    xingdenglu       -2.45        3.35      -0.023      287.20     1018.15       97.82        0.00        1.00        1.00        0.00
2024-05-22_06_00_00      badaguan       -2.60        2.18       0.017      285.71     1018.48       98.60        0.02        1.00        1.00        7.68
2024-05-22_06_00_00       beizhai       -2.03        3.63      -0.061      289.09     1018.08       88.35        0.00        0.00        1.00       49.57
2024-05-22_06_00_00    dengzhoulu       -2.00        2.04       0.004      285.94     1018.38       97.19        0.00        1.00        1.00        8.63
2024-05-22_06_00_00       shangma       -0.96        3.75      -0.000      286.95     1018.28       98.07        0.00        1.00        1.00        0.00
2024-05-22_06_00_00    xingdenglu       -2.08        3.21      -0.018      287.49     1018.31       97.35        0.00        1.00        1.00       13.22
2024-05-22_07_00_00      badaguan       -2.10        2.37       0.017      285.67     1018.53       98.53        0.01        1.00        1.00       43.33
2024-05-22_07_00_00       beizhai       -1.27        4.25      -0.001      290.65     1018.10       79.82        0.00        0.00        0.00      322.64
2024-05-22_07_00_00    dengzhoulu       -1.60        2.25       0.004      285.95     1018.43       96.95        0.00        1.00        1.00       47.93
2024-05-22_07_00_00       shangma       -0.87        4.06      -0.001      286.72     1018.29       97.47        0.00        1.00        1.00       35.03
2024-05-22_07_00_00    xingdenglu       -1.61        3.40      -0.011      287.64     1018.36       95.71        0.00        0.77        0.77      125.81
2024-05-22_08_00_00      badaguan       -1.94        2.69       0.018      285.84     1018.91       98.39        0.01        1.00        1.00       99.43
2024-05-22_08_00_00       beizhai       -0.72        4.59       0.021      291.53     1018.46       75.12        0.00        0.00        0.00      535.34
2024-05-22_08_00_00    dengzhoulu       -1.53        2.60       0.005      286.20     1018.82       96.45        0.00        1.00        1.00      112.85
2024-05-22_08_00_00       shangma       -0.61        4.57      -0.002      287.00     1018.62       96.61        0.00        1.00        1.00      112.06
2024-05-22_08_00_00    xingdenglu       -1.28        3.88      -0.005      288.97     1018.68       87.49        0.00        0.21        0.21      460.30
2024-05-22_09_00_00      badaguan       -1.72        2.58       0.017      286.26     1018.84       98.29        0.00        1.00        1.00      165.94
2024-05-22_09_00_00       beizhai       -0.39        4.60       0.033      292.35     1018.46       70.67        0.00        0.00        0.00      723.83
2024-05-22_09_00_00    dengzhoulu       -1.40        2.58       0.004      286.73     1018.75       95.83        0.00        1.00        1.00      206.21
2024-05-22_09_00_00       shangma       -0.66        5.10      -0.002      288.16     1018.49       92.39        0.00        1.00        1.00      339.67
2024-05-22_09_00_00    xingdenglu       -1.04        3.93      -0.006      290.68     1018.58       78.99        0.00        0.00        0.00      718.80
2024-05-22_10_00_00      badaguan       -2.20        2.97       0.019      286.64     1018.54       98.06        0.00        1.00        1.00      252.06
2024-05-22_10_00_00       beizhai       -0.45        4.67       0.036      293.18     1018.12       66.13        0.00        0.00        0.00      873.70
2024-05-22_10_00_00    dengzhoulu       -1.78        2.94       0.004      287.39     1018.45       93.76        0.00        0.82        0.82      414.19
2024-05-22_10_00_00       shangma       -1.00        5.46      -0.001      291.08     1018.05       78.39        0.00        0.00        0.00      866.27
2024-05-22_10_00_00    xingdenglu       -0.95        4.35      -0.006      292.20     1018.18       72.45        0.00        0.00        0.00      868.09
2024-05-22_11_00_00      badaguan       -2.00        2.73       0.017      286.95     1017.95       97.96        0.00        1.00        1.00      341.43
2024-05-22_11_00_00       beizhai       -0.24        4.37       0.043      293.59     1017.55       63.22        0.00        0.00        0.00      973.94
2024-05-22_11_00_00    dengzhoulu       -1.63        2.84       0.003      287.97     1017.84       92.68        0.00        0.82        0.82      526.03
2024-05-22_11_00_00       shangma       -1.40        5.72      -0.000      292.60     1017.40       71.68        0.00        0.00        0.00      967.05
2024-05-22_11_00_00    xingdenglu       -0.91        4.16      -0.006      292.84     1017.59       69.38        0.00        0.00        0.00      968.35
2024-05-22_12_00_00      badaguan       -2.54        2.96       0.021      287.51     1017.07       95.57        0.00        0.72        0.72      580.30
2024-05-22_12_00_00       beizhai       -0.37        4.35       0.043      294.31     1016.70       59.57        0.00        0.00        0.00     1014.97
2024-05-22_12_00_00    dengzhoulu       -1.93        3.14       0.005      289.55     1016.94       84.19        0.00        0.00        0.00     1011.60
2024-05-22_12_00_00       shangma       -1.97        6.00       0.000      293.79     1016.42       66.07        0.00        0.00        0.00     1009.86
2024-05-22_12_00_00    xingdenglu       -1.06        4.24      -0.008      293.91     1016.65       64.87        0.00        0.00        0.00     1011.05
2024-05-22_13_00_00      badaguan       -2.64        3.89       0.025      287.61     1016.64       95.52        0.00        0.72        0.72      600.12
2024-05-22_13_00_00       beizhai       -1.00        5.03       0.034      294.21     1016.19       59.99        0.00        0.00        0.00      994.66
2024-05-22_13_00_00    dengzhoulu       -2.21        3.83       0.007      289.63     1016.51       83.94        0.00        0.00        0.00      991.31
2024-05-22_13_00_00       shangma       -2.15        6.98      -0.000      294.57     1015.78       62.59        0.00        0.00        0.00      991.00
2024-05-22_13_00_00    xingdenglu       -1.73        5.06      -0.014      294.17     1016.10       63.75        0.00        0.00        0.00      991.38
2024-05-22_14_00_00      badaguan       -2.80        4.10       0.026      287.65     1016.03       95.67        0.00        0.72        0.72      519.00
2024-05-22_14_00_00       beizhai       -1.59        5.32       0.017      293.59     1015.60       61.68        0.00        0.00        0.00      914.54
2024-05-22_14_00_00    dengzhoulu       -2.46        4.01       0.006      289.52     1015.90       84.61        0.00        0.00        0.00      910.80
2024-05-22_14_00_00       shangma       -2.20        7.62      -0.001      293.80     1015.28       65.89        0.00        0.00        0.00      910.60
2024-05-22_14_00_00    xingdenglu       -2.55        5.35      -0.024      293.33     1015.53       67.01        0.00        0.00        0.00      911.13
2024-05-22_15_00_00      badaguan       -2.84        4.21       0.026      287.62     1015.62       95.83        0.00        0.72        0.72      423.98
2024-05-22_15_00_00       beizhai       -2.01        5.60       0.005      293.03     1015.12       63.49        0.00        0.00        0.00      780.69
2024-05-22_15_00_00    dengzhoulu       -2.53        4.08       0.006      289.31     1015.49       85.39        0.00        0.00        0.00      777.35
2024-05-22_15_00_00       shangma       -2.19        7.75      -0.001      293.23     1014.81       67.81        0.00        0.00        0.00      778.00
2024-05-22_15_00_00    xingdenglu       -2.84        5.39      -0.029      292.70     1015.15       69.39        0.00        0.00        0.00      778.04
2024-05-22_16_00_00      badaguan       -2.61        4.13       0.025      287.61     1015.47       96.19        0.00        0.72        0.72      322.41
2024-05-22_16_00_00       beizhai       -2.32        5.65      -0.011      292.57     1015.00       64.72        0.00        0.00        0.00      602.27
2024-05-22_16_00_00    dengzhoulu       -2.41        4.03       0.005      289.07     1015.33       86.81        0.00        0.00        0.00      599.96
2024-05-22_16_00_00       shangma       -2.18        7.90      -0.001      292.24     1014.71       71.57        0.00        0.00        0.00      601.18
2024-05-22_16_00_00    xingdenglu       -2.98        5.51      -0.031      292.10     1015.00       71.22        0.00        0.00        0.00      600.46
2024-05-22_17_00_00      badaguan       -3.01        3.67       0.023      287.40     1015.03       96.93        0.00        0.72        0.72      179.59
2024-05-22_17_00_00       beizhai       -2.70        5.54      -0.026      291.85     1014.64       66.38        0.00        0.00        0.00      393.73
2024-05-22_17_00_00    dengzhoulu       -2.78        3.63       0.002      288.44     1014.91       89.91        0.00        0.00        0.00      392.42
2024-05-22_17_00_00       shangma       -2.10        7.30      -0.001      291.19     1014.40       76.01        0.00        0.00        0.00      395.19
2024-05-22_17_00_00    xingdenglu       -3.51        5.25      -0.039      290.88     1014.61       76.61        0.00        0.00        0.00      392.94
2024-05-22_18_00_00      badaguan       -2.98        3.21       0.022      287.14     1014.59       98.12        0.00        0.90        0.90       42.40
2024-05-22_18_00_00       beizhai       -2.41        4.93      -0.022      291.72     1014.14       62.90        0.00        0.00        0.00      176.28
2024-05-22_18_00_00    dengzhoulu       -2.78        3.03       0.002      287.52     1014.48       94.54        0.00        0.65        0.65       91.04
2024-05-22_18_00_00       shangma       -1.83        6.56      -0.001      289.81     1013.99       82.09        0.00        0.00        0.00      178.92
2024-05-22_18_00_00    xingdenglu       -3.21        4.73      -0.034      289.90     1014.21       79.38        0.00        0.00        0.00      176.23
2024-05-22_19_00_00      badaguan       -3.00        3.42       0.019      286.60     1014.54       98.31        0.00        1.00        1.00        0.08
2024-05-22_19_00_00       beizhai       -2.56        4.47      -0.054      289.97     1014.12       66.89        0.00        0.00        0.00        3.55
2024-05-22_19_00_00    dengzhoulu       -2.70        3.23       0.002      286.85     1014.45       95.89        0.00        0.94        0.94        0.33
2024-05-22_19_00_00       shangma       -1.43        5.72      -0.001      287.58     1014.03       94.77        0.00        0.00        0.49        3.35
2024-05-22_19_00_00    xingdenglu       -3.37        4.74      -0.034      288.10     1014.25       87.94        0.00        0.00        0.00        3.87
2024-05-22_20_00_00      badaguan       -3.06        2.66       0.011      286.05     1014.63       98.39        0.01        1.00        1.00        0.00
2024-05-22_20_00_00       beizhai       -2.71        4.42      -0.075      289.66     1014.24       65.44        0.00        0.00        0.00        0.00
2024-05-22_20_00_00    dengzhoulu       -2.68        2.82      -0.004      286.50     1014.52       96.33        0.00        1.00        1.00        0.00
2024-05-22_20_00_00       shangma       -1.58        5.70      -0.000      286.63     1014.14       98.71        0.00        0.00        0.00        0.00
2024-05-22_20_00_00    xingdenglu       -3.33        4.48      -0.036      287.58     1014.32       89.44        0.00        0.06        0.06        0.00
2024-05-22_21_00_00      badaguan       -3.08        2.52       0.014      286.04     1014.44       98.47        0.06        1.00        1.00        0.00
2024-05-22_21_00_00       beizhai       -2.64        4.00      -0.085      289.79     1014.03       61.37        0.00        0.00        0.00        0.00
2024-05-22_21_00_00    dengzhoulu       -2.55        2.68      -0.001      286.19     1014.34       96.58        0.00        1.00        1.00        0.00
2024-05-22_21_00_00       shangma       -1.68        6.03      -0.001      286.63     1013.96       96.92        0.00        1.00        1.00        0.00
2024-05-22_21_00_00    xingdenglu       -3.02        4.16      -0.032      287.30     1014.19       89.95        0.00        0.13        0.13        0.00
2024-05-22_22_00_00      badaguan       -2.84        3.53       0.027      285.85     1014.49       98.49        0.09        1.00        1.00        0.00
2024-05-22_22_00_00       beizhai       -2.42        4.02      -0.083      289.61     1014.05       59.52        0.00        0.00        0.00        0.00
2024-05-22_22_00_00    dengzhoulu       -2.51        3.24       0.007      285.93     1014.37       96.64        0.01        1.00        1.00        0.00
2024-05-22_22_00_00       shangma       -1.50        5.98      -0.001      286.37     1013.98       97.08        0.00        0.99        0.99        0.00
2024-05-22_22_00_00    xingdenglu       -3.08        4.04      -0.039      287.02     1014.17       89.39        0.00        0.13        0.13        0.00
2024-05-22_23_00_00      badaguan       -2.32        3.60       0.028      285.79     1014.62       98.54        0.10        1.00        1.00        0.00
2024-05-22_23_00_00       beizhai       -2.59        4.26      -0.095      288.79     1014.14       64.69        0.00        0.00        0.00        0.00
2024-05-22_23_00_00    dengzhoulu       -2.22        3.25       0.009      285.83     1014.50       96.83        0.01        1.00        1.00        0.00
2024-05-22_23_00_00       shangma       -1.41        6.05      -0.002      286.08     1014.18       97.20        0.00        1.00        1.00        0.00
2024-05-22_23_00_00    xingdenglu       -3.20        4.30      -0.042      286.13     1014.30       94.59        0.00        0.14        0.14        0.00
2024-05-23_00_00_00      badaguan       -2.10        3.49       0.026      285.64     1014.52       98.56        0.07        1.00        1.00        0.00
2024-05-23_00_00_00       beizhai       -2.36        3.63      -0.114      288.30     1014.15       67.87        0.00        0.00        0.00        0.00
2024-05-23_00_00_00    dengzhoulu       -1.95        3.17       0.008      285.68     1014.42       96.93        0.01        1.00        1.00        0.00
2024-05-23_00_00_00       shangma       -1.27        6.03      -0.002      286.00     1014.13       97.36        0.00        1.00        1.00        0.00
2024-05-23_00_00_00    xingdenglu       -2.85        3.93      -0.042      285.88     1014.30       96.11        0.00        0.14        0.14        0.00
2024-05-23_01_00_00      badaguan       -1.71        3.59       0.026      285.44     1014.30       98.56        0.06        1.00        1.00        0.00
2024-05-23_01_00_00       beizhai       -2.20        3.19      -0.131      287.95     1013.96       68.49        0.00        0.00        0.00        0.00
2024-05-23_01_00_00    dengzhoulu       -1.55        3.26       0.009      285.49     1014.19       96.96        0.01        1.00        1.00        0.00
2024-05-23_01_00_00       shangma       -1.15        6.12      -0.002      285.88     1013.78       97.50        0.00        1.00        1.00        0.00
2024-05-23_01_00_00    xingdenglu       -2.69        3.65      -0.045      286.19     1014.06       91.96        0.00        0.14        0.14        0.00
2024-05-23_02_00_00      badaguan       -1.59        4.07       0.030      285.36     1014.33       98.58        0.07        1.00        1.00        0.00
2024-05-23_02_00_00       beizhai       -2.18        3.15      -0.137      287.52     1014.03       70.19        0.00        0.00        0.00        0.00
2024-05-23_02_00_00    dengzhoulu       -1.51        3.58       0.011      285.34     1014.21       96.98        0.01        1.00        1.00        0.00
2024-05-23_02_00_00       shangma       -1.43        6.21      -0.002      285.71     1013.84       97.59        0.00        1.00        1.00        0.00
2024-05-23_02_00_00    xingdenglu       -2.96        3.97      -0.044      286.23     1014.12       89.96        0.00        0.14        0.14        0.00
2024-05-23_03_00_00      badaguan       -1.54        3.89       0.029      285.35     1014.34       98.61        0.10        1.00        1.00        0.00
2024-05-23_03_00_00       beizhai       -2.10        2.86      -0.138      287.04     1014.03       71.77        0.00        0.00        0.00        0.00
2024-05-23_03_00_00    dengzhoulu       -1.50        3.34       0.012      285.29     1014.23       97.09        0.01        1.00        1.00        0.00
2024-05-23_03_00_00       shangma       -1.36        5.80      -0.002      285.60     1013.96       97.67        0.00        1.00        1.00        0.00
2024-05-23_03_00_00    xingdenglu       -2.97        3.65      -0.046      286.18     1014.16       89.16        0.00        0.14        0.14        0.00
2024-05-23_04_00_00      badaguan       -1.27        3.61       0.026      285.27     1014.37       98.62        0.10        1.00        1.00        0.00
2024-05-23_04_00_00       beizhai       -1.90        2.57      -0.134      286.41     1014.08       73.21        0.00        0.00        0.00        0.00
2024-05-23_04_00_00    dengzhoulu       -1.22        3.15       0.011      285.21     1014.26       97.17        0.01        1.00        1.00        0.00
2024-05-23_04_00_00       shangma       -0.87        5.50      -0.002      285.54     1013.95       97.76        0.00        1.00        1.00        0.00
2024-05-23_04_00_00    xingdenglu       -2.70        3.50      -0.044      286.13     1014.16       88.63        0.00        0.14        0.14        0.00
2024-05-23_05_00_00      badaguan       -1.07        3.33       0.023      285.27     1014.64       98.64        0.09        1.00        1.00        0.00
2024-05-23_05_00_00       beizhai       -1.60        2.56      -0.092      285.98     1014.38       72.49        0.00        0.00        0.00        0.00
2024-05-23_05_00_00    dengzhoulu       -1.12        2.90       0.010      285.19     1014.54       97.27        0.01        1.00        1.00        0.00
2024-05-23_05_00_00       shangma       -0.65        4.97      -0.003      285.42     1014.27       97.78        0.00        1.00        1.00        0.00
2024-05-23_05_00_00    xingdenglu       -2.49        3.35      -0.040      285.78     1014.47       91.01        0.00        0.14        0.14        0.00
2024-05-23_06_00_00      badaguan       -1.47        3.22       0.021      285.29     1014.64       98.64        0.06        1.00        1.00        7.58
2024-05-23_06_00_00       beizhai       -1.21        2.47      -0.067      289.63     1014.41       62.82        0.00        0.00        0.00      113.32
2024-05-23_06_00_00    dengzhoulu       -1.40        2.88       0.007      285.25     1014.54       97.25        0.01        1.00        1.00        9.04
2024-05-23_06_00_00       shangma       -1.08        5.44      -0.002      285.48     1014.16       97.74        0.00        1.00        1.00        8.27
2024-05-23_06_00_00    xingdenglu       -2.65        3.44      -0.036      286.18     1014.47       90.49        0.00        0.14        0.14       96.43
2024-05-23_07_00_00      badaguan       -1.61        3.47       0.022      285.41     1014.10       98.55        0.04        1.00        1.00       42.83
2024-05-23_07_00_00       beizhai       -0.94        3.42       0.010      291.34     1013.79       60.21        0.00        0.00        0.00      328.59
2024-05-23_07_00_00    dengzhoulu       -1.49        3.14       0.008      285.41     1013.98       96.89        0.00        1.00        1.00       50.95
2024-05-23_07_00_00       shangma       -1.05        5.40      -0.002      285.92     1013.67       97.10        0.00        1.00        1.00       51.19
2024-05-23_07_00_00    xingdenglu       -2.35        3.92      -0.018      287.44     1013.84       84.83        0.00        0.14        0.14      289.56
2024-05-23_08_00_00      badaguan       -1.19        3.54       0.023      285.67     1013.99       98.43        0.03        1.00        1.00       97.46
2024-05-23_08_00_00       beizhai       -0.13        3.66       0.034      292.05     1013.68       60.15        0.00        0.00        0.00      543.96
2024-05-23_08_00_00    dengzhoulu       -1.20        3.14       0.010      285.75     1013.89       96.47        0.00        1.00        1.00      110.43
2024-05-23_08_00_00       shangma       -0.71        5.38      -0.003      286.40     1013.58       96.19        0.00        1.00        1.00      127.18
2024-05-23_08_00_00    xingdenglu       -1.68        3.81      -0.005      288.39     1013.77       81.71        0.00        0.05        0.05      524.47
2024-05-23_09_00_00      badaguan       -1.39        3.98       0.025      286.10     1014.00       98.28        0.02        1.00        1.00      161.22
2024-05-23_09_00_00       beizhai        0.17        4.09       0.049      292.82     1013.66       59.22        0.00        0.00        0.00      734.57
2024-05-23_09_00_00    dengzhoulu       -1.38        3.53       0.010      286.31     1013.89       95.81        0.00        1.00        1.00      194.58
2024-05-23_09_00_00       shangma       -1.53        6.00      -0.002      287.42     1013.35       92.77        0.00        1.00        1.00      292.93
2024-05-23_09_00_00    xingdenglu       -2.00        4.22      -0.012      289.82     1013.67       76.62        0.00        0.00        0.00      728.58
2024-05-23_10_00_00      badaguan       -1.88        4.23       0.026      286.56     1014.12       98.11        0.00        1.00        1.00      236.59
2024-05-23_10_00_00       beizhai       -0.21        4.57       0.043      293.26     1013.77       58.72        0.00        0.00        0.00      885.62
2024-05-23_10_00_00    dengzhoulu       -1.71        3.86       0.008      286.98     1014.00       94.71        0.00        0.94        0.94      308.46
2024-05-23_10_00_00       shangma       -1.87        6.44      -0.001      290.24     1013.38       78.66        0.00        0.00        0.00      878.06
2024-05-23_10_00_00    xingdenglu       -2.35        4.76      -0.017      290.86     1013.71       73.55        0.00        0.00        0.00      880.23
2024-05-23_11_00_00      badaguan       -1.85        4.36       0.026      286.99     1013.85       97.85        0.00        1.00        1.00      353.72
2024-05-23_11_00_00       beizhai       -0.52        4.69       0.038      293.87     1013.49       56.91        0.00        0.00        0.00      984.62
2024-05-23_11_00_00    dengzhoulu       -1.78        4.03       0.007      287.76     1013.72       92.56        0.00        0.82        0.82      540.58
2024-05-23_11_00_00       shangma       -2.28        7.08      -0.001      291.88     1013.01       71.18        0.00        0.00        0.00      978.21
2024-05-23_11_00_00    xingdenglu       -2.53        4.98      -0.024      292.08     1013.40       68.44        0.00        0.00        0.00      979.48
2024-05-23_12_00_00      badaguan       -1.70        4.43       0.026      287.32     1013.11       97.38        0.00        0.93        0.93      458.55
2024-05-23_12_00_00       beizhai       -0.73        4.99       0.035      294.43     1012.72       54.95        0.00        0.00        0.00     1026.41
2024-05-23_12_00_00    dengzhoulu       -1.69        4.23       0.007      288.37     1012.97       91.04        0.00        0.73        0.73      683.37
2024-05-23_12_00_00       shangma       -2.67        7.68      -0.001      292.85     1012.08       67.20        0.00        0.00        0.00     1020.74
2024-05-23_12_00_00    xingdenglu       -2.49        5.30      -0.024      292.87     1012.55       65.85        0.00        0.00        0.00     1021.52
2024-05-23_13_00_00      badaguan       -1.46        4.48       0.026      287.65     1012.77       96.50        0.00        0.72        0.72      573.09
2024-05-23_13_00_00       beizhai       -1.16        5.30       0.023      294.30     1012.51       56.30        0.00        0.00        0.00     1006.72
2024-05-23_13_00_00    dengzhoulu       -1.45        4.43       0.009      289.13     1012.65       87.44        0.00        0.00        0.00     1002.19
2024-05-23_13_00_00       shangma       -2.57        8.06      -0.001      293.04     1011.98       67.33        0.00        0.00        0.00     1002.19
2024-05-23_13_00_00    xingdenglu       -2.56        5.27      -0.026      292.92     1012.42       67.50        0.00        0.00        0.00     1002.12
2024-05-23_14_00_00      badaguan       -1.96        3.20       0.015      287.88     1012.38       96.32        0.00        0.72        0.72      476.23
2024-05-23_14_00_00       beizhai       -1.03        5.27       0.025      294.79     1012.13       55.10        0.00        0.00        0.00      924.67
2024-05-23_14_00_00    dengzhoulu       -1.53        3.88       0.001      289.56     1012.24       86.28        0.00        0.00        0.00      921.81
2024-05-23_14_00_00       shangma       -2.62        8.30      -0.001      293.45     1011.48       66.18        0.00        0.00        0.00      921.97
2024-05-23_14_00_00    xingdenglu       -2.30        5.19      -0.023      293.37     1011.97       66.30        0.00        0.00        0.00      920.68
2024-05-23_15_00_00      badaguan       -2.60        2.76       0.012      287.92     1011.45       95.75        0.00        0.72        0.72      384.30
2024-05-23_15_00_00       beizhai       -0.88        4.89       0.023      295.30     1011.33       53.15        0.00        0.00        0.00      788.85
2024-05-23_15_00_00    dengzhoulu       -1.69        3.44      -0.002      289.90     1011.33       84.56        0.00        0.00        0.00      786.93
2024-05-23_15_00_00       shangma       -2.37        7.61      -0.001      293.54     1010.73       65.92        0.00        0.00        0.00      787.61
2024-05-23_15_00_00    xingdenglu       -2.33        4.80      -0.023      293.99     1011.10       63.72        0.00        0.00        0.00      785.86
2024-05-23_16_00_00      badaguan       -2.96        2.90       0.014      288.06     1011.14       95.50        0.00        0.72        0.72      272.02
2024-05-23_16_00_00       beizhai       -1.57        4.67       0.003      295.81     1011.09       49.87        0.00        0.00        0.00      609.41
2024-05-23_16_00_00    dengzhoulu       -2.37        3.45      -0.002      290.14     1011.04       83.50        0.00        0.00        0.00      608.14
2024-05-23_16_00_00       shangma       -2.45        7.16      -0.001      293.96     1010.42       64.39        0.00        0.00        0.00      609.84
2024-05-23_16_00_00    xingdenglu       -2.95        4.58      -0.030      294.23     1010.80       62.34        0.00        0.00        0.00      607.23
2024-05-23_17_00_00      badaguan       -3.15        2.04       0.006      287.48     1011.06       96.59        0.01        0.72        0.72      164.84
2024-05-23_17_00_00       beizhai       -1.65        4.23      -0.004      295.76     1010.96       48.49        0.00        0.00        0.00      399.85
2024-05-23_17_00_00    dengzhoulu       -2.41        2.61      -0.007      289.26     1010.97       88.61        0.00        0.00        0.00      398.57
2024-05-23_17_00_00       shangma       -2.21        6.86      -0.001      293.51     1010.47       66.07        0.00        0.00        0.00      401.58
2024-05-23_17_00_00    xingdenglu       -2.73        4.07      -0.027      293.53     1010.80       65.58        0.00        0.00        0.00      398.89
2024-05-23_18_00_00      badaguan       -3.61        1.87       0.003      286.98     1011.07       97.80        0.01        0.72        0.72       66.78
2024-05-23_18_00_00       beizhai       -2.00        3.90      -0.020      295.15     1011.03       49.50        0.00        0.00        0.00      180.66
2024-05-23_18_00_00    dengzhoulu       -2.68        2.28      -0.008      288.25     1010.96       92.88        0.00        0.00        0.00      179.95
2024-05-23_18_00_00       shangma       -2.29        5.93       0.000      291.91     1010.41       73.89        0.00        0.00        0.00      183.03
2024-05-23_18_00_00    xingdenglu       -3.02        3.96      -0.032      292.99     1010.79       66.45        0.00        0.00        0.00      180.45
2024-05-23_19_00_00      badaguan       -3.56        2.12       0.002      286.13     1011.43       98.33        0.02        0.94        0.94        0.23
2024-05-23_19_00_00       beizhai       -2.24        3.11      -0.092      292.79     1011.28       54.38        0.00        0.00        0.00        4.49
2024-05-23_19_00_00    dengzhoulu       -2.70        2.44      -0.009      287.00     1011.30       95.49        0.00        0.74        0.74        1.11
2024-05-23_19_00_00       shangma       -2.02        6.03      -0.000      290.41     1010.76       78.59        0.00        0.00        0.00        5.78
2024-05-23_19_00_00    xingdenglu       -3.53        3.49      -0.048      291.16     1011.12       73.55        0.00        0.00        0.00        4.81
2024-05-23_20_00_00      badaguan       -3.56        2.20       0.002      285.67     1011.95       98.39        0.03        1.00        1.00        0.00
2024-05-23_20_00_00       beizhai       -2.50        3.09      -0.116      292.38     1011.78       55.17        0.00        0.00        0.00        0.00
2024-05-23_20_00_00    dengzhoulu       -2.77        2.42      -0.009      286.29     1011.81       96.14        0.00        0.82        0.82        0.00
2024-05-23_20_00_00       shangma       -1.94        5.62      -0.001      289.29     1011.41       83.37        0.00        0.00        0.00        0.00
2024-05-23_20_00_00    xingdenglu       -3.80        3.60      -0.055      290.69     1011.63       74.09        0.00        0.00        0.00        0.00
