CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-27_13_00_00      badaguan       -3.51        2.08       0.014      295.44     1013.42       84.87        0.00        0.00        1.00      884.62
2024-06-27_13_00_00       beizhai       -2.79        3.65       0.013      299.86     1013.19       37.64        0.00        0.00        1.00      885.96
2024-06-27_13_00_00    dengzhoulu       -3.58        2.61      -0.002      297.60     1013.34       62.49        0.00        0.00        1.00      895.60
2024-06-27_13_00_00       shangma       -1.43        5.10      -0.000      299.89     1013.07       47.52        0.00        0.00        0.11     1013.39
2024-06-27_13_00_00    xingdenglu       -2.86        4.00      -0.031      299.75     1013.00       45.44        0.00        0.00        1.00      897.47
2024-06-27_14_00_00      badaguan       -4.48        2.83       0.019      295.45     1013.36       85.38        0.00        0.00        1.00      937.32
2024-06-27_14_00_00       beizhai       -3.63        3.28      -0.022      300.64     1013.01       32.88        0.00        0.00        0.50      901.84
2024-06-27_14_00_00    dengzhoulu       -4.32        3.17      -0.002      297.67     1013.27       63.30        0.00        0.00        1.00      926.07
2024-06-27_14_00_00       shangma       -1.25        5.40      -0.001      300.29     1012.88       44.64        0.00        0.00        0.00      943.16
2024-06-27_14_00_00    xingdenglu       -3.66        4.51      -0.041      300.07     1012.82       43.18        0.00        0.00        1.00      725.94
2024-06-27_15_00_00      badaguan       -4.79        2.58       0.018      295.44     1013.27       84.17        0.00        0.00        1.00      731.55
2024-06-27_15_00_00       beizhai       -4.31        4.35      -0.040      300.06     1013.00       35.23        0.00        0.00        0.99      690.94
2024-06-27_15_00_00    dengzhoulu       -4.56        2.81      -0.003      297.34     1013.20       65.15        0.00        0.00        1.00      631.89
2024-06-27_15_00_00       shangma       -2.33        6.50       0.000      300.10     1012.81       44.40        0.00        0.00        0.00      815.87
2024-06-27_15_00_00    xingdenglu       -4.21        4.97      -0.048      299.56     1012.83       44.40        0.00        0.00        1.00      628.31
2024-06-27_16_00_00      badaguan       -4.32        2.42       0.016      295.36     1012.76       83.39        0.00        0.00        0.83      557.23
2024-06-27_16_00_00       beizhai       -3.83        4.83      -0.032      298.85     1012.56       40.54        0.00        0.00        0.76      538.83
2024-06-27_16_00_00    dengzhoulu       -4.12        2.64      -0.003      296.93     1012.71       67.09        0.00        0.00        0.84      556.77
2024-06-27_16_00_00       shangma       -2.78        6.81       0.000      299.69     1012.30       44.26        0.00        0.00        0.00      646.39
2024-06-27_16_00_00    xingdenglu       -3.82        4.68      -0.043      299.17     1012.37       45.84        0.00        0.00        0.00      645.83
2024-06-27_17_00_00      badaguan       -3.71        2.48       0.016      295.21     1012.32       84.61        0.00        0.00        0.00      442.36
2024-06-27_17_00_00       beizhai       -3.37        5.06      -0.029      297.78     1012.18       46.85        0.00        0.00        0.00      445.17
2024-06-27_17_00_00    dengzhoulu       -3.59        2.73      -0.001      296.58     1012.26       69.79        0.00        0.00        0.00      442.98
2024-06-27_17_00_00       shangma       -2.84        6.67       0.001      298.83     1011.82       49.63        0.00        0.00        0.00      445.37
2024-06-27_17_00_00    xingdenglu       -3.47        4.47      -0.039      298.22     1011.99       53.65        0.00        0.00        0.00      443.41
2024-06-27_18_00_00      badaguan       -3.05        2.55       0.016      294.97     1011.98       86.67        0.00        0.00        0.00      227.60
2024-06-27_18_00_00       beizhai       -3.09        4.90      -0.040      296.69     1011.97       48.65        0.00        0.00        0.00      229.49
2024-06-27_18_00_00    dengzhoulu       -2.81        2.55       0.000      295.96     1011.98       74.50        0.00        0.00        0.00      228.08
2024-06-27_18_00_00       shangma       -1.58        6.11      -0.001      297.44     1011.72       60.55        0.00        0.00        0.00      230.48
2024-06-27_18_00_00    xingdenglu       -2.66        4.24      -0.030      297.16     1011.83       60.15        0.00        0.00        0.00      228.49
2024-06-27_19_00_00      badaguan       -2.84        1.78       0.011      294.69     1011.33       88.79        0.00        0.00        0.00       33.52
2024-06-27_19_00_00       beizhai       -2.06        2.77      -0.051      294.76     1011.49       55.63        0.00        0.00        0.00       33.86
2024-06-27_19_00_00    dengzhoulu       -2.62        1.81      -0.003      295.06     1011.33       82.74        0.00        0.00        0.00       33.77
2024-06-27_19_00_00       shangma       -1.16        3.70      -0.000      295.85     1011.40       70.88        0.00        0.00        0.00       36.10
2024-06-27_19_00_00    xingdenglu       -2.76        3.10      -0.034      295.63     1011.29       71.17        0.00        0.00        0.00       34.11
2024-06-27_20_00_00      badaguan       -2.65        1.27       0.007      294.47     1010.83       90.11        0.00        0.00        0.00        0.00
2024-06-27_20_00_00       beizhai       -2.16        2.55      -0.080      293.32     1010.80       58.92        0.00        0.00        0.00        0.00
2024-06-27_20_00_00    dengzhoulu       -2.11        1.36      -0.003      294.58     1010.83       85.35        0.00        0.00        0.00        0.00
2024-06-27_20_00_00       shangma       -1.04        2.95       0.000      294.15     1010.58       83.68        0.00        0.00        0.00        0.00
2024-06-27_20_00_00    xingdenglu       -2.03        2.51      -0.029      294.76     1010.75       70.45        0.00        0.00        0.86        0.00
2024-06-27_21_00_00      badaguan       -2.91        1.33       0.007      294.33     1010.67       92.81        0.00        0.00        0.00        0.00
2024-06-27_21_00_00       beizhai       -2.23        2.29      -0.094      292.59     1010.82       66.30        0.00        0.00        0.00        0.00
2024-06-27_21_00_00    dengzhoulu       -2.22        1.24      -0.002      294.20     1010.71       90.92        0.00        0.00        0.00        0.00
2024-06-27_21_00_00       shangma       -0.71        1.90       0.000      292.67     1010.82       93.78        0.00        0.00        0.00        0.00
2024-06-27_21_00_00    xingdenglu       -2.37        2.46      -0.027      294.34     1010.77       71.81        0.00        0.00        0.00        0.00
2024-06-27_22_00_00      badaguan       -2.62        1.09       0.006      294.28     1010.61       93.41        0.00        0.00        0.00        0.00
2024-06-27_22_00_00       beizhai       -2.32        2.28      -0.098      292.15     1010.64       70.80        0.00        0.00        0.00        0.00
2024-06-27_22_00_00    dengzhoulu       -1.88        1.01      -0.003      294.04     1010.64       91.35        0.00        0.00        0.00        0.00
2024-06-27_22_00_00       shangma       -0.83        2.20      -0.001      292.24     1010.64       93.45        0.00        0.00        0.00        0.00
2024-06-27_22_00_00    xingdenglu       -2.22        2.28      -0.031      294.13     1010.59       74.28        0.00        0.00        0.00        0.00
2024-06-27_23_00_00      badaguan       -2.33        0.89       0.005      294.17     1010.61       93.62        0.00        0.00        0.00        0.00
2024-06-27_23_00_00       beizhai       -2.22        2.36      -0.080      291.66     1010.70       71.53        0.00        0.00        0.00        0.00
2024-06-27_23_00_00    dengzhoulu       -1.51        0.74      -0.004      293.70     1010.63       92.55        0.00        0.00        0.00        0.00
2024-06-27_23_00_00       shangma       -0.28        1.34      -0.001      291.78     1010.87       93.21        0.00        0.00        0.00        0.00
2024-06-27_23_00_00    xingdenglu       -1.69        1.84      -0.028      293.76     1010.61       75.77        0.00        0.00        0.00        0.00
2024-06-28_00_00_00      badaguan       -1.65        0.29      -0.000      294.05     1011.28       93.53        0.00        0.00        0.00        0.00
2024-06-28_00_00_00       beizhai       -1.92        1.81      -0.072      291.14     1011.45       72.38        0.00        0.00        0.00        0.00
2024-06-28_00_00_00    dengzhoulu       -1.20        0.55      -0.005      293.29     1011.30       93.69        0.00        0.00        0.00        0.00
2024-06-28_00_00_00       shangma       -0.51        0.29       0.000      291.62     1011.55       93.25        0.00        0.00        0.00        0.00
2024-06-28_00_00_00    xingdenglu       -1.00        1.09      -0.016      293.36     1011.38       75.36        0.00        0.00        0.00        0.00
2024-06-28_01_00_00      badaguan       -1.05       -0.39      -0.004      294.04     1011.56       90.25        0.00        0.00        0.00        0.00
2024-06-28_01_00_00       beizhai        0.14        0.34       0.004      291.35     1011.80       70.04        0.00        0.00        0.00        0.00
2024-06-28_01_00_00    dengzhoulu       -0.79       -0.12      -0.004      293.15     1011.59       90.47        0.00        0.00        0.00        0.00
2024-06-28_01_00_00       shangma       -0.57       -0.37       0.001      290.90     1011.64       93.34        0.00        0.00        0.00        0.00
2024-06-28_01_00_00    xingdenglu       -0.43       -0.26      -0.010      293.26     1011.65       73.91        0.00        0.00        0.00        0.00
2024-06-28_02_00_00      badaguan       -1.68        0.60       0.003      293.95     1010.74       88.23        0.00        0.00        0.00        0.00
2024-06-28_02_00_00       beizhai       -0.84        1.04      -0.031      290.25     1010.89       73.20        0.00        0.00        0.00        0.00
2024-06-28_02_00_00    dengzhoulu       -1.23        0.46      -0.002      292.77     1010.74       89.11        0.00        0.00        0.00        0.00
2024-06-28_02_00_00       shangma       -1.68        0.95       0.002      289.90     1010.59       88.55        0.00        0.00        0.00        0.00
2024-06-28_02_00_00    xingdenglu       -1.47        0.70      -0.031      292.68     1010.66       72.50        0.00        0.00        0.00        0.00
2024-06-28_03_00_00      badaguan       -1.81        0.75       0.006      294.06     1011.31       86.76        0.00        0.00        0.00        0.00
2024-06-28_03_00_00       beizhai       -0.72        0.91      -0.049      290.45     1011.42       69.37        0.00        0.00        0.00        0.00
2024-06-28_03_00_00    dengzhoulu       -1.27        0.78       0.001      292.73     1011.35       89.20        0.00        0.00        0.00        0.00
2024-06-28_03_00_00       shangma       -0.69        0.64       0.001      290.16     1011.29       83.63        0.00        0.00        0.00        0.00
2024-06-28_03_00_00    xingdenglu       -0.38        1.09      -0.004      292.40     1011.41       77.33        0.00        0.00        0.00        0.00
2024-06-28_04_00_00      badaguan       -3.01        1.75       0.013      293.97     1010.83       89.95        0.00        0.00        0.00        0.00
2024-06-28_04_00_00       beizhai       -1.29        1.91      -0.043      289.91     1010.84       69.56        0.00        0.00        0.00        0.00
2024-06-28_04_00_00    dengzhoulu       -1.74        1.29      -0.001      292.69     1010.80       92.71        0.00        0.00        0.00        0.00
2024-06-28_04_00_00       shangma       -1.28        1.32       0.002      289.56     1010.63       83.75        0.00        0.00        0.00        0.00
2024-06-28_04_00_00    xingdenglu       -1.41        2.21      -0.020      292.44     1010.68       82.43        0.00        0.00        0.00        0.00
2024-06-28_05_00_00      badaguan       -3.72        1.09       0.011      293.85     1011.09       94.41        0.00        0.00        0.00        0.00
2024-06-28_05_00_00       beizhai       -2.77        1.01      -0.146      290.13     1011.15       65.81        0.00        0.00        0.00        0.00
2024-06-28_05_00_00    dengzhoulu       -2.11        0.83      -0.005      292.64     1011.11       95.95        0.00        0.00        0.00        0.00
2024-06-28_05_00_00       shangma        0.72       -0.20      -0.000      289.87     1011.53       88.13        0.00        0.00        0.00        0.00
2024-06-28_05_00_00    xingdenglu       -1.96        2.06      -0.027      292.55     1011.17       82.23        0.00        0.00        0.00        0.00
2024-06-28_06_00_00      badaguan       -3.73        1.76       0.014      294.06     1010.90       96.88        0.00        0.00        0.00      114.12
2024-06-28_06_00_00       beizhai       -1.64        1.77      -0.060      294.11     1010.95       65.39        0.00        0.00        0.00      119.84
2024-06-28_06_00_00    dengzhoulu       -2.51        1.61      -0.001      293.76     1010.90       94.95        0.00        0.00        0.00      114.64
2024-06-28_06_00_00       shangma        0.31        0.72      -0.000      292.20     1011.23       95.17        0.00        0.00        0.00      114.50
2024-06-28_06_00_00    xingdenglu       -1.78        1.77      -0.018      294.21     1010.96       77.59        0.00        0.00        0.00      116.04
2024-06-28_07_00_00      badaguan       -1.15        0.54       0.005      294.25     1011.50       96.26        0.00        0.59        0.59      192.76
2024-06-28_07_00_00       beizhai       -0.11        2.05       0.044      295.65     1011.53       63.98        0.00        0.00        0.00      332.72
2024-06-28_07_00_00    dengzhoulu       -1.09        0.96       0.000      294.73     1011.50       89.06        0.00        0.00        0.00      325.83
2024-06-28_07_00_00       shangma        1.76       -0.15      -0.002      293.74     1011.56       85.69        0.00        0.00        0.00      324.40
2024-06-28_07_00_00    xingdenglu        0.43        0.93       0.008      295.40     1011.49       77.21        0.00        0.00        0.00      326.99
2024-06-28_08_00_00      badaguan        0.25        0.34       0.006      294.17     1010.97       93.74        0.00        0.72        0.72      292.40
2024-06-28_08_00_00       beizhai        0.67       -0.28       0.035      296.38     1011.00       61.64        0.00        0.00        0.00      544.27
2024-06-28_08_00_00    dengzhoulu        0.38        0.71       0.010      295.59     1010.96       79.74        0.00        0.00        0.00      537.65
2024-06-28_08_00_00       shangma        2.06       -0.46      -0.002      294.12     1011.04       86.63        0.00        0.00        0.00      536.58
2024-06-28_08_00_00    xingdenglu        2.03       -0.45       0.025      295.80     1010.94       77.89        0.00        0.00        0.00      537.94
2024-06-28_09_00_00      badaguan       -0.02        1.86       0.012      294.06     1010.49       92.95        0.00        0.00        0.00      728.64
2024-06-28_09_00_00       beizhai       -0.14        0.46       0.024      297.78     1010.52       53.68        0.00        0.00        0.00      734.99
2024-06-28_09_00_00    dengzhoulu       -0.21        1.74       0.013      295.99     1010.44       76.67        0.00        0.00        0.00      728.31
2024-06-28_09_00_00       shangma        1.03        0.11      -0.001      296.16     1010.50       73.47        0.00        0.00        0.00      729.35
2024-06-28_09_00_00    xingdenglu        1.78        0.46       0.027      296.28     1010.41       76.46        0.00        0.00        0.00      728.67
2024-06-28_10_00_00      badaguan       -0.24        1.57       0.011      294.27     1009.97       91.75        0.00        0.00        0.00      882.70
2024-06-28_10_00_00       beizhai       -0.57        1.96       0.037      298.50     1009.82       53.72        0.00        0.00        0.00      886.65
2024-06-28_10_00_00    dengzhoulu       -0.62        1.96       0.011      296.51     1009.91       72.18        0.00        0.00        0.00      881.86
2024-06-28_10_00_00       shangma        0.41        0.32      -0.000      298.63     1009.61       56.25        0.00        0.00        0.00      881.87
2024-06-28_10_00_00    xingdenglu        2.49        0.91       0.038      296.96     1009.73       72.46        0.00        0.13        0.13      842.06
2024-06-28_11_00_00      badaguan       -2.08        2.73       0.018      294.42     1009.78       93.19        0.00        0.12        0.12      951.66
2024-06-28_11_00_00       beizhai       -1.69        4.59       0.032      298.60     1009.52       55.95        0.00        0.00        0.00      988.19
2024-06-28_11_00_00    dengzhoulu       -2.35        2.95       0.004      296.50     1009.68       75.66        0.00        0.00        0.00      985.34
2024-06-28_11_00_00       shangma       -0.52        2.62       0.001      300.39     1009.04       47.98        0.00        0.00        0.00      985.95
2024-06-28_11_00_00    xingdenglu        1.22        2.72       0.020      298.00     1009.32       66.81        0.00        0.13        0.13      948.66
2024-06-28_12_00_00      badaguan       -3.55        2.51       0.018      294.81     1009.81       92.39        0.00        0.62        0.62      885.52
2024-06-28_12_00_00       beizhai       -2.50        5.50       0.024      299.13     1009.65       53.89        0.00        0.00        0.00     1033.23
2024-06-28_12_00_00    dengzhoulu       -3.48        2.83       0.001      296.74     1009.73       76.85        0.00        0.00        0.00     1028.58
2024-06-28_12_00_00       shangma       -1.60        5.95      -0.000      299.28     1009.31       59.95        0.00        0.00        0.00     1030.09
2024-06-28_12_00_00    xingdenglu       -2.67        4.46      -0.027      298.98     1009.42       62.42        0.00        0.00        0.00     1025.83
2024-06-28_13_00_00      badaguan       -4.27        2.59       0.018      295.11     1009.69       90.67        0.00        0.04        0.04     1007.97
2024-06-28_13_00_00       beizhai       -3.54        4.96      -0.006      299.96     1009.33       49.16        0.00        0.00        0.00     1020.51
2024-06-28_13_00_00    dengzhoulu       -3.93        3.08      -0.001      297.11     1009.60       75.18        0.00        0.00        0.00     1017.24
2024-06-28_13_00_00       shangma       -2.07        5.89      -0.000      299.62     1009.08       59.98        0.00        0.00        0.00     1013.19
2024-06-28_13_00_00    xingdenglu       -3.08        4.85      -0.033      299.51     1009.18       59.04        0.00        0.00        0.00     1014.92
2024-06-28_14_00_00      badaguan       -3.63        3.41       0.022      295.09     1009.64       91.38        0.00        0.00        0.00      944.64
2024-06-28_14_00_00       beizhai       -4.17        6.47      -0.026      299.02     1009.15       56.37        0.00        0.00        0.00      948.00
2024-06-28_14_00_00    dengzhoulu       -3.46        3.65       0.002      296.97     1009.53       76.86        0.00        0.00        0.00      945.60
2024-06-28_14_00_00       shangma       -1.42        7.38      -0.001      299.60     1008.94       60.80        0.00        0.00        0.01      940.83
2024-06-28_14_00_00    xingdenglu       -3.53        5.66      -0.038      299.39     1008.99       60.32        0.00        0.00        0.00      941.87
2024-06-28_15_00_00      badaguan       -2.29        3.56       0.020      294.95     1009.25       93.39        0.00        0.00        0.00      811.35
2024-06-28_15_00_00       beizhai       -2.96        6.47      -0.011      297.33     1009.14       67.16        0.00        0.00        0.00      817.28
2024-06-28_15_00_00    dengzhoulu       -2.17        3.82       0.005      296.59     1009.19       80.49        0.00        0.00        0.00      812.48
2024-06-28_15_00_00       shangma       -1.12        8.33      -0.002      298.43     1008.78       68.90        0.00        0.00        0.00      812.69
2024-06-28_15_00_00    xingdenglu       -2.40        5.70      -0.023      298.23     1008.93       68.80        0.00        0.00        0.00      812.08
2024-06-28_16_00_00      badaguan       -2.27        2.99       0.017      294.94     1008.96       94.12        0.00        0.00        0.00      640.20
2024-06-28_16_00_00       beizhai       -3.06        5.48      -0.028      296.87     1008.96       70.73        0.00        0.00        0.00      641.66
2024-06-28_16_00_00    dengzhoulu       -2.41        3.32       0.002      296.49     1008.92       81.51        0.00        0.00        0.00      640.97
2024-06-28_16_00_00       shangma       -2.38        6.64      -0.000      298.22     1008.46       70.54        0.00        0.00        0.00      642.06
2024-06-28_16_00_00    xingdenglu       -2.82        4.85      -0.029      297.94     1008.68       71.09        0.00        0.00        0.00      639.33
2024-06-28_17_00_00      badaguan       -2.89        2.64       0.014      294.90     1008.64       93.79        0.00        0.00        0.00      438.20
2024-06-28_17_00_00       beizhai       -3.37        5.66      -0.040      296.66     1008.71       71.31        0.00        0.00        0.00      440.94
2024-06-28_17_00_00    dengzhoulu       -2.82        3.03      -0.000      296.29     1008.61       82.33        0.00        0.00        0.00      439.00
2024-06-28_17_00_00       shangma       -2.46        6.53       0.000      297.86     1008.32       72.60        0.00        0.00        0.00      441.66
2024-06-28_17_00_00    xingdenglu       -2.89        4.80      -0.031      297.55     1008.49       72.90        0.00        0.00        0.00      439.10
2024-06-28_18_00_00      badaguan       -2.09        2.72       0.015      294.85     1008.66       93.65        0.00        0.00        0.00      225.01
2024-06-28_18_00_00       beizhai       -2.88        5.23      -0.039      296.20     1008.44       72.31        0.00        0.00        0.00      226.61
2024-06-28_18_00_00    dengzhoulu       -1.95        2.98       0.002      295.86     1008.62       84.61        0.00        0.00        0.00      225.56
2024-06-28_18_00_00       shangma       -1.05        6.19      -0.001      297.15     1008.30       76.34        0.00        0.00        0.00      228.35
2024-06-28_18_00_00    xingdenglu       -2.03        4.51      -0.021      296.91     1008.37       76.42        0.00        0.00        0.00      225.59
2024-06-28_19_00_00      badaguan       -2.10        2.64       0.013      294.67     1008.12       95.07        0.00        0.00        0.00       32.86
2024-06-28_19_00_00       beizhai       -1.94        4.21      -0.037      294.49     1008.36       82.83        0.00        0.00        0.00       33.14
2024-06-28_19_00_00    dengzhoulu       -1.86        2.73       0.000      295.19     1008.14       89.21        0.00        0.00        0.00       33.12
2024-06-28_19_00_00       shangma       -0.80        5.34      -0.002      295.46     1008.06       86.53        0.00        0.00        0.00       35.43
2024-06-28_19_00_00    xingdenglu       -1.56        4.09      -0.013      295.58     1008.22       84.71        0.00        0.00        0.00       33.40
2024-06-28_20_00_00      badaguan       -1.02        2.53       0.012      294.51     1007.37       96.01        0.00        0.00        1.00        0.00
2024-06-28_20_00_00       beizhai       -1.89        3.08      -0.081      293.99     1007.36       85.86        0.00        0.00        1.00        0.00
2024-06-28_20_00_00    dengzhoulu       -1.07        2.46       0.002      294.77     1007.32       92.04        0.00        0.00        0.82        0.00
2024-06-28_20_00_00       shangma       -0.29        3.92      -0.002      294.87     1007.14       90.13        0.00        0.00        1.00        0.00
2024-06-28_20_00_00    xingdenglu       -1.92        2.82      -0.032      294.87     1007.19       87.77        0.00        0.00        1.00        0.00
