CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-26_09_00_00    xingdenglu       -0.09        3.36       0.001      298.89     1016.64       52.37        0.00        0.00        0.00      728.42
2024-06-26_10_00_00      badaguan       -1.64        4.03       0.021      294.25     1017.07       92.26        0.00        0.00        0.00      881.27
2024-06-26_10_00_00       beizhai       -0.40        4.56       0.043      299.29     1017.02       40.11        0.00        0.00        0.00      888.09
2024-06-26_10_00_00    dengzhoulu       -1.21        3.85       0.006      296.41     1016.99       70.00        0.00        0.00        0.00      882.00
2024-06-26_10_00_00       shangma       -0.77        5.43      -0.001      299.93     1016.43       42.64        0.00        0.00        0.00      879.10
2024-06-26_10_00_00    xingdenglu       -0.64        4.26      -0.005      299.81     1016.64       47.08        0.00        0.00        0.00      881.32
2024-06-26_11_00_00      badaguan       -1.84        5.04       0.025      294.34     1017.12       91.94        0.00        0.04        0.04      976.42
2024-06-26_11_00_00       beizhai       -1.31        5.04       0.023      298.80     1017.11       43.16        0.00        0.00        0.00      991.03
2024-06-26_11_00_00    dengzhoulu       -1.61        4.62       0.007      296.39     1017.05       71.76        0.00        0.00        0.00      986.26
2024-06-26_11_00_00       shangma       -1.88        6.97      -0.000      300.24     1016.36       40.86        0.00        0.00        0.00      982.06
2024-06-26_11_00_00    xingdenglu       -1.89        5.04      -0.018      299.73     1016.67       47.65        0.00        0.00        0.00      984.90
2024-06-26_12_00_00      badaguan       -1.73        5.34       0.028      294.38     1017.42       91.50        0.00        0.53        0.53      915.56
2024-06-26_12_00_00       beizhai       -2.12        6.00       0.006      297.72     1017.43       53.59        0.00        0.00        0.00     1035.91
2024-06-26_12_00_00    dengzhoulu       -1.66        5.07       0.008      296.21     1017.36       74.11        0.00        0.00        0.00     1031.13
2024-06-26_12_00_00       shangma       -2.49        8.66      -0.001      299.41     1016.63       48.91        0.00        0.00        0.00     1029.52
2024-06-26_12_00_00    xingdenglu       -2.59        5.95      -0.025      299.01     1017.02       53.44        0.00        0.00        0.00     1029.34
2024-06-26_13_00_00      badaguan       -1.49        5.23       0.027      294.54     1016.86       88.18        0.00        0.13        0.13      985.73
2024-06-26_13_00_00       beizhai       -1.92        6.17       0.011      298.38     1016.83       45.38        0.00        0.00        0.00     1021.54
2024-06-26_13_00_00    dengzhoulu       -1.43        4.85       0.008      296.58     1016.81       68.58        0.00        0.00        0.00     1016.84
2024-06-26_13_00_00       shangma       -2.14        8.88      -0.001      299.26     1016.06       46.81        0.00        0.00        0.00     1017.04
2024-06-26_13_00_00    xingdenglu       -2.19        6.19      -0.020      299.38     1016.40       48.57        0.00        0.00        0.00     1016.49
2024-06-26_14_00_00      badaguan       -1.77        5.28       0.028      294.54     1016.45       87.94        0.00        0.00        0.00      944.64
2024-06-26_14_00_00       beizhai       -2.32        6.21      -0.002      298.47     1016.42       41.61        0.00        0.00        0.00      950.26
2024-06-26_14_00_00    dengzhoulu       -1.67        5.16       0.009      296.57     1016.36       68.31        0.00        0.00        0.00      945.35
2024-06-26_14_00_00       shangma       -1.82        9.28      -0.002      299.37     1015.64       44.44        0.00        0.00        0.00      944.53
2024-06-26_14_00_00    xingdenglu       -2.60        6.24      -0.026      299.22     1015.99       48.74        0.00        0.00        0.00      945.20
2024-06-26_15_00_00      badaguan       -2.49        5.69       0.033      294.50     1016.09       87.92        0.00        0.00        0.00      818.06
2024-06-26_15_00_00       beizhai       -3.33        7.00      -0.024      297.66     1016.06       46.02        0.00        0.00        0.00      821.91
2024-06-26_15_00_00    dengzhoulu       -2.39        5.45       0.009      296.20     1016.00       71.89        0.00        0.00        0.00      818.59
2024-06-26_15_00_00       shangma       -2.30        9.87      -0.002      298.64     1015.14       49.72        0.00        0.00        0.00      817.91
2024-06-26_15_00_00    xingdenglu       -3.43        6.76      -0.035      298.28     1015.66       54.92        0.00        0.00        0.00      816.12
2024-06-26_16_00_00      badaguan       -2.46        4.19       0.024      294.51     1015.32       85.85        0.00        0.00        0.00      644.78
2024-06-26_16_00_00       beizhai       -2.92        6.06      -0.028      297.58     1015.31       44.17        0.00        0.00        0.00      648.97
2024-06-26_16_00_00    dengzhoulu       -2.26        4.38       0.005      296.20     1015.25       68.77        0.00        0.00        0.00      645.21
2024-06-26_16_00_00       shangma       -2.17        9.55      -0.002      298.11     1014.71       52.23        0.00        0.00        0.00      645.27
2024-06-26_16_00_00    xingdenglu       -3.13        5.96      -0.033      297.83     1015.01       56.31        0.00        0.00        0.00      644.61
2024-06-26_17_00_00      badaguan       -2.98        3.72       0.022      294.39     1014.89       86.61        0.00        0.00        0.00      444.23
2024-06-26_17_00_00       beizhai       -2.55        5.47      -0.021      297.91     1014.88       39.53        0.00        0.00        0.00      446.83
2024-06-26_17_00_00    dengzhoulu       -2.60        3.91       0.003      295.85     1014.82       71.96        0.00        0.00        0.00      444.75
2024-06-26_17_00_00       shangma       -1.99        8.19      -0.001      297.98     1014.15       50.60        0.00        0.00        0.00      443.42
2024-06-26_17_00_00    xingdenglu       -2.84        5.48      -0.030      297.91     1014.51       52.40        0.00        0.00        0.00      443.52
2024-06-26_18_00_00      badaguan       -2.35        4.00       0.024      294.34     1015.38       86.88        0.00        0.00        0.00      228.39
2024-06-26_18_00_00       beizhai       -2.77        5.40      -0.033      296.37     1015.35       47.98        0.00        0.00        0.00      230.40
2024-06-26_18_00_00    dengzhoulu       -2.33        3.84       0.004      295.14     1015.32       78.91        0.00        0.00        0.00      228.88
2024-06-26_18_00_00       shangma       -1.39        7.62      -0.002      296.82     1014.68       60.16        0.00        0.00        0.00      230.03
2024-06-26_18_00_00    xingdenglu       -3.00        5.05      -0.033      296.60     1015.04       60.03        0.00        0.00        0.00      229.18
2024-06-26_19_00_00      badaguan       -2.51        4.51       0.030      294.14     1015.33       90.42        0.00        0.00        0.00       33.38
2024-06-26_19_00_00       beizhai       -3.45        4.80      -0.090      294.40     1015.31       60.40        0.00        0.00        0.00       33.72
2024-06-26_19_00_00    dengzhoulu       -2.43        3.98       0.007      294.40     1015.29       86.66        0.00        0.00        0.00       33.64
2024-06-26_19_00_00       shangma       -1.57        6.31      -0.001      295.03     1015.06       75.26        0.00        0.00        0.00       35.75
2024-06-26_19_00_00    xingdenglu       -3.38        4.38      -0.039      294.85     1015.18       73.38        0.00        0.00        0.00       33.96
2024-06-26_20_00_00      badaguan       -2.03        4.46       0.028      294.15     1015.63       89.41        0.00        0.00        0.00        0.00
2024-06-26_20_00_00       beizhai       -3.41        4.47      -0.129      293.33     1015.73       70.78        0.00        0.00        0.00        0.00
2024-06-26_20_00_00    dengzhoulu       -1.95        3.99       0.008      294.26     1015.58       85.52        0.00        0.00        0.00        0.00
2024-06-26_20_00_00       shangma       -1.61        6.44      -0.001      294.09     1015.12       83.98        0.00        0.00        0.00        0.00
2024-06-26_20_00_00    xingdenglu       -3.68        4.06      -0.057      294.19     1015.45       78.43        0.00        0.00        0.00        0.00
2024-06-26_21_00_00      badaguan       -2.43        3.78       0.025      294.10     1016.54       90.71        0.00        0.00        0.00        0.00
2024-06-26_21_00_00       beizhai       -3.50        4.36      -0.135      293.10     1016.58       73.09        0.00        0.00        0.00        0.00
2024-06-26_21_00_00    dengzhoulu       -2.25        3.39       0.005      294.07     1016.49       87.73        0.00        0.00        0.00        0.00
2024-06-26_21_00_00       shangma       -2.11        6.32      -0.000      293.87     1015.95       85.01        0.00        0.00        0.00        0.00
2024-06-26_21_00_00    xingdenglu       -3.97        3.83      -0.063      294.02     1016.24       80.07        0.00        0.00        0.00        0.00
2024-06-26_22_00_00      badaguan       -1.95        3.76       0.023      294.02     1016.61       91.98        0.00        0.00        0.00        0.00
2024-06-26_22_00_00       beizhai       -3.25        3.55      -0.152      292.79     1016.75       75.70        0.00        0.00        0.00        0.00
2024-06-26_22_00_00    dengzhoulu       -1.74        3.29       0.006      293.91     1016.60       89.57        0.00        0.00        0.00        0.00
2024-06-26_22_00_00       shangma       -1.36        5.03      -0.000      293.34     1016.38       90.94        0.00        0.00        0.00        0.00
2024-06-26_22_00_00    xingdenglu       -3.64        3.25      -0.063      293.74     1016.50       83.14        0.00        0.00        0.00        0.00
2024-06-26_23_00_00      badaguan       -1.96        3.55       0.022      293.93     1016.58       92.71        0.00        0.00        0.00        0.00
2024-06-26_23_00_00       beizhai       -2.99        3.29      -0.157      292.40     1016.72       78.67        0.00        0.00        0.00        0.00
2024-06-26_23_00_00    dengzhoulu       -1.69        3.01       0.005      293.69     1016.53       91.68        0.00        0.00        0.00        0.00
2024-06-26_23_00_00       shangma       -1.44        4.65       0.000      292.98     1016.30       93.98        0.00        0.00        0.00        0.00
2024-06-26_23_00_00    xingdenglu       -3.54        3.46      -0.067      293.68     1016.43       83.88        0.00        0.00        0.00        0.00
2024-06-27_00_00_00      badaguan       -1.98        3.09       0.018      293.81     1016.46       94.04        0.00        0.00        0.00        0.00
2024-06-27_00_00_00       beizhai       -2.68        2.80      -0.169      291.91     1016.61       80.37        0.00        0.00        0.00        0.00
2024-06-27_00_00_00    dengzhoulu       -1.64        2.49       0.003      293.46     1016.44       93.97        0.00        0.00        0.00        0.00
2024-06-27_00_00_00       shangma       -1.22        4.16      -0.000      292.70     1016.30       95.04        0.00        0.00        0.00        0.00
2024-06-27_00_00_00    xingdenglu       -3.38        3.00      -0.070      293.50     1016.36       84.50        0.00        0.00        0.00        0.00
2024-06-27_01_00_00      badaguan       -2.45        3.32       0.020      293.71     1016.80       95.55        0.00        0.00        0.00        0.00
2024-06-27_01_00_00       beizhai       -2.86        3.11      -0.168      291.92     1017.01       80.15        0.00        0.00        0.00        0.00
2024-06-27_01_00_00    dengzhoulu       -1.96        2.61       0.002      293.28     1016.77       95.89        0.00        0.00        0.00        0.00
2024-06-27_01_00_00       shangma       -1.72        4.21       0.001      292.57     1016.35       95.65        0.00        0.00        0.00        0.00
2024-06-27_01_00_00    xingdenglu       -3.72        3.27      -0.076      293.58     1016.61       82.15        0.00        0.00        0.00        0.00
2024-06-27_02_00_00      badaguan       -2.60        2.26       0.012      293.55     1016.45       97.68        0.00        0.00        0.00        0.00
2024-06-27_02_00_00       beizhai       -2.63        2.56      -0.166      291.23     1016.66       80.01        0.00        0.00        0.00        0.00
2024-06-27_02_00_00    dengzhoulu       -2.02        1.75      -0.003      293.03     1016.45       98.53        0.00        0.00        0.00        0.00
2024-06-27_02_00_00       shangma       -1.26        3.13       0.001      291.88     1016.48       96.29        0.00        0.00        0.00        0.00
2024-06-27_02_00_00    xingdenglu       -3.45        2.46      -0.082      293.41     1016.41       82.15        0.00        0.00        0.00        0.00
2024-06-27_03_00_00      badaguan       -2.40        2.60       0.014      293.51     1016.42       97.54        0.00        0.00        0.00        0.00
2024-06-27_03_00_00       beizhai       -2.44        2.84      -0.135      290.93     1016.57       78.78        0.00        0.00        0.00        0.00
2024-06-27_03_00_00    dengzhoulu       -1.76        2.03      -0.001      292.88     1016.40       98.69        0.00        0.00        0.00        0.00
2024-06-27_03_00_00       shangma       -1.21        2.96       0.001      291.27     1016.19       96.24        0.00        0.00        0.00        0.00
2024-06-27_03_00_00    xingdenglu       -3.30        2.65      -0.079      293.32     1016.28       79.67        0.00        0.00        0.00        0.00
2024-06-27_04_00_00      badaguan       -2.96        2.57       0.014      293.51     1016.83       97.55        0.00        0.00        1.00        0.00
2024-06-27_04_00_00       beizhai       -2.75        2.68      -0.151      290.82     1016.94       75.98        0.00        0.00        0.00        0.00
2024-06-27_04_00_00    dengzhoulu       -2.20        2.01      -0.003      292.91     1016.79       98.20        0.00        0.00        1.00        0.00
2024-06-27_04_00_00       shangma       -1.48        2.86       0.001      290.98     1016.63       95.60        0.00        0.00        0.00        0.00
2024-06-27_04_00_00    xingdenglu       -3.70        2.35      -0.087      293.22     1016.66       80.13        0.00        0.00        0.00        0.00
2024-06-27_05_00_00      badaguan       -3.41        1.50       0.008      293.43     1016.46       97.76        0.00        0.00        1.00        0.00
2024-06-27_05_00_00       beizhai       -2.68        2.66      -0.136      290.70     1016.60       75.67        0.00        0.00        1.00        0.00
2024-06-27_05_00_00    dengzhoulu       -2.37        1.33      -0.007      292.76     1016.46       98.08        0.00        0.00        1.00        0.00
2024-06-27_05_00_00       shangma       -1.56        2.57       0.001      290.53     1016.43       93.68        0.00        0.00        1.00        0.00
2024-06-27_05_00_00    xingdenglu       -3.48        2.36      -0.080      293.16     1016.38       78.85        0.00        0.00        1.00        0.00
2024-06-27_06_00_00      badaguan       -3.49        1.85       0.010      293.63     1016.64       96.52        0.00        0.00        0.00      116.07
2024-06-27_06_00_00       beizhai       -2.86        3.29      -0.089      294.25     1016.62       57.05        0.00        0.00        0.00      121.57
2024-06-27_06_00_00    dengzhoulu       -2.68        1.94      -0.004      293.54     1016.60       91.89        0.00        0.00        0.00      116.60
2024-06-27_06_00_00       shangma       -1.23        1.70       0.001      292.57     1016.53       90.57        0.00        0.00        1.00       94.60
2024-06-27_06_00_00    xingdenglu       -3.15        2.78      -0.044      294.27     1016.43       72.94        0.00        0.00        0.00      117.86
2024-06-27_07_00_00      badaguan       -4.38        2.37       0.014      293.90     1016.97       95.10        0.00        0.00        1.00      288.18
2024-06-27_07_00_00       beizhai       -3.99        5.17      -0.071      294.96     1017.09       62.13        0.00        0.00        0.00      335.07
2024-06-27_07_00_00    dengzhoulu       -3.78        2.51      -0.005      294.31     1016.96       88.73        0.00        0.00        1.00      295.66
2024-06-27_07_00_00       shangma       -2.48        4.09       0.001      295.03     1016.90       76.41        0.00        0.00        0.00      327.16
2024-06-27_07_00_00    xingdenglu       -3.66        4.18      -0.044      295.42     1016.85       72.15        0.00        0.00        0.00      329.80
2024-06-27_08_00_00      badaguan       -4.68        1.04       0.008      294.16     1016.64       93.40        0.00        0.00        0.00      539.02
2024-06-27_08_00_00       beizhai       -3.79        4.92      -0.054      296.13     1016.76       55.43        0.00        0.00        0.00      547.74
2024-06-27_08_00_00    dengzhoulu       -4.10        1.70      -0.008      295.14     1016.64       82.74        0.00        0.00        0.00      539.81
2024-06-27_08_00_00       shangma       -2.82        4.13       0.001      296.33     1016.82       68.26        0.00        0.00        0.00      538.27
2024-06-27_08_00_00    xingdenglu       -3.37        3.56      -0.040      296.50     1016.64       65.20        0.00        0.00        0.00      541.14
2024-06-27_09_00_00      badaguan       -5.15       -0.74      -0.003      294.66     1015.59       84.57        0.00        0.00        1.00      632.18
2024-06-27_09_00_00       beizhai       -3.39        3.86      -0.045      297.78     1015.92       39.08        0.00        0.00        1.00      686.50
2024-06-27_09_00_00    dengzhoulu       -4.31        0.47      -0.013      296.31     1015.63       65.46        0.00        0.00        1.00      642.34
2024-06-27_09_00_00       shangma       -2.59        3.30       0.001      297.89     1015.82       51.50        0.00        0.00        0.00      729.45
2024-06-27_09_00_00    xingdenglu       -3.15        2.41      -0.038      297.92     1015.72       49.17        0.00        0.00        1.00      682.64
2024-06-27_10_00_00      badaguan       -5.18        0.15       0.006      295.71     1014.73       68.76        0.00        0.00        1.00      710.70
2024-06-27_10_00_00       beizhai       -2.34        1.62      -0.029      300.21     1014.68       25.48        0.00        0.00        1.00      757.65
2024-06-27_10_00_00    dengzhoulu       -4.29        0.73      -0.007      298.45     1014.67       40.98        0.00        0.00        1.00      720.35
2024-06-27_10_00_00       shangma       -2.23        2.11       0.001      299.84     1014.58       34.69        0.00        0.00        1.00      863.78
2024-06-27_10_00_00    xingdenglu       -2.05        1.59      -0.023      300.03     1014.45       32.15        0.00        0.00        1.00      790.61
2024-06-27_11_00_00      badaguan       -6.52        1.69       0.015      295.21     1014.36       75.37        0.00        0.00        1.00      914.36
2024-06-27_11_00_00       beizhai       -3.56        1.47      -0.061      300.92     1014.03       24.20        0.00        0.00        1.00      878.44
2024-06-27_11_00_00    dengzhoulu       -5.62        2.14      -0.008      297.58     1014.28       51.59        0.00        0.00        1.00      910.01
2024-06-27_11_00_00       shangma       -2.41        2.07       0.002      301.56     1013.75       28.59        0.00        0.00        1.00      934.25
2024-06-27_11_00_00    xingdenglu       -3.01        3.66      -0.030      300.98     1013.77       29.47        0.00        0.00        1.00      858.35
2024-06-27_12_00_00      badaguan       -7.18        1.64       0.014      294.88     1014.15       82.49        0.00        0.00        1.00      889.03
2024-06-27_12_00_00       beizhai       -5.30        1.68      -0.112      300.03     1013.85       30.85        0.00        0.00        1.00      946.42
2024-06-27_12_00_00    dengzhoulu       -6.44        2.38      -0.012      296.88     1014.06       62.60        0.00        0.00        1.00      894.02
2024-06-27_12_00_00       shangma       -2.58        5.84       0.001      301.14     1013.49       30.17        0.00        0.00        0.76     1026.57
2024-06-27_12_00_00    xingdenglu       -5.51        5.07      -0.058      300.22     1013.50       36.37        0.00        0.00        1.00      982.06
2024-06-27_13_00_00      badaguan       -6.93        1.84       0.014      294.86     1014.51       83.72        0.00        0.00        1.00      761.82
2024-06-27_13_00_00       beizhai       -5.56        2.80      -0.113      299.57     1014.17       33.23        0.00        0.00        1.00      858.35
2024-06-27_13_00_00    dengzhoulu       -6.28        2.35      -0.011      296.73     1014.44       64.94        0.00        0.00        1.00      769.29
2024-06-27_13_00_00       shangma       -4.58        6.21       0.003      300.99     1013.70       33.65        0.00        0.00        1.00      873.37
2024-06-27_13_00_00    xingdenglu       -5.49        4.75      -0.060      299.80     1013.87       38.38        0.00        0.00        1.00      832.61
2024-06-27_14_00_00      badaguan       -6.43        1.27       0.011      294.92     1013.93       82.91        0.00        0.00        1.00      872.42
2024-06-27_14_00_00       beizhai       -5.45        3.49      -0.096      298.87     1013.69       38.13        0.00        0.00        1.00      883.44
2024-06-27_14_00_00    dengzhoulu       -5.97        1.87      -0.012      296.75     1013.87       65.31        0.00        0.00        1.00      865.21
2024-06-27_14_00_00       shangma       -5.06        6.33       0.003      300.38     1013.35       36.36        0.00        0.00        0.00      947.70
2024-06-27_14_00_00    xingdenglu       -5.38        4.40      -0.062      299.12     1013.48       42.46        0.00        0.00        1.00      865.35
2024-06-27_15_00_00      badaguan       -5.79        0.63       0.006      294.89     1013.04       82.72        0.00        0.00        1.00      761.66
2024-06-27_15_00_00       beizhai       -4.42        3.70      -0.059      298.64     1012.96       39.08        0.00        0.00        1.00      728.28
2024-06-27_15_00_00    dengzhoulu       -5.26        1.43      -0.011      296.72     1013.02       63.64        0.00        0.00        1.00      730.89
2024-06-27_15_00_00       shangma       -3.98        6.26       0.001      299.49     1012.72       41.16        0.00        0.00        0.89      678.26
2024-06-27_15_00_00    xingdenglu       -4.44        4.23      -0.052      298.58     1012.81       45.51        0.00        0.00        1.00      725.15
2024-06-27_16_00_00      badaguan       -6.79        0.12       0.004      294.94     1012.54       80.54        0.00        0.00        0.00      648.64
2024-06-27_16_00_00       beizhai       -5.11        2.35      -0.105      298.91     1012.47       35.04        0.00        0.00        0.00      653.46
2024-06-27_16_00_00    dengzhoulu       -5.97        1.03      -0.015      296.84     1012.51       60.69        0.00        0.00        0.00      649.99
2024-06-27_16_00_00       shangma       -3.90        4.89       0.002      299.50     1012.21       39.70        0.00        0.00        0.89      507.99
2024-06-27_16_00_00    xingdenglu       -4.89        3.61      -0.057      299.01     1012.26       40.48        0.00        0.00        0.00      650.23
2024-06-27_17_00_00      badaguan       -6.74       -0.18       0.002      294.90     1012.33       80.02        0.00        0.00        0.00      443.76
2024-06-27_17_00_00       beizhai       -5.23        1.99      -0.130      298.08     1012.32       39.79        0.00        0.00        0.00      448.98
2024-06-27_17_00_00    dengzhoulu       -5.91        0.69      -0.016      296.46     1012.32       63.25        0.00        0.00        0.00      445.02
2024-06-27_17_00_00       shangma       -4.29        3.46       0.006      299.20     1012.16       39.09        0.00        0.00        1.00      271.76
2024-06-27_17_00_00    xingdenglu       -4.91        3.58      -0.056      298.47     1012.16       43.48        0.00        0.00        0.33      429.64
2024-06-27_18_00_00      badaguan       -6.15       -0.28       0.002      294.85     1011.25       78.31        0.00        0.00        0.00      227.60
2024-06-27_18_00_00       beizhai       -4.60        0.53      -0.156      297.31     1011.25       42.68        0.00        0.00        0.00      230.71
2024-06-27_18_00_00    dengzhoulu       -5.37        0.39      -0.014      296.10     1011.24       63.11        0.00        0.00        0.00      228.44
2024-06-27_18_00_00       shangma       -5.02        1.53       0.007      298.33     1011.24       45.47        0.00        0.00        0.00      231.82
2024-06-27_18_00_00    xingdenglu       -3.78        1.91      -0.042      298.04     1011.15       45.26        0.00        0.00        0.47      205.81
2024-06-27_19_00_00      badaguan       -5.92       -0.39       0.002      294.57     1010.73       79.81        0.00        0.00        0.00       33.46
2024-06-27_19_00_00       beizhai       -2.28       -0.08      -0.112      294.25     1010.79       59.95        0.00        0.00        0.00       33.98
2024-06-27_19_00_00    dengzhoulu       -4.95        0.23      -0.014      295.18     1010.75       69.08        0.00        0.00        0.00       33.79
2024-06-27_19_00_00       shangma       -4.10       -0.47       0.006      296.11     1010.86       59.81        0.00        0.00        0.00       36.38
2024-06-27_19_00_00    xingdenglu       -2.76        1.08      -0.034      296.47     1010.70       54.91        0.00        0.00        0.00       34.32
2024-06-27_20_00_00      badaguan       -5.45       -0.97      -0.001      294.53     1010.85       79.01        0.00        0.00        0.00        0.00
2024-06-27_20_00_00       beizhai       -2.08       -0.84      -0.107      292.15     1010.91       70.66        0.00        0.00        0.00        0.00
2024-06-27_20_00_00    dengzhoulu       -4.33       -0.30      -0.012      294.81     1010.88       70.12        0.00        0.00        0.00        0.00
2024-06-27_20_00_00       shangma       -3.49       -1.69       0.004      293.93     1011.11       79.40        0.00        0.00        0.00        0.00
2024-06-27_20_00_00    xingdenglu       -1.52       -1.40      -0.036      294.87     1010.98       66.67        0.00        0.00        0.00        0.00
