CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-05-23_08_00_00       shangma       -1.20        5.03      -0.002      287.72     1013.19       96.59        0.00        1.00        1.00      119.94
2024-05-23_08_00_00    xingdenglu       -2.01        3.74      -0.011      289.26     1013.37       87.16        0.00        0.14        0.14      477.68
2024-05-23_09_00_00      badaguan       -1.21        4.03       0.024      287.40     1013.33       98.40        0.01        1.00        1.00      164.89
2024-05-23_09_00_00       beizhai        0.14        4.12       0.050      293.54     1013.15       66.62        0.00        0.00        0.00      730.83
2024-05-23_09_00_00    dengzhoulu       -1.27        3.67       0.009      287.83     1013.23       95.72        0.00        0.95        0.95      221.62
2024-05-23_09_00_00       shangma       -2.05        5.82      -0.001      289.77     1012.69       87.46        0.00        0.24        0.24      618.41
2024-05-23_09_00_00    xingdenglu       -2.29        4.48      -0.016      290.80     1012.99       81.18        0.00        0.13        0.13      680.79
2024-05-23_10_00_00      badaguan       -1.97        3.73       0.020      287.76     1013.39       98.43        0.01        1.00        1.00      220.37
2024-05-23_10_00_00       beizhai       -0.10        4.40       0.046      293.69     1013.18       66.74        0.00        0.00        0.00      882.41
2024-05-23_10_00_00    dengzhoulu       -1.70        3.66       0.004      288.23     1013.31       95.14        0.00        0.94        0.94      288.95
2024-05-23_10_00_00       shangma       -2.13        6.32      -0.001      290.85     1012.72       83.69        0.00        0.11        0.11      845.32
2024-05-23_10_00_00    xingdenglu       -2.35        4.63      -0.019      291.73     1013.07       77.91        0.00        0.00        0.00      877.19
2024-05-23_11_00_00      badaguan       -1.83        4.02       0.017      287.97     1013.49       97.99        0.02        1.00        1.00      270.94
2024-05-23_11_00_00       beizhai       -0.55        5.21       0.041      293.69     1013.23       67.86        0.00        0.00        0.00      982.20
2024-05-23_11_00_00    dengzhoulu       -1.57        4.28       0.001      288.67     1013.39       94.61        0.00        0.94        0.94      347.70
2024-05-23_11_00_00       shangma       -2.46        7.51      -0.001      291.73     1012.69       80.75        0.00        0.00        0.00      976.25
2024-05-23_11_00_00    xingdenglu       -2.40        5.41      -0.021      291.92     1013.12       78.22        0.00        0.00        0.00      976.74
2024-05-23_12_00_00      badaguan       -1.89        3.73       0.016      288.26     1012.87       97.12        0.00        1.00        1.00      312.89
2024-05-23_12_00_00       beizhai       -0.77        5.24       0.031      293.56     1012.71       69.90        0.00        0.00        0.00     1023.66
2024-05-23_12_00_00    dengzhoulu       -1.63        4.01      -0.001      289.28     1012.80       94.26        0.00        0.94        0.94      413.03
2024-05-23_12_00_00       shangma       -2.82        8.04      -0.001      292.50     1012.01       78.72        0.00        0.00        0.00     1018.50
2024-05-23_12_00_00    xingdenglu       -2.24        5.26      -0.021      292.55     1012.56       77.06        0.00        0.00        0.00     1018.94
2024-05-23_13_00_00      badaguan       -2.16        3.45       0.014      288.44     1012.37       96.52        0.00        1.00        1.00      332.51
2024-05-23_13_00_00       beizhai       -1.03        5.41       0.025      294.23     1012.21       68.57        0.00        0.00        0.00     1003.49
2024-05-23_13_00_00    dengzhoulu       -1.84        4.12      -0.002      289.68     1012.28       93.58        0.00        0.94        0.94      462.71
2024-05-23_13_00_00       shangma       -2.83        8.50      -0.001      293.16     1011.44       77.54        0.00        0.00        0.00     1000.20
2024-05-23_13_00_00    xingdenglu       -2.59        5.60      -0.027      293.34     1011.95       74.76        0.00        0.00        0.00      999.90
2024-05-23_14_00_00      badaguan       -2.27        3.22       0.012      288.49     1011.58       96.37        0.00        1.00        1.00      305.64
2024-05-23_14_00_00       beizhai       -1.19        5.55       0.022      294.39     1011.45       68.63        0.00        0.00        0.00      923.93
2024-05-23_14_00_00    dengzhoulu       -1.93        4.05      -0.005      289.82     1011.48       93.25        0.00        0.82        0.82      445.21
2024-05-23_14_00_00       shangma       -2.62        8.68      -0.001      293.29     1010.73       77.03        0.00        0.00        0.00      922.43
2024-05-23_14_00_00    xingdenglu       -2.42        5.46      -0.025      293.59     1011.23       73.64        0.00        0.00        0.00      921.10
2024-05-23_15_00_00      badaguan       -1.53        3.14       0.015      288.31     1011.16       97.32        0.00        1.00        1.00      271.59
2024-05-23_15_00_00       beizhai       -1.30        5.23       0.012      294.63     1011.12       66.60        0.00        0.00        0.00      789.60
2024-05-23_15_00_00    dengzhoulu       -1.63        3.72      -0.000      289.74     1011.09       93.09        0.00        0.82        0.82      402.99
2024-05-23_15_00_00       shangma       -2.49        8.37      -0.001      293.54     1010.45       75.75        0.00        0.00        0.00      788.25
2024-05-23_15_00_00    xingdenglu       -2.52        5.03      -0.025      293.63     1010.91       73.28        0.00        0.00        0.00      787.19
2024-05-23_16_00_00      badaguan       -2.09        2.64       0.009      288.12     1011.10       97.50        0.00        0.92        0.92      222.35
2024-05-23_16_00_00       beizhai       -1.41        4.83       0.001      295.32     1011.07       60.61        0.00        0.00        0.00      610.11
2024-05-23_16_00_00    dengzhoulu       -1.73        3.28      -0.004      289.74     1011.01       90.40        0.00        0.69        0.69      425.87
2024-05-23_16_00_00       shangma       -2.39        7.86      -0.001      293.78     1010.34       72.31        0.00        0.00        0.00      608.47
2024-05-23_16_00_00    xingdenglu       -2.50        4.66      -0.024      294.00     1010.80       69.72        0.00        0.00        0.00      608.23
2024-05-23_17_00_00      badaguan       -2.84        3.00       0.008      287.79     1010.76       97.41        0.00        0.72        0.72      166.05
2024-05-23_17_00_00       beizhai       -2.19        4.93      -0.021      295.27     1010.73       57.13        0.00        0.00        0.00      400.91
2024-05-23_17_00_00    dengzhoulu       -2.28        3.24      -0.006      289.07     1010.67       91.04        0.00        0.00        0.00      399.23
2024-05-23_17_00_00       shangma       -2.17        7.45      -0.002      293.27     1010.19       71.17        0.00        0.00        0.00      400.83
2024-05-23_17_00_00    xingdenglu       -2.86        4.53      -0.028      293.53     1010.50       69.27        0.00        0.00        0.00      399.24
2024-05-23_18_00_00      badaguan       -2.83        2.42       0.004      287.66     1011.29       97.88        0.00        0.72        0.72       68.39
2024-05-23_18_00_00       beizhai       -2.77        4.67      -0.046      294.35     1011.26       56.73        0.00        0.00        0.00      180.75
2024-05-23_18_00_00    dengzhoulu       -2.41        2.73      -0.008      288.44     1011.20       92.92        0.00        0.00        0.00      180.22
2024-05-23_18_00_00       shangma       -2.18        6.54      -0.001      291.98     1010.80       73.51        0.00        0.00        0.00      182.38
2024-05-23_18_00_00    xingdenglu       -3.18        4.22      -0.036      292.67     1011.08       68.65        0.00        0.00        0.00      180.21
2024-05-23_19_00_00      badaguan       -2.49        2.14       0.003      287.45     1011.78       98.59        0.00        0.93        0.93        0.47
2024-05-23_19_00_00       beizhai       -2.79        3.83      -0.102      292.73     1011.75       56.92        0.00        0.00        0.00        4.43
2024-05-23_19_00_00    dengzhoulu       -2.19        2.37      -0.008      287.67     1011.70       95.83        0.00        0.73        0.73        1.44
2024-05-23_19_00_00       shangma       -1.88        6.17      -0.000      290.78     1011.22       75.44        0.00        0.00        0.00        5.73
2024-05-23_19_00_00    xingdenglu       -3.34        3.86      -0.042      291.77     1011.55       68.56        0.00        0.00        0.00        4.75
2024-05-23_20_00_00      badaguan       -2.30        2.70       0.006      287.46     1012.14       98.80        0.00        0.94        0.94        0.00
2024-05-23_20_00_00       beizhai       -2.81        3.73      -0.132      292.18     1012.04       57.19        0.00        0.00        0.00        0.00
2024-05-23_20_00_00    dengzhoulu       -2.07        2.73      -0.006      287.62     1012.04       96.73        0.00        0.74        0.74        0.00
2024-05-23_20_00_00       shangma       -2.02        6.57      -0.000      290.08     1011.45       77.89        0.00        0.00        0.00        0.00
2024-05-23_20_00_00    xingdenglu       -3.60        3.80      -0.056      291.77     1011.85       65.41        0.00        0.00        0.00        0.00
2024-05-23_21_00_00      badaguan       -1.20        2.97       0.014      288.20     1012.21       96.37        0.00        0.87        0.87        0.00
2024-05-23_21_00_00       beizhai       -3.16        4.07      -0.163      291.63     1012.08       62.96        0.00        0.00        0.00        0.00
2024-05-23_21_00_00    dengzhoulu       -1.62        3.41      -0.001      288.26     1012.10       96.12        0.00        0.82        0.82        0.00
2024-05-23_21_00_00       shangma       -1.70        6.57      -0.001      289.17     1011.63       86.96        0.00        0.00        0.00        0.00
2024-05-23_21_00_00    xingdenglu       -3.47        3.96      -0.055      290.94     1011.96       72.21        0.00        0.00        0.00        0.00
2024-05-23_22_00_00      badaguan       -0.48        2.91       0.005      288.35     1012.83       96.51        0.00        0.60        0.60        0.00
2024-05-23_22_00_00       beizhai       -2.85        3.95      -0.182      290.95     1012.74       71.42        0.00        0.00        0.00        0.00
2024-05-23_22_00_00    dengzhoulu       -0.84        3.13      -0.006      288.72     1012.77       97.19        0.00        0.00        0.00        0.00
2024-05-23_22_00_00       shangma       -1.51        6.08      -0.000      289.00     1012.34       91.77        0.00        0.00        0.00        0.00
2024-05-23_22_00_00    xingdenglu       -3.14        3.94      -0.056      290.55     1012.65       78.35        0.00        0.00        0.00        0.00
2024-05-23_23_00_00      badaguan       -0.91        1.90      -0.008      288.10     1012.81       98.10        0.00        0.62        0.62        0.00
2024-05-23_23_00_00       beizhai       -2.65        3.31      -0.235      290.24     1012.97       79.33        0.00        0.00        0.00        0.00
2024-05-23_23_00_00    dengzhoulu       -0.97        2.26      -0.017      288.46     1012.77       99.53        0.00        0.00        0.00        0.00
2024-05-23_23_00_00       shangma       -1.71        5.45       0.002      289.07     1012.55       93.86        0.00        0.00        0.00        0.00
2024-05-23_23_00_00    xingdenglu       -2.96        3.28      -0.057      290.25     1012.78       84.42        0.00        0.11        0.11        0.00
2024-05-24_00_00_00      badaguan       -1.07        1.82      -0.003      288.35     1012.98       97.21        0.00        0.92        0.92        0.00
2024-05-24_00_00_00       beizhai       -2.17        2.43      -0.265      289.26     1013.15       83.46        0.00        0.00        0.00        0.00
2024-05-24_00_00_00    dengzhoulu       -0.91        2.60      -0.014      288.88     1012.94       99.39        0.00        0.82        0.82        0.00
2024-05-24_00_00_00       shangma       -1.99        5.41       0.003      288.97     1012.48       95.45        0.00        0.00        0.00        0.00
2024-05-24_00_00_00    xingdenglu       -2.48        2.78      -0.060      290.16     1012.90       85.54        0.00        0.14        0.14        0.00
2024-05-24_01_00_00      badaguan       -2.47        1.55       0.008      288.36     1012.74       97.02        0.00        0.83        0.83        0.00
2024-05-24_01_00_00       beizhai       -2.18        2.02      -0.230      289.05     1012.97       78.36        0.00        0.00        0.00        0.00
2024-05-24_01_00_00    dengzhoulu       -1.62        2.22      -0.011      288.80     1012.72       99.25        0.00        0.72        0.72        0.00
2024-05-24_01_00_00       shangma       -1.75        4.52       0.003      288.92     1012.46       94.80        0.00        0.00        0.00        0.00
2024-05-24_01_00_00    xingdenglu       -2.09        2.11      -0.054      290.07     1012.81       83.60        0.00        0.12        0.12        0.00
2024-05-24_02_00_00      badaguan       -1.81        2.29       0.014      288.35     1013.39       97.05        0.00        1.00        1.00        0.00
2024-05-24_02_00_00       beizhai       -1.95        2.14      -0.174      289.07     1013.58       77.66        0.00        0.00        0.00        0.00
2024-05-24_02_00_00    dengzhoulu       -1.09        2.55      -0.003      288.74     1013.31       98.99        0.00        0.94        0.94        0.00
2024-05-24_02_00_00       shangma       -1.57        4.23       0.002      288.65     1013.10       96.31        0.00        0.00        0.00        0.00
2024-05-24_02_00_00    xingdenglu       -1.99        2.34      -0.037      290.18     1013.41       81.36        0.00        0.00        0.00        0.00
2024-05-24_03_00_00      badaguan       -1.51        3.05       0.022      288.43     1014.25       96.77        0.01        1.00        1.00        0.00
2024-05-24_03_00_00       beizhai       -1.75        2.45      -0.101      289.38     1014.39       81.56        0.00        0.00        0.83        0.00
2024-05-24_03_00_00    dengzhoulu       -1.25        3.30       0.006      288.88     1014.22       98.94        0.00        1.00        1.00        0.00
2024-05-24_03_00_00       shangma       -1.34        5.11       0.001      288.23     1013.88       99.53        0.00        0.00        0.00        0.00
2024-05-24_03_00_00    xingdenglu       -2.30        3.31      -0.030      289.99     1014.28       85.96        0.00        0.00        0.90        0.00
2024-05-24_04_00_00      badaguan       -1.72        1.65       0.013      288.22     1014.41       97.92        0.00        1.00        1.00        0.00
2024-05-24_04_00_00       beizhai       -1.68        1.55      -0.146      288.82     1014.56       80.12        0.00        0.00        0.00        0.00
2024-05-24_04_00_00    dengzhoulu       -1.36        1.99      -0.000      288.86     1014.38       98.81        0.00        1.00        1.00        0.00
2024-05-24_04_00_00       shangma       -1.58        3.65       0.002      288.44     1014.24       99.68        0.00        0.65        0.65        0.00
2024-05-24_04_00_00    xingdenglu       -2.06        2.13      -0.052      289.51     1014.38       89.05        0.00        0.14        0.14        0.00
2024-05-24_05_00_00      badaguan       -1.55        1.61       0.009      288.05     1015.25       98.63        0.01        1.00        1.00        0.00
2024-05-24_05_00_00       beizhai       -1.19        0.89      -0.082      289.52     1015.32       73.97        0.00        0.00        0.00        0.00
2024-05-24_05_00_00    dengzhoulu       -1.20        1.99      -0.001      288.67     1015.18       98.60        0.00        1.00        1.00        0.00
2024-05-24_05_00_00       shangma       -1.42        2.94       0.002      288.48     1015.01       99.22        0.00        1.00        1.00        0.00
2024-05-24_05_00_00    xingdenglu       -1.60        1.74      -0.036      289.91     1015.14       85.75        0.00        0.14        0.14        0.00
2024-05-24_06_00_00      badaguan       -2.07        1.63       0.011      287.83     1015.73       99.17        0.03        1.00        1.00        8.63
2024-05-24_06_00_00       beizhai       -0.55        1.17       0.004      292.58     1015.54       74.79        0.00        0.00        0.00      112.96
2024-05-24_06_00_00    dengzhoulu       -1.99        1.85      -0.000      288.25     1015.64       98.10        0.00        1.00        1.00       11.16
2024-05-24_06_00_00       shangma       -1.94        2.71       0.002      288.79     1015.36       97.70        0.00        0.99        0.99       14.42
2024-05-24_06_00_00    xingdenglu       -1.92        2.54      -0.018      290.80     1015.44       85.35        0.00        0.00        0.00      109.60
2024-05-24_07_00_00      badaguan       -2.12        1.84       0.012      287.81     1016.03       98.86        0.04        1.00        1.00       42.13
2024-05-24_07_00_00       beizhai       -0.57        2.18       0.020      292.38     1015.89       76.42        0.00        0.00        0.00      324.79
2024-05-24_07_00_00    dengzhoulu       -2.03        1.88       0.001      288.08     1015.97       97.61        0.00        1.00        1.00       47.95
2024-05-24_07_00_00       shangma       -1.05        3.18      -0.001      289.55     1015.99       95.27        0.00        0.27        0.27      257.46
2024-05-24_07_00_00    xingdenglu       -1.56        2.93      -0.007      290.45     1015.93       90.23        0.00        0.13        0.13      291.88
2024-05-24_08_00_00      badaguan       -2.44        1.17       0.008      287.81     1016.48       99.01        0.02        1.00        1.00       96.52
2024-05-24_08_00_00       beizhai        0.12        2.35       0.062      293.21     1016.26       72.39        0.00        0.00        0.00      535.66
2024-05-24_08_00_00    dengzhoulu       -1.97        1.43      -0.001      288.28     1016.42       97.14        0.00        1.00        1.00      113.12
2024-05-24_08_00_00       shangma       -0.94        2.70      -0.001      289.91     1016.27       92.94        0.00        0.40        0.40      374.71
2024-05-24_08_00_00    xingdenglu       -1.80        2.75      -0.018      291.59     1016.30       84.42        0.00        0.14        0.14      489.44
2024-05-24_09_00_00      badaguan       -2.40        2.39       0.017      288.08     1016.96       98.21        0.00        1.00        1.00      176.42
2024-05-24_09_00_00       beizhai        0.02        2.80       0.054      295.19     1016.56       62.55        0.00        0.00        0.00      721.69
2024-05-24_09_00_00    dengzhoulu       -2.07        2.48       0.002      289.04     1016.89       95.86        0.00        0.94        0.94      247.72
2024-05-24_09_00_00       shangma       -1.17        4.24      -0.001      292.76     1016.49       80.01        0.00        0.11        0.11      677.82
2024-05-24_09_00_00    xingdenglu       -1.46        3.63      -0.013      293.90     1016.57       71.99        0.00        0.00        0.00      716.30
2024-05-24_10_00_00      badaguan       -1.85        1.82       0.015      288.68     1016.75       96.14        0.00        1.00        1.00      303.80
2024-05-24_10_00_00       beizhai       -0.02        3.32       0.053      295.84     1016.52       58.62        0.00        0.00        0.00      868.19
2024-05-24_10_00_00    dengzhoulu       -1.97        2.30       0.001      290.65     1016.70       91.49        0.00        0.82        0.82      456.85
2024-05-24_10_00_00       shangma       -0.98        4.82      -0.001      294.75     1016.44       71.76        0.00        0.00        0.00      859.36
2024-05-24_10_00_00    xingdenglu       -1.26        3.98      -0.012      294.92     1016.49       65.10        0.00        0.00        0.00      863.33
2024-05-24_11_00_00      badaguan       -1.11        2.54       0.023      289.27     1016.48       93.06        0.00        0.72        0.72      631.73
2024-05-24_11_00_00       beizhai        0.09        3.82       0.057      297.67     1016.05       51.49        0.00        0.00        0.00      965.01
2024-05-24_11_00_00    dengzhoulu       -1.31        3.05       0.008      292.62     1016.37       81.41        0.00        0.00        0.00      962.71
2024-05-24_11_00_00       shangma       -0.71        5.03      -0.001      296.72     1015.84       62.53        0.00        0.00        0.00      959.18
2024-05-24_11_00_00    xingdenglu       -0.51        4.03      -0.001      296.78     1015.96       57.72        0.00        0.00        0.00      960.85
2024-05-24_12_00_00      badaguan       -0.94        2.94       0.023      289.22     1016.73       93.23        0.00        0.72        0.72      681.49
2024-05-24_12_00_00       beizhai       -0.71        4.34       0.040      297.41     1016.47       52.66        0.00        0.00        0.00     1005.03
2024-05-24_12_00_00    dengzhoulu       -0.95        3.40       0.008      292.54     1016.64       81.71        0.00        0.00        0.00     1001.99
2024-05-24_12_00_00       shangma       -0.93        5.88      -0.001      297.04     1016.09       62.26        0.00        0.00        0.00     1000.22
2024-05-24_12_00_00    xingdenglu       -1.38        4.42      -0.014      297.26     1016.26       58.22        0.00        0.00        0.00     1000.95
2024-05-24_13_00_00      badaguan       -1.37        2.74       0.021      289.25     1016.69       93.01        0.00        0.72        0.72      653.82
2024-05-24_13_00_00       beizhai       -1.04        4.44       0.031      297.79     1016.55       52.52        0.00        0.00        0.00      982.32
2024-05-24_13_00_00    dengzhoulu       -1.25        3.44       0.006      292.78     1016.59       80.10        0.00        0.00        0.00      981.17
2024-05-24_13_00_00       shangma       -1.64        6.33      -0.001      297.46     1016.08       60.05        0.00        0.00        0.00      979.35
2024-05-24_13_00_00    xingdenglu       -1.71        4.51      -0.017      297.36     1016.28       59.15        0.00        0.00        0.00      979.63
2024-05-24_14_00_00      badaguan       -2.06        3.29       0.021      288.87     1015.98       94.97        0.00        0.72        0.72      537.73
2024-05-24_14_00_00       beizhai       -1.21        4.88       0.027      297.71     1015.74       53.75        0.00        0.00        0.00      901.61
2024-05-24_14_00_00    dengzhoulu       -1.82        3.65       0.004      292.06     1015.88       83.26        0.00        0.00        0.00      901.86
2024-05-24_14_00_00       shangma       -2.00        6.62      -0.000      297.62     1015.14       59.38        0.00        0.00        0.00      900.61
2024-05-24_14_00_00    xingdenglu       -1.88        4.82      -0.017      297.32     1015.44       59.23        0.00        0.00        0.00      900.20
2024-05-24_15_00_00      badaguan       -2.73        2.94       0.016      288.79     1015.73       95.08        0.00        0.72        0.72      428.00
2024-05-24_15_00_00       beizhai       -2.07        4.83      -0.003      296.74     1015.57       57.04        0.00        0.00        0.00      768.78
2024-05-24_15_00_00    dengzhoulu       -2.47        3.28      -0.002      291.85     1015.62       83.17        0.00        0.00        0.00      769.81
2024-05-24_15_00_00       shangma       -2.51        7.17      -0.000      296.57     1015.01       64.03        0.00        0.00        0.00      769.34
2024-05-24_15_00_00    xingdenglu       -2.86        4.70      -0.031      296.04     1015.31       64.41        0.00        0.00        0.00      767.54
2024-05-24_16_00_00      badaguan       -3.32        2.21       0.010      288.55     1015.17       96.54        0.00        0.72        0.72      276.36
2024-05-24_16_00_00       beizhai       -2.15        5.19      -0.001      296.09     1014.88       58.95        0.00        0.00        0.00      593.64
2024-05-24_16_00_00    dengzhoulu       -2.96        2.77      -0.007      290.86     1015.08       88.83        0.00        0.00        0.00      594.27
2024-05-24_16_00_00       shangma       -1.90        6.90      -0.001      295.68     1014.46       67.64        0.00        0.00        0.00      594.25
2024-05-24_16_00_00    xingdenglu       -2.66        4.83      -0.028      295.27     1014.77       68.12        0.00        0.00        0.00      592.41
2024-05-24_17_00_00      badaguan       -3.58        1.07       0.001      288.05     1015.30       97.76        0.02        0.76        0.76      149.59
2024-05-24_17_00_00       beizhai       -1.97        4.68      -0.004      294.97     1014.98       63.87        0.00        0.00        0.00      389.73
2024-05-24_17_00_00    dengzhoulu       -2.89        1.70      -0.012      289.76     1015.24       92.67        0.00        0.16        0.16      350.57
2024-05-24_17_00_00       shangma       -2.02        6.55      -0.000      294.60     1014.49       72.26        0.00        0.00        0.00      390.94
2024-05-24_17_00_00    xingdenglu       -2.79        4.31      -0.033      293.92     1014.89       74.18        0.00        0.00        0.00      388.90
2024-05-24_18_00_00      badaguan       -3.95        1.41       0.002      287.73     1015.26       98.17        0.01        0.93        0.93       33.31
2024-05-24_18_00_00       beizhai       -2.49        4.38      -0.027      294.04     1015.05       67.28        0.00        0.00        0.00      176.18
2024-05-24_18_00_00    dengzhoulu       -3.10        2.04      -0.011      289.00     1015.18       94.82        0.00        0.73        0.73       68.32
2024-05-24_18_00_00       shangma       -2.07        6.00      -0.000      292.84     1014.83       79.90        0.00        0.00        0.00      178.51
2024-05-24_18_00_00    xingdenglu       -3.18        4.18      -0.037      292.65     1014.97       79.89        0.00        0.00        0.00      176.07
2024-05-24_19_00_00      badaguan       -4.40        0.76      -0.002      287.36     1016.09       98.41        0.00        1.00        1.00        0.08
2024-05-24_19_00_00       beizhai       -2.36        3.57      -0.051      292.65     1015.90       71.39        0.00        0.00        0.00        5.00
2024-05-24_19_00_00    dengzhoulu       -3.22        1.40      -0.010      288.27     1016.01       95.99        0.00        0.94        0.94        0.45
2024-05-24_19_00_00       shangma       -1.97        4.46      -0.000      290.58     1015.76       90.05        0.00        0.00        0.00        6.35
2024-05-24_19_00_00    xingdenglu       -3.07        3.25      -0.027      291.10     1015.82       86.09        0.00        0.00        0.00        5.34
2024-05-24_20_00_00      badaguan       -4.49        0.44      -0.005      287.09     1016.38       98.51        0.00        1.00        1.00        0.00
2024-05-24_20_00_00       beizhai       -2.47        3.18      -0.073      293.12     1016.23       67.54        0.00        0.00        0.00        0.00
2024-05-24_20_00_00    dengzhoulu       -3.24        1.15      -0.011      288.04     1016.30       96.49        0.00        0.94        0.94        0.00
2024-05-24_20_00_00       shangma       -2.12        4.00      -0.001      289.80     1016.18       93.31        0.00        0.00        0.00        0.00
2024-05-24_20_00_00    xingdenglu       -3.05        2.86      -0.030      291.20     1016.16       84.68        0.00        0.00        0.00        0.00
