CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-18_08_00_00    dengzhoulu       -1.42        3.85       0.005      294.87     1009.28       75.21        0.00        0.00        0.00      541.94
2024-06-18_08_00_00       shangma       -1.86        4.55      -0.000      298.01     1008.76       50.50        0.00        0.00        0.00      539.23
2024-06-18_08_00_00    xingdenglu       -1.97        3.67      -0.018      297.96     1009.04       53.95        0.00        0.00        0.00      541.81
2024-06-18_09_00_00      badaguan       -1.66        4.05       0.019      293.43     1009.03       88.35        0.00        0.00        0.00      731.16
2024-06-18_09_00_00       beizhai       -0.28        5.07       0.043      298.80     1009.07       44.77        0.00        0.00        0.00      735.91
2024-06-18_09_00_00    dengzhoulu       -1.10        4.19       0.003      295.09     1008.97       75.14        0.00        0.00        0.00      731.52
2024-06-18_09_00_00       shangma       -2.10        6.70      -0.001      297.43     1008.35       61.69        0.00        0.00        0.00      728.12
2024-06-18_09_00_00    xingdenglu       -1.69        5.11      -0.015      298.11     1008.71       56.57        0.00        0.00        0.00      730.77
2024-06-18_10_00_00      badaguan       -0.78        5.24       0.026      293.64     1009.84       88.98        0.00        0.00        0.00      880.21
2024-06-18_10_00_00       beizhai       -0.39        5.58       0.043      298.28     1010.05       52.84        0.00        0.00        0.00      883.78
2024-06-18_10_00_00    dengzhoulu       -0.46        5.03       0.008      295.46     1009.79       76.00        0.00        0.00        0.00      880.99
2024-06-18_10_00_00       shangma       -1.96        8.04      -0.001      298.33     1009.03       60.04        0.00        0.00        0.00      877.50
2024-06-18_10_00_00    xingdenglu       -1.02        5.71      -0.008      298.79     1009.56       56.75        0.00        0.00        0.00      879.85
2024-06-18_11_00_00      badaguan       -1.09        4.46       0.021      293.64     1009.75       90.96        0.00        0.00        1.00      818.07
2024-06-18_11_00_00       beizhai       -0.40        5.71       0.042      298.47     1009.84       56.09        0.00        0.00        1.00      915.61
2024-06-18_11_00_00    dengzhoulu       -0.96        4.67       0.006      295.41     1009.70       78.91        0.00        0.00        1.00      818.74
2024-06-18_11_00_00       shangma       -2.61        8.58      -0.001      298.51     1008.74       61.83        0.00        0.00        1.00      783.26
2024-06-18_11_00_00    xingdenglu       -1.51        5.82      -0.013      298.60     1009.36       61.56        0.00        0.00        1.00      808.25
2024-06-18_12_00_00      badaguan       -2.56        3.55       0.016      293.65     1009.27       91.19        0.00        0.00        1.00      973.90
2024-06-18_12_00_00       beizhai       -0.91        5.00       0.019      299.38     1009.51       52.27        0.00        0.00        1.00      821.59
2024-06-18_12_00_00    dengzhoulu       -1.69        4.12      -0.000      295.93     1009.18       76.39        0.00        0.00        1.00      967.58
2024-06-18_12_00_00       shangma       -3.02        8.07      -0.000      299.14     1008.49       60.09        0.00        0.00        1.00      933.99
2024-06-18_12_00_00    xingdenglu       -2.19        5.15      -0.022      299.25     1008.96       58.99        0.00        0.00        1.00      877.97
2024-06-18_13_00_00      badaguan       -2.75        4.04       0.021      293.57     1008.98       91.98        0.00        0.00        0.00     1011.57
2024-06-18_13_00_00       beizhai       -0.60        5.07       0.037      301.10     1009.00       43.22        0.00        0.00        1.00      881.71
2024-06-18_13_00_00    dengzhoulu       -1.96        4.45       0.003      296.17     1008.86       75.31        0.00        0.00        0.00     1011.99
2024-06-18_13_00_00       shangma       -3.00        8.18      -0.000      300.75     1007.94       51.52        0.00        0.00        1.00      964.30
2024-06-18_13_00_00    xingdenglu       -1.75        5.28      -0.016      300.58     1008.46       52.29        0.00        0.00        0.79      986.82
2024-06-18_14_00_00      badaguan       -1.77        4.86       0.018      293.53     1008.38       93.02        0.00        0.00        0.00      938.79
2024-06-18_14_00_00       beizhai       -1.51        5.41       0.010      299.31     1008.60       53.28        0.00        0.00        0.00      941.95
2024-06-18_14_00_00    dengzhoulu       -1.25        4.88       0.002      296.14     1008.32       75.68        0.00        0.00        0.00      939.28
2024-06-18_14_00_00       shangma       -3.19        9.47      -0.000      299.59     1007.46       57.48        0.00        0.00        0.00      937.63
2024-06-18_14_00_00    xingdenglu       -2.38        5.63      -0.025      299.35     1008.08       59.54        0.00        0.00        0.00      938.03
2024-06-18_15_00_00      badaguan       -2.23        2.94       0.011      293.65     1007.71       92.14        0.00        0.00        0.00      812.46
2024-06-18_15_00_00       beizhai       -1.31        4.83       0.002      299.87     1008.03       48.69        0.00        0.00        0.00      813.69
2024-06-18_15_00_00    dengzhoulu       -1.70        3.64      -0.002      296.75     1007.65       71.17        0.00        0.00        0.00      812.71
2024-06-18_15_00_00       shangma       -3.08        8.40      -0.000      299.50     1007.06       58.27        0.00        0.00        0.00      811.97
2024-06-18_15_00_00    xingdenglu       -2.34        5.00      -0.025      299.83     1007.48       56.05        0.00        0.00        0.00      810.28
2024-06-18_16_00_00      badaguan       -2.88        2.64       0.012      294.09     1007.35       87.83        0.00        0.00        0.00      643.03
2024-06-18_16_00_00       beizhai       -1.34        4.58       0.001      301.21     1007.63       35.25        0.00        0.00        0.00      645.05
2024-06-18_16_00_00    dengzhoulu       -2.19        3.46      -0.003      297.39     1007.28       64.10        0.00        0.00        0.00      643.63
2024-06-18_16_00_00       shangma       -2.75        7.70      -0.001      300.34     1006.64       50.77        0.00        0.00        0.00      642.74
2024-06-18_16_00_00    xingdenglu       -2.12        4.65      -0.021      300.68     1007.07       47.21        0.00        0.00        0.00      642.02
2024-06-18_17_00_00      badaguan       -3.21        2.64       0.012      294.25     1007.07       86.03        0.00        0.00        0.00      440.73
2024-06-18_17_00_00       beizhai       -2.40        4.68      -0.027      301.10     1007.28       30.77        0.00        0.00        0.00      442.99
2024-06-18_17_00_00    dengzhoulu       -2.83        3.25      -0.006      297.27     1007.01       62.55        0.00        0.00        0.00      441.34
2024-06-18_17_00_00       shangma       -2.92        7.41      -0.000      300.58     1006.34       45.97        0.00        0.00        0.00      442.84
2024-06-18_17_00_00    xingdenglu       -2.95        4.59      -0.030      300.36     1006.75       45.76        0.00        0.00        0.00      440.79
2024-06-18_18_00_00      badaguan       -2.83        2.61       0.010      293.59     1007.34       92.73        0.00        0.00        1.00      184.05
2024-06-18_18_00_00       beizhai       -2.71        4.38      -0.045      300.12     1007.40       31.72        0.00        0.00        1.00      206.03
2024-06-18_18_00_00    dengzhoulu       -2.53        3.08      -0.004      295.85     1007.27       72.52        0.00        0.00        1.00      183.61
2024-06-18_18_00_00       shangma       -2.46        7.04      -0.001      299.29     1006.63       48.62        0.00        0.00        1.00      221.15
2024-06-18_18_00_00    xingdenglu       -3.07        4.30      -0.033      299.17     1006.96       47.83        0.00        0.00        1.00      206.94
2024-06-18_19_00_00      badaguan       -3.51        1.93      -0.003      293.17     1007.37       94.64        0.00        0.67        1.00        1.11
2024-06-18_19_00_00       beizhai       -3.37        4.04      -0.119      297.51     1007.86       40.26        0.00        0.00        1.00        9.58
2024-06-18_19_00_00    dengzhoulu       -3.18        2.14      -0.012      294.52     1007.33       80.21        0.00        0.00        1.00        4.02
2024-06-18_19_00_00       shangma       -3.41        6.35       0.002      296.73     1006.76       60.69        0.00        0.00        1.00        9.13
2024-06-18_19_00_00    xingdenglu       -4.26        3.87      -0.051      296.81     1007.26       58.30        0.00        0.00        1.00        8.28
2024-06-18_20_00_00      badaguan       -2.16        5.13       0.009      293.76     1007.56       85.65        0.00        0.72        1.00        0.00
2024-06-18_20_00_00       beizhai       -3.79        5.42      -0.124      296.75     1007.89       39.83        0.00        0.00        1.00        0.00
2024-06-18_20_00_00    dengzhoulu       -2.43        3.30      -0.010      293.95     1007.62       84.16        0.00        0.00        1.00        0.00
2024-06-18_20_00_00       shangma       -1.83        7.55      -0.002      295.91     1007.06       60.92        0.00        0.00        1.00        0.00
2024-06-18_20_00_00    xingdenglu       -3.39        5.28      -0.034      296.45     1007.44       53.72        0.00        0.00        1.00        0.00
2024-06-18_21_00_00      badaguan       -2.54        6.97       0.036      294.76     1007.77       70.51        0.00        0.00        1.00        0.00
2024-06-18_21_00_00       beizhai       -4.43        5.85      -0.153      296.26     1007.93       39.96        0.00        0.00        0.85        0.00
2024-06-18_21_00_00    dengzhoulu       -2.53        5.31       0.010      295.40     1007.84       60.64        0.00        0.00        1.00        0.00
2024-06-18_21_00_00       shangma       -2.37        7.03      -0.000      295.11     1007.29       64.81        0.00        0.00        1.00        0.00
2024-06-18_21_00_00    xingdenglu       -3.97        5.33      -0.054      296.46     1007.51       49.97        0.00        0.00        1.00        0.00
2024-06-18_22_00_00      badaguan       -1.69        6.79       0.041      294.32     1008.43       75.27        0.00        0.00        0.45        0.00
2024-06-18_22_00_00       beizhai       -3.89        5.73      -0.168      294.96     1008.77       45.97        0.00        0.00        0.00        0.00
2024-06-18_22_00_00    dengzhoulu       -1.83        5.52       0.014      294.95     1008.47       65.23        0.00        0.00        1.00        0.00
2024-06-18_22_00_00       shangma       -1.77        7.87      -0.002      294.99     1007.93       62.51        0.00        0.00        1.00        0.00
2024-06-18_22_00_00    xingdenglu       -3.58        5.18      -0.057      295.56     1008.34       54.61        0.00        0.00        0.77        0.00
2024-06-18_23_00_00      badaguan       -1.58        5.32       0.033      293.88     1008.42       80.41        0.00        0.00        1.00        0.00
2024-06-18_23_00_00       beizhai       -3.86        4.77      -0.204      294.15     1008.79       52.01        0.00        0.00        0.42        0.00
2024-06-18_23_00_00    dengzhoulu       -1.72        4.43       0.011      294.24     1008.44       72.48        0.00        0.00        0.92        0.00
2024-06-18_23_00_00       shangma       -1.90        7.01      -0.001      294.38     1008.00       69.06        0.00        0.00        0.88        0.00
2024-06-18_23_00_00    xingdenglu       -3.51        4.68      -0.052      294.80     1008.34       61.42        0.00        0.00        0.34        0.00
2024-06-19_00_00_00      badaguan       -1.69        3.86       0.032      293.60     1008.94       84.69        0.00        0.00        1.00        0.00
2024-06-19_00_00_00       beizhai       -3.73        5.16      -0.184      293.60     1009.06       59.04        0.00        0.00        0.83        0.00
2024-06-19_00_00_00    dengzhoulu       -2.04        3.34       0.009      293.78     1008.91       78.50        0.00        0.00        1.00        0.00
2024-06-19_00_00_00       shangma       -2.43        6.55      -0.000      293.43     1008.29       77.72        0.00        0.00        0.00        0.00
2024-06-19_00_00_00    xingdenglu       -3.79        4.27      -0.066      294.42     1008.67       64.41        0.00        0.00        0.67        0.00
2024-06-19_01_00_00      badaguan       -1.85        3.13       0.028      293.45     1008.60       87.24        0.00        0.00        1.00        0.00
2024-06-19_01_00_00       beizhai       -3.31        4.23      -0.217      292.87     1008.88       68.90        0.00        0.00        0.11        0.00
2024-06-19_01_00_00    dengzhoulu       -2.03        3.17       0.008      293.65     1008.55       81.30        0.00        0.00        1.00        0.00
2024-06-19_01_00_00       shangma       -2.11        6.34      -0.000      293.43     1008.16       80.85        0.00        0.00        0.84        0.00
2024-06-19_01_00_00    xingdenglu       -3.48        3.82      -0.065      294.07     1008.40       70.77        0.00        0.00        0.67        0.00
2024-06-19_02_00_00      badaguan       -2.64        3.15       0.025      293.30     1008.81       88.69        0.00        0.00        0.00        0.00
2024-06-19_02_00_00       beizhai       -3.49        4.00      -0.240      292.63     1009.04       73.37        0.00        0.00        0.00        0.00
2024-06-19_02_00_00    dengzhoulu       -2.52        2.92       0.004      293.22     1008.75       84.92        0.00        0.00        0.00        0.00
2024-06-19_02_00_00       shangma       -2.01        5.64       0.000      292.73     1008.31       85.89        0.00        0.00        0.00        0.00
2024-06-19_02_00_00    xingdenglu       -4.10        3.15      -0.085      293.93     1008.57       73.18        0.00        0.00        0.00        0.00
2024-06-19_03_00_00      badaguan       -2.48        2.91       0.020      293.27     1008.91       90.18        0.00        0.00        1.00        0.00
2024-06-19_03_00_00       beizhai       -3.22        4.19      -0.212      293.28     1009.22       72.73        0.00        0.00        1.00        0.00
2024-06-19_03_00_00    dengzhoulu       -2.38        2.87       0.001      293.35     1008.87       86.02        0.00        0.00        1.00        0.00
2024-06-19_03_00_00       shangma       -1.70        5.95      -0.001      293.32     1008.43       83.61        0.00        0.00        1.00        0.00
2024-06-19_03_00_00    xingdenglu       -3.27        3.43      -0.065      294.12     1008.76       74.39        0.00        0.00        1.00        0.00
2024-06-19_04_00_00      badaguan       -2.84        2.54       0.015      293.04     1008.75       92.10        0.00        0.00        1.00        0.00
2024-06-19_04_00_00       beizhai       -2.96        3.43      -0.233      292.05     1008.97       78.76        0.00        0.00        0.44        0.00
2024-06-19_04_00_00    dengzhoulu       -2.46        2.51      -0.003      292.82     1008.69       90.14        0.00        0.00        1.00        0.00
2024-06-19_04_00_00       shangma       -1.80        5.08       0.000      292.67     1008.29       87.77        0.00        0.00        1.00        0.00
2024-06-19_04_00_00    xingdenglu       -3.81        2.82      -0.091      293.71     1008.48       76.61        0.00        0.00        0.03        0.00
2024-06-19_05_00_00      badaguan       -2.26        3.32       0.022      292.94     1009.08       93.57        0.00        0.00        0.00        0.00
2024-06-19_05_00_00       beizhai       -3.29        3.66      -0.207      291.35     1009.36       88.37        0.00        0.00        0.00        0.00
2024-06-19_05_00_00    dengzhoulu       -2.11        2.62       0.002      292.52     1009.07       93.42        0.00        0.00        0.00        0.00
2024-06-19_05_00_00       shangma       -2.69        6.00       0.001      292.26     1008.55       89.80        0.00        0.00        0.00        0.00
2024-06-19_05_00_00    xingdenglu       -4.24        3.38      -0.085      293.12     1008.87       82.39        0.00        0.00        0.00        0.00
2024-06-19_06_00_00      badaguan       -2.02        2.88       0.018      293.05     1009.41       94.00        0.00        0.00        1.00       83.49
2024-06-19_06_00_00       beizhai       -2.81        4.07      -0.123      292.87     1009.50       82.28        0.00        0.00        1.00       94.62
2024-06-19_06_00_00    dengzhoulu       -1.94        2.85       0.001      293.07     1009.38       91.55        0.00        0.00        1.00       80.24
2024-06-19_06_00_00       shangma       -2.15        5.97       0.000      293.20     1008.91       88.83        0.00        0.00        1.00       87.15
2024-06-19_06_00_00    xingdenglu       -3.10        3.74      -0.047      293.51     1009.14       85.10        0.00        0.00        1.00       93.84
2024-06-19_07_00_00      badaguan       -1.21        3.18       0.020      293.16     1009.77       94.32        0.00        0.00        1.00      222.21
2024-06-19_07_00_00       beizhai       -2.11        5.04      -0.040      293.68     1009.97       81.74        0.00        0.00        1.00      255.44
2024-06-19_07_00_00    dengzhoulu       -1.24        3.59       0.004      293.69     1009.76       89.31        0.00        0.00        1.00      220.98
2024-06-19_07_00_00       shangma       -1.15        7.03      -0.002      294.36     1009.45       85.04        0.00        0.00        1.00      246.97
2024-06-19_07_00_00    xingdenglu       -1.57        5.28      -0.012      294.46     1009.64       83.50        0.00        0.00        1.00      255.72
2024-06-19_08_00_00      badaguan       -1.60        2.99       0.019      293.24     1009.36       94.19        0.00        0.00        1.00      482.93
2024-06-19_08_00_00       beizhai       -1.25        5.75       0.009      294.78     1009.60       74.64        0.00        0.00        1.00      492.11
2024-06-19_08_00_00    dengzhoulu       -1.17        3.80       0.004      294.31     1009.33       86.02        0.00        0.00        1.00      489.67
2024-06-19_08_00_00       shangma       -0.96        7.43      -0.002      295.50     1009.07       78.54        0.00        0.00        1.00      499.98
2024-06-19_08_00_00    xingdenglu       -1.00        5.83      -0.006      295.61     1009.24       76.34        0.00        0.00        1.00      512.52
2024-06-19_09_00_00      badaguan       -2.60        3.26       0.020      293.32     1009.31       93.69        0.00        0.00        1.00      596.65
2024-06-19_09_00_00       beizhai       -1.65        6.79       0.011      295.46     1009.48       69.40        0.00        0.00        1.00      618.58
2024-06-19_09_00_00    dengzhoulu       -1.94        4.10       0.003      294.70     1009.27       83.28        0.00        0.00        1.00      597.62
2024-06-19_09_00_00       shangma       -1.06        7.48      -0.002      296.06     1009.03       75.48        0.00        0.00        1.00      617.76
2024-06-19_09_00_00    xingdenglu       -1.18        6.05      -0.008      296.32     1009.18       70.75        0.00        0.00        1.00      621.76
2024-06-19_10_00_00      badaguan       -3.57        3.31       0.020      293.49     1009.06       91.98        0.00        0.00        1.00      745.77
2024-06-19_10_00_00       beizhai       -2.40        7.55      -0.002      295.94     1009.20       66.26        0.00        0.00        1.00      788.97
2024-06-19_10_00_00    dengzhoulu       -2.84        4.18       0.000      295.14     1009.03       79.89        0.00        0.00        1.00      771.08
2024-06-19_10_00_00       shangma       -1.50        7.98      -0.001      296.67     1008.77       70.94        0.00        0.00        1.00      751.67
2024-06-19_10_00_00    xingdenglu       -1.53        6.63      -0.011      296.96     1008.90       66.17        0.00        0.00        1.00      832.73
2024-06-19_11_00_00      badaguan       -3.88        3.28       0.018      293.67     1008.63       90.97        0.00        0.00        1.00      857.06
2024-06-19_11_00_00       beizhai       -2.72        7.49      -0.009      296.34     1008.77       64.71        0.00        0.00        1.00      960.60
2024-06-19_11_00_00    dengzhoulu       -3.28        4.16      -0.001      295.54     1008.59       77.72        0.00        0.00        1.00      890.24
2024-06-19_11_00_00       shangma       -2.09        8.11      -0.001      297.23     1008.40       66.48        0.00        0.00        1.00      892.67
2024-06-19_11_00_00    xingdenglu       -2.21        6.48      -0.019      297.25     1008.47       65.10        0.00        0.00        1.00      956.43
2024-06-19_12_00_00      badaguan       -5.04        3.29       0.020      293.76     1008.43       90.86        0.00        0.00        1.00      924.57
2024-06-19_12_00_00       beizhai       -3.68        7.52      -0.031      296.24     1008.56       66.54        0.00        0.00        1.00      891.16
2024-06-19_12_00_00    dengzhoulu       -4.22        4.05      -0.003      295.66     1008.37       77.76        0.00        0.00        1.00      909.10
2024-06-19_12_00_00       shangma       -3.03        7.74       0.000      297.51     1008.01       65.33        0.00        0.00        1.00      891.27
2024-06-19_12_00_00    xingdenglu       -3.06        6.44      -0.030      297.29     1008.22       65.85        0.00        0.00        1.00      891.28
2024-06-19_13_00_00      badaguan       -5.56        3.46       0.020      293.82     1007.56       91.16        0.00        0.00        1.00      857.78
2024-06-19_13_00_00       beizhai       -4.55        8.27      -0.050      296.00     1007.59       68.82        0.00        0.00        1.00      811.19
2024-06-19_13_00_00    dengzhoulu       -4.89        4.21      -0.004      295.69     1007.52       78.52        0.00        0.00        1.00      853.92
2024-06-19_13_00_00       shangma       -3.81        8.18       0.001      297.52     1007.08       66.30        0.00        0.00        1.00      836.43
2024-06-19_13_00_00    xingdenglu       -3.88        7.03      -0.040      297.09     1007.29       67.92        0.00        0.00        1.00      771.72
2024-06-19_14_00_00      badaguan       -5.91        4.40       0.026      293.91     1007.12       91.08        0.00        0.00        1.00      810.78
2024-06-19_14_00_00       beizhai       -5.48        9.05      -0.071      296.07     1007.00       69.10        0.00        0.00        1.00      874.23
2024-06-19_14_00_00    dengzhoulu       -5.32        4.91      -0.002      295.74     1007.04       79.04        0.00        0.00        1.00      823.61
2024-06-19_14_00_00       shangma       -4.65        8.73       0.002      297.57     1006.69       67.08        0.00        0.00        0.00      929.63
2024-06-19_14_00_00    xingdenglu       -4.63        7.60      -0.049      297.17     1006.79       68.33        0.00        0.00        0.90      920.49
2024-06-19_15_00_00      badaguan       -6.34        5.02       0.031      293.96     1007.09       91.14        0.00        0.00        1.00      660.28
2024-06-19_15_00_00       beizhai       -6.18        9.21      -0.095      295.47     1007.06       74.52        0.00        0.00        0.83      666.25
2024-06-19_15_00_00    dengzhoulu       -5.68        5.26      -0.001      295.65     1007.03       80.07        0.00        0.00        1.00      646.38
2024-06-19_15_00_00       shangma       -5.27        9.06       0.003      297.19     1006.79       70.27        0.00        0.00        1.00      730.48
2024-06-19_15_00_00    xingdenglu       -5.23        7.53      -0.057      296.59     1006.91       73.39        0.00        0.00        1.00      661.08
2024-06-19_16_00_00      badaguan       -6.19        4.90       0.031      293.87     1006.38       91.24        0.00        0.00        1.00      350.91
2024-06-19_16_00_00       beizhai       -6.20        8.94      -0.099      295.59     1006.31       72.14        0.00        0.00        0.36      620.20
2024-06-19_16_00_00    dengzhoulu       -5.60        4.90      -0.001      295.21     1006.35       82.17        0.00        0.00        1.00      363.70
2024-06-19_16_00_00       shangma       -5.57        8.60       0.003      296.84     1005.98       72.04        0.00        0.00        0.00      627.47
2024-06-19_16_00_00    xingdenglu       -5.36        7.04      -0.060      296.48     1006.19       73.51        0.00        0.00        0.00      625.42
2024-06-19_17_00_00      badaguan       -5.74        5.15       0.032      293.86     1005.28       91.20        0.00        0.00        0.00      422.41
2024-06-19_17_00_00       beizhai       -6.40        9.06      -0.106      294.98     1005.02       76.23        0.00        0.00        0.00      426.78
2024-06-19_17_00_00    dengzhoulu       -5.29        5.11       0.001      295.18     1005.24       82.43        0.00        0.00        0.00      423.07
2024-06-19_17_00_00       shangma       -5.01        8.00       0.003      296.38     1005.20       74.44        0.00        0.00        0.00      427.53
2024-06-19_17_00_00    xingdenglu       -5.39        7.09      -0.060      295.98     1005.05       77.11        0.00        0.00        0.00      424.55
2024-06-19_18_00_00      badaguan       -4.96        5.02       0.031      293.77     1005.02       92.14        0.00        0.00        0.00      213.14
2024-06-19_18_00_00       beizhai       -5.90        8.23      -0.095      294.00     1004.95       84.68        0.00        0.00        0.00      215.46
2024-06-19_18_00_00    dengzhoulu       -4.62        4.90       0.002      294.80     1005.01       85.10        0.00        0.00        0.00      213.66
2024-06-19_18_00_00       shangma       -5.18        7.54       0.003      295.58     1004.67       80.28        0.00        0.00        0.00      217.22
2024-06-19_18_00_00    xingdenglu       -5.07        6.49      -0.057      295.27     1004.83       82.40        0.00        0.00        0.00      214.41
2024-06-19_19_00_00      badaguan       -5.87        4.06       0.025      293.68     1004.45       92.88        0.00        0.83        0.83        1.99
2024-06-19_19_00_00       beizhai       -5.57        6.84      -0.103      293.09     1004.57       91.83        0.00        0.00        0.00       29.14
2024-06-19_19_00_00    dengzhoulu       -5.11        3.87      -0.003      294.32     1004.45       88.21        0.00        0.97        0.97        1.44
2024-06-19_19_00_00       shangma       -5.16        5.80       0.003      294.73     1004.42       85.43        0.00        0.23        0.23       23.59
2024-06-19_19_00_00    xingdenglu       -5.03        4.82      -0.061      294.58     1004.45       86.45        0.00        0.00        0.00       29.43
2024-06-19_20_00_00      badaguan       -5.79        4.09       0.026      293.63     1003.85       92.14        0.00        0.93        1.00        0.00
2024-06-19_20_00_00       beizhai       -6.46        6.91      -0.135      293.20     1003.94       87.59        0.00        0.00        0.00        0.00
2024-06-19_20_00_00    dengzhoulu       -4.98        3.70      -0.002      294.10     1003.87       88.33        0.00        0.87        1.00        0.00
2024-06-19_20_00_00       shangma       -4.65        4.99       0.003      294.29     1003.99       87.70        0.00        0.00        0.00        0.00
2024-06-19_20_00_00    xingdenglu       -5.17        4.23      -0.061      294.23     1003.83       87.35        0.00        0.00        0.00        0.00
2024-06-19_21_00_00      badaguan       -5.52        2.62       0.016      293.61     1003.66       92.47        0.00        1.00        1.00        0.00
