CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-11_07_00_00    dengzhoulu        0.21        4.34       0.008      294.91     1007.33       77.47        0.00        0.00        0.00      329.33
2024-06-11_07_00_00       shangma       -0.82        5.59       0.000      298.32     1006.67       54.63        0.00        0.00        1.00      308.74
2024-06-11_07_00_00    xingdenglu       -2.03        4.54      -0.013      296.29     1007.14       69.70        0.00        0.00        1.00      318.25
2024-06-11_08_00_00      badaguan        0.06        4.59       0.021      293.40     1007.24       89.41        0.00        0.00        0.00      536.44
2024-06-11_08_00_00       beizhai       -0.45        4.86       0.026      297.22     1007.51       62.75        0.00        0.00        0.00      542.01
2024-06-11_08_00_00    dengzhoulu        0.24        4.75       0.006      295.22     1007.21       77.55        0.00        0.00        0.00      536.95
2024-06-11_08_00_00       shangma       -1.56        6.31      -0.001      298.15     1006.60       60.31        0.00        0.00        1.00      528.45
2024-06-11_08_00_00    xingdenglu       -1.60        4.82      -0.014      297.42     1007.04       66.20        0.00        0.00        0.00      536.87
2024-06-11_09_00_00      badaguan        0.71        5.55       0.025      293.49     1007.03       89.37        0.00        0.00        1.00      657.64
2024-06-11_09_00_00       beizhai       -0.44        5.32       0.034      297.61     1007.29       62.96        0.00        0.00        0.58      709.93
2024-06-11_09_00_00    dengzhoulu        0.76        5.24       0.009      295.58     1007.00       76.45        0.00        0.00        1.00      657.32
2024-06-11_09_00_00       shangma       -1.53        6.66      -0.001      298.91     1006.29       59.93        0.00        0.00        0.00      720.04
2024-06-11_09_00_00    xingdenglu       -1.15        5.02      -0.011      298.49     1006.80       61.99        0.00        0.00        0.67      719.51
2024-06-11_10_00_00      badaguan        0.62        6.23       0.029      293.52     1006.84       89.62        0.00        0.00        1.00      784.73
2024-06-11_10_00_00       beizhai       -0.70        5.68       0.034      297.97     1007.07       61.96        0.00        0.00        0.76      847.24
2024-06-11_10_00_00    dengzhoulu        0.57        5.71       0.010      295.69     1006.82       76.49        0.00        0.00        1.00      791.97
2024-06-11_10_00_00       shangma       -2.21        7.55      -0.001      299.61     1005.93       58.32        0.00        0.00        0.00      868.13
2024-06-11_10_00_00    xingdenglu       -1.47        5.62      -0.015      298.98     1006.54       60.99        0.00        0.00        0.67      857.65
2024-06-11_11_00_00      badaguan        0.50        6.63       0.032      293.57     1006.69       89.59        0.00        0.00        1.00      880.93
2024-06-11_11_00_00       beizhai       -0.91        5.94       0.028      297.88     1006.97       62.56        0.00        0.00        0.64      970.74
2024-06-11_11_00_00    dengzhoulu        0.37        5.94       0.013      295.77     1006.70       76.47        0.00        0.00        1.00      898.98
2024-06-11_11_00_00       shangma       -2.69        8.97      -0.000      299.47     1005.70       59.59        0.00        0.00        1.00      901.82
2024-06-11_11_00_00    xingdenglu       -1.40        6.11      -0.014      299.13     1006.40       60.39        0.00        0.00        0.23      968.42
2024-06-11_12_00_00      badaguan        0.87        7.20       0.034      293.81     1006.35       87.61        0.00        0.00        1.00      960.20
2024-06-11_12_00_00       beizhai       -0.96        6.21       0.028      297.96     1006.72       61.27        0.00        0.00        1.00      916.57
2024-06-11_12_00_00    dengzhoulu        0.80        6.59       0.016      296.25     1006.34       73.02        0.00        0.00        1.00      966.82
2024-06-11_12_00_00       shangma       -2.35       10.02      -0.001      299.58     1005.23       59.12        0.00        0.00        1.00      975.51
2024-06-11_12_00_00    xingdenglu       -1.14        6.67      -0.010      299.43     1006.07       58.27        0.00        0.00        1.00      936.04
2024-06-11_13_00_00      badaguan       -0.03        6.77       0.031      293.71     1005.67       87.46        0.00        0.00        0.00      997.27
2024-06-11_13_00_00       beizhai       -1.06        6.09       0.024      298.83     1006.07       54.71        0.00        0.00        0.00     1000.65
2024-06-11_13_00_00    dengzhoulu        0.06        6.17       0.010      296.70     1005.67       68.55        0.00        0.00        0.00      997.34
2024-06-11_13_00_00       shangma       -2.17       10.27      -0.002      300.14     1004.56       55.40        0.00        0.00        0.00      994.41
2024-06-11_13_00_00    xingdenglu       -1.39        6.71      -0.013      300.02     1005.37       53.98        0.00        0.00        0.00      996.14
2024-06-11_14_00_00      badaguan       -2.06        5.94       0.021      292.95     1005.36       93.16        0.00        0.00        0.00      923.60
2024-06-11_14_00_00       beizhai       -1.33        6.22       0.012      299.77     1005.58       46.88        0.00        0.00        0.00      925.23
2024-06-11_14_00_00    dengzhoulu       -1.61        5.16      -0.002      295.67     1005.35       75.06        0.00        0.00        0.00      923.55
2024-06-11_14_00_00       shangma       -1.84       11.19      -0.002      300.05     1003.97       53.22        0.00        0.00        0.00      920.29
2024-06-11_14_00_00    xingdenglu       -1.67        6.80      -0.015      299.99     1004.93       52.26        0.00        0.00        0.00      921.98
2024-06-11_15_00_00      badaguan       -1.75        6.89       0.029      293.67     1005.10       85.73        0.00        0.00        0.00      796.94
2024-06-11_15_00_00       beizhai       -2.44        7.01      -0.016      299.13     1005.27       47.39        0.00        0.00        0.00      797.78
2024-06-11_15_00_00    dengzhoulu       -1.82        5.97       0.004      296.02     1005.10       70.49        0.00        0.00        0.00      796.81
2024-06-11_15_00_00       shangma       -2.48       11.59      -0.002      299.10     1003.83       55.24        0.00        0.00        0.00      795.00
2024-06-11_15_00_00    xingdenglu       -3.00        7.08      -0.030      299.13     1004.69       54.77        0.00        0.00        0.00      795.04
2024-06-11_16_00_00      badaguan       -1.61        7.52       0.034      293.96     1005.08       81.50        0.00        0.00        0.00      629.00
2024-06-11_16_00_00       beizhai       -3.16        6.88      -0.043      298.06     1005.46       50.13        0.00        0.00        0.00      627.59
2024-06-11_16_00_00    dengzhoulu       -1.83        6.65       0.009      295.94     1005.15       68.29        0.00        0.00        0.00      628.29
2024-06-11_16_00_00       shangma       -3.06       10.68      -0.002      298.30     1004.23       56.98        0.00        0.00        0.00      625.64
2024-06-11_16_00_00    xingdenglu       -3.73        6.79      -0.039      298.03     1004.92       58.97        0.00        0.00        0.00      625.42
2024-06-11_17_00_00      badaguan       -2.27        7.05       0.032      293.82     1005.24       80.80        0.00        0.00        0.00      426.72
2024-06-11_17_00_00       beizhai       -4.11        6.60      -0.078      297.17     1005.51       52.61        0.00        0.00        0.00      426.81
2024-06-11_17_00_00    dengzhoulu       -2.77        5.83       0.005      295.34     1005.36       70.09        0.00        0.00        0.00      426.98
2024-06-11_17_00_00       shangma       -2.14        9.19      -0.001      296.89     1004.42       63.24        0.00        0.00        0.00      426.35
2024-06-11_17_00_00    xingdenglu       -3.82        6.64      -0.039      296.93     1004.92       63.35        0.00        0.00        0.00      425.58
2024-06-11_18_00_00      badaguan       -3.45        3.29       0.009      293.66     1005.82       81.23        0.00        0.00        0.00      212.94
2024-06-11_18_00_00       beizhai       -3.53        4.60      -0.103      296.91     1006.27       47.70        0.00        0.00        0.42      199.95
2024-06-11_18_00_00    dengzhoulu       -3.42        2.20      -0.008      294.78     1006.03       71.54        0.00        0.00        0.00      213.11
2024-06-11_18_00_00       shangma       -1.41        2.36      -0.001      297.66     1006.58       56.29        0.00        0.00        0.08      203.08
2024-06-11_18_00_00    xingdenglu       -0.28        0.52      -0.003      296.34     1006.47       62.38        0.00        0.00        0.01      211.76
2024-06-11_19_00_00      badaguan       -0.69       -0.11      -0.006      293.97     1006.86       76.39        0.00        0.00        0.00       24.27
2024-06-11_19_00_00       beizhai       -2.42        3.70      -0.076      295.34     1006.99       50.85        0.00        0.00        1.00        5.02
2024-06-11_19_00_00    dengzhoulu       -0.85        1.04      -0.005      295.35     1006.79       61.98        0.00        0.00        0.00       24.40
2024-06-11_19_00_00       shangma       -1.74        6.35      -0.000      296.55     1006.10       56.61        0.00        0.00        1.00        0.06
2024-06-11_19_00_00    xingdenglu       -3.06        3.23      -0.044      295.90     1006.63       60.04        0.00        0.00        0.33       15.33
2024-06-11_20_00_00      badaguan       -0.42       -4.14      -0.033      293.67     1008.10       79.11        0.00        0.00        0.02        0.00
2024-06-11_20_00_00       beizhai        0.78       -0.45      -0.014      294.71     1008.84       56.09        0.00        0.00        1.00        0.00
2024-06-11_20_00_00    dengzhoulu        0.10       -3.75      -0.014      294.81     1008.34       66.37        0.00        0.00        0.23        0.00
2024-06-11_20_00_00       shangma       -1.05       -0.01       0.002      296.43     1008.51       58.27        0.00        0.00        1.00        0.00
2024-06-11_20_00_00    xingdenglu        0.06       -1.81      -0.007      295.86     1008.84       57.15        0.00        0.00        1.00        0.00
2024-06-11_21_00_00      badaguan        0.67        0.31      -0.002      294.58     1008.28       67.39        0.00        0.00        0.91        0.00
2024-06-11_21_00_00       beizhai       -0.21        1.68      -0.042      294.78     1008.26       51.75        0.00        0.00        1.00        0.00
2024-06-11_21_00_00    dengzhoulu        0.58        0.75      -0.002      295.28     1008.27       56.13        0.00        0.00        1.00        0.00
2024-06-11_21_00_00       shangma        0.52        2.08      -0.004      296.50     1007.88       53.40        0.00        0.00        1.00        0.00
2024-06-11_21_00_00    xingdenglu       -0.31        1.36      -0.012      296.00     1008.08       54.40        0.00        0.00        1.00        0.00
2024-06-11_22_00_00      badaguan        0.72        4.31       0.029      294.08     1006.15       72.80        0.00        0.00        1.00        0.00
2024-06-11_22_00_00       beizhai       -1.95        6.52      -0.058      294.91     1005.68       52.68        0.00        0.00        1.00        0.00
2024-06-11_22_00_00    dengzhoulu        0.87        4.85       0.016      295.45     1005.95       56.56        0.00        0.00        1.00        0.00
2024-06-11_22_00_00       shangma        2.79       10.39      -0.008      297.10     1004.23       44.28        0.00        0.00        1.00        0.00
2024-06-11_22_00_00    xingdenglu        0.29        7.17       0.004      296.57     1005.08       49.47        0.00        0.00        1.00        0.00
2024-06-11_23_00_00      badaguan       -1.33        2.88       0.021      293.14     1006.50       82.57        0.00        0.00        1.00        0.00
2024-06-11_23_00_00       beizhai       -2.35        3.99      -0.139      293.81     1006.55       60.93        0.00        0.00        0.67        0.00
2024-06-11_23_00_00    dengzhoulu       -1.51        3.16       0.007      293.86     1006.48       72.35        0.00        0.00        1.00        0.00
2024-06-11_23_00_00       shangma       -1.52        7.36      -0.001      295.39     1005.81       57.53        0.00        0.00        1.00        0.00
2024-06-11_23_00_00    xingdenglu       -2.68        4.50      -0.035      294.30     1006.36       69.06        0.00        0.00        1.00        0.00
2024-06-12_00_00_00      badaguan       -0.83        5.51       0.030      292.80     1006.40       87.96        0.00        0.00        0.08        0.00
2024-06-12_00_00_00       beizhai       -3.48        4.55      -0.201      293.22     1006.55       70.24        0.00        0.00        1.00        0.00
2024-06-12_00_00_00    dengzhoulu       -1.39        4.47       0.010      292.99     1006.43       84.03        0.00        0.00        0.31        0.00
2024-06-12_00_00_00       shangma       -1.33        6.55      -0.000      294.08     1006.09       70.79        0.00        0.00        1.00        0.00
2024-06-12_00_00_00    xingdenglu       -3.34        4.72      -0.053      293.65     1006.23       73.86        0.00        0.00        0.60        0.00
2024-06-12_01_00_00      badaguan       -1.53        1.39       0.010      291.64     1007.49       98.10        0.00        0.22        0.22        0.00
2024-06-12_01_00_00       beizhai       -2.07        2.96      -0.184      291.60     1007.35       79.93        0.00        0.00        0.00        0.00
2024-06-12_01_00_00    dengzhoulu       -1.62        1.40      -0.001      291.63     1007.40       97.53        0.00        0.00        0.00        0.00
2024-06-12_01_00_00       shangma       -1.93        2.89       0.002      292.41     1006.80       85.37        0.00        0.00        1.00        0.00
2024-06-12_01_00_00    xingdenglu       -2.22        1.05      -0.064      293.07     1007.42       79.66        0.00        0.00        0.23        0.00
2024-06-12_02_00_00      badaguan       -1.25        5.90       0.036      291.25     1006.28       99.14        0.00        0.94        0.94        0.00
2024-06-12_02_00_00       beizhai       -3.09        4.41      -0.140      293.05     1006.67       70.82        0.00        0.00        1.00        0.00
2024-06-12_02_00_00    dengzhoulu       -0.99        4.75       0.015      291.26     1006.30       97.23        0.00        0.78        0.78        0.00
2024-06-12_02_00_00       shangma       -0.76        5.74      -0.002      292.31     1006.72       88.87        0.00        0.00        1.00        0.00
2024-06-12_02_00_00    xingdenglu       -3.42        3.65      -0.058      292.92     1006.60       80.50        0.00        0.00        1.00        0.00
2024-06-12_03_00_00      badaguan       -0.68        4.17       0.028      290.98     1007.03       99.04        0.01        1.00        1.00        0.00
2024-06-12_03_00_00       beizhai       -2.47        4.49      -0.167      291.95     1006.67       76.63        0.00        0.00        0.01        0.00
2024-06-12_03_00_00    dengzhoulu       -0.51        3.86       0.014      291.06     1006.92       97.56        0.00        1.00        1.00        0.00
2024-06-12_03_00_00       shangma       -0.06        6.35      -0.003      290.65     1006.34       99.67        0.00        0.00        0.02        0.00
2024-06-12_03_00_00    xingdenglu       -2.21        4.63      -0.043      292.24     1006.54       84.47        0.00        0.00        0.00        0.00
2024-06-12_04_00_00      badaguan       -0.72        4.18       0.031      290.84     1007.28       99.06        0.05        1.00        1.00        0.00
2024-06-12_04_00_00       beizhai       -2.60        4.04      -0.158      291.13     1007.08       83.36        0.00        0.00        0.00        0.00
2024-06-12_04_00_00    dengzhoulu       -1.08        3.42       0.014      290.77     1007.23       97.59        0.02        1.00        1.00        0.00
2024-06-12_04_00_00       shangma       -1.02        6.14      -0.003      290.72     1006.81       98.09        0.01        1.00        1.00        0.00
2024-06-12_04_00_00    xingdenglu       -2.91        4.63      -0.037      290.91     1006.99       95.89        0.00        0.54        0.54        0.00
2024-06-12_05_00_00      badaguan       -1.17        4.42       0.031      290.92     1007.16       99.10        0.08        1.00        1.00        0.00
2024-06-12_05_00_00       beizhai       -2.38        3.89      -0.145      291.19     1006.93       81.75        0.00        0.00        0.00        0.00
2024-06-12_05_00_00    dengzhoulu       -1.17        3.61       0.015      290.84     1007.09       97.72        0.04        1.00        1.00        0.00
2024-06-12_05_00_00       shangma       -0.96        6.45      -0.002      290.78     1006.54       98.29        0.03        1.00        1.00        0.00
2024-06-12_05_00_00    xingdenglu       -2.74        4.48      -0.035      290.78     1006.89       98.27        0.00        0.77        0.77        0.00
2024-06-12_06_00_00      badaguan       -0.73        4.47       0.030      291.01     1007.82       99.13        0.09        1.00        1.00        5.72
2024-06-12_06_00_00       beizhai       -1.88        4.90      -0.044      292.61     1007.61       80.20        0.00        0.00        0.00      126.95
2024-06-12_06_00_00    dengzhoulu       -0.93        3.60       0.015      291.00     1007.76       97.85        0.08        1.00        1.00        5.81
2024-06-12_06_00_00       shangma       -1.04        6.13      -0.002      291.18     1007.27       98.34        0.02        1.00        1.00        9.80
2024-06-12_06_00_00    xingdenglu       -2.26        3.98      -0.028      291.22     1007.64       98.10        0.03        1.00        1.00        9.02
2024-06-12_07_00_00      badaguan       -1.13        4.77       0.030      291.25     1008.05       99.13        0.21        1.00        1.00       27.36
2024-06-12_07_00_00       beizhai       -1.80        4.83      -0.025      293.44     1007.91       80.77        0.00        0.00        0.00      335.48
2024-06-12_07_00_00    dengzhoulu       -1.09        3.79       0.013      291.25     1008.01       97.77        0.13        1.00        1.00       29.09
2024-06-12_07_00_00       shangma       -1.41        6.31      -0.001      291.69     1007.56       97.72        0.01        1.00        1.00       48.08
2024-06-12_07_00_00    xingdenglu       -2.69        4.25      -0.030      291.44     1007.90       97.80        0.05        1.00        1.00       38.44
2024-06-12_08_00_00      badaguan       -0.79        4.97       0.029      291.49     1007.87       99.06        0.15        1.00        1.00       66.87
2024-06-12_08_00_00       beizhai       -1.66        5.51       0.001      293.29     1007.75       84.93        0.00        0.36        0.36      412.93
2024-06-12_08_00_00    dengzhoulu       -0.87        4.04       0.012      291.57     1007.83       97.43        0.14        1.00        1.00       68.55
2024-06-12_08_00_00       shangma       -2.17        7.39      -0.000      291.99     1007.18       96.89        0.00        1.00        1.00      102.51
2024-06-12_08_00_00    xingdenglu       -2.49        4.75      -0.025      291.73     1007.73       97.39        0.03        1.00        1.00       82.57
2024-06-12_09_00_00      badaguan       -0.53        6.17       0.036      291.84     1007.75       98.97        0.06        1.00        1.00      114.88
2024-06-12_09_00_00       beizhai       -1.89        6.28       0.004      293.26     1007.45       86.16        0.00        0.36        0.36      549.08
2024-06-12_09_00_00    dengzhoulu       -0.59        4.96       0.017      292.06     1007.70       96.96        0.06        1.00        1.00      117.45
2024-06-12_09_00_00       shangma       -0.71        7.51      -0.003      292.36     1007.26       96.18        0.00        1.00        1.00      158.01
2024-06-12_09_00_00    xingdenglu       -1.79        5.52      -0.018      292.28     1007.53       96.95        0.01        1.00        1.00      141.82
2024-06-12_10_00_00      badaguan        0.23        6.89       0.040      292.13     1008.28       98.84        0.00        1.00        1.00      176.85
2024-06-12_10_00_00       beizhai       -1.31        6.50       0.020      292.79     1008.21       90.49        0.01        0.55        0.55      584.88
2024-06-12_10_00_00    dengzhoulu        0.03        5.70       0.020      292.49     1008.22       96.39        0.00        1.00        1.00      173.55
2024-06-12_10_00_00       shangma       -0.99        8.65      -0.003      293.08     1007.61       94.84        0.00        1.00        1.00      293.11
2024-06-12_10_00_00    xingdenglu       -1.58        5.88      -0.014      292.79     1008.08       95.75        0.03        1.00        1.00      192.51
2024-06-12_11_00_00      badaguan        0.38        5.85       0.034      292.30     1007.75       98.76        0.00        1.00        1.00      235.63
2024-06-12_11_00_00       beizhai       -1.20        6.59       0.027      293.29     1007.68       87.86        0.00        0.58        0.58      662.79
2024-06-12_11_00_00    dengzhoulu        0.18        5.14       0.017      292.78     1007.72       95.82        0.00        1.00        1.00      232.29
2024-06-12_11_00_00       shangma       -1.10        8.89      -0.002      294.59     1007.08       86.62        0.00        0.49        0.49      743.33
2024-06-12_11_00_00    xingdenglu       -1.13        5.67      -0.008      293.27     1007.64       93.47        0.00        1.00        1.00      251.09
2024-06-12_12_00_00      badaguan       -0.91        4.74       0.029      292.45     1007.42       98.35        0.00        1.00        1.00      256.44
2024-06-12_12_00_00       beizhai       -1.59        6.38       0.008      294.01     1007.43       85.36        0.00        0.36        0.36      760.02
2024-06-12_12_00_00    dengzhoulu       -0.94        4.56       0.011      293.05     1007.38       95.64        0.00        1.00        1.00      259.31
2024-06-12_12_00_00       shangma       -2.33        9.24      -0.001      295.70     1006.63       80.64        0.00        0.09        0.09      997.79
2024-06-12_12_00_00    xingdenglu       -2.20        5.97      -0.022      293.97     1007.21       90.45        0.00        1.00        1.00      408.44
2024-06-12_13_00_00      badaguan       -2.54        3.75       0.022      292.55     1006.21       97.81        0.00        1.00        1.00      414.48
2024-06-12_13_00_00       beizhai       -1.68        6.02       0.014      296.54     1006.08       67.78        0.00        0.00        0.00     1004.33
2024-06-12_13_00_00    dengzhoulu       -1.93        3.98       0.004      293.56     1006.15       92.45        0.00        0.94        0.94      505.76
2024-06-12_13_00_00       shangma       -3.23        8.14       0.001      296.19     1005.47       77.35        0.00        0.00        0.00     1001.44
2024-06-12_13_00_00    xingdenglu       -2.01        5.42      -0.021      295.79     1005.94       79.55        0.00        0.08        0.08      977.42
2024-06-12_14_00_00      badaguan       -3.22        5.50       0.031      292.61     1006.61       97.26        0.00        0.86        0.86      473.70
2024-06-12_14_00_00       beizhai       -2.55        7.27      -0.002      296.71     1006.40       66.75        0.00        0.00        0.00      929.22
2024-06-12_14_00_00    dengzhoulu       -2.75        5.43       0.006      293.91     1006.50       89.62        0.00        0.36        0.36      855.49
2024-06-12_14_00_00       shangma       -2.74        9.38      -0.001      296.95     1005.69       71.61        0.00        0.00        0.00      927.94
2024-06-12_14_00_00    xingdenglu       -2.92        6.85      -0.030      296.57     1006.13       74.13        0.00        0.00        0.00      925.46
2024-06-12_15_00_00      badaguan       -3.41        6.07       0.036      292.49     1006.66       97.94        0.00        1.00        1.00      288.04
2024-06-12_15_00_00       beizhai       -3.93        7.68      -0.044      295.62     1006.50       72.91        0.00        0.00        0.00      798.44
2024-06-12_15_00_00    dengzhoulu       -3.17        5.68       0.008      293.44     1006.58       92.53        0.00        0.82        0.82      465.24
2024-06-12_15_00_00       shangma       -2.94       10.20      -0.001      296.25     1005.82       75.70        0.00        0.00        0.00      798.22
2024-06-12_15_00_00    xingdenglu       -4.23        7.37      -0.047      295.60     1006.24       79.68        0.00        0.00        0.00      795.62
2024-06-12_16_00_00      badaguan       -3.82        5.51       0.033      292.46     1006.49       98.14        0.00        1.00        1.00      152.46
2024-06-12_16_00_00       beizhai       -3.91        7.59      -0.045      295.56     1006.27       72.11        0.00        0.00        0.00      626.42
2024-06-12_16_00_00    dengzhoulu       -3.48        5.15       0.005      293.14     1006.42       94.49        0.00        0.94        0.94      221.62
2024-06-12_16_00_00       shangma       -2.76        9.72      -0.001      295.86     1005.63       77.85        0.00        0.00        0.00      626.37
2024-06-12_16_00_00    xingdenglu       -4.45        6.94      -0.050      294.98     1006.05       83.25        0.00        0.00        0.00      624.20
2024-06-12_17_00_00      badaguan       -3.17        4.76       0.029      292.32     1006.06       98.70        0.02        1.00        1.00       74.64
2024-06-12_17_00_00       beizhai       -3.75        7.01      -0.053      295.29     1005.82       71.26        0.00        0.00        0.00      425.25
2024-06-12_17_00_00    dengzhoulu       -3.00        4.54       0.005      292.74     1005.98       95.95        0.00        0.94        0.94      100.72
2024-06-12_17_00_00       shangma       -2.34        9.10      -0.001      294.70     1005.28       84.83        0.00        0.00        0.00      426.19
2024-06-12_17_00_00    xingdenglu       -3.83        6.20      -0.043      294.32     1005.68       86.08        0.00        0.00        0.00      423.78
2024-06-12_18_00_00      badaguan       -3.08        6.25       0.042      291.91     1006.17       98.96        0.07        1.00        1.00       23.59
2024-06-12_18_00_00       beizhai       -4.42        7.26      -0.081      293.60     1005.89       79.86        0.00        0.00        0.00      212.43
2024-06-12_18_00_00    dengzhoulu       -2.88        5.38       0.012      292.22     1006.06       96.79        0.01        1.00        1.00       27.23
2024-06-12_18_00_00       shangma       -1.93        9.37      -0.002      292.92     1005.20       94.08        0.00        0.00        0.00      214.70
2024-06-12_18_00_00    xingdenglu       -4.34        6.34      -0.051      293.17     1005.67       91.76        0.00        0.14        0.14      187.74
2024-06-12_19_00_00      badaguan       -2.51        5.74       0.039      291.56     1006.75       99.07        0.03        1.00        1.00        1.00
2024-06-12_19_00_00       beizhai       -3.71        6.29      -0.091      292.29     1006.40       85.89        0.00        0.00        0.00       24.88
2024-06-12_19_00_00    dengzhoulu       -2.34        4.69       0.013      291.70     1006.68       97.34        0.01        1.00        1.00        1.04
2024-06-12_19_00_00       shangma       -1.97        8.88      -0.002      291.99     1005.79       97.17        0.00        0.99        0.99        1.93
2024-06-12_19_00_00    xingdenglu       -3.96        6.18      -0.046      292.09     1006.28       96.77        0.00        0.77        0.77        6.59
2024-06-12_20_00_00      badaguan       -2.95        4.37       0.033      291.36     1006.24       99.11        0.05        1.00        1.00        0.00
2024-06-12_20_00_00       beizhai       -3.86        5.41      -0.124      292.35     1006.07       82.07        0.00        0.00        0.00        0.00
2024-06-12_20_00_00    dengzhoulu       -2.57        3.81       0.009      291.41     1006.16       97.59        0.02        1.00        1.00        0.00
2024-06-12_20_00_00       shangma       -2.16        8.02      -0.001      291.65     1005.47       97.36        0.00        1.00        1.00        0.00
2024-06-12_20_00_00    xingdenglu       -3.99        5.43      -0.045      291.72     1005.93       97.16        0.00        1.00        1.00        0.00
2024-06-12_21_00_00      badaguan       -3.49        5.45       0.043      291.17     1006.17       99.14        0.07        1.00        1.00        0.00
