CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-06-07_04_00_00       beizhai       -3.22        3.32      -0.117      289.02     1015.61       93.19        0.00        0.00        1.00        0.00
2024-06-07_04_00_00    dengzhoulu       -2.57        2.57       0.003      290.30     1015.69       98.33        0.00        0.11        1.00        0.00
2024-06-07_04_00_00       shangma       -2.04        4.25       0.000      289.85     1015.46       98.00        0.00        0.00        1.00        0.00
2024-06-07_04_00_00    xingdenglu       -4.01        3.19      -0.050      290.24     1015.35       94.79        0.00        0.08        1.00        0.00
2024-06-07_05_00_00      badaguan       -2.16        2.47       0.015      290.62     1015.59       97.61        0.00        0.96        1.00        0.00
2024-06-07_05_00_00       beizhai       -2.51        3.36      -0.095      289.10     1015.55       88.44        0.00        0.00        1.00        0.00
2024-06-07_05_00_00    dengzhoulu       -1.98        2.16       0.002      290.50     1015.54       97.06        0.00        0.91        1.00        0.00
2024-06-07_05_00_00       shangma       -1.10        2.82       0.000      288.87     1015.52       98.99        0.00        0.15        1.00        0.00
2024-06-07_05_00_00    xingdenglu       -2.69        2.86      -0.039      290.04     1015.50       95.72        0.00        0.14        1.00        0.00
2024-06-07_06_00_00      badaguan       -1.88        2.56       0.014      290.63     1015.55       98.11        0.00        0.99        1.00        1.93
2024-06-07_06_00_00       beizhai       -2.13        3.36      -0.076      289.27     1015.75       92.06        0.00        0.00        1.00       31.22
2024-06-07_06_00_00    dengzhoulu       -1.49        2.40       0.003      290.58     1015.55       96.86        0.00        1.00        1.00        0.14
2024-06-07_06_00_00       shangma       -1.62        4.64       0.001      290.20     1015.27       98.51        0.00        0.94        1.00       16.81
2024-06-07_06_00_00    xingdenglu       -1.99        2.89      -0.026      290.19     1015.64       96.99        0.00        0.76        1.00       15.73
2024-06-07_07_00_00      badaguan       -2.46        4.39       0.027      290.63     1015.42       98.79        0.00        0.97        1.00      101.16
2024-06-07_07_00_00       beizhai       -3.07        5.10      -0.040      291.17     1015.04       78.74        0.00        0.00        1.00      280.20
2024-06-07_07_00_00    dengzhoulu       -2.14        3.85       0.007      290.76     1015.37       96.85        0.00        0.78        1.00      166.15
2024-06-07_07_00_00       shangma       -2.08        6.47      -0.000      291.24     1015.07       90.51        0.00        0.65        1.00      192.06
2024-06-07_07_00_00    xingdenglu       -2.74        4.92      -0.030      291.07     1015.15       91.44        0.00        0.69        1.00      168.43
2024-06-07_08_00_00      badaguan       -1.86        4.11       0.025      290.54     1015.12       98.31        0.00        0.89        0.89      297.41
2024-06-07_08_00_00       beizhai       -2.01        5.43      -0.006      290.10     1015.01       94.72        0.00        0.82        0.82      194.52
2024-06-07_08_00_00    dengzhoulu       -1.46        3.65       0.008      291.00     1015.12       94.45        0.00        0.77        0.77      320.79
2024-06-07_08_00_00       shangma       -0.64        5.83      -0.002      291.54     1015.01       89.21        0.00        0.51        1.00      339.79
2024-06-07_08_00_00    xingdenglu       -1.61        4.32      -0.016      291.27     1015.08       91.43        0.00        1.00        1.00      113.28
2024-06-07_09_00_00      badaguan       -1.06        4.37       0.025      290.66     1015.39       98.21        0.00        1.00        1.00      188.05
2024-06-07_09_00_00       beizhai       -1.77        5.13      -0.005      291.39     1015.28       84.69        0.00        0.10        0.14      685.26
2024-06-07_09_00_00    dengzhoulu       -1.05        3.75       0.009      291.10     1015.37       94.37        0.00        0.99        1.00      216.39
2024-06-07_09_00_00       shangma       -1.40        6.56      -0.001      292.99     1015.00       77.56        0.00        0.00        1.00      695.56
2024-06-07_09_00_00    xingdenglu       -0.85        4.88      -0.006      292.99     1015.16       76.80        0.00        0.00        1.00      694.36
2024-06-07_10_00_00      badaguan       -1.07        3.75       0.020      290.83     1015.07       97.06        0.00        0.99        1.00      371.67
2024-06-07_10_00_00       beizhai       -1.13        5.63       0.029      292.12     1015.03       79.40        0.00        0.00        1.00      866.61
2024-06-07_10_00_00    dengzhoulu       -0.91        3.73       0.007      291.62     1015.03       88.87        0.00        0.99        1.00      410.69
2024-06-07_10_00_00       shangma       -1.36        6.87      -0.001      293.17     1014.69       76.68        0.00        0.00        1.00      881.40
2024-06-07_10_00_00    xingdenglu       -0.60        4.94      -0.003      293.50     1014.82       72.94        0.00        0.00        1.00      862.94
2024-06-07_11_00_00      badaguan       -0.52        4.97       0.029      290.82     1014.52       93.93        0.00        0.72        0.72      452.72
2024-06-07_11_00_00       beizhai       -1.13        5.65       0.031      293.01     1014.35       70.26        0.00        0.00        0.00      988.65
2024-06-07_11_00_00    dengzhoulu       -0.51        4.69       0.014      292.23     1014.43       83.63        0.00        0.00        0.06      983.82
2024-06-07_11_00_00       shangma       -1.47        7.02      -0.001      293.89     1014.01       69.00        0.00        0.00        0.00      986.35
2024-06-07_11_00_00    xingdenglu       -0.84        5.15      -0.008      294.17     1014.14       68.35        0.00        0.00        0.90      983.76
2024-06-07_12_00_00      badaguan       -2.03        4.80       0.028      290.83     1014.22       93.88        0.00        0.65        1.00      876.45
2024-06-07_12_00_00       beizhai       -2.17        6.13       0.006      292.78     1014.09       74.47        0.00        0.00        1.00     1030.04
2024-06-07_12_00_00    dengzhoulu       -1.70        4.59       0.010      292.59     1014.14       77.31        0.00        0.00        1.00     1027.65
2024-06-07_12_00_00       shangma       -2.00        7.42      -0.001      294.73     1013.60       58.01        0.00        0.00        0.25     1029.44
2024-06-07_12_00_00    xingdenglu       -2.02        5.67      -0.019      294.53     1013.84       63.20        0.00        0.00        1.00     1025.45
2024-06-07_13_00_00      badaguan       -2.39        5.05       0.029      290.84     1013.68       94.59        0.00        0.68        0.68      845.78
2024-06-07_13_00_00       beizhai       -2.21        6.54       0.009      292.95     1013.55       70.10        0.00        0.00        0.00     1011.10
2024-06-07_13_00_00    dengzhoulu       -1.98        4.87       0.009      292.44     1013.61       79.88        0.00        0.00        0.00     1008.74
2024-06-07_13_00_00       shangma       -2.10        8.21      -0.001      294.73     1013.10       58.09        0.00        0.00        0.00     1011.20
2024-06-07_13_00_00    xingdenglu       -1.96        6.17      -0.017      294.47     1013.35       62.94        0.00        0.00        0.00     1008.10
2024-06-07_14_00_00      badaguan       -2.25        5.05       0.030      290.88     1012.76       95.11        0.00        0.71        0.71      616.11
2024-06-07_14_00_00       beizhai       -1.93        6.05       0.010      292.75     1012.62       72.37        0.00        0.00        0.00      932.36
2024-06-07_14_00_00    dengzhoulu       -1.95        4.76       0.010      292.33     1012.70       81.96        0.00        0.00        0.00      930.56
2024-06-07_14_00_00       shangma       -2.04        7.86      -0.001      294.36     1012.33       63.37        0.00        0.00        0.00      934.41
2024-06-07_14_00_00    xingdenglu       -2.10        5.83      -0.018      294.03     1012.51       68.16        0.00        0.00        0.00      930.61
2024-06-07_15_00_00      badaguan       -2.14        4.69       0.028      290.60     1012.06       94.20        0.00        0.72        0.72      429.11
2024-06-07_15_00_00       beizhai       -1.95        5.32       0.005      292.90     1011.94       71.84        0.00        0.00        0.00      799.70
2024-06-07_15_00_00    dengzhoulu       -2.00        4.47       0.009      292.30     1011.98       78.56        0.00        0.00        0.00      800.04
2024-06-07_15_00_00       shangma       -2.31        7.40      -0.001      294.37     1011.54       63.34        0.00        0.00        0.00      804.24
2024-06-07_15_00_00    xingdenglu       -2.56        5.51      -0.025      294.32     1011.70       64.59        0.00        0.00        0.00      799.16
2024-06-07_16_00_00      badaguan       -2.53        3.86       0.019      290.72     1011.35       94.39        0.00        0.37        0.37      517.14
2024-06-07_16_00_00       beizhai       -2.40        5.25      -0.011      292.80     1011.23       71.62        0.00        0.00        0.00      626.08
2024-06-07_16_00_00    dengzhoulu       -2.19        3.93       0.003      292.24     1011.30       79.78        0.00        0.00        0.00      626.27
2024-06-07_16_00_00       shangma       -2.06        7.14      -0.001      294.12     1010.90       63.34        0.00        0.00        0.00      630.33
2024-06-07_16_00_00    xingdenglu       -2.30        5.19      -0.021      293.88     1011.13       68.64        0.00        0.00        0.00      625.83
2024-06-07_17_00_00      badaguan       -4.45        3.18       0.017      290.83     1010.36       93.84        0.00        0.10        0.10      393.30
2024-06-07_17_00_00       beizhai       -2.65        4.88      -0.020      292.47     1010.43       70.61        0.00        0.00        0.00      422.67
2024-06-07_17_00_00    dengzhoulu       -3.73        3.30      -0.003      292.20     1010.31       80.36        0.00        0.00        0.00      422.80
2024-06-07_17_00_00       shangma       -3.77        6.30       0.002      293.97     1009.94       65.82        0.00        0.00        0.00      426.86
2024-06-07_17_00_00    xingdenglu       -3.60        4.70      -0.041      293.38     1010.15       72.93        0.00        0.00        0.00      422.41
2024-06-07_18_00_00      badaguan       -4.80        3.08       0.018      290.68     1010.15       96.99        0.00        0.09        0.09      194.48
2024-06-07_18_00_00       beizhai       -4.00        5.14      -0.069      292.44     1009.96       64.34        0.00        0.00        0.00      208.32
2024-06-07_18_00_00    dengzhoulu       -4.13        2.96      -0.004      291.36     1010.08       89.83        0.00        0.00        0.00      208.36
2024-06-07_18_00_00       shangma       -3.37        6.00       0.002      293.17     1009.72       71.31        0.00        0.00        0.00      211.81
2024-06-07_18_00_00    xingdenglu       -3.94        4.46      -0.048      292.64     1009.84       74.37        0.00        0.00        0.00      208.31
2024-06-07_19_00_00      badaguan       -4.93        4.27       0.031      290.43     1010.49       98.77        0.00        0.80        0.80        3.94
2024-06-07_19_00_00       beizhai       -4.68        5.42      -0.096      290.47     1010.14       81.36        0.00        0.00        0.00       20.41
2024-06-07_19_00_00    dengzhoulu       -4.09        3.73       0.003      290.66     1010.41       96.35        0.00        0.60        0.60        8.01
2024-06-07_19_00_00       shangma       -3.34        5.99       0.001      290.77     1009.93       89.84        0.00        0.00        0.00       22.77
2024-06-07_19_00_00    xingdenglu       -4.47        4.94      -0.051      290.78     1010.12       88.35        0.00        0.00        0.00       20.88
2024-06-07_20_00_00      badaguan       -3.84        5.10       0.035      290.53     1010.83       96.06        0.00        1.00        1.00        0.00
2024-06-07_20_00_00       beizhai       -4.84        5.69      -0.114      289.36     1010.42       93.28        0.00        0.00        0.00        0.00
2024-06-07_20_00_00    dengzhoulu       -3.42        4.36       0.007      290.28     1010.78       96.63        0.00        1.00        1.00        0.00
2024-06-07_20_00_00       shangma       -3.16        6.88       0.001      289.95     1010.31       98.06        0.00        0.01        0.01        0.00
2024-06-07_20_00_00    xingdenglu       -3.53        5.69      -0.039      290.48     1010.53       95.43        0.00        0.34        0.34        0.00
2024-06-07_21_00_00      badaguan       -2.85        5.92       0.037      290.78     1010.92       94.19        0.00        0.00        0.00        0.00
2024-06-07_21_00_00       beizhai       -4.63        6.21      -0.109      289.05     1010.76       96.44        0.00        0.35        0.35        0.00
2024-06-07_21_00_00    dengzhoulu       -2.51        4.90       0.011      290.78     1010.87       92.30        0.00        0.10        0.10        0.00
2024-06-07_21_00_00       shangma       -3.25        7.68       0.001      290.09     1010.34       96.28        0.00        1.00        1.00        0.00
2024-06-07_21_00_00    xingdenglu       -3.82        5.66      -0.043      290.08     1010.71       96.49        0.00        0.14        0.14        0.00
2024-06-07_22_00_00      badaguan       -2.23        5.22       0.032      290.72     1010.17       95.82        0.00        0.18        0.18        0.00
2024-06-07_22_00_00       beizhai       -4.23        5.72      -0.101      289.30     1009.88       95.42        0.00        0.32        0.32        0.00
2024-06-07_22_00_00    dengzhoulu       -2.13        4.55       0.010      290.80     1010.11       93.81        0.00        0.75        0.75        0.00
2024-06-07_22_00_00       shangma       -2.51        6.94       0.000      290.71     1009.67       93.08        0.00        0.36        0.94        0.00
2024-06-07_22_00_00    xingdenglu       -3.52        5.34      -0.042      290.77     1009.88       93.77        0.00        0.77        0.77        0.00
2024-06-07_23_00_00      badaguan       -1.00        5.83       0.036      290.73     1010.52       96.09        0.00        0.00        0.80        0.00
2024-06-07_23_00_00       beizhai       -3.25        5.29      -0.096      289.07     1010.16       93.99        0.00        0.00        0.00        0.00
2024-06-07_23_00_00    dengzhoulu       -1.08        4.78       0.015      290.63     1010.45       95.33        0.00        0.00        0.17        0.00
2024-06-07_23_00_00       shangma       -1.09        7.85      -0.002      290.84     1009.86       92.30        0.00        0.07        1.00        0.00
2024-06-07_23_00_00    xingdenglu       -2.49        5.79      -0.026      290.87     1010.25       93.08        0.00        0.83        1.00        0.00
2024-06-08_00_00_00      badaguan       -1.20        5.60       0.034      290.85     1010.67       95.22        0.00        0.00        1.00        0.00
2024-06-08_00_00_00       beizhai       -3.36        5.44      -0.101      289.56     1010.71       93.57        0.00        0.38        1.00        0.00
2024-06-08_00_00_00    dengzhoulu       -1.18        4.62       0.013      290.77     1010.64       94.24        0.00        0.00        1.00        0.00
2024-06-08_00_00_00       shangma       -0.68        7.06      -0.002      290.47     1010.31       95.27        0.00        0.00        1.00        0.00
2024-06-08_00_00_00    xingdenglu       -2.51        5.45      -0.027      290.80     1010.57       94.42        0.00        0.51        1.00        0.00
2024-06-08_01_00_00      badaguan       -1.98        3.66       0.024      290.91     1011.00       94.75        0.00        0.00        1.00        0.00
2024-06-08_01_00_00       beizhai       -3.39        4.56      -0.123      289.66     1011.04       89.83        0.00        0.00        1.00        0.00
2024-06-08_01_00_00    dengzhoulu       -1.86        3.29       0.006      290.85     1010.97       92.99        0.00        0.00        1.00        0.00
2024-06-08_01_00_00       shangma       -1.38        6.43      -0.001      290.57     1010.47       94.72        0.00        0.00        1.00        0.00
2024-06-08_01_00_00    xingdenglu       -3.46        4.35      -0.044      290.67     1010.79       94.39        0.00        0.00        1.00        0.00
2024-06-08_02_00_00      badaguan       -2.47        3.41       0.022      290.92     1010.38       94.94        0.00        0.00        1.00        0.00
2024-06-08_02_00_00       beizhai       -3.43        4.84      -0.120      290.76     1010.32       86.91        0.00        0.00        1.00        0.00
2024-06-08_02_00_00    dengzhoulu       -2.34        3.25       0.004      290.89     1010.29       93.35        0.00        0.00        1.00        0.00
2024-06-08_02_00_00       shangma       -1.39        6.68      -0.001      291.17     1009.86       90.50        0.00        0.00        1.00        0.00
2024-06-08_02_00_00    xingdenglu       -3.17        4.31      -0.041      291.19     1010.07       88.53        0.00        0.00        1.00        0.00
2024-06-08_03_00_00      badaguan       -2.51        2.04       0.012      290.85     1009.97       96.39        0.00        0.27        1.00        0.00
2024-06-08_03_00_00       beizhai       -2.94        3.96      -0.119      290.74     1010.08       90.59        0.00        0.00        1.00        0.00
2024-06-08_03_00_00    dengzhoulu       -2.37        2.16      -0.001      290.79     1009.91       95.04        0.00        0.00        1.00        0.00
2024-06-08_03_00_00       shangma       -1.05        4.14      -0.001      290.36     1009.67       96.54        0.00        0.00        1.00        0.00
2024-06-08_03_00_00    xingdenglu       -2.97        2.44      -0.057      291.18     1009.78       89.84        0.00        0.00        1.00        0.00
2024-06-08_04_00_00      badaguan       -2.46        2.10       0.014      290.85     1010.08       96.79        0.00        0.72        1.00        0.00
2024-06-08_04_00_00       beizhai       -2.41        3.65      -0.116      290.95     1010.17       90.70        0.00        0.00        1.00        0.00
2024-06-08_04_00_00    dengzhoulu       -2.17        2.28       0.002      290.92     1010.01       94.42        0.00        0.00        1.00        0.00
2024-06-08_04_00_00       shangma       -1.37        4.46      -0.000      290.67     1009.62       94.57        0.00        0.00        0.51        0.00
2024-06-08_04_00_00    xingdenglu       -3.07        2.76      -0.053      291.48     1009.87       90.33        0.00        0.00        1.00        0.00
2024-06-08_05_00_00      badaguan       -2.55        2.81       0.011      290.91     1010.23       97.37        0.00        0.95        1.00        0.00
2024-06-08_05_00_00       beizhai       -2.11        3.90      -0.137      290.86     1010.23       93.63        0.00        0.17        1.00        0.00
2024-06-08_05_00_00    dengzhoulu       -1.99        2.97      -0.002      290.84     1010.15       96.96        0.00        0.76        1.00        0.00
2024-06-08_05_00_00       shangma       -1.18        5.08      -0.001      290.57     1009.68       96.49        0.00        0.00        1.00        0.00
2024-06-08_05_00_00    xingdenglu       -2.83        2.78      -0.060      291.37     1009.90       92.26        0.00        0.00        1.00        0.00
2024-06-08_06_00_00      badaguan       -0.78        3.15       0.013      291.09     1010.44       97.06        0.00        0.20        1.00        0.00
2024-06-08_06_00_00       beizhai       -1.64        3.33      -0.122      290.83     1010.59       94.40        0.00        0.00        1.00       59.59
2024-06-08_06_00_00    dengzhoulu       -0.60        3.10       0.001      291.30     1010.43       95.09        0.00        0.81        1.00        2.46
2024-06-08_06_00_00       shangma        0.07        5.44      -0.003      291.28     1010.17       95.25        0.00        0.99        1.00        5.01
2024-06-08_06_00_00    xingdenglu       -1.97        3.80      -0.022      291.01     1010.38       95.78        0.00        0.31        1.00       16.54
2024-06-08_07_00_00      badaguan       -0.23        1.82       0.006      291.14     1010.17       96.63        0.00        0.78        0.79      162.84
2024-06-08_07_00_00       beizhai       -0.39        2.39      -0.046      291.77     1010.46       88.33        0.00        0.34        1.00      122.65
2024-06-08_07_00_00    dengzhoulu        0.22        2.33      -0.001      291.78     1010.17       92.09        0.00        0.70        0.89      165.75
2024-06-08_07_00_00       shangma        0.31        3.86       0.000      292.51     1009.96       87.68        0.00        0.00        1.00      137.57
2024-06-08_07_00_00    xingdenglu       -1.45        2.64      -0.031      292.06     1010.17       90.42        0.00        0.00        1.00      130.76
2024-06-08_08_00_00      badaguan       -0.90        2.34       0.018      291.57     1009.95       94.16        0.00        0.00        0.00      538.59
2024-06-08_08_00_00       beizhai        1.28        2.25       0.053      294.64     1010.17       72.32        0.00        0.00        1.00      396.32
2024-06-08_08_00_00    dengzhoulu       -0.42        2.55       0.007      293.21     1009.94       83.50        0.00        0.00        0.00      539.07
2024-06-08_08_00_00       shangma        2.04        2.35      -0.003      296.00     1009.79       68.50        0.00        0.00        1.00      394.45
2024-06-08_08_00_00    xingdenglu        0.38        2.19       0.008      294.65     1009.94       75.31        0.00        0.00        1.00      410.70
2024-06-08_09_00_00      badaguan       -0.12        1.95       0.013      291.91     1009.77       92.30        0.00        0.00        0.00      726.38
2024-06-08_09_00_00       beizhai        3.74        1.34       0.104      297.73     1009.87       57.71        0.00        0.00        0.00      731.53
2024-06-08_09_00_00    dengzhoulu       -0.10        2.06       0.005      294.48     1009.72       76.95        0.00        0.00        0.00      726.91
2024-06-08_09_00_00       shangma        5.60        1.05      -0.007      300.70     1009.24       48.11        0.00        0.00        0.00      724.38
2024-06-08_09_00_00    xingdenglu        1.53        1.40       0.022      296.42     1009.58       65.71        0.00        0.00        0.00      726.60
2024-06-08_10_00_00      badaguan        0.64        2.46       0.019      292.40     1009.84       88.68        0.00        0.00        0.00      875.44
2024-06-08_10_00_00       beizhai        5.16        0.48       0.141      299.92     1009.94       48.61        0.00        0.00        0.00      880.75
2024-06-08_10_00_00    dengzhoulu        0.30        2.47       0.010      295.93     1009.80       68.60        0.00        0.00        0.00      876.10
2024-06-08_10_00_00       shangma        5.55       -0.17      -0.006      302.32     1009.22       41.77        0.00        0.00        0.00      873.44
2024-06-08_10_00_00    xingdenglu        2.48        1.49       0.032      298.58     1009.56       56.43        0.00        0.00        0.00      875.57
2024-06-08_11_00_00      badaguan        0.18        3.05       0.021      292.45     1008.89       89.40        0.00        0.00        0.00      975.46
2024-06-08_11_00_00       beizhai        4.71       -0.07       0.132      301.24     1008.90       43.44        0.00        0.00        0.00      980.52
2024-06-08_11_00_00    dengzhoulu        0.02        2.98       0.009      296.53     1008.81       66.41        0.00        0.00        0.00      976.32
2024-06-08_11_00_00       shangma        4.32       -2.31      -0.003      303.77     1008.10       34.36        0.00        0.00        0.00      974.47
2024-06-08_11_00_00    xingdenglu        2.55        1.36       0.034      300.01     1008.47       50.43        0.00        0.00        0.00      975.81
2024-06-08_12_00_00      badaguan       -0.08        5.17       0.028      292.01     1008.36       92.49        0.00        0.00        1.00      886.27
2024-06-08_12_00_00       beizhai        1.11        3.35       0.056      300.64     1008.30       47.31        0.00        0.00        0.00     1022.41
2024-06-08_12_00_00    dengzhoulu       -0.10        4.35       0.009      295.35     1008.35       73.29        0.00        0.00        0.90      950.91
2024-06-08_12_00_00       shangma        1.69       -0.05      -0.000      304.06     1007.49       33.75        0.00        0.00        0.00     1019.76
2024-06-08_12_00_00    xingdenglu        1.84        1.27       0.028      301.73     1007.81       43.16        0.00        0.00        0.00     1019.07
2024-06-08_13_00_00      badaguan        0.75        5.55       0.029      292.24     1007.35       91.23        0.00        0.00        0.00     1000.62
2024-06-08_13_00_00       beizhai       -0.82        4.31       0.026      298.07     1007.56       59.39        0.00        0.00        1.00      777.78
2024-06-08_13_00_00    dengzhoulu        0.55        4.55       0.011      295.42     1007.40       73.46        0.00        0.00        0.00     1000.81
2024-06-08_13_00_00       shangma       -0.51        6.42      -0.002      300.41     1006.71       51.67        0.00        0.00        0.02      998.80
2024-06-08_13_00_00    xingdenglu       -0.29        4.13      -0.005      300.18     1007.07       52.73        0.00        0.00        1.00      834.23
2024-06-08_14_00_00      badaguan        1.06        5.60       0.025      292.66     1007.52       88.63        0.00        0.00        0.00      923.84
2024-06-08_14_00_00       beizhai       -0.94        5.62       0.031      298.32     1007.76       58.86        0.00        0.00        0.46      769.01
2024-06-08_14_00_00    dengzhoulu        0.82        5.08       0.009      295.93     1007.53       70.48        0.00        0.00        0.00      924.46
2024-06-08_14_00_00       shangma       -1.56        7.54      -0.001      299.36     1006.77       56.37        0.00        0.00        1.00      627.80
2024-06-08_14_00_00    xingdenglu       -0.68        5.31      -0.008      299.86     1007.21       54.69        0.00        0.00        0.87      838.50
2024-06-08_15_00_00      badaguan        1.04        5.92       0.028      292.97     1007.40       85.57        0.00        0.00        0.00      792.93
2024-06-08_15_00_00       beizhai       -1.74        4.99      -0.007      298.21     1007.92       58.62        0.00        0.00        0.24      792.32
2024-06-08_15_00_00    dengzhoulu        0.61        5.19       0.011      296.05     1007.49       68.59        0.00        0.00        0.00      793.29
2024-06-08_15_00_00       shangma       -1.31        7.63      -0.001      299.66     1006.93       54.93        0.00        0.00        0.62      776.88
2024-06-08_15_00_00    xingdenglu       -1.95        5.05      -0.025      298.92     1007.42       58.43        0.00        0.00        0.00      792.80
2024-06-08_16_00_00      badaguan       -1.46        3.17       0.012      291.92     1007.30       91.88        0.00        0.00        0.00      620.04
2024-06-08_16_00_00       beizhai       -1.43        4.80      -0.003      298.47     1007.49       56.01        0.00        0.00        0.00      621.70
2024-06-08_16_00_00    dengzhoulu       -1.49        3.47      -0.003      294.80     1007.28       73.93        0.00        0.00        0.00      620.70
2024-06-08_16_00_00       shangma       -2.78        6.92      -0.000      298.29     1006.65       59.79        0.00        0.00        0.00      623.96
2024-06-08_16_00_00    xingdenglu       -2.22        4.82      -0.023      298.36     1007.07       59.32        0.00        0.00        0.00      620.40
2024-06-08_17_00_00      badaguan       -1.45        2.43       0.012      291.75     1007.01       93.36        0.00        0.09        1.00      355.09
2024-06-08_17_00_00       beizhai       -1.30        4.35      -0.004      297.94     1007.22       55.82        0.00        0.00        1.00      333.94
2024-06-08_17_00_00    dengzhoulu       -1.26        3.31       0.000      294.44     1006.96       75.83        0.00        0.00        1.00      372.91
2024-06-08_17_00_00       shangma       -2.30        7.60      -0.001      297.34     1006.37       61.97        0.00        0.00        1.00      352.58
2024-06-08_17_00_00    xingdenglu       -2.37        4.37      -0.023      297.70     1006.77       60.64        0.00        0.00        1.00      353.45
2024-06-08_18_00_00      badaguan       -1.13        1.90       0.008      291.43     1006.88       95.39        0.00        0.69        1.00       31.21
2024-06-08_18_00_00       beizhai       -1.43        2.98      -0.027      297.50     1007.18       55.46        0.00        0.00        1.00       68.89
2024-06-08_18_00_00    dengzhoulu       -1.02        2.59      -0.003      293.40     1006.83       82.16        0.00        0.00        1.00       46.00
2024-06-08_18_00_00       shangma       -1.63        6.01       0.001      295.40     1006.43       70.86        0.00        0.00        1.00       72.44
2024-06-08_18_00_00    xingdenglu       -2.15        3.77      -0.019      296.06     1006.80       66.92        0.00        0.00        1.00       69.67
2024-06-08_19_00_00      badaguan       -1.85        2.51       0.008      290.99     1007.01       98.40        0.00        0.72        1.00        0.03
2024-06-08_19_00_00       beizhai       -1.66        1.77      -0.119      297.07     1007.10       54.26        0.00        0.00        1.00        0.32
2024-06-08_19_00_00    dengzhoulu       -1.60        2.68      -0.004      291.89     1006.92       92.98        0.00        0.00        1.00        0.09
2024-06-08_19_00_00       shangma       -1.69        5.16       0.002      294.90     1006.43       72.42        0.00        0.00        1.00        0.73
2024-06-08_19_00_00    xingdenglu       -2.60        3.33      -0.027      295.70     1006.72       66.78        0.00        0.00        1.00        1.39
2024-06-08_20_00_00      badaguan       -1.06        2.82       0.008      290.93     1007.41       98.98        0.02        1.00        1.00        0.00
2024-06-08_20_00_00       beizhai       -2.31        3.13      -0.089      296.56     1007.73       56.15        0.00        0.00        1.00        0.00
2024-06-08_20_00_00    dengzhoulu       -1.18        3.04      -0.004      291.38     1007.37       96.43        0.00        0.82        1.00        0.00
2024-06-08_20_00_00       shangma       -1.70        5.47       0.001      293.60     1007.00       80.93        0.00        0.00        1.00        0.00
2024-06-08_20_00_00    xingdenglu       -2.86        3.63      -0.032      294.74     1007.37       71.47        0.00        0.00        1.00        0.00
2024-06-08_21_00_00      badaguan       -1.31        1.61       0.002      290.86     1007.52       99.26        0.02        1.00        1.00        0.00
