CCYY-MM-DD_HH:NN:SS          SITE           U10           V10             W            T2           SLP           RH2          RAIN         CLFRL         CLFRT          SWDN
2024-05-12_23_00_00    xingdenglu       -1.84        2.13      -0.039      287.33     1016.59       61.37        0.00        0.00        0.00        0.00
2024-05-13_00_00_00      badaguan       -0.09        2.06       0.008      286.51     1016.81       88.00        0.00        0.00        0.00        0.00
2024-05-13_00_00_00       beizhai       -1.45        2.23      -0.081      284.52     1016.75       57.60        0.00        0.00        0.00        0.00
2024-05-13_00_00_00    dengzhoulu       -0.39        2.05      -0.001      286.77     1016.76       77.90        0.00        0.00        0.00        0.00
2024-05-13_00_00_00       shangma       -1.08        3.18       0.001      284.67     1016.54       80.58        0.00        0.00        0.00        0.00
2024-05-13_00_00_00    xingdenglu       -1.87        2.38      -0.043      286.82     1016.72       65.07        0.00        0.00        0.00        0.00
2024-05-13_01_00_00      badaguan        0.80        2.31       0.012      286.51     1016.72       87.20        0.00        0.00        0.00        0.00
2024-05-13_01_00_00       beizhai       -1.65        2.15      -0.106      284.12     1016.70       57.65        0.00        0.00        0.00        0.00
2024-05-13_01_00_00    dengzhoulu        0.25        1.95       0.005      286.49     1016.66       80.31        0.00        0.00        0.00        0.00
2024-05-13_01_00_00       shangma       -0.52        3.30      -0.000      284.13     1016.49       84.41        0.00        0.00        0.00        0.00
2024-05-13_01_00_00    xingdenglu       -1.58        2.31      -0.044      286.34     1016.68       70.73        0.00        0.00        0.00        0.00
2024-05-13_02_00_00      badaguan        1.40        2.21       0.012      286.55     1016.64       84.05        0.00        0.00        0.00        0.00
2024-05-13_02_00_00       beizhai       -1.63        1.74      -0.119      284.00     1016.66       54.76        0.00        0.00        0.00        0.00
2024-05-13_02_00_00    dengzhoulu        0.64        1.53       0.007      286.21     1016.63       78.79        0.00        0.00        0.00        0.00
2024-05-13_02_00_00       shangma        0.19        3.08      -0.000      283.63     1016.50       77.78        0.00        0.00        0.00        0.00
2024-05-13_02_00_00    xingdenglu       -1.54        2.15      -0.044      285.95     1016.66       74.54        0.00        0.00        0.00        0.00
2024-05-13_03_00_00      badaguan        1.04        1.90       0.010      286.78     1016.57       76.36        0.00        0.00        0.00        0.00
2024-05-13_03_00_00       beizhai       -1.20        1.55      -0.095      284.05     1016.56       50.88        0.00        0.00        0.00        0.00
2024-05-13_03_00_00    dengzhoulu        0.51        1.72       0.002      286.24     1016.54       66.88        0.00        0.00        0.00        0.00
2024-05-13_03_00_00       shangma        0.69        2.34      -0.002      283.47     1016.45       66.81        0.00        0.00        0.00        0.00
2024-05-13_03_00_00    xingdenglu       -1.31        1.83      -0.043      285.79     1016.56       72.33        0.00        0.00        0.00        0.00
2024-05-13_04_00_00      badaguan        1.16        1.56       0.009      287.15     1016.59       66.84        0.00        0.00        0.00        0.00
2024-05-13_04_00_00       beizhai       -0.77        1.41      -0.075      284.14     1016.59       47.45        0.00        0.00        0.00        0.00
2024-05-13_04_00_00    dengzhoulu        0.52        1.59       0.002      286.39     1016.58       54.78        0.00        0.00        0.00        0.00
2024-05-13_04_00_00       shangma        1.59        2.44      -0.003      283.13     1016.53       61.71        0.00        0.00        0.00        0.00
2024-05-13_04_00_00    xingdenglu       -1.20        1.83      -0.042      285.80     1016.57       66.25        0.00        0.00        0.00        0.00
2024-05-13_05_00_00      badaguan        1.26        0.81       0.003      287.86     1016.78       56.85        0.00        0.00        0.00        0.00
2024-05-13_05_00_00       beizhai       -0.28        1.22      -0.051      284.38     1016.80       43.22        0.00        0.00        0.00        0.00
2024-05-13_05_00_00    dengzhoulu        0.69        0.89       0.000      287.15     1016.76       41.20        0.00        0.00        0.00        0.00
2024-05-13_05_00_00       shangma        2.40        2.18      -0.005      282.96     1016.77       51.76        0.00        0.00        0.00        0.00
2024-05-13_05_00_00    xingdenglu       -1.06        1.69      -0.036      285.79     1016.80       61.60        0.00        0.00        0.00        0.00
2024-05-13_06_00_00      badaguan        0.59       -1.57      -0.015      288.04     1017.14       55.79        0.00        0.00        0.00       91.15
2024-05-13_06_00_00       beizhai       -0.07        0.61      -0.056      287.02     1017.23       41.49        0.00        0.00        0.00       95.30
2024-05-13_06_00_00    dengzhoulu        0.65       -1.34      -0.008      287.74     1017.16       38.67        0.00        0.00        0.00       91.41
2024-05-13_06_00_00       shangma        2.71        0.95      -0.005      285.01     1017.10       46.11        0.00        0.00        0.00       90.49
2024-05-13_06_00_00    xingdenglu       -0.53        1.09      -0.025      287.13     1017.24       53.50        0.00        0.00        0.00       92.11
2024-05-13_07_00_00      badaguan        1.50       -1.92      -0.015      288.15     1017.42       57.72        0.00        0.00        0.00      312.45
2024-05-13_07_00_00       beizhai        0.80       -0.14      -0.001      291.28     1017.39       27.29        0.00        0.00        0.00      317.39
2024-05-13_07_00_00    dengzhoulu        1.77       -1.58      -0.005      289.25     1017.45       35.63        0.00        0.00        0.00      312.76
2024-05-13_07_00_00       shangma        2.38        0.47      -0.000      288.66     1017.42       38.94        0.00        0.00        0.00      310.59
2024-05-13_07_00_00    xingdenglu        2.18        0.36       0.032      288.17     1017.59       46.81        0.00        0.00        0.00      312.83
2024-05-13_08_00_00      badaguan        1.45       -1.29      -0.013      289.20     1017.36       52.32        0.00        0.00        0.00      534.91
2024-05-13_08_00_00       beizhai        1.81        0.24       0.051      291.86     1017.45       28.29        0.00        0.00        0.00      539.96
2024-05-13_08_00_00    dengzhoulu        1.62       -1.10      -0.002      291.39     1017.37       28.49        0.00        0.00        0.00      535.13
2024-05-13_08_00_00       shangma        1.35        1.04      -0.003      292.12     1017.23       33.60        0.00        0.00        0.00      532.11
2024-05-13_08_00_00    xingdenglu        1.45        0.39       0.020      289.25     1017.49       41.98        0.00        0.00        0.00      534.76
2024-05-13_09_00_00      badaguan        0.84        0.32       0.006      290.51     1017.09       44.47        0.00        0.00        0.00      732.44
2024-05-13_09_00_00       beizhai        2.53        0.42       0.068      293.61     1017.20       25.04        0.00        0.00        0.00      737.19
2024-05-13_09_00_00    dengzhoulu        1.39        0.08       0.009      293.85     1017.06       23.90        0.00        0.00        0.00      732.69
2024-05-13_09_00_00       shangma        1.82        1.81      -0.003      295.27     1016.88       27.51        0.00        0.00        0.00      728.61
2024-05-13_09_00_00    xingdenglu        1.49        0.58       0.023      291.71     1017.11       33.36        0.00        0.00        0.00      732.05
2024-05-13_10_00_00      badaguan       -0.24        1.60       0.015      289.89     1016.53       51.38        0.00        0.00        0.00      888.96
2024-05-13_10_00_00       beizhai        3.17        1.00       0.092      295.38     1016.59       22.63        0.00        0.00        0.00      892.81
2024-05-13_10_00_00    dengzhoulu        0.89        1.46       0.011      294.86     1016.46       21.97        0.00        0.00        0.00      889.11
2024-05-13_10_00_00       shangma        2.52        2.65      -0.004      297.49     1016.07       22.83        0.00        0.00        0.00      884.70
2024-05-13_10_00_00    xingdenglu        1.83        1.05       0.024      293.92     1016.43       29.01        0.00        0.00        0.00      888.04
2024-05-13_11_00_00      badaguan        0.22        5.22       0.034      287.72     1015.97       61.76        0.00        0.00        0.00      991.65
2024-05-13_11_00_00       beizhai        1.76        3.42       0.078      296.34     1015.65       22.38        0.00        0.00        0.00      994.72
2024-05-13_11_00_00    dengzhoulu       -0.37        4.38       0.017      291.00     1015.86       36.73        0.00        0.00        0.00      991.98
2024-05-13_11_00_00       shangma        1.62        3.92      -0.004      298.39     1014.96       21.02        0.00        0.00        0.00      987.71
2024-05-13_11_00_00    xingdenglu        1.36        2.17       0.022      296.05     1015.37       25.19        0.00        0.00        0.00      990.50
2024-05-13_12_00_00      badaguan        0.64        4.96       0.019      286.97     1015.92       88.25        0.00        0.00        0.00     1032.18
2024-05-13_12_00_00       beizhai       -1.20        5.22       0.030      292.88     1015.69       34.19        0.00        0.00        0.00     1035.75
2024-05-13_12_00_00    dengzhoulu        0.55        4.66       0.008      289.98     1015.85       56.78        0.00        0.00        0.00     1032.48
2024-05-13_12_00_00       shangma       -1.02        8.18      -0.002      294.34     1015.02       32.56        0.00        0.00        0.00     1030.17
2024-05-13_12_00_00    xingdenglu       -1.30        5.35      -0.015      294.22     1015.45       34.80        0.00        0.00        0.00     1031.69
2024-05-13_13_00_00      badaguan        0.87        5.05       0.018      287.02     1015.51       88.23        0.00        0.71        0.71      731.46
2024-05-13_13_00_00       beizhai       -0.61        5.44       0.035      292.83     1015.49       33.68        0.00        0.00        0.00     1011.37
2024-05-13_13_00_00    dengzhoulu        0.69        4.82       0.007      290.24     1015.44       56.49        0.00        0.00        0.00     1008.85
2024-05-13_13_00_00       shangma       -1.71        8.49      -0.001      293.84     1014.62       39.87        0.00        0.00        0.00     1006.92
2024-05-13_13_00_00    xingdenglu       -0.61        5.44      -0.006      294.14     1015.17       35.28        0.00        0.00        0.00     1007.09
2024-05-13_14_00_00      badaguan        0.71        5.06       0.019      287.31     1014.73       86.33        0.00        0.00        0.00      923.23
2024-05-13_14_00_00       beizhai       -0.60        5.34       0.028      293.34     1014.81       31.13        0.00        0.00        0.00      925.81
2024-05-13_14_00_00    dengzhoulu        0.41        4.89       0.006      290.61     1014.68       54.65        0.00        0.00        0.00      923.47
2024-05-13_14_00_00       shangma       -1.76        8.59      -0.001      294.26     1013.80       39.10        0.00        0.00        0.00      919.84
2024-05-13_14_00_00    xingdenglu       -0.74        5.55      -0.007      294.43     1014.41       34.81        0.00        0.00        0.00      921.90
2024-05-13_15_00_00      badaguan       -0.48        4.41       0.015      287.15     1014.46       88.74        0.00        0.50        0.50      648.77
2024-05-13_15_00_00       beizhai       -1.31        5.59       0.009      293.68     1014.42       29.92        0.00        0.00        0.00      783.25
2024-05-13_15_00_00    dengzhoulu       -0.53        4.33       0.001      290.14     1014.39       59.19        0.00        0.00        0.00      780.77
2024-05-13_15_00_00       shangma       -1.89        9.39      -0.001      293.98     1013.36       38.47        0.00        0.00        0.00      777.43
2024-05-13_15_00_00    xingdenglu       -1.52        5.84      -0.015      293.98     1014.05       38.30        0.00        0.00        0.00      779.32
2024-05-13_16_00_00      badaguan        0.23        5.71       0.022      287.64     1014.14       79.15        0.00        0.00        0.00      593.69
2024-05-13_16_00_00       beizhai       -1.97        5.70      -0.012      293.00     1014.17       30.89        0.00        0.00        0.00      595.22
2024-05-13_16_00_00    dengzhoulu       -0.29        5.16       0.006      290.18     1014.11       56.47        0.00        0.00        0.00      593.84
2024-05-13_16_00_00       shangma       -1.60        9.49      -0.002      292.94     1013.14       42.47        0.00        0.00        0.00      592.74
2024-05-13_16_00_00    xingdenglu       -2.46        5.70      -0.024      292.71     1013.80       44.95        0.00        0.00        0.00      592.52
2024-05-13_17_00_00      badaguan       -0.05        5.39       0.019      287.66     1013.76       78.05        0.00        0.00        1.00      171.39
2024-05-13_17_00_00       beizhai       -2.76        5.73      -0.046      292.46     1013.83       31.12        0.00        0.00        0.00      379.90
2024-05-13_17_00_00    dengzhoulu       -0.47        4.86       0.004      289.64     1013.74       59.21        0.00        0.00        1.00      162.70
2024-05-13_17_00_00       shangma       -1.35        8.15      -0.001      290.88     1012.98       51.25        0.00        0.00        1.00      170.13
2024-05-13_17_00_00    xingdenglu       -2.88        5.36      -0.028      291.47     1013.55       48.84        0.00        0.00        0.78      313.70
2024-05-13_18_00_00      badaguan       -1.25        5.02       0.017      287.68     1012.95       79.81        0.00        0.00        0.00      157.04
2024-05-13_18_00_00       beizhai       -3.46        4.91      -0.105      291.95     1013.02       31.22        0.00        0.00        0.00      157.48
2024-05-13_18_00_00    dengzhoulu       -1.62        4.08       0.000      289.04     1012.95       67.66        0.00        0.00        0.01      156.05
2024-05-13_18_00_00       shangma       -1.95        7.21      -0.001      290.23     1012.31       55.67        0.00        0.00        0.00      159.92
2024-05-13_18_00_00    xingdenglu       -3.30        4.88      -0.041      290.97     1012.76       48.40        0.00        0.00        0.00      157.45
2024-05-13_19_00_00      badaguan       -1.15        4.75       0.012      286.82     1012.98       94.22        0.00        0.00        0.00        0.03
2024-05-13_19_00_00       beizhai       -3.64        4.75      -0.175      290.85     1012.83       31.94        0.00        0.00        0.00        0.01
2024-05-13_19_00_00    dengzhoulu       -1.60        3.71      -0.003      287.37     1012.96       89.90        0.00        0.00        0.00        0.03
2024-05-13_19_00_00       shangma       -1.38        8.08      -0.002      289.51     1012.11       56.90        0.00        0.00        0.00        0.14
2024-05-13_19_00_00    xingdenglu       -3.63        4.53      -0.049      290.61     1012.62       44.21        0.00        0.00        0.00        0.04
2024-05-13_20_00_00      badaguan        0.10        4.54       0.009      287.04     1013.60       89.28        0.00        0.72        0.72        0.00
2024-05-13_20_00_00       beizhai       -3.89        5.48      -0.177      289.88     1013.55       39.41        0.00        0.00        0.00        0.00
2024-05-13_20_00_00    dengzhoulu       -0.69        4.36      -0.002      287.34     1013.52       86.66        0.00        0.00        0.00        0.00
2024-05-13_20_00_00       shangma       -1.25        8.40      -0.002      288.58     1012.70       68.20        0.00        0.00        0.00        0.00
2024-05-13_20_00_00    xingdenglu       -3.71        5.24      -0.050      289.12     1013.34       60.69        0.00        0.00        0.00        0.00
2024-05-13_21_00_00      badaguan       -0.49        3.80       0.014      287.83     1013.59       76.26        0.00        0.00        0.00        0.00
